Gamecode,CODETEAM,J1,TIME,DELTA_SCORE,OFF,DEF
66,ARI,P012716,25.766,-10,43,53
66,ARI,P012760,23.566,3,46,43
66,BOU,P000498,5.184,-7,4,11
66,BOU,P004525,21.984,3,45,42
66,BOU,P010431,27.684,4,48,44
66,BOU,P010450,10.218,-10,10,20
66,BOU,P010718,25.833,6,44,38
66,BOU,P011161,19.017,-5,33,38
66,BOU,P011836,29.833,14,62,48
66,BOU,P011837,18.017,4,27,23
66,BOU,P012617,24.684,20,54,34
66,BOU,P012628,17.551,6,33,27
67,BUD,P002740,22.15,-8,33,41
67,BUD,P004945,31.851,-15,53,68
67,BUD,P007398,16.184,0,26,26
67,BUD,P009214,7.566,-5,15,20
67,BUD,P010248,21.567,-9,39,48
67,BUD,P010432,18.434,-8,28,36
67,BUD,P011935,32.435,-12,52,64
67,BUD,P012605,11.684,-13,16,29
67,BUD,P012606,28.667,-5,53,58
67,BUD,P012630,9.467,-10,20,30
67,ULM,P005422,25.734,18,61,43
67,ULM,P006997,24.083,15,58,43
67,ULM,P010106,26.2,14,53,39
67,ULM,P010582,25.266,10,50,40
67,ULM,P010726,4.25,0,5,5
67,ULM,P011457,15.634,2,29,27
67,ULM,P012603,23.566,11,52,41
67,ULM,P012604,18.7,5,31,26
67,ULM,P012629,20.334,7,47,40
67,ULM,P012703,16.233,3,34,31
68,CLU,P004862,27.733,25,67,42
68,CLU,P005113,18.266,14,35,21
68,CLU,P005373,17.582,22,50,28
68,CLU,P005714,16.232,12,41,29
68,CLU,P010569,17.083,10,41,31
68,CLU,P010997,1.933,4,7,3
68,CLU,P011797,26.899,33,67,34
68,CLU,P011801,19.182,22,50,28
68,CLU,P011907,1.933,4,7,3
68,CLU,P012620,13.349,10,34,24
68,CLU,P012621,24.732,18,55,37
68,CLU,P012698,15.066,16,36,20
68,TRN,P001479,20.267,-8,32,40
68,TRN,P005059,14.416,-18,15,33
68,TRN,P005738,23.882,-32,39,71
68,TRN,P006382,17.884,-3,27,30
68,TRN,P007828,16.0,-1,33,34
68,TRN,P009903,21.999,-27,30,57
68,TRN,P012593,26.316,-23,44,67
68,TRN,P012594,9.583,-19,12,31
68,TRN,P012595,13.966,-18,15,33
68,TRN,P012596,13.85,-9,19,28
68,TRN,P012597,21.832,-32,34,66
69,CAN,P001607,22.916,13,56,43
69,CAN,P003425,15.317,-1,25,26
69,CAN,P003637,18.95,-1,44,45
69,CAN,P004160,7.75,3,12,9
69,CAN,P005005,24.849,-12,51,63
69,CAN,P007560,17.534,-1,30,31
69,CAN,P007644,18.016,14,47,33
69,CAN,P008121,12.684,11,25,14
69,CAN,P009864,12.483,-16,11,27
69,CAN,P010385,13.668,13,32,19
69,CAN,P010452,17.666,2,34,32
69,CAN,P010484,18.167,-5,38,43
69,WRO,P003034,18.434,-15,29,44
69,WRO,P005531,22.651,-19,30,49
69,WRO,P009896,25.351,12,52,40
69,WRO,P011165,32.218,3,69,66
69,WRO,P011900,20.634,-4,41,45
69,WRO,P011901,8.383,16,26,10
69,WRO,P011902,18.283,11,45,34
69,WRO,P012010,27.367,-13,46,59
69,WRO,P012699,16.05,2,36,34
69,WRO,P012736,10.634,-13,11,24
70,LKB,P002012,32.733,19,79,60
70,LKB,P004868,12.866,-17,14,31
70,LKB,P005521,36.016,19,83,64
70,LKB,P006230,30.333,9,63,54
70,LKB,P006901,4.35,2,12,10
70,LKB,P008856,40.416,17,85,68
70,LKB,P010190,13.566,-22,18,40
70,LKB,P010461,14.066,3,30,27
70,LKB,PLXI,40.649,5,81,76
70,TTK,P005000,38.2,-11,73,84
70,TTK,P005685,7.117,-4,16,20
70,TTK,P006693,20.984,1,43,42
70,TTK,P009845,6.983,6,20,14
70,TTK,P011239,37.883,-3,70,73
70,TTK,P011834,18.75,-7,25,32
70,TTK,P011925,41.35,-6,80,86
70,TTK,P011975,3.85,-6,8,14
70,TTK,P012056,35.483,0,70,70
70,TTK,P012697,14.4,-5,25,30
71,PMT,P001686,25.619,2,52,50
71,PMT,P002020,7.616,-1,17,18
71,PMT,P002644,30.653,11,71,60
71,PMT,P010549,12.901,-2,29,31
71,PMT,P011823,16.118,2,38,36
71,PMT,P011943,20.169,8,46,38
71,PMT,P011944,23.952,4,51,47
71,PMT,P011947,26.135,6,59,53
71,PMT,P011966,24.835,0,53,53
71,PMT,P012600,12.017,5,29,24
71,VNC,P000968,24.05,-7,48,55
71,VNC,P003759,25.517,-6,51,57
71,VNC,P004117,12.983,1,29,28
71,VNC,P008052,26.717,-3,56,59
71,VNC,P009400,26.417,-2,54,56
71,VNC,P011928,22.833,-1,49,50
71,VNC,P012587,27.216,-4,57,61
71,VNC,P012591,34.267,-13,66,79
72,HAM,P001990,15.917,-11,26,37
72,HAM,P009663,27.617,-11,47,58
72,HAM,P010070,22.767,-2,42,44
72,HAM,P011187,24.467,2,47,45
72,HAM,P012579,23.701,-1,45,46
72,HAM,P012580,23.75,-7,40,47
72,HAM,P012581,19.417,-9,36,45
72,HAM,P012582,14.367,-12,22,34
72,HAM,P012648,12.434,-7,21,28
72,HAM,P012694,3.567,-1,7,8
72,HAM,P012695,12.001,-6,22,28
72,WOL,P002387,22.319,1,43,42
72,WOL,P003212,18.836,8,37,29
72,WOL,P004229,10.684,-2,25,27
72,WOL,P004645,26.568,18,59,41
72,WOL,P005516,25.668,2,49,47
72,WOL,P006154,21.284,17,55,38
72,WOL,P006907,11.668,-4,19,23
72,WOL,P012576,18.668,11,40,29
72,WOL,P012577,30.652,13,64,51
72,WOL,PLCT,13.668,1,29,28
73,LJU,P001235,2.05,1,3,2
73,LJU,P002661,31.017,-3,82,85
73,LJU,P003452,34.717,2,83,81
73,LJU,P005969,30.95,-4,75,79
73,LJU,P007066,25.516,-1,62,63
73,LJU,P009392,10.383,-3,19,22
73,LJU,P010594,11.9,1,28,27
73,LJU,P011261,5.017,-3,13,16
73,LJU,P012598,20.034,-11,43,54
73,LJU,P012700,28.416,-9,67,76
73,LLI,P003850,5.166,-7,9,16
73,LLI,P004773,25.966,2,64,62
73,LLI,P005247,28.899,-7,59,66
73,LLI,P006600,27.7,11,77,66
73,LLI,P008274,10.083,-2,22,24
73,LLI,P009680,34.266,8,89,81
73,LLI,P012020,10.216,0,21,21
73,LLI,P012584,0.05,0,0,0
73,LLI,P012585,26.166,13,79,66
73,LLI,P012586,31.483,12,85,73
74,BES,P003783,19.816,-1,37,38
74,BES,P005348,15.216,6,23,17
74,BES,P007914,26.566,8,55,47
74,BES,P007917,1.65,-3,2,5
74,BES,P008945,20.182,6,31,25
74,BES,P009582,23.915,6,34,28
74,BES,P011357,9.216,5,21,16
74,BES,P011379,10.516,-5,13,18
74,BES,P011936,27.332,-7,45,52
74,BES,P012622,26.932,7,47,40
74,BES,P012647,18.649,3,32,29
74,PRS,P003481,12.834,4,28,24
74,PRS,P004512,16.834,-5,25,30
74,PRS,P005793,19.818,-1,34,35
74,PRS,P012608,27.3,-11,35,46
74,PRS,P012609,29.051,-5,45,50
74,PRS,P012610,25.617,-11,33,44
74,PRS,P012611,18.901,3,38,35
74,PRS,P012612,6.267,4,9,5
74,PRS,P012613,20.633,-3,30,33
74,PRS,P012640,22.75,0,38,38
75,HTA,P003533,9.133,-6,20,26
75,HTA,P004267,7.55,0,16,16
75,HTA,P004846,23.883,7,64,57
75,HTA,P006835,29.35,7,78,71
75,HTA,P007759,34.116,5,89,84
75,HTA,P010465,26.968,-4,67,71
75,HTA,P011973,30.867,10,83,73
75,HTA,P011990,3.516,0,9,9
75,HTA,P011991,34.617,1,89,88
75,JOV,P005094,34.798,-8,81,89
75,JOV,P006771,19.582,12,54,42
75,JOV,P009572,8.532,-4,24,28
75,JOV,P010161,13.383,-12,27,39
75,JOV,P010708,4.8,-2,11,13
75,JOV,P011247,32.716,0,77,77
75,JOV,P011248,31.216,-4,75,79
75,JOV,P012349,10.749,-10,26,36
75,JOV,P012780,29.432,12,80,68
75,JOV,PJUG,14.782,-4,40,44
76,BOU,P000498,18.416,7,44,37
76,BOU,P004525,16.316,-3,34,37
76,BOU,P010431,23.1,16,45,29
76,BOU,P010450,1.883,6,6,0
76,BOU,P010718,28.851,24,64,40
76,BOU,P011161,19.783,-5,44,49
76,BOU,P011836,23.684,22,52,30
76,BOU,P011837,30.15,24,64,40
76,BOU,P012617,21.584,12,42,30
76,BOU,P012619,9.85,-5,22,27
76,BOU,P012628,6.383,-3,13,16
76,TTK,P000497,4.334,-11,7,18
76,TTK,P004801,22.801,-14,35,49
76,TTK,P005000,37.369,-10,67,77
76,TTK,P006693,29.818,-2,59,61
76,TTK,P009845,7.301,-15,12,27
76,TTK,P011239,34.935,-3,61,64
76,TTK,P011834,23.967,-8,46,54
76,TTK,P011925,29.451,-10,41,51
76,TTK,P011975,2.284,-5,5,10
76,TTK,P012697,7.75,-17,2,19
77,LKB,P002012,25.115,18,59,41
77,LKB,P004868,19.517,10,38,28
77,LKB,P005521,22.933,18,55,37
77,LKB,P006901,14.884,-14,16,30
77,LKB,P007029,23.299,-15,32,47
77,LKB,P008856,28.249,9,59,50
77,LKB,P010190,14.467,-6,19,25
77,LKB,P010461,20.399,-6,37,43
77,LKB,PLXI,31.132,6,60,54
77,WRO,P003034,16.949,-4,24,28
77,WRO,P005531,34.282,-3,67,70
77,WRO,P009896,22.917,0,47,47
77,WRO,P011900,28.65,5,56,51
77,WRO,P011901,7.567,2,10,8
77,WRO,P011902,9.916,-7,9,16
77,WRO,P012010,32.432,-6,61,67
77,WRO,P012699,28.866,-3,55,58
77,WRO,P012736,18.416,-4,26,30
78,CAN,P001607,13.984,5,34,29
78,CAN,P003425,26.017,17,58,41
78,CAN,P003637,21.534,-1,40,41
78,CAN,P004160,25.2,19,54,35
78,CAN,P005005,16.884,2,40,38
78,CAN,P007560,19.084,23,54,31
78,CAN,P007644,25.734,22,66,44
78,CAN,P009864,16.617,6,43,37
78,CAN,P010385,14.601,20,34,14
78,CAN,P010452,18.6,-1,33,34
78,CAN,P010484,1.75,-2,4,6
78,CLU,P004862,26.099,-27,40,67
78,CLU,P005113,24.734,-2,48,50
78,CLU,P005373,9.9,-14,13,27
78,CLU,P005714,23.267,-15,40,55
78,CLU,P010569,21.816,-16,36,52
78,CLU,P011797,14.934,-7,25,32
78,CLU,P011801,25.4,-15,45,60
78,CLU,P012620,0.067,-2,0,2
78,CLU,P012621,25.749,-1,51,52
78,CLU,P012698,28.034,-11,52,63
79,BUD,P002740,21.9,1,48,47
79,BUD,P004397,4.183,-5,6,11
79,BUD,P004945,16.333,-1,42,43
79,BUD,P006566,4.983,-11,6,17
79,BUD,P007398,24.117,-2,52,54
79,BUD,P009214,10.666,-3,24,27
79,BUD,P010248,33.133,-2,73,75
79,BUD,P010432,11.867,4,25,21
79,BUD,P011935,30.151,10,68,58
79,BUD,P012605,16.418,10,34,24
79,BUD,P012606,28.582,-8,64,72
79,BUD,P012630,22.667,17,48,31
79,TRN,P001479,17.083,-14,20,34
79,TRN,P005738,27.917,12,76,64
79,TRN,P006382,16.302,-14,27,41
79,TRN,P007828,8.066,-9,15,24
79,TRN,P009903,29.833,9,74,65
79,TRN,P012593,15.966,13,40,27
79,TRN,P012594,26.183,15,62,47
79,TRN,P012595,31.434,-15,61,76
79,TRN,P012596,15.167,-11,22,33
79,TRN,P012597,37.049,4,83,79
80,ARI,P002867,22.35,-6,41,47
80,ARI,P003240,30.967,-11,63,74
80,ARI,P004292,25.783,-5,49,54
80,ARI,P010387,10.866,2,23,21
80,ARI,P012702,25.599,-12,46,58
80,ARI,P012707,35.134,1,76,75
80,ARI,P012708,28.566,-21,49,70
80,ARI,P012716,26.901,-4,53,57
80,ARI,P012722,10.384,3,22,19
80,ARI,P012760,8.45,-2,18,20
80,ULM,P005422,29.584,9,64,55
80,ULM,P006997,13.366,-5,29,34
80,ULM,P007952,17.683,8,39,31
80,ULM,P010106,35.6,11,82,71
80,ULM,P010582,33.799,13,79,66
80,ULM,P010726,13.25,1,27,26
80,ULM,P011457,20.05,-9,32,41
80,ULM,P012603,26.851,19,67,48
80,ULM,P012604,25.417,8,59,51
80,ULM,P012703,9.4,0,17,17
81,JOV,P002361,26.167,15,59,44
81,JOV,P002507,6.767,-3,11,14
81,JOV,P005094,16.934,-8,29,37
81,JOV,P006771,14.049,12,34,22
81,JOV,P009572,5.75,0,15,15
81,JOV,P010161,13.818,-11,20,31
81,JOV,P010708,15.583,23,43,20
81,JOV,P011247,20.084,-13,28,41
81,JOV,P011248,29.502,-6,49,55
81,JOV,P012349,23.067,11,50,39
81,JOV,P012780,17.651,-17,25,42
81,JOV,PJUG,10.633,12,32,20
81,PMT,P001686,20.283,-7,34,41
81,PMT,P002020,11.966,8,27,19
81,PMT,P002644,29.999,2,56,54
81,PMT,P010549,17.982,-1,30,31
81,PMT,P011823,17.748,-9,35,44
81,PMT,P011943,9.05,-3,20,23
81,PMT,P011944,23.498,4,45,41
81,PMT,P011947,25.149,0,50,50
81,PMT,P011966,18.083,-5,35,40
81,PMT,P012600,26.232,-4,48,52
82,BES,P003783,19.017,-1,36,37
82,BES,P005348,5.917,1,13,12
82,BES,P007914,19.167,-7,40,47
82,BES,P007917,11.1,1,23,22
82,BES,P008945,28.401,-5,53,58
82,BES,P009582,23.084,-10,39,49
82,BES,P011357,1.517,-2,0,2
82,BES,P011379,9.033,-1,21,22
82,BES,P011936,22.4,-2,40,42
82,BES,P012622,31.335,-4,56,60
82,BES,P012647,29.034,0,54,54
82,HTA,P003533,11.867,7,29,22
82,HTA,P004267,11.217,9,19,10
82,HTA,P004846,22.251,1,47,46
82,HTA,P006835,20.684,-6,43,49
82,HTA,P007759,28.899,5,63,58
82,HTA,P010465,26.501,-1,48,49
82,HTA,P010550,20.716,10,40,30
82,HTA,P011973,28.133,-1,52,53
82,HTA,P011991,29.732,6,64,58
83,LJU,P002661,28.682,-12,58,70
83,LJU,P003042,6.4,-9,8,17
83,LJU,P003452,35.399,-11,68,79
83,LJU,P005969,29.516,-9,61,70
83,LJU,P007066,24.699,-3,47,50
83,LJU,P009392,11.383,-5,19,24
83,LJU,P010594,3.1,-4,8,12
83,LJU,P011261,12.5,-8,18,26
83,LJU,P012598,17.683,-4,35,39
83,LJU,P012700,30.633,-15,63,78
83,PRS,P004512,13.633,5,24,19
83,PRS,P005793,23.517,4,54,50
83,PRS,P009556,14.433,0,34,34
83,PRS,P010801,0.867,0,3,3
83,PRS,P011887,16.951,5,48,43
83,PRS,P012608,25.568,16,59,43
83,PRS,P012609,29.783,7,62,55
83,PRS,P012610,25.568,16,59,43
83,PRS,P012612,8.201,12,29,17
83,PRS,P012613,22.367,-2,43,45
83,PRS,P012640,19.117,17,50,33
84,LLI,P004479,5.267,7,16,9
84,LLI,P004773,15.983,5,35,30
84,LLI,P005247,24.901,18,67,49
84,LLI,P006600,25.834,19,75,56
84,LLI,P008274,4.433,6,12,6
84,LLI,P009649,17.867,2,45,43
84,LLI,P009672,15.517,-10,37,47
84,LLI,P009680,25.717,20,67,47
84,LLI,P012020,14.117,-5,26,31
84,LLI,P012584,0.05,0,0,0
84,LLI,P012585,21.251,3,55,52
84,LLI,P012586,29.068,5,70,65
84,WOL,P003212,17.916,-14,43,57
84,WOL,P004229,8.683,-11,15,26
84,WOL,P004645,15.482,10,38,28
84,WOL,P005516,26.599,-4,54,58
84,WOL,P006154,21.149,-18,45,63
84,WOL,P006907,21.299,-21,38,59
84,WOL,P012576,31.315,-3,72,75
84,WOL,P012577,32.949,-14,73,87
84,WOL,PLCT,24.598,5,57,52
85,HAM,P001990,12.433,1,25,24
85,HAM,P009663,24.834,-14,47,61
85,HAM,P010070,17.984,2,44,42
85,HAM,P011168,23.817,-24,40,64
85,HAM,P011187,14.566,-1,30,31
85,HAM,P012579,15.134,-3,33,36
85,HAM,P012580,21.6,-22,36,58
85,HAM,P012581,18.95,-16,31,47
85,HAM,P012582,31.784,-8,67,75
85,HAM,P012648,9.316,2,16,14
85,HAM,P012694,6.049,-6,6,12
85,HAM,P012695,3.533,4,10,6
85,VNC,P000968,14.833,0,31,31
85,VNC,P003759,15.85,4,40,36
85,VNC,P004381,25.167,17,63,46
85,VNC,P008052,24.767,19,63,44
85,VNC,P009400,18.899,11,48,37
85,VNC,P011909,24.75,14,54,40
85,VNC,P011928,26.767,6,56,50
85,VNC,P012493,0.983,-1,4,5
85,VNC,P012587,18.8,1,44,43
85,VNC,P012588,2.25,-2,4,6
85,VNC,P012591,26.934,16,63,47
86,BOU,P000498,13.932,-2,31,33
86,BOU,P004525,21.633,9,57,48
86,BOU,P010431,24.9,20,65,45
86,BOU,P010718,26.199,-8,54,62
86,BOU,P011161,16.582,-4,34,38
86,BOU,P011836,25.866,-5,53,58
86,BOU,P011837,22.399,5,52,47
86,BOU,P012617,25.284,7,58,51
86,BOU,P012619,10.1,1,16,15
86,BOU,P012628,13.1,2,25,23
86,ULM,P005422,28.1,-3,54,57
86,ULM,P010106,26.75,-11,55,66
86,ULM,P010582,28.467,-8,55,63
86,ULM,P010726,2.4,-5,4,9
86,ULM,P011391,5.517,-2,11,13
86,ULM,P011457,18.549,11,42,31
86,ULM,P012603,26.785,-2,65,67
86,ULM,P012604,33.951,-3,71,74
86,ULM,P012629,12.968,-2,32,34
86,ULM,P012703,16.518,0,31,31
87,ARI,P002867,24.217,-2,45,47
87,ARI,P003240,33.752,-4,58,62
87,ARI,P010177,3.667,8,10,2
87,ARI,P010387,7.316,2,14,12
87,ARI,P012616,12.117,-8,12,20
87,ARI,P012702,17.501,6,37,31
87,ARI,P012707,29.617,0,47,47
87,ARI,P012716,33.718,1,61,60
87,ARI,P012717,15.6,-5,21,26
87,ARI,P012722,12.833,0,21,21
87,ARI,P012760,9.667,-8,9,17
87,TRN,P001479,16.449,1,28,27
87,TRN,P005738,23.55,1,41,40
87,TRN,P006382,17.433,-3,31,34
87,TRN,P007828,19.416,7,36,29
87,TRN,P009903,23.282,1,37,36
87,TRN,P012593,22.75,-2,38,40
87,TRN,P012595,26.099,3,43,40
87,TRN,P012596,16.717,1,32,31
87,TRN,P012597,31.216,5,59,54
87,TRN,P012687,3.083,-4,0,4
88,BUD,P002740,21.7,-13,43,56
88,BUD,P004397,21.5,4,43,39
88,BUD,P004945,19.433,-14,32,46
88,BUD,P006566,17.334,-19,26,45
88,BUD,P007398,20.216,-12,36,48
88,BUD,P009214,4.633,-6,7,13
88,BUD,P010248,28.617,-10,54,64
88,BUD,P010432,11.383,-17,16,33
88,BUD,P011935,13.734,-22,20,42
88,BUD,P012605,20.167,-16,32,48
88,BUD,P012606,21.283,-10,41,51
88,CAN,P001607,22.666,23,58,35
88,CAN,P003425,17.051,7,39,32
88,CAN,P003637,15.884,5,37,32
88,CAN,P004160,24.116,22,60,38
88,CAN,P005005,14.083,16,36,20
88,CAN,P007560,7.599,0,17,17
88,CAN,P007644,21.384,16,54,38
88,CAN,P008121,18.601,8,44,36
88,CAN,P009864,20.966,10,46,36
88,CAN,P010385,16.801,20,47,27
88,CAN,P010452,16.183,10,38,28
88,CAN,P010484,4.666,-2,9,11
89,CLU,P004862,30.015,6,88,82
89,CLU,P005113,21.95,2,57,55
89,CLU,P005373,20.549,10,56,46
89,CLU,P005714,13.9,-11,30,41
89,CLU,P010569,32.831,21,97,76
89,CLU,P011797,26.398,16,79,63
89,CLU,P011801,29.899,0,79,79
89,CLU,P012620,9.2,-2,16,18
89,CLU,P012621,13.116,5,28,23
89,CLU,P012698,27.132,-2,70,72
89,LKB,P002012,33.833,-1,87,88
89,LKB,P004868,16.384,-11,32,43
89,LKB,P005521,30.55,-9,78,87
89,LKB,P006901,10.767,-5,24,29
89,LKB,P007029,36.65,6,101,95
89,LKB,P008856,19.5,-13,40,53
89,LKB,P010190,15.65,-1,37,38
89,LKB,P010461,26.516,2,69,67
89,LKB,PLXI,35.15,-13,87,100
90,TTK,P000497,7.399,2,15,13
90,TTK,P004801,25.665,-12,36,48
90,TTK,P005000,22.3,-14,32,46
90,TTK,P005685,4.717,-6,7,13
90,TTK,P006693,26.082,10,50,40
90,TTK,P009845,4.816,0,9,9
90,TTK,P011239,30.466,-3,55,58
90,TTK,P011834,18.15,-14,29,43
90,TTK,P011925,33.183,-6,61,67
90,TTK,P011975,3.9,5,14,9
90,TTK,P012697,23.317,-7,47,54
90,WRO,P003034,22.651,19,56,37
90,WRO,P005531,35.536,14,71,57
90,WRO,P007472,13.752,-4,23,27
90,WRO,P009896,17.185,-10,24,34
90,WRO,P011900,33.318,5,69,64
90,WRO,P011901,21.402,14,50,36
90,WRO,P011902,4.5,5,14,9
90,WRO,P012699,33.269,-1,59,60
90,WRO,P012736,10.868,-1,15,16
90,WRO,P012749,7.534,4,19,15
91,HAM,P001990,17.467,-2,43,45
91,HAM,P009663,21.134,-7,38,45
91,HAM,P010070,20.368,0,49,49
91,HAM,P011168,22.534,-12,40,52
91,HAM,P011187,18.867,-7,45,52
91,HAM,P012579,19.817,-4,48,52
91,HAM,P012580,25.034,-13,42,55
91,HAM,P012581,23.617,-1,52,53
91,HAM,P012582,19.167,-9,35,44
91,HAM,P012648,7.334,-14,13,27
91,HAM,P012694,4.666,-1,10,11
91,PMT,P001686,26.099,3,64,61
91,PMT,P002020,13.9,11,33,22
91,PMT,P002644,22.182,7,61,54
91,PMT,P010549,22.066,18,55,37
91,PMT,P011823,17.817,7,36,29
91,PMT,P011942,14.849,-8,35,43
91,PMT,P011944,22.033,8,54,46
91,PMT,P011947,8.466,0,19,19
91,PMT,P011966,24.533,1,54,53
91,PMT,P012600,28.05,23,74,51
92,LLI,P005247,25.917,11,65,54
92,LLI,P006600,27.217,4,71,67
92,LLI,P008274,14.551,7,26,19
92,LLI,P009649,24.949,-2,59,61
92,LLI,P009672,9.949,5,28,23
92,LLI,P009680,30.867,5,78,73
92,LLI,P012020,12.783,0,24,24
92,LLI,P012585,31.367,-4,75,79
92,LLI,P012586,22.4,-6,49,55
92,VNC,P000968,13.401,1,26,25
92,VNC,P003759,11.084,-3,17,20
92,VNC,P004117,13.7,-7,25,32
92,VNC,P004381,26.6,-5,65,70
92,VNC,P008052,24.051,0,59,59
92,VNC,P009400,19.251,-5,40,45
92,VNC,P011909,16.25,-3,34,37
92,VNC,P011928,31.167,2,81,79
92,VNC,P012590,19.384,-13,38,51
92,VNC,P012591,25.117,13,70,57
93,PRS,P004512,17.183,21,51,30
93,PRS,P005793,24.333,16,66,50
93,PRS,P009556,13.832,4,32,28
93,PRS,P010801,2.116,3,9,6
93,PRS,P011232,12.166,4,28,24
93,PRS,P011551,2.116,3,9,6
93,PRS,P011887,18.265,17,49,32
93,PRS,P012608,26.166,27,78,51
93,PRS,P012609,11.266,10,29,19
93,PRS,P012610,26.166,27,78,51
93,PRS,P012613,22.599,10,57,47
93,PRS,P012640,23.782,13,64,51
93,WOL,P002387,19.865,-15,39,54
93,WOL,P003212,22.066,-19,41,60
93,WOL,P004229,17.499,-20,31,51
93,WOL,P004645,21.584,-11,44,55
93,WOL,P005516,27.083,-18,57,75
93,WOL,P006154,23.932,-14,48,62
93,WOL,P006907,6.433,-11,10,21
93,WOL,P012576,15.433,-9,33,42
93,WOL,P012577,23.133,-23,42,65
93,WOL,P012789,7.067,-2,15,17
93,WOL,PLCT,15.9,-13,35,48
94,HTA,P003533,13.75,14,40,26
94,HTA,P004267,16.834,9,46,37
94,HTA,P004846,22.467,7,53,46
94,HTA,P006835,20.817,20,57,37
94,HTA,P007759,23.634,-1,48,49
94,HTA,P010465,26.184,11,61,50
94,HTA,P010550,20.367,-3,43,46
94,HTA,P011973,25.068,-1,50,51
94,HTA,P011991,30.884,19,77,58
94,LJU,P003042,2.417,-8,2,10
94,LJU,P003452,36.969,-16,74,90
94,LJU,P005969,26.601,-11,51,62
94,LJU,P009392,8.467,-8,13,21
94,LJU,P009395,34.801,-3,70,73
94,LJU,P010594,12.351,-1,31,32
94,LJU,P011261,23.452,-10,51,61
94,LJU,P012598,18.601,-5,35,40
94,LJU,P012700,36.351,-13,73,86
95,BES,P003783,11.867,-13,12,25
95,BES,P005348,16.484,-8,32,40
95,BES,P007914,12.933,-3,24,27
95,BES,P008945,29.617,2,69,67
95,BES,P009582,24.399,0,56,56
95,BES,P011357,7.65,5,22,17
95,BES,P011379,14.484,1,25,24
95,BES,P011936,31.584,2,72,70
95,BES,P012622,25.399,1,49,48
95,BES,P012647,25.583,-7,44,51
95,JOV,P002507,20.182,5,43,38
95,JOV,P005094,25.465,-1,54,55
95,JOV,P006771,24.151,-2,46,48
95,JOV,P009572,11.732,2,19,17
95,JOV,P010161,0.017,0,0,0
95,JOV,P010708,9.884,-3,18,21
95,JOV,P010709,5.166,-3,11,14
95,JOV,P011247,29.366,0,66,66
95,JOV,P011248,26.7,5,61,56
95,JOV,P012349,14.534,5,31,26
95,JOV,P012780,18.432,7,43,36
95,JOV,PJUG,14.366,5,33,28
96,BOU,P000498,21.251,-5,28,33
96,BOU,P004525,19.485,8,31,23
96,BOU,P010431,18.352,17,41,24
96,BOU,P010450,19.968,-1,26,27
96,BOU,P010718,20.751,8,48,40
96,BOU,P011836,12.4,10,28,18
96,BOU,P011837,12.834,2,29,27
96,BOU,P012617,25.234,8,55,47
96,BOU,P012618,17.251,6,33,27
96,BOU,P012619,9.917,1,10,9
96,BOU,P012628,22.567,-9,31,40
96,WRO,P003034,16.85,-12,17,29
96,WRO,P007472,7.333,-2,13,15
96,WRO,P009896,23.017,2,45,43
96,WRO,P011278,5.816,-2,5,7
96,WRO,P011900,33.134,-4,57,61
96,WRO,P011901,27.316,2,51,49
96,WRO,P012601,31.266,-7,47,54
96,WRO,P012699,31.084,-6,53,59
96,WRO,P012736,20.55,-14,22,36
96,WRO,P012749,3.634,-2,5,7
97,CLU,P004862,23.184,-14,48,62
97,CLU,P005113,17.367,-11,36,47
97,CLU,P005373,21.716,0,44,44
97,CLU,P005714,11.734,-4,23,27
97,CLU,P010569,26.883,-3,60,63
97,CLU,P011797,25.95,-16,47,63
97,CLU,P011801,27.95,-4,61,65
97,CLU,P012621,19.5,-8,44,52
97,CLU,P012698,25.716,5,57,52
97,TTK,P004801,29.666,18,67,49
97,TTK,P005000,21.25,12,60,48
97,TTK,P005685,14.05,1,30,29
97,TTK,P006693,31.799,9,71,62
97,TTK,P009845,4.25,2,13,11
97,TTK,P011239,25.932,10,65,55
97,TTK,P011834,37.949,10,94,84
97,TTK,P011925,34.233,0,73,73
97,TTK,P011975,0.866,-7,2,9
98,BUD,P002740,26.115,5,57,52
98,BUD,P004397,13.7,-5,19,24
98,BUD,P004945,27.316,2,58,56
98,BUD,P006566,26.499,2,62,60
98,BUD,P007398,15.3,-2,30,32
98,BUD,P010248,25.166,3,58,55
98,BUD,P010432,14.85,-4,25,29
98,BUD,P011281,22.032,3,46,43
98,BUD,P011935,10.767,4,22,18
98,BUD,P012605,3.817,1,10,9
98,BUD,P012606,14.433,1,28,27
98,LKB,P002012,28.9,6,61,55
98,LKB,P004868,9.816,-2,20,22
98,LKB,P005521,28.165,-5,61,66
98,LKB,P006230,20.083,12,42,30
98,LKB,P006901,1.533,0,2,2
98,LKB,P007029,30.05,-3,58,61
98,LKB,P008856,26.366,0,46,46
98,LKB,P010190,6.783,-2,16,18
98,LKB,P010461,17.883,-11,37,48
98,LKB,PLXI,30.416,-5,62,67
99,ARI,P002867,16.968,-17,20,37
99,ARI,P004292,20.866,-18,39,57
99,ARI,P010177,1.85,0,4,4
99,ARI,P010387,17.034,-13,23,36
99,ARI,P012616,19.401,-19,30,49
99,ARI,P012702,20.201,-8,36,44
99,ARI,P012707,19.167,-10,30,40
99,ARI,P012708,23.366,-13,41,54
99,ARI,P012716,18.385,-7,31,38
99,ARI,P012717,22.967,-15,42,57
