GAMECODE,CODETEAM,joueur_1,joueur_2,joueur_3,TIME,DELTA_SCORE,OFF,DEF
13,BAH,P004172,P011192,P011201,0 days 00:02:10,1,6,5
13,BAH,P011192,P011201,P011821,0 days 00:02:03,-2,2,4
13,BAH,P003840,P004172,P009601,0 days 00:01:30,1,4,3
13,BAH,P003840,P011201,P012405,0 days 00:01:13,2,2,0
13,BAH,P011201,P012405,P012711,0 days 00:01:13,2,2,0
13,BAH,P004172,P009601,P012405,0 days 00:01:13,-3,0,3
13,BAH,P003840,P009601,P012711,0 days 00:00:49,4,4,0
13,BAH,P004172,P011201,P012405,0 days 00:00:32,0,0,0
13,BES,P011379,P011927,P013255,0 days 00:12:43,-3,23,26
13,BES,P003783,P007914,P010652,0 days 00:12:23,-1,26,27
13,BES,P003783,P009680,P010652,0 days 00:10:43,-6,18,24
13,BES,P011924,P011927,P013255,0 days 00:10:33,-4,18,22
13,BES,P007914,P009680,P010652,0 days 00:09:20,-3,17,20
13,BES,P008945,P011927,P013255,0 days 00:09:13,-3,18,21
13,BES,P008945,P011379,P013255,0 days 00:08:47,-4,16,20
13,BES,P008945,P011379,P011927,0 days 00:08:17,-2,16,18
13,BES,P008945,P011924,P013255,0 days 00:08:12,-6,18,24
13,BES,P007914,P010652,P011936,0 days 00:08:11,0,17,17
13,BES,P009680,P010652,P011936,0 days 00:07:58,-9,11,20
13,BES,P003783,P010652,P011936,0 days 00:07:52,-4,15,19
13,BES,P007914,P009680,P011936,0 days 00:07:52,-9,14,23
13,BES,P003783,P007914,P009680,0 days 00:07:42,-3,15,18
13,BES,P003783,P008945,P010652,0 days 00:07:38,0,14,14
13,BES,P011924,P011936,P013255,0 days 00:07:24,-5,8,13
13,BES,P011379,P011924,P013255,0 days 00:07:15,-3,16,19
13,BES,P011379,P011924,P011927,0 days 00:07:15,-3,16,19
13,BES,P009680,P011936,P013255,0 days 00:07:12,-11,10,21
13,BES,P007914,P008945,P009680,0 days 00:07:04,-4,13,17
13,BES,P008945,P009680,P013255,0 days 00:06:58,-11,11,22
13,BES,P003783,P008945,P013255,0 days 00:06:45,-5,9,14
13,BES,P003783,P007914,P011936,0 days 00:06:33,0,15,15
13,BES,P003783,P008945,P009680,0 days 00:06:28,0,11,11
13,BES,P008945,P009680,P010652,0 days 00:06:26,-2,11,13
13,BES,P008945,P011924,P011927,0 days 00:06:14,-1,15,16
13,BES,P003783,P011379,P013255,0 days 00:05:58,-2,7,9
13,BES,P007914,P008945,P010652,0 days 00:05:50,-1,11,12
13,BES,P003783,P007914,P008945,0 days 00:05:50,-1,11,12
13,BES,P003783,P007914,P011927,0 days 00:05:42,6,12,6
13,BES,P010652,P011924,P011936,0 days 00:05:41,-1,4,5
13,BES,P010652,P011927,P011936,0 days 00:05:35,4,8,4
13,BES,P003783,P011927,P013255,0 days 00:05:34,0,7,7
13,BES,P003783,P011379,P011927,0 days 00:05:28,0,7,7
13,BES,P008945,P011379,P011924,0 days 00:05:24,0,13,13
13,BES,P010652,P011936,P013255,0 days 00:05:22,-5,2,7
13,BES,P010652,P011924,P013255,0 days 00:05:21,-6,4,10
13,BES,P009680,P010652,P013255,0 days 00:05:04,-8,5,13
13,BES,P003783,P009680,P011936,0 days 00:04:45,-8,7,15
13,BES,P009680,P011924,P011936,0 days 00:04:43,-2,7,9
13,BES,P003783,P010652,P013255,0 days 00:04:41,-5,6,11
13,BES,P008945,P010652,P013255,0 days 00:04:40,-6,8,14
13,BES,P007914,P008945,P013255,0 days 00:04:22,-7,8,15
13,BES,P011924,P011927,P011936,0 days 00:04:19,-3,3,6
13,BES,P011927,P011936,P013255,0 days 00:04:19,-3,3,6
13,BES,P008945,P011936,P013255,0 days 00:04:18,-6,8,14
13,BES,P008945,P009680,P011936,0 days 00:04:18,-6,8,14
13,BES,P003783,P007914,P013255,0 days 00:04:09,0,7,7
13,BES,P009680,P010652,P011924,0 days 00:03:41,-5,4,9
13,BES,P009680,P011924,P013255,0 days 00:03:33,-6,5,11
13,BES,P003783,P009680,P013255,0 days 00:03:31,-5,3,8
13,BES,P010652,P011927,P013255,0 days 00:03:24,-1,2,3
13,BES,P003783,P008945,P011379,0 days 00:03:23,-4,3,7
13,BES,P010652,P011924,P011927,0 days 00:03:18,-1,2,3
13,BES,P003783,P010652,P011927,0 days 00:03:13,4,8,4
13,BES,P007914,P011927,P011936,0 days 00:03:07,4,8,4
13,BES,P003783,P011927,P011936,0 days 00:03:07,4,8,4
13,BES,P007914,P010652,P011927,0 days 00:03:07,4,8,4
13,BES,P003783,P008945,P011927,0 days 00:02:59,-2,3,5
13,BES,P007914,P009680,P013255,0 days 00:02:48,-5,5,10
13,BES,P007914,P011936,P013255,0 days 00:02:48,-5,5,10
13,BES,P007914,P008945,P011936,0 days 00:02:48,-5,5,10
13,BES,P003783,P007914,P011379,0 days 00:02:35,2,4,2
13,BES,P007914,P011927,P013255,0 days 00:02:35,2,4,2
13,BES,P007914,P011379,P013255,0 days 00:02:35,2,4,2
13,BES,P007914,P011379,P011927,0 days 00:02:35,2,4,2
13,BES,P008945,P009680,P011924,0 days 00:01:58,-5,3,8
13,BES,P011379,P011936,P013255,0 days 00:01:51,-3,3,6
13,BES,P011379,P011927,P011936,0 days 00:01:51,-3,3,6
13,BES,P011379,P011924,P011936,0 days 00:01:51,-3,3,6
13,BES,P007914,P011924,P011936,0 days 00:01:38,0,2,2
13,BES,P007914,P010652,P011924,0 days 00:01:38,0,2,2
13,BES,P007914,P009680,P011924,0 days 00:01:38,0,2,2
13,BES,P007914,P010652,P013255,0 days 00:01:34,-2,3,5
13,BES,P008945,P011924,P011936,0 days 00:01:30,-1,3,4
13,BES,P003783,P011936,P013255,0 days 00:01:19,-4,0,4
13,BES,P008945,P010652,P011924,0 days 00:01:18,-5,2,7
13,BES,P008945,P010652,P011927,0 days 00:00:56,-1,2,3
13,BES,P003783,P009680,P011379,0 days 00:00:30,-2,0,2
13,BES,P008945,P009680,P011379,0 days 00:00:30,-2,0,2
13,BES,P009680,P011379,P013255,0 days 00:00:30,-2,0,2
14,HTA,P010550,P011157,P013284,0 days 00:26:26,9,60,51
14,HTA,P001927,P011157,P013284,0 days 00:24:48,7,56,49
14,HTA,P001927,P010550,P013284,0 days 00:24:36,6,55,49
14,HTA,P001927,P010550,P011157,0 days 00:24:29,5,54,49
14,HTA,P004846,P011157,P013284,0 days 00:19:24,7,47,40
14,HTA,P004846,P010550,P013284,0 days 00:18:31,5,43,38
14,HTA,P001927,P004846,P011157,0 days 00:18:28,1,39,38
14,HTA,P004846,P010550,P011157,0 days 00:18:24,4,42,38
14,HTA,P001927,P004846,P013284,0 days 00:16:53,3,39,36
14,HTA,P001927,P004846,P010550,0 days 00:16:34,1,37,36
14,HTA,P005181,P011157,P013284,0 days 00:10:59,12,29,17
14,HTA,P005181,P010550,P013284,0 days 00:10:46,8,25,17
14,HTA,P005181,P012096,P013283,0 days 00:10:05,-5,22,27
14,HTA,P001927,P005181,P011157,0 days 00:10:03,6,21,15
14,HTA,P005181,P010550,P011157,0 days 00:09:59,9,24,15
14,HTA,P005181,P010386,P012096,0 days 00:09:19,-4,19,23
14,HTA,P005181,P010386,P013283,0 days 00:08:39,-2,19,21
14,HTA,P010386,P012096,P013283,0 days 00:08:39,-2,19,21
14,HTA,P001927,P005181,P013284,0 days 00:08:28,8,21,13
14,HTA,P001927,P005181,P010550,0 days 00:08:09,6,19,13
14,HTA,P005181,P009818,P010386,0 days 00:07:15,0,17,17
14,HTA,P005181,P009818,P012096,0 days 00:07:15,0,17,17
14,HTA,P005181,P009818,P013283,0 days 00:07:15,0,17,17
14,HTA,P009818,P010386,P012096,0 days 00:07:15,0,17,17
14,HTA,P009818,P010386,P013283,0 days 00:07:15,0,17,17
14,HTA,P009818,P012096,P013283,0 days 00:07:15,0,17,17
14,HTA,P004846,P005181,P011157,0 days 00:06:05,3,15,12
14,HTA,P004846,P005181,P012096,0 days 00:03:49,-3,7,10
14,HTA,P004846,P011157,P012096,0 days 00:03:49,-3,7,10
14,HTA,P005181,P011157,P012096,0 days 00:03:49,-3,7,10
14,HTA,P004846,P005181,P013284,0 days 00:03:04,8,12,4
14,HTA,P001927,P004846,P005181,0 days 00:02:08,2,4,2
14,HTA,P004846,P005181,P010550,0 days 00:02:04,5,7,2
14,HTA,P010386,P010550,P012096,0 days 00:02:04,-4,2,6
14,HTA,P005181,P010550,P012096,0 days 00:02:04,-4,2,6
14,HTA,P005181,P010386,P010550,0 days 00:02:04,-4,2,6
14,HTA,P001927,P004846,P012096,0 days 00:01:42,-1,1,2
14,HTA,P001927,P005181,P012096,0 days 00:01:42,-1,1,2
14,HTA,P001927,P011157,P012096,0 days 00:01:42,-1,1,2
14,HTA,P011157,P012096,P013283,0 days 00:01:26,-3,3,6
14,HTA,P005181,P011157,P013283,0 days 00:01:26,-3,3,6
14,HTA,P004846,P012096,P013283,0 days 00:01:26,-3,3,6
14,HTA,P004846,P011157,P013283,0 days 00:01:26,-3,3,6
14,HTA,P004846,P005181,P013283,0 days 00:01:26,-3,3,6
14,HTA,P005181,P010550,P013283,0 days 00:01:24,-2,2,4
14,HTA,P010386,P010550,P013283,0 days 00:01:24,-2,2,4
14,HTA,P010550,P012096,P013283,0 days 00:01:24,-2,2,4
14,HTA,P005181,P012096,P013284,0 days 00:01:21,-1,3,4
14,HTA,P004846,P012096,P013284,0 days 00:00:41,1,3,2
14,HTA,P011157,P012096,P013284,0 days 00:00:41,1,3,2
14,HTA,P005181,P010386,P013284,0 days 00:00:40,-2,0,2
14,HTA,P010386,P010550,P013284,0 days 00:00:40,-2,0,2
14,HTA,P010386,P012096,P013284,0 days 00:00:40,-2,0,2
14,HTA,P010550,P012096,P013284,0 days 00:00:40,-2,0,2
14,WOL,P004645,P012003,P012789,0 days 00:21:00,-5,41,46
14,WOL,P011248,P012003,P012789,0 days 00:20:10,-6,40,46
14,WOL,P004645,P011248,P012003,0 days 00:16:54,-1,35,36
14,WOL,P004645,P011248,P012789,0 days 00:15:58,-2,33,35
14,WOL,P012003,P012577,P012789,0 days 00:14:18,8,35,27
14,WOL,P011248,P012003,P012577,0 days 00:13:59,4,29,25
14,WOL,P009306,P011248,P012789,0 days 00:10:35,-12,19,31
14,WOL,P011248,P012577,P012789,0 days 00:10:31,1,23,22
14,WOL,P009306,P012003,P012789,0 days 00:10:25,-10,19,29
14,WOL,P009306,P011248,P012003,0 days 00:10:25,-10,19,29
14,WOL,P006853,P012003,P012577,0 days 00:10:00,6,23,17
14,WOL,P004645,P012003,P012577,0 days 00:09:53,8,24,16
14,WOL,P004645,P012577,P012789,0 days 00:09:44,8,24,16
14,WOL,P005516,P006853,P008186,0 days 00:09:37,0,24,24
14,WOL,P006853,P012003,P012789,0 days 00:09:29,-1,19,20
14,WOL,P006853,P008186,P012577,0 days 00:09:24,1,22,21
14,WOL,P004645,P009306,P011248,0 days 00:08:58,-7,17,24
14,WOL,P004645,P009306,P012003,0 days 00:08:58,-7,17,24
14,WOL,P004645,P009306,P012789,0 days 00:08:58,-7,17,24
14,WOL,P005516,P008186,P012577,0 days 00:08:51,-2,20,22
14,WOL,P005516,P006853,P012577,0 days 00:07:45,3,22,19
14,WOL,P006853,P012577,P012789,0 days 00:06:42,4,17,13
14,WOL,P004645,P011248,P012577,0 days 00:06:18,7,16,9
14,WOL,P004645,P006853,P012003,0 days 00:06:13,-4,8,12
14,WOL,P003212,P005516,P006853,0 days 00:05:47,-2,13,15
14,WOL,P004645,P006853,P012789,0 days 00:05:46,-3,8,11
14,WOL,P006853,P011248,P012577,0 days 00:05:37,2,12,10
14,WOL,P003212,P005516,P012577,0 days 00:05:33,-2,13,15
14,WOL,P003212,P006853,P012577,0 days 00:05:33,-2,13,15
14,WOL,P003212,P008186,P012577,0 days 00:05:33,-2,13,15
14,WOL,P003212,P005516,P008186,0 days 00:05:33,-2,13,15
14,WOL,P003212,P006853,P008186,0 days 00:05:33,-2,13,15
14,WOL,P006853,P011248,P012003,0 days 00:05:32,0,9,9
14,WOL,P008186,P012003,P012577,0 days 00:04:37,1,8,7
14,WOL,P006853,P008186,P012003,0 days 00:04:31,0,8,8
14,WOL,P005516,P008186,P012003,0 days 00:04:31,0,8,8
14,WOL,P008186,P011248,P012003,0 days 00:04:16,2,8,6
14,WOL,P005516,P006853,P012003,0 days 00:04:12,-1,8,9
14,WOL,P008186,P011248,P012577,0 days 00:04:11,2,9,7
14,WOL,P006853,P008186,P011248,0 days 00:03:49,4,11,7
14,WOL,P005516,P008186,P011248,0 days 00:03:49,4,11,7
14,WOL,P004645,P006853,P012577,0 days 00:03:44,1,8,7
14,WOL,P006853,P011248,P012789,0 days 00:03:15,-1,5,6
14,WOL,P004645,P005516,P006853,0 days 00:03:05,-2,4,6
14,WOL,P005516,P012003,P012789,0 days 00:03:00,-3,6,9
14,WOL,P005516,P012003,P012577,0 days 00:02:58,3,8,5
14,WOL,P005516,P006853,P012789,0 days 00:02:53,-1,6,7
14,WOL,P004645,P005516,P012003,0 days 00:02:53,-4,2,6
14,WOL,P005516,P011248,P012003,0 days 00:02:29,-1,4,5
14,WOL,P005516,P011248,P012577,0 days 00:02:20,-2,5,7
14,WOL,P004645,P005516,P008186,0 days 00:02:04,4,6,2
14,WOL,P004645,P005516,P012789,0 days 00:02:02,-6,0,6
14,WOL,P004645,P005516,P011248,0 days 00:02:00,2,6,4
14,WOL,P004645,P008186,P011248,0 days 00:01:46,3,6,3
14,WOL,P004645,P006853,P011248,0 days 00:01:45,1,4,3
14,WOL,P005516,P006853,P011248,0 days 00:01:41,3,7,4
14,WOL,P009306,P012577,P012789,0 days 00:01:37,-5,2,7
14,WOL,P009306,P011248,P012577,0 days 00:01:37,-5,2,7
14,WOL,P004645,P006853,P008186,0 days 00:01:31,1,4,3
14,WOL,P009306,P012003,P012577,0 days 00:01:27,-3,2,5
14,WOL,P004645,P008186,P012003,0 days 00:01:12,1,2,1
14,WOL,P006853,P008186,P012789,0 days 00:00:50,-1,2,3
14,WOL,P008186,P012003,P012789,0 days 00:00:50,-1,2,3
14,WOL,P005516,P008186,P012789,0 days 00:00:50,-1,2,3
14,WOL,P005516,P012577,P012789,0 days 00:00:32,2,4,2
14,WOL,P005516,P011248,P012789,0 days 00:00:31,-4,0,4
14,WOL,P003212,P004645,P005516,0 days 00:00:14,0,0,0
14,WOL,P003212,P004645,P006853,0 days 00:00:14,0,0,0
14,WOL,P003212,P004645,P012789,0 days 00:00:14,0,0,0
14,WOL,P003212,P005516,P012789,0 days 00:00:14,0,0,0
14,WOL,P003212,P006853,P012789,0 days 00:00:14,0,0,0
14,WOL,P005516,P009306,P011248,0 days 00:00:10,-2,0,2
14,WOL,P005516,P009306,P012577,0 days 00:00:10,-2,0,2
14,WOL,P005516,P009306,P012789,0 days 00:00:10,-2,0,2
15,ULM,P006997,P013290,P013291,0 days 00:20:00,-2,44,46
15,ULM,P011437,P013290,P013291,0 days 00:19:28,1,42,41
15,ULM,P006997,P011437,P013290,0 days 00:18:49,0,41,41
15,ULM,P006997,P011437,P013291,0 days 00:18:49,0,41,41
15,ULM,P006245,P011437,P013290,0 days 00:18:36,0,44,44
15,ULM,P006245,P006997,P013291,0 days 00:15:22,-3,36,39
15,ULM,P006245,P006997,P013290,0 days 00:15:22,-3,36,39
15,ULM,P006245,P013290,P013291,0 days 00:15:22,-3,36,39
15,ULM,P006245,P006997,P011437,0 days 00:14:11,-1,33,34
15,ULM,P006245,P011437,P013291,0 days 00:14:11,-1,33,34
15,ULM,P010726,P012077,P012602,0 days 00:10:44,4,23,19
15,ULM,P011391,P012077,P012602,0 days 00:09:26,0,21,21
15,ULM,P010726,P011391,P012602,0 days 00:09:02,2,21,19
15,ULM,P010726,P011391,P012077,0 days 00:09:02,2,21,19
15,ULM,P006245,P011391,P013290,0 days 00:08:13,3,19,16
15,ULM,P007952,P010726,P011391,0 days 00:07:40,2,19,17
15,ULM,P006997,P012077,P013291,0 days 00:06:10,3,10,7
15,ULM,P007952,P011391,P012077,0 days 00:06:01,3,17,14
15,ULM,P007952,P012077,P012602,0 days 00:05:31,1,15,14
15,ULM,P007952,P011391,P012602,0 days 00:05:31,1,15,14
15,ULM,P007952,P010726,P012602,0 days 00:05:31,1,15,14
15,ULM,P007952,P010726,P012077,0 days 00:05:31,1,15,14
15,ULM,P011437,P012077,P013291,0 days 00:05:31,0,9,9
15,ULM,P006245,P007952,P011391,0 days 00:05:15,2,12,10
15,ULM,P007952,P011391,P013290,0 days 00:05:15,2,12,10
15,ULM,P006245,P007952,P013290,0 days 00:05:15,2,12,10
15,ULM,P012077,P013290,P013291,0 days 00:05:07,2,9,7
15,ULM,P011437,P012077,P013290,0 days 00:05:07,2,9,7
15,ULM,P011391,P011437,P013290,0 days 00:05:04,2,12,10
15,ULM,P006997,P012077,P013290,0 days 00:04:28,1,8,7
15,ULM,P006997,P011437,P012077,0 days 00:04:28,1,8,7
15,ULM,P006245,P011391,P011437,0 days 00:04:25,1,11,10
15,ULM,P011391,P012077,P013289,0 days 00:03:59,2,8,6
15,ULM,P006245,P010726,P013290,0 days 00:03:20,-1,7,8
15,ULM,P006997,P010726,P013291,0 days 00:03:03,0,5,5
15,ULM,P011391,P013289,P013290,0 days 00:02:58,1,7,6
15,ULM,P006245,P011391,P013289,0 days 00:02:58,1,7,6
15,ULM,P006245,P013289,P013290,0 days 00:02:58,1,7,6
15,ULM,P010726,P012602,P013289,0 days 00:02:50,3,6,3
15,ULM,P010726,P011391,P013289,0 days 00:02:50,3,6,3
15,ULM,P012077,P012602,P013289,0 days 00:02:50,3,6,3
15,ULM,P011391,P012602,P013289,0 days 00:02:50,3,6,3
15,ULM,P010726,P012077,P013289,0 days 00:02:50,3,6,3
15,ULM,P012077,P012602,P013291,0 days 00:02:47,-2,2,4
15,ULM,P006245,P007952,P011437,0 days 00:02:36,-1,6,7
15,ULM,P007952,P011391,P011437,0 days 00:02:36,-1,6,7
15,ULM,P007952,P011437,P013290,0 days 00:02:36,-1,6,7
15,ULM,P010726,P012602,P013291,0 days 00:02:23,0,2,2
15,ULM,P010726,P012077,P013291,0 days 00:02:23,0,2,2
15,ULM,P011391,P012077,P013290,0 days 00:02:18,2,5,3
15,ULM,P006245,P007952,P010726,0 days 00:02:09,1,4,3
15,ULM,P006245,P010726,P011391,0 days 00:02:09,1,4,3
15,ULM,P007952,P010726,P013290,0 days 00:02:09,1,4,3
15,ULM,P010726,P011391,P013290,0 days 00:02:09,1,4,3
15,ULM,P006245,P011437,P013289,0 days 00:01:49,2,5,3
15,ULM,P011437,P013289,P013290,0 days 00:01:49,2,5,3
15,ULM,P011391,P011437,P013289,0 days 00:01:49,2,5,3
15,ULM,P011391,P012077,P013291,0 days 00:01:44,-3,1,4
15,ULM,P006997,P012602,P013291,0 days 00:01:42,2,2,0
15,ULM,P006997,P010726,P012602,0 days 00:01:42,2,2,0
15,ULM,P006997,P012077,P012602,0 days 00:01:42,2,2,0
15,ULM,P006997,P010726,P012077,0 days 00:01:42,2,2,0
15,ULM,P006245,P012077,P013290,0 days 00:01:39,1,4,3
15,ULM,P006245,P011391,P012077,0 days 00:01:39,1,4,3
15,ULM,P010726,P013290,P013291,0 days 00:01:21,-2,3,5
15,ULM,P006997,P010726,P013290,0 days 00:01:21,-2,3,5
15,ULM,P006245,P010726,P013291,0 days 00:01:11,-2,3,5
15,ULM,P006245,P006997,P010726,0 days 00:01:11,-2,3,5
15,ULM,P006245,P012077,P013289,0 days 00:01:09,-1,2,3
15,ULM,P012077,P013289,P013290,0 days 00:01:09,-1,2,3
15,ULM,P011391,P012602,P013291,0 days 00:01:05,-4,0,4
15,ULM,P011391,P011437,P013291,0 days 00:01:03,-1,1,2
15,ULM,P011391,P011437,P012077,0 days 00:01:03,-1,1,2
15,ULM,P010726,P011391,P013291,0 days 00:00:41,-2,0,2
15,ULM,P011391,P013290,P013291,0 days 00:00:39,1,1,0
15,ULM,P006245,P007952,P012077,0 days 00:00:30,2,2,0
15,ULM,P007952,P012077,P013290,0 days 00:00:30,2,2,0
15,ULM,P011391,P011437,P012602,0 days 00:00:24,-2,0,2
15,ULM,P011437,P012077,P012602,0 days 00:00:24,-2,0,2
15,ULM,P011437,P012602,P013291,0 days 00:00:24,-2,0,2
15,ULM,P006997,P010726,P011437,0 days 00:00:10,0,0,0
15,ULM,P010726,P011437,P013290,0 days 00:00:10,0,0,0
15,ULM,P010726,P011437,P013291,0 days 00:00:10,0,0,0
15,JOV,P002507,P013285,P013287,0 days 00:14:57,3,32,29
15,JOV,P012740,P013285,P013287,0 days 00:13:47,2,30,28
15,JOV,P010161,P013285,P013287,0 days 00:12:44,1,21,20
15,JOV,P002507,P012740,P013287,0 days 00:12:40,2,34,32
15,JOV,P002507,P010161,P013287,0 days 00:11:44,-1,16,17
15,JOV,P002507,P013287,PJUG,0 days 00:11:27,5,35,30
15,JOV,P002361,P002507,P013287,0 days 00:10:18,3,24,21
15,JOV,P010161,P012740,P013287,0 days 00:09:58,1,17,16
15,JOV,P004834,P006771,P012349,0 days 00:09:18,-12,13,25
15,JOV,P002507,P013285,PJUG,0 days 00:08:58,4,26,22
15,JOV,P002507,P012740,P013285,0 days 00:08:35,-1,19,20
15,JOV,P013285,P013287,PJUG,0 days 00:08:23,7,26,19
15,JOV,P002507,P010161,P013285,0 days 00:08:03,-2,10,12
15,JOV,P004834,P012349,P012740,0 days 00:07:52,-11,13,24
15,JOV,P012740,P013287,PJUG,0 days 00:07:51,4,28,24
15,JOV,P002361,P010161,P013287,0 days 00:07:47,2,12,10
15,JOV,P004834,P006771,P012740,0 days 00:07:45,-9,11,20
15,JOV,P002507,P012740,PJUG,0 days 00:07:37,4,28,24
15,JOV,P002361,P002507,P010161,0 days 00:07:33,2,12,10
15,JOV,P010161,P012740,P013285,0 days 00:07:23,-2,11,13
15,JOV,P002361,P004834,P012349,0 days 00:07:19,1,16,15
15,JOV,P006771,P012349,P012740,0 days 00:07:14,-9,11,20
15,JOV,P012349,P013285,PJUG,0 days 00:06:20,0,12,12
15,JOV,P004834,P012349,P013285,0 days 00:06:00,2,12,10
15,JOV,P012740,P013285,PJUG,0 days 00:05:53,4,19,15
15,JOV,P004834,P012349,PJUG,0 days 00:05:45,3,12,9
15,JOV,P004834,P013285,PJUG,0 days 00:05:45,3,12,9
15,JOV,P004834,P012740,P013285,0 days 00:05:27,2,11,9
15,JOV,P004834,P010161,P012740,0 days 00:05:19,1,13,12
15,JOV,P004834,P013285,P013287,0 days 00:05:12,3,11,8
15,JOV,P004834,P012740,P013287,0 days 00:05:12,3,11,8
15,JOV,P002507,P010161,P012740,0 days 00:05:03,-2,6,8
15,JOV,P002361,P002507,P013285,0 days 00:04:53,2,9,7
15,JOV,P002361,P013285,P013287,0 days 00:04:53,2,9,7
15,JOV,P002361,P013285,PJUG,0 days 00:04:42,7,13,6
15,JOV,P004834,P010161,P013285,0 days 00:04:41,3,11,8
15,JOV,P004834,P010161,P013287,0 days 00:04:41,3,11,8
15,JOV,P002361,P012740,P013287,0 days 00:04:19,3,15,12
15,JOV,P002361,P013287,PJUG,0 days 00:04:19,-1,12,13
15,JOV,P002361,P002507,P012740,0 days 00:04:05,3,15,12
15,JOV,P002361,P002507,PJUG,0 days 00:04:05,-1,12,13
15,JOV,P012349,P012740,P013286,0 days 00:03:59,-5,7,12
15,JOV,P006771,P012740,P013286,0 days 00:03:59,-5,7,12
15,JOV,P006771,P012349,P013286,0 days 00:03:59,-5,7,12
15,JOV,P004834,P012349,P013286,0 days 00:03:59,-5,7,12
15,JOV,P004834,P006771,P013286,0 days 00:03:59,-5,7,12
15,JOV,P004834,P012740,P013286,0 days 00:03:59,-5,7,12
15,JOV,P002361,P010161,P013285,0 days 00:03:52,1,6,5
15,JOV,P002361,P012349,PJUG,0 days 00:03:41,6,10,4
15,JOV,P002361,P004834,PJUG,0 days 00:03:41,6,10,4
15,JOV,P002361,P012349,P013285,0 days 00:03:41,6,10,4
15,JOV,P002361,P004834,P013285,0 days 00:03:41,6,10,4
15,JOV,P002361,P012349,P012740,0 days 00:03:38,-5,6,11
15,JOV,P002361,P004834,P012740,0 days 00:03:38,-5,6,11
15,JOV,P002361,P010161,P012740,0 days 00:03:13,1,8,7
15,JOV,P010161,P013287,PJUG,0 days 00:03:03,0,4,4
15,JOV,P002361,P006771,P012740,0 days 00:03:00,-3,4,7
15,JOV,P002361,P006771,P012349,0 days 00:03:00,-3,4,7
15,JOV,P002361,P004834,P006771,0 days 00:03:00,-3,4,7
15,JOV,P006771,P012349,P013285,0 days 00:02:54,-7,2,9
15,JOV,P004834,P006771,P013285,0 days 00:02:50,-4,2,6
15,JOV,P002507,P010161,PJUG,0 days 00:02:49,0,4,4
15,JOV,P006771,P012349,PJUG,0 days 00:02:39,-6,2,8
15,JOV,P006771,P013285,PJUG,0 days 00:02:39,-6,2,8
15,JOV,P004834,P006771,PJUG,0 days 00:02:04,-3,2,5
15,JOV,P002361,P012740,PJUG,0 days 00:01:58,0,9,9
15,JOV,P002361,P010161,PJUG,0 days 00:01:34,-2,0,2
15,JOV,P010161,P013285,PJUG,0 days 00:01:29,2,4,2
15,JOV,P006771,P012740,P013285,0 days 00:00:46,-1,0,1
15,JOV,P010161,P012349,P012740,0 days 00:00:38,-2,2,4
15,JOV,P004834,P010161,P012349,0 days 00:00:38,-2,2,4
15,JOV,P002361,P010161,P012349,0 days 00:00:38,-2,2,4
15,JOV,P002361,P004834,P010161,0 days 00:00:38,-2,2,4
15,JOV,P002507,P006771,P012349,0 days 00:00:35,-3,0,3
15,JOV,P002507,P006771,P013285,0 days 00:00:35,-3,0,3
15,JOV,P002507,P006771,PJUG,0 days 00:00:35,-3,0,3
15,JOV,P002507,P012349,P013285,0 days 00:00:35,-3,0,3
15,JOV,P002507,P012349,PJUG,0 days 00:00:35,-3,0,3
15,JOV,P004834,P006771,P013287,0 days 00:00:31,0,0,0
15,JOV,P006771,P012740,P013287,0 days 00:00:31,0,0,0
15,JOV,P006771,P013285,P013287,0 days 00:00:31,0,0,0
15,JOV,P012349,P012740,P013285,0 days 00:00:15,-1,0,1
15,JOV,P010161,P012740,PJUG,0 days 00:00:14,0,0,0
16,LKB,P005521,P005656,P013247,0 days 00:15:33,8,33,25
16,LKB,P005521,P009299,P013247,0 days 00:12:00,2,25,23
16,LKB,P005113,P005521,P005656,0 days 00:11:51,4,28,24
16,LKB,P006586,P009898,PLXI,0 days 00:11:39,-18,15,33
16,LKB,P005113,P005521,P009299,0 days 00:11:29,1,23,22
16,LKB,P005113,P009299,P013247,0 days 00:11:08,2,23,21
16,LKB,P005113,P005521,P013247,0 days 00:11:08,2,23,21
16,LKB,P009898,P010461,PLXI,0 days 00:09:39,-16,14,30
16,LKB,P006860,P009898,PLXI,0 days 00:09:39,-11,15,26
16,LKB,P005113,P005656,P013247,0 days 00:09:31,8,25,17
16,LKB,P006860,P009898,P010461,0 days 00:09:25,-12,14,26
16,LKB,P005113,P005656,P009299,0 days 00:09:21,6,23,17
16,LKB,P005521,P005656,P009299,0 days 00:09:21,6,23,17
16,LKB,P005656,P009299,P013247,0 days 00:09:21,6,23,17
16,LKB,P006860,P010461,PLXI,0 days 00:09:10,-12,14,26
16,LKB,P005113,P006586,P009898,0 days 00:08:49,-2,18,20
16,LKB,P005521,P005656,P006586,0 days 00:08:42,0,15,15
16,LKB,P006586,P010461,P013247,0 days 00:08:17,-6,14,20
16,LKB,P006586,P010461,PLXI,0 days 00:07:25,-26,6,32
16,LKB,P005521,P010461,P013247,0 days 00:07:10,-2,12,14
16,LKB,P009299,P009898,PLXI,0 days 00:07:00,-4,15,19
16,LKB,P005113,P009898,PLXI,0 days 00:06:48,1,14,13
