Gamecode,CODETEAM,J1,J2,J3,TIME,DELTA_SCORE,OFF,DEF
9,CAN,P003425,P004160,P008121,4.434,-2,10,12
9,CAN,P003425,P004160,P010385,3.417,1,7,6
9,CAN,P003425,P005005,P006588,0.167,4,4,0
9,CAN,P003425,P005005,P007560,0.834,1,4,3
9,CAN,P003425,P005005,P007644,2.95,1,8,7
9,CAN,P003425,P005005,P010385,7.617,16,18,2
9,CAN,P003425,P005005,P010452,10.734,21,30,9
9,CAN,P003425,P006588,P007560,7.784,15,21,6
9,CAN,P003425,P006588,P007644,4.334,1,10,9
9,CAN,P003425,P006588,P008121,8.734,5,20,15
9,CAN,P003425,P006588,P010385,7.717,8,17,9
9,CAN,P003425,P006588,P010452,0.167,4,4,0
9,CAN,P003425,P007560,P007644,1.984,-2,3,5
9,CAN,P003425,P007560,P008121,7.033,7,12,5
9,CAN,P003425,P007560,P010385,9.633,10,19,9
9,CAN,P003425,P007560,P010452,4.167,1,9,8
9,CAN,P003425,P007644,P008121,3.017,0,7,7
9,CAN,P003425,P007644,P010452,2.95,1,8,7
9,CAN,P003425,P008121,P010385,8.617,5,15,10
9,CAN,P003425,P008121,P010452,2.9,0,2,2
9,CAN,P003425,P010385,P010452,11.117,16,23,7
9,CAN,P003637,P005005,P006588,2.1,-4,5,9
9,CAN,P003637,P005005,P007644,5.883,3,18,15
9,CAN,P003637,P005005,P010385,10.017,15,24,9
9,CAN,P003637,P005005,P010452,13.8,22,37,15
9,CAN,P003637,P006588,P007644,3.267,-5,7,12
9,CAN,P003637,P006588,P008121,1.167,-1,2,3
9,CAN,P003637,P007560,P010385,0.6,0,3,3
9,CAN,P003637,P007560,P010452,0.6,0,3,3
9,CAN,P003637,P007644,P008121,1.584,-3,2,5
9,CAN,P003637,P007644,P010452,4.2,5,13,8
9,CAN,P003637,P008121,P010385,1.2,-2,0,2
9,CAN,P003637,P008121,P010452,1.617,-4,0,4
9,CAN,P003637,P010385,P010452,11.817,13,27,14
9,CAN,P004160,P006588,P007560,3.317,4,7,3
9,CAN,P004160,P006588,P007644,5.651,-1,10,11
9,CAN,P004160,P006588,P008121,5.751,-4,10,14
9,CAN,P004160,P006588,P010385,3.417,1,7,6
9,CAN,P004160,P007560,P007644,1.317,1,3,2
9,CAN,P004160,P007560,P010385,2.0,3,4,1
9,CAN,P004160,P007644,P008121,4.334,-2,7,9
9,CAN,P004160,P008121,P010385,1.417,-2,3,5
9,CAN,P005005,P006588,P007560,1.45,1,6,5
9,CAN,P005005,P006588,P007644,2.1,-4,5,9
9,CAN,P005005,P006588,P010452,0.167,4,4,0
9,CAN,P005005,P006588,P010484,1.283,-3,2,5
9,CAN,P005005,P007560,P007644,2.234,-5,0,5
9,CAN,P005005,P007560,P010452,1.301,1,4,3
9,CAN,P005005,P007560,P010484,2.383,-5,2,7
9,CAN,P005005,P007644,P010452,4.917,4,13,9
9,CAN,P005005,P007644,P010484,1.1,-2,0,2
9,CAN,P005005,P010385,P010452,10.017,15,24,9
9,CAN,P006588,P007560,P007644,2.25,1,3,2
9,CAN,P006588,P007560,P008121,5.233,7,10,3
9,CAN,P006588,P007560,P010385,6.3,10,14,4
9,CAN,P006588,P007560,P010452,0.167,4,4,0
9,CAN,P006588,P007560,P010484,1.283,-3,2,5
9,CAN,P006588,P007644,P008121,6.434,-3,9,12
9,CAN,P006588,P008121,P010385,5.717,5,13,8
9,CAN,P007560,P007644,P008121,0.933,0,0,0
9,CAN,P007560,P007644,P010452,1.134,-3,0,3
9,CAN,P007560,P007644,P010484,1.1,-2,0,2
9,CAN,P007560,P008121,P010385,7.033,7,12,5
9,CAN,P007560,P008121,P010452,2.733,0,2,2
9,CAN,P007560,P010385,P010452,3.333,0,5,5
9,CAN,P007644,P008121,P010452,0.417,-2,0,2
9,CAN,P008121,P010385,P010452,3.933,-2,2,4
10,TRN,P001479,P005059,P006382,2.1,-2,3,5
10,TRN,P001479,P005059,P009903,1.65,2,3,1
10,TRN,P001479,P005059,P012594,2.217,2,3,1
10,TRN,P001479,P005059,P012595,3.001,3,6,3
10,TRN,P001479,P005059,P012596,3.451,-1,6,7
10,TRN,P001479,P005059,P012597,2.884,-1,6,7
10,TRN,P001479,P006382,P009903,0.583,-1,0,1
10,TRN,P001479,P006382,P012594,7.333,-5,12,17
10,TRN,P001479,P006382,P012595,4.817,-4,7,11
10,TRN,P001479,P006382,P012596,8.267,-5,15,20
10,TRN,P001479,P006382,P012597,3.45,-1,8,9
10,TRN,P001479,P009903,P012593,1.517,0,2,2
10,TRN,P001479,P009903,P012594,3.167,2,5,3
10,TRN,P001479,P009903,P012595,2.584,3,5,2
10,TRN,P001479,P012593,P012594,1.517,0,2,2
10,TRN,P001479,P012593,P012595,1.517,0,2,2
10,TRN,P001479,P012594,P012595,7.968,-1,12,13
10,TRN,P001479,P012594,P012596,7.317,-4,12,16
10,TRN,P001479,P012594,P012597,1.933,0,5,5
10,TRN,P001479,P012595,P012596,6.751,-4,10,14
10,TRN,P001479,P012595,P012597,1.367,0,3,3
10,TRN,P001479,P012596,P012597,4.817,-1,11,12
10,TRN,P005059,P005738,P006382,4.934,-6,8,14
10,TRN,P005059,P005738,P009903,19.217,0,38,38
10,TRN,P005059,P005738,P012593,13.0,2,22,20
10,TRN,P005059,P005738,P012595,14.967,3,34,31
10,TRN,P005059,P005738,P012596,6.067,-3,9,12
10,TRN,P005059,P005738,P012597,17.667,-5,30,35
10,TRN,P005059,P006382,P009903,1.383,0,3,3
10,TRN,P005059,P006382,P012594,0.583,-1,0,1
10,TRN,P005059,P006382,P012595,3.817,-5,8,13
10,TRN,P005059,P006382,P012596,5.784,-8,8,16
10,TRN,P005059,P006382,P012597,2.9,-2,3,5
10,TRN,P005059,P009903,P012593,12.467,2,22,20
10,TRN,P005059,P009903,P012594,1.65,2,3,1
10,TRN,P005059,P009903,P012595,11.35,8,28,20
10,TRN,P005059,P009903,P012597,15.283,-8,26,34
10,TRN,P005059,P012593,P012595,3.933,7,9,2
10,TRN,P005059,P012593,P012596,0.533,0,0,0
10,TRN,P005059,P012593,P012597,9.067,-5,13,18
10,TRN,P005059,P012594,P012595,1.634,3,3,0
10,TRN,P005059,P012594,P012596,0.567,0,0,0
10,TRN,P005059,P012595,P012596,6.751,-2,12,14
10,TRN,P005059,P012595,P012597,8.85,1,20,19
10,TRN,P005059,P012596,P012597,5.401,2,10,8
10,TRN,P005738,P006382,P009903,0.667,1,3,2
10,TRN,P005738,P006382,P012595,3.684,-5,8,13
10,TRN,P005738,P006382,P012596,4.267,-7,5,12
10,TRN,P005738,P006382,P012597,1.25,-1,0,1
10,TRN,P005738,P009903,P012593,13.684,-2,22,24
10,TRN,P005738,P009903,P012594,1.217,-4,0,4
10,TRN,P005738,P009903,P012595,10.15,5,25,20
10,TRN,P005738,P009903,P012597,16.367,-12,26,38
10,TRN,P005738,P012593,P012594,1.217,-4,0,4
10,TRN,P005738,P012593,P012595,3.933,7,9,2
10,TRN,P005738,P012593,P012596,0.533,0,0,0
10,TRN,P005738,P012593,P012597,10.284,-9,13,22
10,TRN,P005738,P012594,P012597,1.217,-4,0,4
10,TRN,P005738,P012595,P012596,4.817,-2,9,11
10,TRN,P005738,P012595,P012597,7.35,1,17,16
10,TRN,P005738,P012596,P012597,2.517,3,4,1
10,TRN,P006382,P009903,P012594,0.583,-1,0,1
10,TRN,P006382,P009903,P012595,0.8,1,3,2
10,TRN,P006382,P009903,P012597,0.133,0,0,0
10,TRN,P006382,P012594,P012595,4.817,-4,7,11
10,TRN,P006382,P012594,P012596,6.75,-4,12,16
10,TRN,P006382,P012594,P012597,1.933,0,5,5
10,TRN,P006382,P012595,P012596,7.834,-10,12,22
10,TRN,P006382,P012595,P012597,0.133,0,0,0
10,TRN,P006382,P012596,P012597,4.7,-2,8,10
10,TRN,P009903,P012593,P012594,2.734,-4,2,6
10,TRN,P009903,P012593,P012595,4.917,7,11,4
10,TRN,P009903,P012593,P012597,10.284,-9,13,22
10,TRN,P009903,P012594,P012595,2.584,3,5,2
10,TRN,P009903,P012594,P012597,1.217,-4,0,4
10,TRN,P009903,P012595,P012597,6.216,-3,13,16
10,TRN,P012593,P012594,P012595,1.517,0,2,2
10,TRN,P012593,P012594,P012597,1.217,-4,0,4
10,TRN,P012593,P012595,P012596,0.533,0,0,0
10,TRN,P012594,P012595,P012596,5.384,-4,7,11
10,TRN,P012594,P012596,P012597,1.933,0,5,5
10,TRN,P012595,P012596,P012597,2.634,4,7,3
10,ULM,P005422,P007952,P010106,1.45,0,4,4
10,ULM,P005422,P007952,P010582,1.45,0,4,4
10,ULM,P005422,P007952,P012603,1.45,0,4,4
10,ULM,P005422,P010106,P010582,13.533,3,24,21
10,ULM,P005422,P010106,P011391,1.067,-3,0,3
10,ULM,P005422,P010106,P011457,1.267,-4,0,4
10,ULM,P005422,P010106,P012603,18.167,2,32,30
10,ULM,P005422,P010106,P012604,16.917,1,28,27
10,ULM,P005422,P010106,P012629,5.901,-5,8,13
10,ULM,P005422,P010582,P011391,0.317,-2,0,2
10,ULM,P005422,P010582,P012603,13.85,1,24,23
10,ULM,P005422,P010582,P012604,12.083,3,20,17
10,ULM,P005422,P010582,P012703,0.317,-2,0,2
10,ULM,P005422,P010726,P011391,0.583,1,1,0
10,ULM,P005422,P010726,P011457,0.133,0,0,0
10,ULM,P005422,P010726,P012603,0.583,1,1,0
10,ULM,P005422,P010726,P012604,0.133,0,0,0
10,ULM,P005422,P010726,P012703,0.716,1,1,0
10,ULM,P005422,P011391,P011457,0.633,-3,0,3
10,ULM,P005422,P011391,P012603,4.334,4,12,8
10,ULM,P005422,P011391,P012629,4.067,2,11,9
10,ULM,P005422,P011391,P012703,3.9,4,12,8
10,ULM,P005422,P011457,P012604,1.4,-4,0,4
10,ULM,P005422,P011457,P012629,1.9,-7,0,7
10,ULM,P005422,P011457,P012703,0.766,-3,0,3
10,ULM,P005422,P012603,P012604,15.65,5,28,23
10,ULM,P005422,P012603,P012629,7.001,7,19,12
10,ULM,P005422,P012603,P012703,3.267,7,12,5
10,ULM,P005422,P012604,P012629,4.834,-2,8,10
10,ULM,P005422,P012604,P012703,0.133,0,0,0
10,ULM,P005422,P012629,P012703,3.0,5,11,6
10,ULM,P007952,P010106,P010582,3.617,-5,8,13
10,ULM,P007952,P010106,P010726,2.167,-5,4,9
10,ULM,P007952,P010106,P012603,3.617,-5,8,13
10,ULM,P007952,P010582,P010726,2.167,-5,4,9
10,ULM,P007952,P010582,P012603,3.617,-5,8,13
10,ULM,P007952,P010726,P012603,2.167,-5,4,9
10,ULM,P010106,P010582,P010726,2.55,-5,4,9
10,ULM,P010106,P010582,P012603,16.516,-2,30,32
10,ULM,P010106,P010582,P012604,12.899,3,22,19
10,ULM,P010106,P010582,P012629,0.433,0,2,2
10,ULM,P010106,P010726,P012603,2.55,-5,4,9
10,ULM,P010106,P010726,P012604,0.383,0,0,0
10,ULM,P010106,P011391,P012603,1.067,-3,0,3
10,ULM,P010106,P011391,P012629,1.067,-3,0,3
10,ULM,P010106,P011457,P012604,1.267,-4,0,4
10,ULM,P010106,P011457,P012629,1.267,-4,0,4
10,ULM,P010106,P012603,P012604,16.466,5,30,25
10,ULM,P010106,P012603,P012629,5.067,-1,10,11
10,ULM,P010106,P012604,P012629,5.267,-2,10,12
10,ULM,P010582,P010726,P012603,3.35,-1,8,9
10,ULM,P010582,P010726,P012604,1.183,4,4,0
10,ULM,P010582,P010726,P012703,0.8,4,4,0
10,ULM,P010582,P011391,P011457,3.617,4,8,4
10,ULM,P010582,P011391,P012603,0.317,-2,0,2
10,ULM,P010582,P011391,P012629,3.617,4,8,4
10,ULM,P010582,P011391,P012703,3.934,2,8,6
10,ULM,P010582,P011457,P012604,6.05,0,13,13
10,ULM,P010582,P011457,P012629,9.667,4,21,17
10,ULM,P010582,P011457,P012703,9.667,4,21,17
10,ULM,P010582,P012603,P012604,15.366,8,27,19
10,ULM,P010582,P012603,P012629,2.1,1,3,2
10,ULM,P010582,P012603,P012703,2.784,3,5,2
10,ULM,P010582,P012604,P012629,8.15,1,16,15
10,ULM,P010582,P012604,P012703,8.517,5,18,13
10,ULM,P010582,P012629,P012703,11.334,5,22,17
10,ULM,P010726,P011391,P012603,0.583,1,1,0
10,ULM,P010726,P011391,P012703,0.583,1,1,0
10,ULM,P010726,P011457,P012604,0.133,0,0,0
10,ULM,P010726,P011457,P012703,0.133,0,0,0
10,ULM,P010726,P012603,P012604,1.183,4,4,0
10,ULM,P010726,P012603,P012703,1.383,5,5,0
10,ULM,P010726,P012604,P012703,0.933,4,4,0
10,ULM,P011391,P011457,P012603,1.417,4,4,0
10,ULM,P011391,P011457,P012629,5.667,5,12,7
10,ULM,P011391,P011457,P012703,5.667,5,12,7
10,ULM,P011391,P012603,P012629,4.851,9,15,6
10,ULM,P011391,P012603,P012703,4.684,11,16,5
10,ULM,P011391,P012629,P012703,8.034,13,23,10
10,ULM,P011457,P012603,P012629,1.417,4,4,0
10,ULM,P011457,P012603,P012703,1.417,4,4,0
10,ULM,P011457,P012604,P012629,7.317,-4,13,17
10,ULM,P011457,P012604,P012703,6.183,0,13,13
10,ULM,P011457,P012629,P012703,11.717,5,25,20
10,ULM,P012603,P012604,P012629,5.667,3,11,8
10,ULM,P012603,P012604,P012703,2.467,5,5,0
10,ULM,P012603,P012629,P012703,5.451,13,16,3
10,ULM,P012604,P012629,P012703,7.717,1,14,13
11,BES,P003783,P007914,P007917,6.899,7,22,15
11,BES,P003783,P007914,P009582,11.583,-1,26,27
11,BES,P003783,P007914,P011357,4.3,1,10,9
11,BES,P003783,P007914,P011379,4.0,4,10,6
11,BES,P003783,P007914,P011936,9.566,1,21,20
11,BES,P003783,P007914,P012622,3.683,4,15,11
11,BES,P003783,P007914,P012647,11.716,11,34,23
11,BES,P003783,P007917,P009582,1.233,-3,2,5
11,BES,P003783,P007917,P011357,1.983,2,7,5
11,BES,P003783,P007917,P011379,4.683,6,13,7
11,BES,P003783,P007917,P011936,6.183,3,14,11
11,BES,P003783,P007917,P012233,1.45,5,6,1
11,BES,P003783,P007917,P012622,5.017,7,15,8
11,BES,P003783,P007917,P012624,0.683,2,3,1
11,BES,P003783,P007917,P012647,8.217,13,23,10
11,BES,P003783,P009582,P011357,4.334,1,8,7
11,BES,P003783,P009582,P011379,0.8,-2,2,4
11,BES,P003783,P009582,P011936,13.467,-5,21,26
11,BES,P003783,P009582,P012622,9.084,-2,17,19
11,BES,P003783,P009582,P012647,11.9,-3,23,26
11,BES,P003783,P011357,P011936,6.317,3,15,12
11,BES,P003783,P011357,P012622,2.017,2,5,3
11,BES,P003783,P011379,P012233,0.683,2,3,1
11,BES,P003783,P011379,P012624,0.683,2,3,1
11,BES,P003783,P011379,P012647,3.2,6,8,2
11,BES,P003783,P011936,P012622,9.651,-2,14,16
11,BES,P003783,P011936,P012647,12.467,-3,20,23
11,BES,P003783,P012233,P012622,0.767,3,3,0
11,BES,P003783,P012233,P012624,0.683,2,3,1
11,BES,P003783,P012233,P012647,0.767,3,3,0
11,BES,P003783,P012622,P012647,12.084,3,27,24
11,BES,P007914,P007917,P009582,2.65,1,8,7
11,BES,P007914,P007917,P011357,5.733,9,20,11
11,BES,P007914,P007917,P011379,4.0,4,10,6
11,BES,P007914,P007917,P011936,6.166,8,20,12
11,BES,P007914,P007917,P012622,2.816,5,12,7
11,BES,P007914,P007917,P012647,3.683,8,13,5
11,BES,P007914,P009582,P011357,10.667,4,18,14
11,BES,P007914,P009582,P011379,0.8,-2,2,4
11,BES,P007914,P009582,P011936,15.933,4,29,25
11,BES,P007914,P009582,P012622,10.133,3,19,16
11,BES,P007914,P009582,P012647,8.033,3,21,18
11,BES,P007914,P011357,P011936,14.983,9,32,23
11,BES,P007914,P011357,P012622,9.266,4,16,12
11,BES,P007914,P011379,P012647,3.2,6,8,2
11,BES,P007914,P011936,P012622,9.266,4,16,12
11,BES,P007914,P011936,P012647,4.833,1,11,10
11,BES,P007914,P012622,P012647,3.683,4,15,11
11,BES,P007917,P009582,P011357,2.384,6,10,4
11,BES,P007917,P009582,P011379,0.8,-2,2,4
11,BES,P007917,P009582,P011936,2.817,5,10,5
11,BES,P007917,P009582,P012622,0.967,2,4,2
11,BES,P007917,P011357,P011936,6.7,11,24,13
11,BES,P007917,P011357,P012622,3.3,5,11,6
11,BES,P007917,P011379,P012233,0.683,2,3,1
11,BES,P007917,P011379,P012624,0.683,2,3,1
11,BES,P007917,P011379,P012647,3.2,6,8,2
11,BES,P007917,P011936,P012622,7.067,7,18,11
11,BES,P007917,P011936,P012647,3.767,2,7,5
11,BES,P007917,P012233,P012622,0.767,3,3,0
11,BES,P007917,P012233,P012624,0.683,2,3,1
11,BES,P007917,P012233,P012647,0.767,3,3,0
11,BES,P007917,P012622,P012647,5.017,7,15,8
11,BES,P009582,P011357,P011936,13.651,8,27,19
11,BES,P009582,P011357,P012622,9.917,5,18,13
11,BES,P009582,P011936,P012622,13.784,-1,20,21
11,BES,P009582,P011936,P012647,8.7,-5,13,18
11,BES,P009582,P012622,P012647,7.067,-4,12,16
11,BES,P011357,P011936,P012622,12.25,8,25,17
11,BES,P011379,P012233,P012624,0.683,2,3,1
11,BES,P011936,P012622,P012647,7.634,-4,9,13
11,BES,P012233,P012622,P012647,0.767,3,3,0
11,PMT,P001686,P002644,P011943,1.933,-7,4,11
11,PMT,P001686,P002644,P011944,4.5,4,10,6
11,PMT,P001686,P002644,P011947,2.383,-6,4,10
11,PMT,P001686,P002644,P011966,8.816,-9,18,27
11,PMT,P001686,P002644,P012600,8.816,-9,18,27
11,PMT,P001686,P009559,P011066,4.367,-2,8,10
11,PMT,P001686,P009559,P011823,4.367,-2,8,10
11,PMT,P001686,P009559,P011947,4.367,-2,8,10
11,PMT,P001686,P011066,P011823,14.634,4,26,22
11,PMT,P001686,P011066,P011944,10.267,6,18,12
11,PMT,P001686,P011066,P011947,4.367,-2,8,10
11,PMT,P001686,P011066,P012599,10.267,6,18,12
11,PMT,P001686,P011823,P011944,10.267,6,18,12
11,PMT,P001686,P011823,P011947,4.6,-2,8,10
11,PMT,P001686,P011823,P011966,0.233,0,0,0
11,PMT,P001686,P011823,P012599,10.267,6,18,12
11,PMT,P001686,P011823,P012600,0.233,0,0,0
11,PMT,P001686,P011943,P011966,1.933,-7,4,11
11,PMT,P001686,P011943,P012600,1.933,-7,4,11
11,PMT,P001686,P011944,P011966,4.5,4,10,6
11,PMT,P001686,P011944,P012599,10.267,6,18,12
11,PMT,P001686,P011944,P012600,4.5,4,10,6
11,PMT,P001686,P011947,P011966,2.616,-6,4,10
11,PMT,P001686,P011947,P012600,2.616,-6,4,10
11,PMT,P001686,P011966,P012600,9.049,-9,18,27
11,PMT,P002644,P009559,P011066,0.917,-5,0,5
11,PMT,P002644,P009559,P011943,6.499,-6,10,16
11,PMT,P002644,P009559,P011944,1.483,1,5,4
11,PMT,P002644,P009559,P011947,4.6,-2,10,12
11,PMT,P002644,P009559,P011966,7.299,-3,15,18
11,PMT,P002644,P009559,P012600,3.85,-9,5,14
11,PMT,P002644,P011066,P011947,0.917,-5,0,5
11,PMT,P002644,P011066,P012600,0.917,-5,0,5
11,PMT,P002644,P011943,P011944,0.683,-2,0,2
11,PMT,P002644,P011943,P011947,2.883,0,5,5
11,PMT,P002644,P011943,P011966,8.432,-13,14,27
11,PMT,P002644,P011943,P012600,4.866,-11,9,20
11,PMT,P002644,P011944,P011947,0.8,3,5,2
11,PMT,P002644,P011944,P011966,5.983,5,15,10
11,PMT,P002644,P011944,P012600,4.5,4,10,6
11,PMT,P002644,P011947,P011966,6.066,-3,14,17
11,PMT,P002644,P011947,P012600,3.3,-11,4,15
11,PMT,P002644,P011966,P012600,11.749,-13,23,36
11,PMT,P009559,P011066,P011823,8.317,-4,14,18
11,PMT,P009559,P011066,P011944,2.917,1,6,5
11,PMT,P009559,P011066,P011947,9.234,-9,14,23
11,PMT,P009559,P011066,P012599,1.033,-3,0,3
11,PMT,P009559,P011066,P012600,0.917,-5,0,5
11,PMT,P009559,P011823,P011943,2.816,-2,3,5
11,PMT,P009559,P011823,P011944,5.633,-3,9,12
11,PMT,P009559,P011823,P011947,9.083,-6,14,20
11,PMT,P009559,P011823,P011966,1.0,-3,2,5
11,PMT,P009559,P011823,P012599,5.182,-10,5,15
11,PMT,P009559,P011823,P012600,1.0,-3,2,5
11,PMT,P009559,P011943,P011944,3.066,-4,3,7
11,PMT,P009559,P011943,P011947,3.316,0,5,5
11,PMT,P009559,P011943,P011966,6.499,-6,10,16
11,PMT,P009559,P011943,P012599,2.816,-2,3,5
11,PMT,P009559,P011943,P012600,2.933,-4,5,9
11,PMT,P009559,P011944,P011947,4.05,2,11,9
11,PMT,P009559,P011944,P011966,1.483,1,5,4
11,PMT,P009559,P011944,P012599,2.716,-4,3,7
11,PMT,P009559,P011947,P011966,3.683,3,10,7
11,PMT,P009559,P011947,P012599,1.799,-5,0,5
11,PMT,P009559,P011947,P012600,0.917,-5,0,5
11,PMT,P009559,P011966,P012599,1.0,-3,2,5
11,PMT,P009559,P011966,P012600,3.933,-7,7,14
11,PMT,P009559,P012599,P012600,1.0,-3,2,5
11,PMT,P011066,P011823,P011944,13.184,7,24,17
11,PMT,P011066,P011823,P011947,8.317,-4,14,18
11,PMT,P011066,P011823,P012599,11.3,3,18,15
11,PMT,P011066,P011944,P011947,2.917,1,6,5
11,PMT,P011066,P011944,P012599,10.267,6,18,12
11,PMT,P011066,P011947,P012599,1.033,-3,0,3
11,PMT,P011066,P011947,P012600,0.917,-5,0,5
11,PMT,P011823,P011943,P011944,2.383,-2,3,5
11,PMT,P011823,P011943,P011947,0.433,0,0,0
11,PMT,P011823,P011943,P012599,2.816,-2,3,5
11,PMT,P011823,P011944,P011947,3.25,-1,6,7
11,PMT,P011823,P011944,P012599,12.983,2,21,19
11,PMT,P011823,P011947,P011966,0.233,0,0,0
11,PMT,P011823,P011947,P012599,1.799,-5,0,5
11,PMT,P011823,P011947,P012600,0.233,0,0,0
11,PMT,P011823,P011966,P012599,1.0,-3,2,5
11,PMT,P011823,P011966,P012600,1.233,-3,2,5
11,PMT,P011823,P012599,P012600,1.0,-3,2,5
11,PMT,P011943,P011944,P011966,0.683,-2,0,2
11,PMT,P011943,P011944,P012599,2.383,-2,3,5
11,PMT,P011943,P011947,P011966,2.883,0,5,5
11,PMT,P011943,P011947,P012599,0.433,0,0,0
11,PMT,P011943,P011966,P012600,4.866,-11,9,20
11,PMT,P011944,P011947,P011966,0.8,3,5,2
11,PMT,P011944,P011947,P012599,0.333,-2,0,2
11,PMT,P011944,P011966,P012600,4.5,4,10,6
11,PMT,P011947,P011966,P012600,2.616,-6,4,10
11,PMT,P011966,P012599,P012600,1.0,-3,2,5
12,JOV,P002361,P002507,P005094,11.933,3,23,20
12,JOV,P002361,P002507,P006771,0.317,-2,0,2
12,JOV,P002361,P002507,P010161,1.1,-3,2,5
12,JOV,P002361,P002507,P010166,2.4,-2,0,2
12,JOV,P002361,P002507,P010458,10.967,0,25,25
12,JOV,P002361,P002507,P011247,8.45,-2,13,15
12,JOV,P002361,P002507,P012076,0.017,0,0,0
12,JOV,P002361,P002507,PJUG,4.917,0,12,12
12,JOV,P002361,P005094,P010166,2.383,-2,0,2
12,JOV,P002361,P005094,P010458,21.8,13,52,39
12,JOV,P002361,P005094,P011247,17.633,11,36,25
12,JOV,P002361,P005094,P012076,12.25,8,29,21
12,JOV,P002361,P005094,PJUG,6.55,0,16,16
12,JOV,P002361,P006771,P010458,7.467,-4,12,16
12,JOV,P002361,P006771,P011247,3.867,1,10,9
12,JOV,P002361,P006771,P012076,7.15,-2,12,14
12,JOV,P002361,P006771,PJUG,3.6,-5,2,7
12,JOV,P002361,P010161,P010458,1.95,-3,4,7
12,JOV,P002361,P010161,P012076,0.85,0,2,2
12,JOV,P002361,P010161,PJUG,1.95,-3,4,7
12,JOV,P002361,P010166,P011247,2.4,-2,0,2
12,JOV,P002361,P010166,P012076,0.017,0,0,0
12,JOV,P002361,P010458,P011247,19.184,13,46,33
12,JOV,P002361,P010458,P012076,20.317,5,43,38
12,JOV,P002361,P010458,PJUG,12.167,-9,22,31
12,JOV,P002361,P011247,P012076,13.151,13,33,20
12,JOV,P002361,P011247,PJUG,0.067,-1,0,1
12,JOV,P002361,P012076,PJUG,7.25,-9,10,19
12,JOV,P002507,P005094,P010166,8.216,-4,12,16
12,JOV,P002507,P005094,P010458,11.734,5,24,19
12,JOV,P002507,P005094,P010709,2.067,-4,1,5
12,JOV,P002507,P005094,P011247,16.133,-2,26,28
12,JOV,P002507,P005094,PJUG,9.767,5,22,17
12,JOV,P002507,P006771,P010458,0.317,-2,0,2
12,JOV,P002507,P006771,P011247,0.317,-2,0,2
12,JOV,P002507,P010161,P010458,1.5,-1,4,5
12,JOV,P002507,P010161,P011247,0.4,2,2,0
12,JOV,P002507,P010161,PJUG,1.5,-1,4,5
12,JOV,P002507,P010166,P010709,1.85,-5,0,5
12,JOV,P002507,P010166,P011247,8.233,-4,12,16
12,JOV,P002507,P010166,P012076,0.017,0,0,0
12,JOV,P002507,P010166,PJUG,3.983,3,12,9
12,JOV,P002507,P010458,P010709,0.217,1,1,0
12,JOV,P002507,P010458,P011247,8.634,2,16,14
12,JOV,P002507,P010458,PJUG,7.284,1,14,13
12,JOV,P002507,P010709,P011247,2.067,-4,1,5
12,JOV,P002507,P011247,P012076,0.017,0,0,0
12,JOV,P002507,P011247,PJUG,6.35,4,14,10
12,JOV,P005094,P010161,P011247,0.017,0,0,0
12,JOV,P005094,P010161,P012076,0.017,0,0,0
12,JOV,P005094,P010161,PJUG,0.017,0,0,0
12,JOV,P005094,P010166,P010709,1.85,-5,0,5
12,JOV,P005094,P010166,P011247,8.216,-4,12,16
12,JOV,P005094,P010166,PJUG,3.983,3,12,9
12,JOV,P005094,P010458,P010709,0.217,1,1,0
12,JOV,P005094,P010458,P011247,19.351,11,40,29
12,JOV,P005094,P010458,P012076,14.167,6,32,26
12,JOV,P005094,P010458,PJUG,10.434,-3,19,22
12,JOV,P005094,P010709,P011247,2.067,-4,1,5
12,JOV,P005094,P011247,P012076,11.451,9,26,17
12,JOV,P005094,P011247,PJUG,7.884,0,15,15
12,JOV,P005094,P012076,PJUG,4.667,-5,9,14
12,JOV,P006771,P010458,P011247,4.834,1,12,11
12,JOV,P006771,P010458,P012076,8.117,-2,14,16
12,JOV,P006771,P010458,PJUG,4.567,-5,4,9
12,JOV,P006771,P011247,P012076,4.517,3,12,9
12,JOV,P006771,P011247,PJUG,0.967,0,2,2
12,JOV,P006771,P012076,PJUG,4.567,-5,4,9
12,JOV,P010161,P010458,P011247,0.4,2,2,0
12,JOV,P010161,P010458,P012076,0.85,0,2,2
12,JOV,P010161,P010458,PJUG,2.35,-1,6,7
12,JOV,P010161,P011247,P012076,0.017,0,0,0
12,JOV,P010161,P011247,PJUG,0.417,2,2,0
12,JOV,P010161,P012076,PJUG,0.867,0,2,2
12,JOV,P010166,P010709,P011247,1.85,-5,0,5
12,JOV,P010166,P011247,P012076,0.017,0,0,0
12,JOV,P010166,P011247,PJUG,3.983,3,12,9
12,JOV,P010458,P010709,P011247,0.217,1,1,0
12,JOV,P010458,P011247,P012076,16.018,11,38,27
12,JOV,P010458,P011247,PJUG,5.318,-2,7,9
12,JOV,P010458,P012076,PJUG,10.134,-11,15,26
12,JOV,P011247,P012076,PJUG,2.968,-3,5,8
12,LJU,P001235,P007066,P008883,0.017,0,0,0
12,LJU,P001235,P007066,P009395,0.017,0,0,0
12,LJU,P001235,P007066,P012700,0.017,0,0,0
12,LJU,P001235,P008883,P009395,0.017,0,0,0
12,LJU,P001235,P008883,P012700,0.017,0,0,0
