Gamecode,CODETEAM,J1,TIME,DELTA_SCORE,OFF,DEF
52,HTA,P005181,19.3,13,43,30
52,HTA,P009877,7.801,10,19,9
52,HTA,P010386,23.584,0,52,52
52,HTA,P010550,20.584,5,45,40
52,HTA,P011157,25.635,13,60,47
52,HTA,P011386,22.684,15,54,39
52,HTA,P012096,14.666,10,37,27
52,HTA,P013282,1.3,0,2,2
52,HTA,P013284,25.934,10,55,45
53,TRN,P002387,18.367,2,48,46
53,TRN,P005438,18.434,-6,29,35
53,TRN,P006382,12.667,9,34,25
53,TRN,P006724,17.3,-3,41,44
53,TRN,P012593,23.984,2,45,43
53,TRN,P012687,14.9,1,37,36
53,TRN,P013269,23.817,-10,43,53
53,TRN,P013270,26.201,-2,58,60
53,TRN,P013271,22.434,1,41,40
53,TRN,P013272,21.901,-4,34,38
53,ULM,P005422,23.551,14,53,39
53,ULM,P006245,10.583,-8,17,25
53,ULM,P006997,8.3,-8,12,20
53,ULM,P007952,6.6,-8,9,17
53,ULM,P010726,7.266,-6,9,15
53,ULM,P011391,15.5,-18,16,34
53,ULM,P011437,29.418,10,67,57
53,ULM,P012077,27.834,9,66,57
53,ULM,P013289,24.301,20,63,43
53,ULM,P013290,30.517,0,69,69
53,ULM,P013291,16.135,5,39,34
54,CAN,P003425,30.884,17,63,46
54,CAN,P005005,12.0,-15,13,28
54,CAN,P006588,35.767,10,66,56
54,CAN,P008121,35.501,14,67,53
54,CAN,P008966,23.4,12,46,34
54,CAN,P010452,6.834,-5,10,15
54,CAN,P010623,13.9,-15,15,30
54,CAN,P011251,27.418,-2,47,49
54,CAN,P012016,15.434,-9,20,29
54,CAN,P012095,17.917,4,31,27
54,CAN,P012165,5.95,-1,12,13
54,JOV,P002361,23.3,2,42,40
54,JOV,P002507,34.25,-4,58,62
54,JOV,P004834,17.6,9,35,26
54,JOV,P005099,29.249,-14,46,60
54,JOV,P006771,17.117,16,34,18
54,JOV,P010161,14.95,-6,24,30
54,JOV,P012740,14.8,5,24,19
54,JOV,P013285,27.45,-12,44,56
54,JOV,P013287,35.95,-10,56,66
54,JOV,PJUG,10.334,4,17,13
55,BES,P003783,26.166,4,58,54
55,BES,P007914,12.999,10,35,25
55,BES,P008945,32.966,-23,56,79
55,BES,P009680,27.816,1,58,57
55,BES,P010652,23.649,-14,45,59
55,BES,P011379,9.533,-10,10,20
55,BES,P011924,29.215,-20,51,71
55,BES,P011927,19.0,-7,43,50
55,BES,P013255,18.651,-16,34,50
55,WOL,P003212,10.05,-6,21,27
55,WOL,P004645,15.833,15,38,23
55,WOL,P005516,25.333,10,62,52
55,WOL,P006853,25.566,16,58,42
55,WOL,P008186,21.133,27,59,32
55,WOL,P011248,27.316,-2,60,62
55,WOL,P012003,30.616,22,73,51
55,WOL,P012577,25.849,5,60,55
55,WOL,P012789,18.299,-12,34,46
56,JER,P006625,27.151,11,63,52
56,JER,P008912,23.967,13,65,52
56,JER,P009879,10.898,6,26,20
56,JER,P010431,24.95,2,53,51
56,JER,P010587,27.716,9,63,54
56,JER,P011970,28.718,1,68,67
56,JER,P013277,24.349,12,66,54
56,JER,P013279,17.951,0,34,34
56,JER,P013281,14.3,1,32,31
56,LJU,P003452,26.982,-18,57,75
56,LJU,P003703,17.916,1,29,28
56,LJU,P009392,23.182,0,54,54
56,LJU,P009431,11.465,-1,25,26
56,LJU,P009753,16.682,-10,28,38
56,LJU,P011261,14.765,9,36,27
56,LJU,P012042,27.8,-10,55,65
56,LJU,P012700,20.05,-8,35,43
56,LJU,P012996,19.066,-6,42,48
56,LJU,P013260,22.082,-12,54,66
57,ARI,P003240,15.683,-2,34,36
57,ARI,P004292,27.5,-6,64,70
57,ARI,P013248,10.416,8,22,14
57,ARI,P013249,25.834,14,67,53
57,ARI,P013250,25.151,1,58,57
57,ARI,P013251,23.949,4,50,46
57,ARI,P013252,10.534,-6,23,29
57,ARI,P013253,20.001,-1,50,51
57,ARI,P013355,19.05,1,46,45
57,ARI,P013360,9.75,-8,16,24
57,ARI,P013393,12.132,10,25,15
57,BOU,P004525,20.533,-6,37,43
57,BOU,P006904,29.45,-9,62,71
57,BOU,P009552,16.201,5,38,33
57,BOU,P009556,18.849,11,46,35
57,BOU,P010450,17.1,4,48,44
57,BOU,P011837,22.498,-5,45,50
57,BOU,P013264,20.716,2,56,54
57,BOU,P013265,22.949,-9,40,49
57,BOU,P013266,31.699,-8,68,76
59,HAM,P003242,31.802,23,76,53
59,HAM,P006420,14.551,-6,33,39
59,HAM,P010070,12.335,-6,25,31
59,HAM,P011256,22.068,17,51,34
59,HAM,P012695,14.584,2,27,25
59,HAM,P013308,27.268,4,58,54
59,HAM,P013309,23.769,-3,54,57
59,HAM,P013310,2.767,1,3,2
59,HAM,P013312,25.452,18,56,38
59,HAM,P013313,25.419,10,62,52
59,TTK,P004056,15.051,-16,25,41
59,TTK,P004619,6.534,0,16,16
59,TTK,P006598,18.485,-13,28,41
59,TTK,P007917,16.151,3,37,34
59,TTK,P009025,27.237,-4,55,59
59,TTK,P010465,29.202,1,60,59
59,TTK,P011935,18.651,-8,31,39
59,TTK,P011973,30.869,-14,54,68
59,TTK,P012415,14.818,-7,33,40
59,TTK,P013300,23.017,-2,46,48
60,CLU,P002820,22.918,-6,42,48
60,CLU,P004862,19.4,1,39,38
60,CLU,P005714,17.05,-8,33,41
60,CLU,P006618,17.867,-8,35,43
60,CLU,P010651,13.917,0,28,28
60,CLU,P011797,26.501,21,69,48
60,CLU,P012620,5.467,-7,9,16
60,CLU,P012698,29.001,7,64,57
60,CLU,P013302,29.05,27,72,45
60,CLU,P013304,18.834,13,39,26
60,VNC,P003759,16.433,-4,33,37
60,VNC,P005177,10.95,-1,24,25
60,VNC,P005404,22.25,-9,41,50
60,VNC,P008052,15.833,5,37,32
60,VNC,P009400,16.75,5,38,33
60,VNC,P011909,18.0,-12,28,40
60,VNC,P011928,24.167,-13,41,54
60,VNC,P012796,23.567,-4,45,49
60,VNC,P012800,26.534,-2,50,52
60,VNC,P013305,25.516,-5,53,58
61,BES,P003783,16.9,12,44,32
61,BES,P007914,24.766,19,61,42
61,BES,P008945,20.433,20,62,42
61,BES,P009680,19.466,13,53,40
61,BES,P010652,25.366,22,66,44
61,BES,P011379,10.483,-1,21,22
61,BES,P011924,25.149,7,58,51
61,BES,P011927,19.15,7,49,42
61,BES,P011936,24.066,7,54,47
61,BES,P013255,14.216,-1,32,33
61,TSO,P003885,24.051,-3,53,56
61,TSO,P008790,25.584,-12,53,65
61,TSO,P009649,32.134,-9,66,75
61,TSO,P012019,27.668,-15,49,64
61,TSO,P013292,6.783,-4,17,21
61,TSO,P013293,20.534,-20,42,62
61,TSO,P013295,26.833,-15,46,61
61,TSO,P013297,17.701,-23,26,49
61,TSO,P013298,18.717,-4,43,47
62,CAN,P003425,21.716,4,40,36
62,CAN,P005005,12.566,-6,21,27
62,CAN,P006588,25.383,11,47,36
62,CAN,P008121,26.549,4,45,41
62,CAN,P008966,25.249,-3,43,46
62,CAN,P010452,14.615,-13,19,32
62,CAN,P010623,18.282,-6,26,32
62,CAN,P011251,18.982,-7,22,29
62,CAN,P012016,14.749,1,23,22
62,CAN,P012095,21.899,5,44,39
62,WOL,P003212,8.049,3,16,13
62,WOL,P004645,17.467,3,30,27
62,WOL,P005516,23.667,-9,30,39
62,WOL,P006546,14.817,4,28,24
62,WOL,P006853,18.9,-4,37,41
62,WOL,P008186,23.316,1,37,36
62,WOL,P011248,28.499,1,51,50
62,WOL,P012003,26.382,10,44,34
62,WOL,P012577,22.215,0,36,36
62,WOL,P012789,16.683,1,31,30
63,JOV,P002361,4.067,-4,6,10
63,JOV,P002507,26.134,-2,53,55
63,JOV,P004834,17.283,0,36,36
63,JOV,P005099,24.116,0,56,56
63,JOV,P006771,17.283,2,37,35
63,JOV,P010161,27.934,-8,56,64
63,JOV,P012740,25.5,0,51,51
63,JOV,P013285,24.467,-4,50,54
63,JOV,P013286,15.533,-2,37,39
63,JOV,P013287,13.733,14,37,23
63,JOV,PJUG,3.95,-6,6,12
63,TRN,P002387,19.583,5,45,40
63,TRN,P005438,21.517,6,48,42
63,TRN,P006382,10.35,-1,19,20
63,TRN,P006724,6.483,-5,13,18
63,TRN,P012593,19.75,-1,40,41
63,TRN,P012687,18.798,-1,41,42
63,TRN,P013269,25.633,-3,56,59
63,TRN,P013270,23.882,6,57,51
63,TRN,P013271,26.183,7,60,53
63,TRN,P013272,27.816,-3,56,59
64,BUD,P004222,11.434,1,27,26
64,BUD,P005637,30.55,6,74,68
64,BUD,P006561,14.451,-1,31,32
64,BUD,P006566,4.267,3,13,10
64,BUD,P008325,33.567,4,78,74
64,BUD,P010307,9.234,4,22,18
64,BUD,P011150,37.617,6,86,80
64,BUD,P011281,26.734,10,65,55
64,BUD,P012606,25.434,4,62,58
64,BUD,P012630,31.717,-12,67,79
64,ULM,P005422,42.784,-7,92,99
64,ULM,P006245,21.15,1,50,49
64,ULM,P006997,33.717,-1,74,75
64,ULM,P010726,7.583,-7,13,20
64,ULM,P011391,19.149,19,55,36
64,ULM,P012077,27.417,-1,59,60
64,ULM,P013289,8.033,-7,18,25
64,ULM,P013290,40.783,-4,94,98
64,ULM,P013291,24.384,-18,45,63
65,BAH,P003840,26.117,-1,62,63
65,BAH,P004172,21.018,9,45,36
65,BAH,P005348,4.167,4,8,4
65,BAH,P009601,32.501,2,75,73
65,BAH,P011192,36.967,8,82,74
65,BAH,P011201,32.084,4,77,73
65,BAH,P011823,28.001,12,62,50
65,BAH,P012405,0.8,0,0,0
65,BAH,P012711,18.35,2,39,37
65,HTA,P001927,30.168,3,68,65
65,HTA,P004846,24.5,0,55,55
65,HTA,P005181,11.767,-8,17,25
65,HTA,P009877,2.533,-6,2,8
65,HTA,P010386,26.817,-4,61,65
65,HTA,P010550,20.351,-6,36,42
65,HTA,P011386,10.65,-10,17,27
65,HTA,P012096,27.717,-7,56,63
65,HTA,P013284,29.718,3,70,67
65,HTA,P013402,15.784,-5,28,33
66,JER,P006625,28.631,24,67,43
66,JER,P008912,27.448,0,53,53
66,JER,P009879,25.999,32,68,36
66,JER,P010431,31.614,16,75,59
66,JER,P013263,17.498,29,50,21
66,JER,P013277,22.832,20,54,34
66,JER,P013279,22.499,-1,44,45
66,JER,P013281,23.464,20,59,39
66,VNC,P003759,22.083,-14,37,51
66,VNC,P005177,8.116,-10,10,20
66,VNC,P005404,23.2,-14,39,53
66,VNC,P006571,12.133,-14,18,32
66,VNC,P008052,25.75,-10,49,59
66,VNC,P009400,26.232,-23,40,63
66,VNC,P011909,24.366,-16,40,56
66,VNC,P012588,5.783,0,11,11
66,VNC,P012800,25.516,-17,42,59
66,VNC,P013305,26.816,-22,44,66
67,CLU,P002820,25.784,-25,46,71
67,CLU,P004862,20.884,-6,44,50
67,CLU,P005714,19.799,-12,45,57
67,CLU,P006618,10.25,-8,20,28
67,CLU,P010651,11.085,5,23,18
67,CLU,P011797,27.001,-24,52,76
67,CLU,P012698,21.318,8,44,36
67,CLU,P013302,32.7,-19,64,83
67,CLU,P013304,31.184,-14,62,76
67,TTK,P004056,5.717,-12,8,20
67,TTK,P004619,10.384,-5,21,26
67,TTK,P006598,16.118,-5,30,35
67,TTK,P007917,23.05,19,56,37
67,TTK,P009025,38.918,16,96,80
67,TTK,P010465,32.4,24,87,63
67,TTK,P011935,31.567,26,86,60
67,TTK,P012415,15.45,17,47,30
67,TTK,P013300,26.401,15,64,49
68,HAM,P003242,23.484,-17,37,54
68,HAM,P005478,19.884,-10,33,43
68,HAM,P006420,13.668,-5,26,31
68,HAM,P008103,13.334,-3,24,27
