GAMECODE,CODETEAM,joueur_1,joueur_2,joueur_3,TIME,DELTA_SCORE,OFF,DEF
27,BER,P003958,P008173,P008384,0 days 00:03:48,2,8,6
27,BER,P003958,P007025,P008173,0 days 00:03:48,2,8,6
27,BER,P003958,P007025,P008384,0 days 00:03:48,2,8,6
27,BER,P003958,P007025,P012721,0 days 00:03:48,2,8,6
27,BER,P003958,P006919,P008173,0 days 00:03:35,3,13,10
27,BER,P003958,P008173,P012720,0 days 00:03:35,3,13,10
27,BER,P003958,P008173,P008967,0 days 00:03:35,3,13,10
27,BER,P008967,P012720,P012721,0 days 00:03:28,5,8,3
27,BER,P008211,P012720,P012721,0 days 00:03:28,5,8,3
27,BER,P008211,P008967,P012721,0 days 00:03:28,5,8,3
27,BER,P003958,P012720,P012721,0 days 00:03:28,5,8,3
27,BER,P003958,P008967,P012721,0 days 00:03:28,5,8,3
27,BER,P003958,P008211,P012721,0 days 00:03:28,5,8,3
27,BER,P006251,P007550,P008384,0 days 00:03:11,-6,4,10
27,BER,P007550,P008384,P012721,0 days 00:03:11,-6,4,10
27,BER,P006251,P007550,P012721,0 days 00:03:11,-6,4,10
27,BER,P003958,P006251,P007550,0 days 00:02:41,1,4,3
27,BER,P003958,P006251,P008967,0 days 00:02:41,1,4,3
27,BER,P003958,P006251,P012720,0 days 00:02:41,1,4,3
27,BER,P006251,P006919,P008967,0 days 00:02:31,-4,3,7
27,BER,P006251,P006919,P012720,0 days 00:02:31,-4,3,7
27,BER,P006251,P006919,P007550,0 days 00:02:31,-4,3,7
27,BER,P006251,P007025,P007550,0 days 00:02:04,-2,4,6
27,BER,P007025,P007550,P008384,0 days 00:02:04,-2,4,6
27,BER,P007025,P007550,P012721,0 days 00:02:04,-2,4,6
27,BER,P006251,P008384,P008967,0 days 00:01:07,-4,0,4
27,BER,P006251,P008967,P012721,0 days 00:01:07,-4,0,4
27,BER,P007550,P008384,P008967,0 days 00:01:07,-4,0,4
27,BER,P007550,P008967,P012721,0 days 00:01:07,-4,0,4
27,BER,P008384,P008967,P012721,0 days 00:01:07,-4,0,4
27,BER,P006819,P006919,P008173,0 days 00:01:00,0,2,2
27,BER,P006819,P006919,P008967,0 days 00:01:00,0,2,2
27,BER,P006819,P006919,P012720,0 days 00:01:00,0,2,2
27,BER,P006819,P008173,P008967,0 days 00:01:00,0,2,2
27,BER,P006819,P008173,P012720,0 days 00:01:00,0,2,2
27,BER,P006819,P008967,P012720,0 days 00:01:00,0,2,2
28,ULK,P001932,P004004,P011157,0 days 00:19:40,7,46,39
28,ULK,P006961,P008962,P011157,0 days 00:15:08,22,45,23
28,ULK,P001932,P008962,P011157,0 days 00:14:24,15,37,22
28,ULK,P001932,P006961,P011157,0 days 00:14:22,14,40,26
28,ULK,P001932,P004004,P008962,0 days 00:13:32,13,33,20
28,ULK,P004004,P008962,P011157,0 days 00:13:32,13,33,20
28,ULK,P006661,P008962,P011052,0 days 00:13:29,7,39,32
28,ULK,P001932,P010560,P011157,0 days 00:13:14,-4,31,35
28,ULK,P004004,P010560,P011157,0 days 00:11:43,-9,22,31
28,ULK,P001932,P004004,P006961,0 days 00:10:57,11,29,18
28,ULK,P004004,P006961,P011157,0 days 00:10:57,11,29,18
28,ULK,P001932,P004004,P010560,0 days 00:10:29,-5,22,27
28,ULK,P001932,P006961,P008962,0 days 00:10:03,14,28,14
28,ULK,P005844,P006661,P011052,0 days 00:09:19,-4,22,26
28,ULK,P004004,P006961,P008962,0 days 00:09:11,12,24,12
28,ULK,P005844,P006661,P008962,0 days 00:08:24,-1,22,23
28,ULK,P005844,P008962,P011052,0 days 00:08:24,-1,22,23
28,ULK,P006661,P006961,P011157,0 days 00:08:18,11,26,15
28,ULK,P005844,P006661,P010560,0 days 00:07:31,-2,17,19
28,ULK,P006661,P010560,P011052,0 days 00:07:30,-5,14,19
28,ULK,P006661,P006961,P011052,0 days 00:07:11,8,22,14
28,ULK,P005844,P010560,P011052,0 days 00:06:58,-3,16,19
28,ULK,P006661,P006961,P008962,0 days 00:06:56,13,24,11
28,ULK,P006961,P008962,P011052,0 days 00:06:16,11,22,11
28,ULK,P006661,P008962,P010560,0 days 00:06:14,-2,14,16
28,ULK,P005844,P008962,P010560,0 days 00:06:14,-2,14,16
28,ULK,P008962,P010560,P011052,0 days 00:06:14,-2,14,16
28,ULK,P002968,P010560,P011157,0 days 00:06:12,-9,8,17
28,ULK,P006661,P008962,P011157,0 days 00:05:45,10,19,9
28,ULK,P006661,P011052,P011157,0 days 00:05:41,8,17,9
28,ULK,P002968,P004004,P010560,0 days 00:05:36,-9,8,17
28,ULK,P002968,P004004,P011157,0 days 00:05:36,-9,8,17
28,ULK,P001932,P006961,P010560,0 days 00:05:08,3,17,14
28,ULK,P008962,P011052,P011157,0 days 00:05:05,8,17,9
28,ULK,P006961,P011052,P011157,0 days 00:05:05,8,17,9
28,ULK,P001932,P008962,P010560,0 days 00:04:33,1,11,10
28,ULK,P008962,P010560,P011157,0 days 00:04:33,1,11,10
28,ULK,P006961,P010560,P011157,0 days 00:04:31,0,14,14
28,ULK,P006661,P010560,P011157,0 days 00:04:23,-3,7,10
28,ULK,P001932,P002968,P011157,0 days 00:04:22,-5,8,13
28,ULK,P001932,P002968,P004004,0 days 00:04:22,-5,8,13
28,ULK,P001932,P002968,P010560,0 days 00:04:22,-5,8,13
28,ULK,P004004,P008962,P010560,0 days 00:04:21,1,9,8
28,ULK,P001932,P006661,P006961,0 days 00:03:50,6,12,6
28,ULK,P006661,P006961,P010560,0 days 00:03:50,1,10,9
28,ULK,P001932,P006661,P011157,0 days 00:03:13,3,9,6
28,ULK,P001932,P006661,P010560,0 days 00:03:10,4,10,6
28,ULK,P005844,P006661,P006961,0 days 00:02:43,3,8,5
28,ULK,P005844,P006961,P011052,0 days 00:02:10,2,7,5
28,ULK,P004004,P006961,P010560,0 days 00:01:50,1,7,6
28,ULK,P002968,P006661,P010560,0 days 00:01:50,-4,0,4
28,ULK,P002968,P006661,P011157,0 days 00:01:50,-4,0,4
28,ULK,P002968,P006661,P011052,0 days 00:01:35,-2,3,5
28,ULK,P005844,P006961,P010560,0 days 00:01:21,2,5,3
28,ULK,P002968,P004004,P006661,0 days 00:01:14,-4,0,4
28,ULK,P004004,P006661,P011157,0 days 00:01:14,-4,0,4
28,ULK,P004004,P006661,P010560,0 days 00:01:14,-4,0,4
28,ULK,P005844,P006961,P008962,0 days 00:01:11,3,5,2
28,ULK,P002968,P005844,P008962,0 days 00:00:59,-2,3,5
28,ULK,P002968,P005844,P011052,0 days 00:00:59,-2,3,5
28,ULK,P002968,P006661,P008962,0 days 00:00:59,-2,3,5
28,ULK,P002968,P008962,P011052,0 days 00:00:59,-2,3,5
28,ULK,P002968,P005844,P006661,0 days 00:00:59,-2,3,5
28,ULK,P006961,P010560,P011052,0 days 00:00:44,-1,2,3
28,ULK,P001932,P006661,P008962,0 days 00:00:40,2,2,0
28,ULK,P001932,P005844,P010560,0 days 00:00:37,3,3,0
28,ULK,P001932,P005844,P006661,0 days 00:00:37,3,3,0
28,ULK,P001932,P005844,P006961,0 days 00:00:37,3,3,0
28,ULK,P002968,P010560,P011052,0 days 00:00:36,0,0,0
28,ULK,P002968,P011052,P011157,0 days 00:00:36,0,0,0
28,ULK,P010560,P011052,P011157,0 days 00:00:36,0,0,0
28,ULK,P005844,P006661,P011980,0 days 00:00:15,0,0,0
28,ULK,P005844,P006961,P011980,0 days 00:00:15,0,0,0
28,ULK,P005844,P011052,P011980,0 days 00:00:15,0,0,0
28,ULK,P006661,P006961,P011980,0 days 00:00:15,0,0,0
28,ULK,P006661,P011052,P011980,0 days 00:00:15,0,0,0
28,ULK,P006961,P011052,P011980,0 days 00:00:15,0,0,0
28,ULK,P006961,P008962,P010560,0 days 00:00:12,0,2,2
28,ULK,P004004,P005844,P006961,0 days 00:00:04,2,2,0
28,ULK,P004004,P005844,P010560,0 days 00:00:04,2,2,0
28,ULK,P004004,P005844,P011052,0 days 00:00:04,2,2,0
28,ULK,P004004,P006961,P011052,0 days 00:00:04,2,2,0
28,ULK,P004004,P010560,P011052,0 days 00:00:04,2,2,0
28,ASV,P004194,P012732,PKIR,0 days 00:22:42,-8,49,57
28,ASV,P004194,P006568,P012732,0 days 00:20:17,-3,45,48
28,ASV,P006568,P012732,PKIR,0 days 00:20:00,1,42,41
28,ASV,P004194,P006568,PKIR,0 days 00:18:42,-1,40,41
28,ASV,P004194,P011225,PKIR,0 days 00:14:42,10,37,27
28,ASV,P004194,P006568,P011225,0 days 00:14:13,6,34,28
28,ASV,P004194,P011225,P012732,0 days 00:14:13,6,34,28
28,ASV,P006568,P011225,P012732,0 days 00:14:13,6,34,28
28,ASV,P006568,P011225,PKIR,0 days 00:13:43,10,34,24
28,ASV,P011225,P012732,PKIR,0 days 00:13:43,10,34,24
28,ASV,P002100,P012732,PKIR,0 days 00:10:41,-18,17,35
28,ASV,P002100,P004194,P012732,0 days 00:10:04,-16,20,36
28,ASV,P002100,P004194,PKIR,0 days 00:09:58,-18,18,36
28,ASV,P002100,P012729,P012730,0 days 00:09:17,3,24,21
28,ASV,P002100,P006568,P012732,0 days 00:09:06,-9,13,22
28,ASV,P002100,P012729,P012731,0 days 00:08:56,-1,19,20
28,ASV,P002100,P012729,PKIR,0 days 00:08:50,-9,18,27
28,ASV,P002100,P012729,P012732,0 days 00:07:38,-7,13,20
28,ASV,P002100,P006568,PKIR,0 days 00:06:17,-9,8,17
28,ASV,P012729,P012730,P012731,0 days 00:06:09,2,17,15
28,ASV,P002100,P004194,P006568,0 days 00:06:04,-9,11,20
28,ASV,P002100,P011225,P012730,0 days 00:06:01,3,16,13
28,ASV,P002100,P012730,P012731,0 days 00:05:49,5,17,12
28,ASV,P012729,P012732,PKIR,0 days 00:05:42,-7,11,18
28,ASV,P002100,P011386,P012729,0 days 00:05:06,-6,11,17
28,ASV,P011225,P012729,P012730,0 days 00:05:02,3,13,10
28,ASV,P002100,P011225,P012729,0 days 00:05:02,3,13,10
28,ASV,P002100,P012730,PKIR,0 days 00:04:27,-2,10,12
28,ASV,P002100,P006568,P012729,0 days 00:04:25,-4,4,8
28,ASV,P002100,P006568,P012731,0 days 00:04:12,-4,7,11
28,ASV,P004194,P012729,PKIR,0 days 00:04:00,-7,9,16
28,ASV,P004194,P012729,P012732,0 days 00:04:00,-7,9,16
28,ASV,P002100,P004194,P012729,0 days 00:04:00,-7,9,16
28,ASV,P012729,P012730,PKIR,0 days 00:03:58,-5,7,12
28,ASV,P011225,P012729,P012731,0 days 00:03:53,6,11,5
28,ASV,P011225,P012730,P012731,0 days 00:03:53,6,11,5
28,ASV,P011386,P012729,P012730,0 days 00:03:53,-2,9,11
28,ASV,P002100,P011225,P012731,0 days 00:03:53,6,11,5
28,ASV,P002100,P011386,P012730,0 days 00:03:43,-2,9,11
28,ASV,P006568,P012731,P012732,0 days 00:03:19,-4,5,9
28,ASV,P006568,P012729,P012731,0 days 00:03:07,-6,2,8
28,ASV,P002100,P011386,P012731,0 days 00:03:07,-7,6,13
28,ASV,P011386,P012729,P012731,0 days 00:03:07,-7,6,13
28,ASV,P006568,P012729,P012732,0 days 00:03:02,0,2,2
28,ASV,P002100,P012731,P012732,0 days 00:03:01,2,7,5
28,ASV,P011386,P012730,PKIR,0 days 00:02:09,1,5,4
28,ASV,P011386,P012729,PKIR,0 days 00:02:09,1,5,4
28,ASV,P002100,P011225,PKIR,0 days 00:02:08,-3,5,8
28,ASV,P011225,P012730,PKIR,0 days 00:02:08,-3,5,8
28,ASV,P002100,P011386,PKIR,0 days 00:01:59,1,5,4
28,ASV,P012729,P012731,P012732,0 days 00:01:56,0,2,2
28,ASV,P011386,P012730,P012731,0 days 00:01:44,-3,4,7
28,ASV,P004194,P012731,P012732,0 days 00:01:35,-2,5,7
28,ASV,P004194,P006568,P012731,0 days 00:01:35,-2,5,7
28,ASV,P006568,P011386,P012731,0 days 00:01:23,-4,2,6
28,ASV,P006568,P011386,P012729,0 days 00:01:23,-4,2,6
28,ASV,P002100,P006568,P011386,0 days 00:01:23,-4,2,6
28,ASV,P006568,P012729,PKIR,0 days 00:01:18,2,2,0
28,ASV,P011225,P012729,PKIR,0 days 00:01:09,-3,2,5
28,ASV,P002100,P004194,P012731,0 days 00:01:05,2,5,3
28,ASV,P002100,P004194,P011225,0 days 00:00:59,0,3,3
28,ASV,P002100,P004194,P012730,0 days 00:00:59,0,3,3
28,ASV,P004194,P011225,P012730,0 days 00:00:59,0,3,3
28,ASV,P004194,P012730,PKIR,0 days 00:00:59,0,3,3
28,ASV,P000229,P012730,PKIR,0 days 00:00:58,-2,1,3
28,ASV,P012730,P012732,PKIR,0 days 00:00:48,1,1,0
28,ASV,P012730,P012731,PKIR,0 days 00:00:48,-2,1,3
28,ASV,P000229,P012731,PKIR,0 days 00:00:48,-2,1,3
28,ASV,P000229,P012730,P012731,0 days 00:00:48,-2,1,3
28,ASV,P012730,P012731,P012732,0 days 00:00:40,3,3,0
28,ASV,P000229,P012729,PKIR,0 days 00:00:34,-5,0,5
28,ASV,P000229,P012732,PKIR,0 days 00:00:32,-1,1,2
28,ASV,P012729,P012730,P012732,0 days 00:00:32,2,2,0
28,ASV,P002100,P012730,P012732,0 days 00:00:32,2,2,0
28,ASV,P011225,P012731,P012732,0 days 00:00:30,-4,0,4
28,ASV,P006568,P011225,P012731,0 days 00:00:30,-4,0,4
28,ASV,P004194,P011225,P012731,0 days 00:00:30,-4,0,4
28,ASV,P000229,P012729,P012730,0 days 00:00:30,-3,0,3
28,ASV,P000229,P012731,P012732,0 days 00:00:28,1,1,0
28,ASV,P000229,P012730,P012732,0 days 00:00:28,1,1,0
28,ASV,P012731,P012732,PKIR,0 days 00:00:28,1,1,0
28,ASV,P012729,P012731,PKIR,0 days 00:00:20,-3,0,3
28,ASV,P000229,P012729,P012731,0 days 00:00:20,-3,0,3
28,ASV,P000229,P011386,P012729,0 days 00:00:10,0,0,0
28,ASV,P000229,P011386,P012730,0 days 00:00:10,0,0,0
28,ASV,P000229,P011386,PKIR,0 days 00:00:10,0,0,0
28,ASV,P000229,P002100,P012729,0 days 00:00:04,-2,0,2
28,ASV,P000229,P002100,P012732,0 days 00:00:04,-2,0,2
28,ASV,P000229,P002100,PKIR,0 days 00:00:04,-2,0,2
28,ASV,P000229,P012729,P012732,0 days 00:00:04,-2,0,2
29,OLY,P001255,P007982,P008855,0 days 00:20:38,14,51,37
29,OLY,P001255,P003941,P007982,0 days 00:19:40,20,55,35
29,OLY,P001255,P007982,P010392,0 days 00:18:43,17,49,32
29,OLY,P001255,P008811,P008855,0 days 00:18:35,-10,31,41
29,OLY,P007982,P008855,P010392,0 days 00:16:25,13,43,30
29,OLY,P003941,P007982,P008855,0 days 00:15:43,18,47,29
29,OLY,P001255,P008855,P010612,0 days 00:15:26,-2,33,35
29,OLY,P001255,P008855,P010392,0 days 00:15:20,12,39,27
29,OLY,P003941,P007982,P010392,0 days 00:15:13,17,45,28
29,OLY,P001255,P008829,P010612,0 days 00:14:22,-8,23,31
29,OLY,P001255,P003941,P008855,0 days 00:14:16,20,43,23
29,OLY,P008829,P008855,P010612,0 days 00:13:15,-3,25,28
29,OLY,P001255,P003941,P010392,0 days 00:13:08,18,41,23
29,OLY,P001255,P008829,P008855,0 days 00:11:37,-3,21,24
29,OLY,P001255,P003941,P010612,0 days 00:10:54,0,26,26
29,OLY,P001255,P008811,P008829,0 days 00:10:53,-3,21,24
29,OLY,P008811,P008855,P010612,0 days 00:10:53,-3,21,24
29,OLY,P001255,P008811,P010612,0 days 00:10:53,-3,21,24
29,OLY,P008811,P008829,P008855,0 days 00:10:53,-3,21,24
29,OLY,P008811,P008829,P010612,0 days 00:10:53,-3,21,24
29,OLY,P003941,P008855,P010392,0 days 00:10:50,14,35,21
29,OLY,P003941,P007982,P010612,0 days 00:10:34,-1,24,25
29,OLY,P001255,P007982,P010612,0 days 00:09:34,1,24,23
29,OLY,P001255,P007982,P008811,0 days 00:07:42,-7,10,17
29,OLY,P007982,P008811,P008855,0 days 00:07:42,-7,10,17
29,OLY,P003941,P007982,P008829,0 days 00:06:50,-10,8,18
29,OLY,P001255,P008811,P010392,0 days 00:06:11,-2,10,12
29,OLY,P007982,P008811,P010392,0 days 00:06:11,-2,10,12
29,OLY,P008811,P008855,P010392,0 days 00:06:11,-2,10,12
29,OLY,P003941,P008855,P010612,0 days 00:06:11,1,16,15
29,OLY,P003941,P008829,P010612,0 days 00:06:02,-7,6,13
29,OLY,P003941,P010392,P010612,0 days 00:05:12,1,14,13
29,OLY,P003941,P008829,P008855,0 days 00:05:09,-3,10,13
29,OLY,P007982,P010392,P010612,0 days 00:04:36,2,12,10
29,OLY,P001255,P010392,P010612,0 days 00:04:12,3,14,11
29,OLY,P003941,P006302,P008855,0 days 00:03:54,1,8,7
29,OLY,P001255,P003941,P008829,0 days 00:03:52,-5,2,7
29,OLY,P006302,P007982,P008855,0 days 00:03:47,-4,4,8
29,OLY,P007982,P008829,P010612,0 days 00:03:40,-7,2,9
29,OLY,P007982,P008855,P010612,0 days 00:03:13,2,10,8
29,OLY,P001255,P007982,P008829,0 days 00:03:08,-5,2,7
29,OLY,P003941,P008829,P010392,0 days 00:02:59,-2,6,8
29,OLY,P007982,P008829,P010392,0 days 00:02:59,-2,6,8
29,OLY,P007982,P008829,P008855,0 days 00:02:47,-3,6,9
29,OLY,P003941,P006302,P008829,0 days 00:02:44,-3,4,7
29,OLY,P006302,P008829,P008855,0 days 00:02:44,-3,4,7
29,OLY,P001255,P006302,P007982,0 days 00:02:41,-1,4,5
29,OLY,P001255,P006302,P008855,0 days 00:02:41,-1,4,5
29,OLY,P003941,P006302,P007982,0 days 00:02:21,1,4,3
29,OLY,P003941,P006302,P010612,0 days 00:01:43,0,4,4
29,OLY,P008829,P008855,P010392,0 days 00:01:41,0,6,6
29,OLY,P006302,P008829,P010612,0 days 00:01:38,0,4,4
29,OLY,P006302,P008855,P010612,0 days 00:01:38,0,4,4
29,OLY,P006302,P008811,P008855,0 days 00:01:31,-5,0,5
29,OLY,P006302,P007982,P008811,0 days 00:01:31,-5,0,5
29,OLY,P001255,P006302,P008811,0 days 00:01:31,-5,0,5
29,OLY,P001255,P003941,P006302,0 days 00:01:10,4,4,0
29,OLY,P006302,P007982,P008829,0 days 00:01:06,-3,0,3
29,OLY,P008829,P010392,P010612,0 days 00:00:55,-2,0,2
29,OLY,P008855,P010392,P010612,0 days 00:00:36,-1,2,3
29,OLY,P001255,P008829,P010392,0 days 00:00:23,0,0,0
29,OLY,P003941,P006302,P010392,0 days 00:00:05,0,0,0
29,OLY,P006302,P007982,P010392,0 days 00:00:05,0,0,0
29,OLY,P006302,P007982,P010612,0 days 00:00:05,0,0,0
29,OLY,P006302,P010392,P010612,0 days 00:00:05,0,0,0
29,PAR,P000956,P008987,P009862,0 days 00:26:04,9,56,47
29,PAR,P000956,P007400,P008987,0 days 00:25:57,0,54,54
29,PAR,P007400,P008987,P009862,0 days 00:25:18,-3,52,55
29,PAR,P000956,P007400,P009862,0 days 00:20:38,3,44,41
29,PAR,P003983,P008987,P009862,0 days 00:14:50,-5,25,30
29,PAR,P007400,P009862,P011051,0 days 00:12:27,10,28,18
29,PAR,P008987,P009862,P012743,0 days 00:12:21,3,26,23
29,PAR,P003983,P009862,P012743,0 days 00:11:50,-1,22,23
29,PAR,P008987,P009862,P011051,0 days 00:11:12,8,24,16
29,PAR,P000956,P003983,P008987,0 days 00:10:54,0,19,19
29,PAR,P003983,P007400,P009862,0 days 00:10:42,-9,17,26
29,PAR,P007400,P008987,P011051,0 days 00:10:20,5,20,15
29,PAR,P007400,P009862,P012743,0 days 00:10:17,2,22,20
29,PAR,P000956,P008987,P011050,0 days 00:09:56,-9,21,30
29,PAR,P000956,P003983,P009862,0 days 00:09:50,0,19,19
29,PAR,P000956,P008987,P012743,0 days 00:09:20,11,24,13
29,PAR,P000956,P007400,P011051,0 days 00:09:13,5,17,12
29,PAR,P000956,P008987,P011051,0 days 00:09:13,5,17,12
29,PAR,P000956,P009862,P012743,0 days 00:08:38,11,21,10
29,PAR,P003983,P008987,P012743,0 days 00:08:29,-4,14,18
29,PAR,P003983,P007400,P008987,0 days 00:08:25,-12,9,21
29,PAR,P000956,P009862,P011051,0 days 00:07:59,7,17,10
29,PAR,P007400,P008987,P012743,0 days 00:07:38,-1,17,18
29,PAR,P007400,P008987,P012742,0 days 00:07:37,-6,21,27
29,PAR,P000956,P007400,P011050,0 days 00:06:58,-9,13,22
29,PAR,P007400,P008987,P011050,0 days 00:06:53,-7,13,20
29,PAR,P003983,P007400,P012743,0 days 00:06:25,-5,10,15
29,PAR,P000956,P007400,P012742,0 days 00:05:56,-6,15,21
29,PAR,P000956,P008987,P012742,0 days 00:05:51,-6,15,21
29,PAR,P008987,P009862,P012742,0 days 00:05:41,-2,15,17
29,PAR,P000956,P003983,P007400,0 days 00:05:31,-6,7,13
29,PAR,P003983,P009862,P011051,0 days 00:05:27,4,12,8
29,PAR,P000956,P003983,P012743,0 days 00:05:25,4,12,8
29,PAR,P003983,P007400,P011051,0 days 00:04:35,1,8,7
29,PAR,P000956,P007400,P012743,0 days 00:03:55,7,12,5
29,PAR,P007400,P009862,P012742,0 days 00:03:40,-3,11,14
29,PAR,P000956,P009862,P011050,0 days 00:03:28,-6,6,12
29,PAR,P007400,P009862,P011050,0 days 00:03:25,-6,6,12
29,PAR,P008987,P009862,P011050,0 days 00:03:23,-4,6,10
29,PAR,P003983,P011051,P012743,0 days 00:03:21,3,8,5
29,PAR,P009862,P011051,P012743,0 days 00:03:21,3,8,5
29,PAR,P007400,P011051,P012743,0 days 00:03:21,3,8,5
29,PAR,P003983,P008987,P011051,0 days 00:03:20,-1,4,5
29,PAR,P007400,P011050,P012742,0 days 00:03:20,-3,7,10
29,PAR,P008987,P011050,P012742,0 days 00:03:20,-3,7,10
29,PAR,P000956,P011050,P012742,0 days 00:03:20,-3,7,10
29,PAR,P000956,P004058,P011050,0 days 00:03:13,-2,8,10
29,PAR,P009862,P011051,P012742,0 days 00:03:13,1,7,6
29,PAR,P004058,P008987,P011050,0 days 00:03:13,-2,8,10
29,PAR,P000956,P004058,P008987,0 days 00:03:13,-2,8,10
29,PAR,P008987,P011051,P012742,0 days 00:03:13,1,7,6
29,PAR,P000956,P007673,P008987,0 days 00:03:11,-2,8,10
29,PAR,P000956,P007673,P011050,0 days 00:03:03,-2,8,10
29,PAR,P007673,P008987,P011050,0 days 00:03:03,-2,8,10
29,PAR,P004058,P007673,P008987,0 days 00:03:00,-2,8,10
29,PAR,P004058,P007673,P011050,0 days 00:03:00,-2,8,10
29,PAR,P000956,P004058,P007673,0 days 00:03:00,-2,8,10
29,PAR,P003983,P009862,P012742,0 days 00:02:11,1,4,3
29,PAR,P003983,P011051,P012742,0 days 00:02:06,1,4,3
29,PAR,P003983,P008987,P012742,0 days 00:02:06,1,4,3
29,PAR,P000956,P009862,P012742,0 days 00:01:54,-3,5,8
29,PAR,P008987,P012742,P012743,0 days 00:01:21,0,6,6
29,PAR,P007400,P012742,P012743,0 days 00:01:21,0,6,6
29,PAR,P000956,P003983,P011051,0 days 00:01:14,-2,0,2
29,PAR,P007400,P011051,P012742,0 days 00:01:07,0,3,3
29,PAR,P000956,P012742,P012743,0 days 00:00:42,0,3,3
29,PAR,P009862,P012742,P012743,0 days 00:00:39,0,3,3
29,PAR,P000956,P004058,P007400,0 days 00:00:13,0,0,0
29,PAR,P004058,P007400,P008987,0 days 00:00:13,0,0,0
29,PAR,P004058,P007400,P011050,0 days 00:00:13,0,0,0
29,PAR,P000956,P007673,P009862,0 days 00:00:11,0,0,0
29,PAR,P007673,P008987,P009862,0 days 00:00:11,0,0,0
29,PAR,P000956,P003983,P007673,0 days 00:00:08,0,0,0
29,PAR,P003983,P007673,P008987,0 days 00:00:08,0,0,0
29,PAR,P003983,P007673,P009862,0 days 00:00:08,0,0,0
29,PAR,P000956,P003983,P012742,0 days 00:00:05,0,0,0
29,PAR,P003983,P007400,P012742,0 days 00:00:05,0,0,0
29,PAR,P000956,P003983,P011050,0 days 00:00:05,-2,0,2
29,PAR,P003983,P007400,P011050,0 days 00:00:05,-2,0,2
29,PAR,P003983,P009862,P011050,0 days 00:00:05,-2,0,2
29,PAR,P007673,P009862,P011050,0 days 00:00:03,0,0,0
30,MAD,P003108,PBMT,PTGB,0 days 00:15:41,6,30,24
30,MAD,P006540,P009005,P010357,0 days 00:15:08,8,39,31
30,MAD,PBMT,PCVM,PTGB,0 days 00:14:53,10,31,21
30,MAD,P005928,P009005,P010357,0 days 00:14:21,12,38,26
30,MAD,P003108,PCVM,PTGB,0 days 00:13:46,14,31,17
30,MAD,P003108,PBMT,PCVM,0 days 00:13:41,11,28,17
30,MAD,P005928,P006540,P009005,0 days 00:12:46,7,33,26
30,MAD,P005928,P006540,P010357,0 days 00:12:46,7,33,26
30,MAD,P005791,P006540,P009005,0 days 00:11:01,3,27,24
30,MAD,P005791,P006540,P010357,0 days 00:11:01,3,27,24
30,MAD,P005791,P009005,P010357,0 days 00:11:01,3,27,24
30,MAD,P004887,PBMT,PCVM,0 days 00:10:16,8,24,16
30,MAD,P003108,P004887,PCVM,0 days 00:10:11,11,23,12
30,MAD,P005791,P005928,P006540,0 days 00:09:34,4,25,21
30,MAD,P005791,P005928,P009005,0 days 00:09:34,4,25,21
30,MAD,P005791,P005928,P010357,0 days 00:09:34,4,25,21
30,MAD,P004887,PBMT,PTGB,0 days 00:09:33,10,24,14
30,MAD,P004887,PCVM,PTGB,0 days 00:09:33,10,24,14
30,MAD,P003108,P004887,PTGB,0 days 00:09:13,9,21,12
30,MAD,P003108,P004887,PBMT,0 days 00:08:21,11,21,10
30,MAD,P010357,PCVM,PTGB,0 days 00:06:26,8,17,9
30,MAD,P003108,P010357,PCVM,0 days 00:06:23,5,12,7
30,MAD,P010357,PBMT,PCVM,0 days 00:06:23,-1,10,11
30,MAD,P004887,P005928,P009005,0 days 00:05:59,3,12,9
30,MAD,P004887,P006540,P010357,0 days 00:05:45,1,10,9
30,MAD,P010357,PBMT,PTGB,0 days 00:05:40,1,10,9
30,MAD,P003108,P010357,PTGB,0 days 00:04:49,4,10,6
30,MAD,P003108,P005928,P009213,0 days 00:04:38,-4,8,12
30,MAD,P003108,P010357,PBMT,0 days 00:04:28,2,7,5
30,MAD,P005928,P009213,PTGB,0 days 00:04:18,-1,9,10
30,MAD,P005928,P009005,P009213,0 days 00:04:13,6,11,5
30,MAD,P003108,P009213,PTGB,0 days 00:03:51,-9,4,13
30,MAD,P004887,P010357,PCVM,0 days 00:03:45,-3,5,8
30,MAD,P003108,P005928,PTGB,0 days 00:03:35,-8,4,12
30,MAD,P003108,P005928,P009005,0 days 00:03:30,-1,6,7
30,MAD,P006540,P010357,PCVM,0 days 00:03:14,2,6,4
30,MAD,P004887,P006540,P009005,0 days 00:03:12,3,8,5
30,MAD,P004887,P005928,P006540,0 days 00:03:12,3,8,5
30,MAD,P004887,P009005,P010357,0 days 00:03:12,3,8,5
30,MAD,P004887,P005928,P010357,0 days 00:03:12,3,8,5
30,MAD,P005928,P009005,PTGB,0 days 00:03:10,2,7,5
30,MAD,P003108,P009005,P009213,0 days 00:02:54,0,6,6
30,MAD,P009213,PBMT,PTGB,0 days 00:02:52,-7,2,9
30,MAD,P003108,P009213,PBMT,0 days 00:02:52,-7,2,9
30,MAD,P009005,P010357,PTGB,0 days 00:02:51,9,12,3
30,MAD,P009005,P009213,PTGB,0 days 00:02:48,1,7,6
30,MAD,P003108,P004887,P009005,0 days 00:02:47,0,4,4
30,MAD,P003108,P004887,P005928,0 days 00:02:47,0,4,4
