Gamecode,CODETEAM,J1,J2,J3,TIME,DELTA_SCORE,OFF,DEF
15,PRS,P004197,P009664,P012640,0.283,0,0,0
15,PRS,P004197,P009664,P014008,2.85,2,8,6
15,PRS,P004197,P009664,P014010,0.133,0,0,0
15,PRS,P004197,P010431,P012403,2.317,9,9,0
15,PRS,P004197,P010431,P012640,3.901,5,13,8
15,PRS,P004197,P010431,P014010,1.717,-4,4,8
15,PRS,P004197,P012403,P012611,8.599,-10,9,19
15,PRS,P004197,P012403,P012640,3.8,5,9,4
15,PRS,P004197,P012403,P013373,3.166,-2,4,6
15,PRS,P004197,P012403,P014008,7.116,-6,9,15
15,PRS,P004197,P012611,P012640,4.183,-6,11,17
15,PRS,P004197,P012611,P013373,7.382,0,17,17
15,PRS,P004197,P012611,P014008,13.299,0,29,29
15,PRS,P004197,P012611,P014010,3.933,-9,11,20
15,PRS,P004197,P012640,P013373,1.483,-4,0,4
15,PRS,P004197,P012640,P014010,4.001,-6,15,21
15,PRS,P004197,P013373,P014008,4.483,9,16,7
15,PRS,P004197,P013373,P014010,0.983,-4,0,4
15,PRS,P004197,P014008,P014010,0.533,-3,0,3
15,PRS,P004655,P006904,P012611,0.433,-1,1,2
15,PRS,P004655,P006904,P013373,0.433,-1,1,2
15,PRS,P004655,P009664,P012611,3.133,2,8,6
15,PRS,P004655,P009664,P012640,0.283,0,0,0
15,PRS,P004655,P009664,P014008,2.85,2,8,6
15,PRS,P004655,P012611,P012640,0.283,0,0,0
15,PRS,P004655,P012611,P013373,3.233,6,13,7
15,PRS,P004655,P012611,P014008,6.183,6,20,14
15,PRS,P004655,P012611,P014010,0.533,-3,0,3
15,PRS,P004655,P013373,P014008,2.8,7,12,5
15,PRS,P004655,P014008,P014010,0.533,-3,0,3
15,PRS,P006904,P007993,P010431,1.367,3,7,4
15,PRS,P006904,P007993,P012611,0.8,2,2,0
15,PRS,P006904,P007993,P012640,1.367,3,7,4
15,PRS,P006904,P007993,P013373,0.8,2,2,0
15,PRS,P006904,P007993,P014010,2.167,5,9,4
15,PRS,P006904,P009664,P010431,8.083,10,20,10
15,PRS,P006904,P009664,P012640,7.95,10,20,10
15,PRS,P006904,P009664,P014010,8.083,10,20,10
15,PRS,P006904,P010431,P012403,2.317,0,6,6
15,PRS,P006904,P010431,P012640,12.668,15,39,24
15,PRS,P006904,P010431,P013373,1.95,0,8,8
15,PRS,P006904,P010431,P014008,0.933,-2,2,4
15,PRS,P006904,P010431,P014010,13.734,13,41,28
15,PRS,P006904,P012403,P012611,0.217,0,0,0
15,PRS,P006904,P012403,P012640,2.317,0,6,6
15,PRS,P006904,P012403,P013373,0.217,0,0,0
15,PRS,P006904,P012403,P014008,0.217,0,0,0
15,PRS,P006904,P012403,P014010,2.317,0,6,6
15,PRS,P006904,P012611,P013373,2.433,-3,3,6
15,PRS,P006904,P012611,P014008,0.217,0,0,0
15,PRS,P006904,P012611,P014010,1.783,-2,2,4
15,PRS,P006904,P012640,P013373,1.017,2,6,4
15,PRS,P006904,P012640,P014010,12.668,15,39,24
15,PRS,P006904,P013373,P014008,1.15,-2,2,4
15,PRS,P006904,P013373,P014010,3.733,-2,10,12
15,PRS,P006904,P014008,P014010,0.933,-2,2,4
15,PRS,P007993,P009664,P010431,2.466,-2,4,6
15,PRS,P007993,P009664,P012640,1.933,-1,2,3
15,PRS,P007993,P009664,P014008,0.533,-1,2,3
15,PRS,P007993,P009664,P014010,2.466,-2,4,6
15,PRS,P007993,P010431,P012403,2.317,9,9,0
15,PRS,P007993,P010431,P012640,7.184,7,22,15
15,PRS,P007993,P010431,P014008,0.533,-1,2,3
15,PRS,P007993,P010431,P014010,5.4,-3,15,18
15,PRS,P007993,P012403,P012611,5.433,-8,5,13
15,PRS,P007993,P012403,P012640,2.317,9,9,0
15,PRS,P007993,P012403,P014008,5.433,-8,5,13
15,PRS,P007993,P012611,P012640,2.417,-2,11,13
15,PRS,P007993,P012611,P013373,0.8,2,2,0
15,PRS,P007993,P012611,P014008,5.433,-8,5,13
15,PRS,P007993,P012611,P014010,3.217,0,13,13
15,PRS,P007993,P012640,P014010,7.284,-4,24,28
15,PRS,P007993,P013373,P014010,0.8,2,2,0
15,PRS,P007993,P014008,P014010,0.533,-1,2,3
15,PRS,P009664,P010431,P012640,9.883,9,22,13
15,PRS,P009664,P010431,P014008,0.533,-1,2,3
15,PRS,P009664,P010431,P014010,10.549,8,24,16
15,PRS,P009664,P012611,P012640,0.283,0,0,0
15,PRS,P009664,P012611,P014008,2.85,2,8,6
15,PRS,P009664,P012640,P014010,9.883,9,22,13
15,PRS,P009664,P014008,P014010,0.533,-1,2,3
15,PRS,P010431,P012403,P012640,4.634,9,15,6
15,PRS,P010431,P012403,P014010,2.317,0,6,6
15,PRS,P010431,P012640,P013373,1.017,2,6,4
15,PRS,P010431,P012640,P014010,16.168,10,45,35
15,PRS,P010431,P013373,P014008,0.933,-2,2,4
15,PRS,P010431,P013373,P014010,1.95,0,8,8
15,PRS,P010431,P014008,P014010,1.466,-3,4,7
15,PRS,P012403,P012611,P012640,1.483,-4,0,4
15,PRS,P012403,P012611,P013373,3.383,-2,4,6
15,PRS,P012403,P012611,P014008,7.333,-6,9,15
15,PRS,P012403,P012640,P013373,1.483,-4,0,4
15,PRS,P012403,P012640,P014010,2.317,0,6,6
15,PRS,P012403,P013373,P014008,1.9,2,4,2
15,PRS,P012611,P012640,P013373,1.483,-4,0,4
15,PRS,P012611,P012640,P014010,2.417,-2,11,13
15,PRS,P012611,P013373,P014008,4.7,9,16,7
15,PRS,P012611,P013373,P014010,1.783,-2,2,4
15,PRS,P012611,P014008,P014010,0.533,-3,0,3
15,PRS,P012640,P013373,P014010,1.017,2,6,4
15,PRS,P013373,P014008,P014010,0.933,-2,2,4
15,TEL,P006835,P007990,P011193,1.45,-5,0,5
15,TEL,P006835,P007990,P011219,1.2,-5,0,5
15,TEL,P006835,P007990,P013381,0.917,-5,0,5
15,TEL,P006835,P007990,P013403,1.183,0,2,2
15,TEL,P006835,P007990,P013699,1.85,3,6,3
15,TEL,P006835,P007990,P014012,2.1,3,6,3
15,TEL,P006835,P007990,P014127,1.2,3,4,1
15,TEL,P006835,P011193,P011219,2.433,-11,0,11
15,TEL,P006835,P011193,P013381,0.917,-5,0,5
15,TEL,P006835,P011193,P013403,3.883,-3,11,14
15,TEL,P006835,P011193,P014012,0.75,-1,1,2
15,TEL,P006835,P011193,P014123,4.083,-8,10,18
15,TEL,P006835,P011193,P014127,4.583,-9,11,20
15,TEL,P006835,P011219,P013381,0.917,-5,0,5
15,TEL,P006835,P011219,P013403,5.6,-3,8,11
15,TEL,P006835,P011219,P013699,5.317,-3,8,11
15,TEL,P006835,P011219,P014123,6.55,-9,8,17
15,TEL,P006835,P011219,P014127,1.233,-6,0,6
15,TEL,P006835,P013289,P013403,2.867,3,9,6
15,TEL,P006835,P013289,P013699,2.85,3,9,6
15,TEL,P006835,P013289,P014123,2.867,3,9,6
15,TEL,P006835,P013289,P014127,0.017,0,0,0
15,TEL,P006835,P013403,P013699,13.017,0,29,29
15,TEL,P006835,P013403,P014012,5.167,-1,13,14
15,TEL,P006835,P013403,P014123,15.234,-2,37,39
15,TEL,P006835,P013403,P014127,3.8,-3,11,14
15,TEL,P006835,P013699,P014012,11.95,1,27,26
15,TEL,P006835,P013699,P014123,18.7,-2,38,40
15,TEL,P006835,P013699,P014127,7.966,1,15,14
15,TEL,P006835,P014012,P014123,10.1,-2,21,23
15,TEL,P006835,P014012,P014127,8.033,0,16,16
15,TEL,P006835,P014123,P014127,10.866,-10,21,31
15,TEL,P007990,P011193,P011219,5.717,-5,12,17
15,TEL,P007990,P011193,P013289,7.284,-1,18,19
15,TEL,P007990,P011193,P013381,1.534,-11,0,11
15,TEL,P007990,P011193,P013403,5.05,0,12,12
15,TEL,P007990,P011193,P014012,3.017,-1,6,7
15,TEL,P007990,P011193,P014127,2.15,5,6,1
15,TEL,P007990,P011219,P013289,4.517,0,12,12
15,TEL,P007990,P011219,P013381,0.917,-5,0,5
15,TEL,P007990,P011219,P013403,4.8,0,12,12
15,TEL,P007990,P013289,P013381,0.617,-6,0,6
15,TEL,P007990,P013289,P013403,4.517,0,12,12
15,TEL,P007990,P013289,P014012,2.767,-1,6,7
15,TEL,P007990,P013289,P014127,2.15,5,6,1
15,TEL,P007990,P013381,P014012,0.617,-6,0,6
15,TEL,P007990,P013403,P013699,0.65,0,2,2
15,TEL,P007990,P013403,P014012,0.9,0,2,2
15,TEL,P007990,P013699,P014012,1.85,3,6,3
15,TEL,P007990,P013699,P014127,1.2,3,4,1
15,TEL,P007990,P014012,P014127,3.35,8,10,2
15,TEL,P011193,P011219,P013289,5.317,-2,12,14
15,TEL,P011193,P011219,P013381,0.917,-5,0,5
15,TEL,P011193,P011219,P013403,5.6,-2,12,14
15,TEL,P011193,P011219,P014123,2.033,-8,0,8
15,TEL,P011193,P011219,P014127,1.233,-6,0,6
15,TEL,P011193,P013289,P013381,0.617,-6,0,6
15,TEL,P011193,P013289,P013403,5.317,-2,12,14
15,TEL,P011193,P013289,P014012,2.767,-1,6,7
15,TEL,P011193,P013289,P014123,0.8,-2,0,2
15,TEL,P011193,P013289,P014127,2.15,5,6,1
15,TEL,P011193,P013381,P014012,0.617,-6,0,6
15,TEL,P011193,P013403,P014012,0.75,-1,1,2
15,TEL,P011193,P013403,P014123,3.65,-4,10,14
15,TEL,P011193,P013403,P014127,3.35,-3,11,14
15,TEL,P011193,P014012,P014127,2.65,4,7,3
15,TEL,P011193,P014123,P014127,4.083,-8,10,18
15,TEL,P011219,P013289,P013403,5.317,-2,12,14
15,TEL,P011219,P013289,P014123,0.8,-2,0,2
15,TEL,P011219,P013403,P013699,5.317,-3,8,11
15,TEL,P011219,P013403,P014123,6.117,-5,8,13
15,TEL,P011219,P013699,P014123,5.317,-3,8,11
15,TEL,P011219,P014123,P014127,1.233,-6,0,6
15,TEL,P013289,P013381,P014012,0.617,-6,0,6
15,TEL,P013289,P013403,P013699,6.75,7,19,12
15,TEL,P013289,P013403,P014012,3.3,5,8,3
15,TEL,P013289,P013403,P014123,7.567,5,19,14
15,TEL,P013289,P013403,P014127,0.617,-1,2,3
15,TEL,P013289,P013699,P014012,3.3,5,8,3
15,TEL,P013289,P013699,P014123,6.75,7,19,12
15,TEL,P013289,P013699,P014127,0.6,-1,2,3
15,TEL,P013289,P014012,P014123,3.3,5,8,3
15,TEL,P013289,P014012,P014127,2.15,5,6,1
15,TEL,P013289,P014123,P014127,0.617,-1,2,3
15,TEL,P013381,P013403,P013699,1.417,5,11,6
15,TEL,P013381,P013403,P014123,1.417,5,11,6
15,TEL,P013381,P013403,P014127,1.417,5,11,6
15,TEL,P013381,P013699,P014123,1.417,5,11,6
15,TEL,P013381,P013699,P014127,1.417,5,11,6
15,TEL,P013381,P014123,P014127,1.417,5,11,6
15,TEL,P013403,P013699,P014012,7.717,5,20,15
15,TEL,P013403,P013699,P014123,17.684,9,48,39
15,TEL,P013403,P013699,P014127,2.45,4,13,9
15,TEL,P013403,P014012,P014123,7.067,5,18,13
15,TEL,P013403,P014012,P014127,0.5,-1,1,2
15,TEL,P013403,P014123,P014127,5.317,2,23,21
15,TEL,P013699,P014012,P014123,13.4,3,29,26
15,TEL,P013699,P014012,P014127,7.533,1,15,14
15,TEL,P013699,P014123,P014127,8.783,2,24,22
15,TEL,P014012,P014123,P014127,6.333,-2,11,13
16,DUB,P002661,P003458,P006540,0.717,3,3,0
16,DUB,P002661,P003458,P011194,1.85,2,5,3
16,DUB,P002661,P003458,P011286,0.7,1,3,2
16,DUB,P002661,P003458,P012606,2.55,3,8,5
16,DUB,P002661,P003458,P012795,1.133,-1,2,3
16,DUB,P002661,P003458,P012796,0.7,1,3,2
16,DUB,P002661,P005942,P008325,0.1,0,0,0
16,DUB,P002661,P005942,P011194,1.017,-2,2,4
16,DUB,P002661,P005942,P012606,0.917,-2,2,4
16,DUB,P002661,P005942,P012795,1.017,-2,2,4
16,DUB,P002661,P006540,P011194,0.717,3,3,0
16,DUB,P002661,P006540,P012606,0.717,3,3,0
16,DUB,P002661,P008325,P011194,1.4,-4,0,4
16,DUB,P002661,P008325,P011286,1.3,-4,0,4
16,DUB,P002661,P008325,P012795,0.1,0,0,0
16,DUB,P002661,P008325,P014031,1.3,-4,0,4
16,DUB,P002661,P011194,P011286,1.3,-4,0,4
16,DUB,P002661,P011194,P012606,2.767,0,7,7
16,DUB,P002661,P011194,P012795,2.15,-3,4,7
16,DUB,P002661,P011194,P014031,1.3,-4,0,4
16,DUB,P002661,P011286,P012606,0.7,1,3,2
16,DUB,P002661,P011286,P012796,0.7,1,3,2
16,DUB,P002661,P011286,P014031,1.3,-4,0,4
16,DUB,P002661,P012606,P012795,2.05,-3,4,7
16,DUB,P002661,P012606,P012796,0.7,1,3,2
16,DUB,P003458,P003527,P006540,4.084,-7,5,12
16,DUB,P003458,P003527,P008325,4.084,-7,5,12
16,DUB,P003458,P003527,P012606,3.517,-5,5,10
16,DUB,P003458,P003527,P014031,0.567,-2,0,2
16,DUB,P003458,P006540,P008325,5.867,-6,11,17
16,DUB,P003458,P006540,P011194,0.717,3,3,0
16,DUB,P003458,P006540,P011286,8.033,-6,17,23
16,DUB,P003458,P006540,P012606,10.951,-5,23,28
16,DUB,P003458,P006540,P012795,0.95,2,4,2
16,DUB,P003458,P006540,P012796,7.2,-5,15,20
16,DUB,P003458,P006540,P014031,2.833,-3,6,9
16,DUB,P003458,P008325,P011286,0.833,-1,2,3
16,DUB,P003458,P008325,P012606,3.517,-5,5,10
16,DUB,P003458,P008325,P012795,0.95,2,4,2
16,DUB,P003458,P008325,P014031,2.35,-1,6,7
16,DUB,P003458,P011194,P012606,1.85,2,5,3
16,DUB,P003458,P011194,P012795,1.133,-1,2,3
16,DUB,P003458,P011286,P012606,7.417,-2,18,20
16,DUB,P003458,P011286,P012796,7.9,-4,18,22
16,DUB,P003458,P011286,P014031,1.316,-3,2,5
16,DUB,P003458,P012606,P012795,1.133,-1,2,3
16,DUB,P003458,P012606,P012796,7.417,-2,18,20
16,DUB,P003458,P012795,P014031,0.95,2,4,2
16,DUB,P003458,P012796,P014031,0.483,-2,0,2
16,DUB,P003527,P006540,P008325,4.784,-5,9,14
16,DUB,P003527,P006540,P011194,2.233,5,7,2
16,DUB,P003527,P006540,P011286,2.933,7,11,4
16,DUB,P003527,P006540,P012606,6.45,2,16,14
16,DUB,P003527,P006540,P014031,0.567,-2,0,2
16,DUB,P003527,P008325,P011286,0.7,2,4,2
16,DUB,P003527,P008325,P012606,4.217,-3,9,12
16,DUB,P003527,P008325,P014031,0.567,-2,0,2
16,DUB,P003527,P011194,P011286,4.05,3,10,7
16,DUB,P003527,P011194,P012606,4.05,3,10,7
16,DUB,P003527,P011194,P012795,1.817,-2,3,5
16,DUB,P003527,P011286,P012606,4.75,5,14,9
16,DUB,P003527,P011286,P012795,1.817,-2,3,5
16,DUB,P003527,P012606,P012795,1.817,-2,3,5
16,DUB,P005942,P008325,P011194,0.183,2,2,0
16,DUB,P005942,P008325,P012795,0.183,2,2,0
16,DUB,P005942,P008325,P014031,0.083,2,2,0
16,DUB,P005942,P011194,P011286,0.633,-2,0,2
16,DUB,P005942,P011194,P012606,1.55,-4,2,6
16,DUB,P005942,P011194,P012795,1.733,-2,4,6
16,DUB,P005942,P011194,P014031,0.083,2,2,0
16,DUB,P005942,P011286,P012606,1.466,0,2,2
16,DUB,P005942,P011286,P012795,3.949,-1,8,9
16,DUB,P005942,P011286,P012796,3.316,1,8,7
16,DUB,P005942,P011286,P014031,2.483,-1,6,7
16,DUB,P005942,P012606,P012795,2.383,-2,4,6
16,DUB,P005942,P012606,P012796,0.833,2,2,0
16,DUB,P005942,P012795,P012796,3.316,1,8,7
16,DUB,P005942,P012795,P014031,2.566,1,8,7
16,DUB,P005942,P012796,P014031,2.483,-1,6,7
16,DUB,P006540,P008325,P011194,3.417,-1,5,6
16,DUB,P006540,P008325,P011286,1.533,1,6,5
16,DUB,P006540,P008325,P012606,4.217,-3,9,12
16,DUB,P006540,P008325,P012795,4.367,1,9,8
16,DUB,P006540,P008325,P014031,5.767,-2,11,13
16,DUB,P006540,P011194,P011286,6.9,-3,15,18
16,DUB,P006540,P011194,P012606,7.617,0,18,18
16,DUB,P006540,P011194,P012795,3.417,-1,5,6
16,DUB,P006540,P011194,P012796,4.667,-8,8,16
16,DUB,P006540,P011194,P014031,3.417,-1,5,6
16,DUB,P006540,P011286,P012606,14.317,-4,34,38
16,DUB,P006540,P011286,P012796,11.867,-13,23,36
16,DUB,P006540,P011286,P014031,1.316,-3,2,5
16,DUB,P006540,P012606,P012796,11.384,-11,23,34
16,DUB,P006540,P012795,P014031,4.367,1,9,8
16,DUB,P006540,P012796,P014031,0.483,-2,0,2
16,DUB,P008325,P011194,P011286,4.55,-7,4,11
16,DUB,P008325,P011194,P012606,3.25,-3,4,7
16,DUB,P008325,P011194,P012795,5.817,1,11,10
16,DUB,P008325,P011194,P014031,5.833,-6,7,13
16,DUB,P008325,P011286,P012606,3.95,-1,8,9
16,DUB,P008325,P011286,P012795,2.217,0,4,4
16,DUB,P008325,P011286,P014031,3.166,-8,2,10
16,DUB,P008325,P012606,P012795,2.217,0,4,4
16,DUB,P008325,P012606,P014031,1.033,-3,0,3
16,DUB,P008325,P012795,P014031,4.45,3,11,8
16,DUB,P011194,P011286,P012606,14.55,-12,26,38
16,DUB,P011194,P011286,P012795,6.184,-4,11,15
16,DUB,P011194,P011286,P012796,6.617,-10,12,22
16,DUB,P011194,P011286,P014031,2.766,-9,0,9
16,DUB,P011194,P012606,P012795,8.234,-7,15,22
16,DUB,P011194,P012606,P012796,6.617,-10,12,22
16,DUB,P011194,P012606,P014031,1.466,-5,0,5
16,DUB,P011194,P012795,P012796,1.517,0,4,4
16,DUB,P011194,P012795,P014031,3.5,1,7,6
16,DUB,P011194,P012796,P014031,0.433,-2,0,2
16,DUB,P011286,P012606,P012795,7.017,-2,13,15
16,DUB,P011286,P012606,P012796,14.867,-10,32,42
16,DUB,P011286,P012606,P014031,1.466,-5,0,5
16,DUB,P011286,P012795,P012796,4.833,1,12,11
16,DUB,P011286,P012795,P014031,2.483,-1,6,7
16,DUB,P011286,P012796,P014031,3.399,-5,6,11
16,DUB,P012606,P012795,P012796,2.35,2,6,4
16,DUB,P012606,P012796,P014031,0.433,-2,0,2
16,DUB,P012795,P012796,P014031,2.483,-1,6,7
16,MCO,P000796,P004132,P005985,12.3,17,36,19
16,MCO,P000796,P004132,P008099,12.3,17,36,19
16,MCO,P000796,P004132,P011226,12.3,17,36,19
16,MCO,P000796,P005985,P008099,17.667,20,52,32
16,MCO,P000796,P005985,P010390,6.317,5,20,15
16,MCO,P000796,P005985,P011212,2.067,5,9,4
16,MCO,P000796,P005985,P011226,18.617,22,56,34
16,MCO,P000796,P005985,P011231,1.117,3,5,2
16,MCO,P000796,P005985,P012515,1.117,3,5,2
16,MCO,P000796,P008099,P010390,5.934,5,18,13
16,MCO,P000796,P008099,P011212,0.567,2,2,0
16,MCO,P000796,P008099,P011226,18.234,22,54,32
16,MCO,P000796,P010390,P011212,1.517,4,6,2
16,MCO,P000796,P010390,P011226,6.884,7,22,15
16,MCO,P000796,P011212,P011226,1.517,4,6,2
16,MCO,P000796,P011212,P011231,1.117,3,5,2
16,MCO,P000796,P011212,P012515,1.117,3,5,2
16,MCO,P000796,P011231,P012515,1.117,3,5,2
16,MCO,P000848,P004132,P011212,0.367,-2,0,2
16,MCO,P000848,P004132,P011231,0.367,-2,0,2
16,MCO,P000848,P004132,P012515,0.367,-2,0,2
16,MCO,P000848,P010390,P011212,10.416,-8,19,27
16,MCO,P000848,P010390,P011226,1.733,-3,3,6
16,MCO,P000848,P010390,P011231,10.416,-8,19,27
16,MCO,P000848,P010390,P012515,8.683,-5,16,21
16,MCO,P000848,P011212,P011226,1.733,-3,3,6
16,MCO,P000848,P011212,P011231,10.783,-10,19,29
16,MCO,P000848,P011212,P012515,9.05,-7,16,23
16,MCO,P000848,P011226,P011231,1.733,-3,3,6
16,MCO,P000848,P011231,P012515,9.05,-7,16,23
16,MCO,P004132,P005985,P008099,12.3,17,36,19
16,MCO,P004132,P005985,P011212,4.034,4,11,7
16,MCO,P004132,P005985,P011226,14.367,21,42,21
16,MCO,P004132,P005985,P011231,4.034,4,11,7
16,MCO,P004132,P005985,P012515,1.967,0,5,5
16,MCO,P004132,P008099,P011226,12.3,17,36,19
16,MCO,P004132,P011212,P011226,2.067,4,6,2
16,MCO,P004132,P011212,P011231,4.401,2,11,9
16,MCO,P004132,P011212,P012515,2.334,-2,5,7
16,MCO,P004132,P011226,P011231,2.067,4,6,2
16,MCO,P004132,P011231,P012515,2.334,-2,5,7
16,MCO,P005985,P008099,P010390,6.184,0,16,16
16,MCO,P005985,P008099,P011212,3.3,-4,5,9
16,MCO,P005985,P008099,P011226,20.967,16,57,41
16,MCO,P005985,P008099,P011231,2.483,-1,5,6
16,MCO,P005985,P010390,P011212,2.334,0,5,5
16,MCO,P005985,P010390,P011226,7.701,3,21,18
16,MCO,P005985,P010390,P011231,0.567,1,1,0
16,MCO,P005985,P011212,P011226,6.884,3,16,13
16,MCO,P005985,P011212,P011231,8.201,7,22,15
16,MCO,P005985,P011212,P012515,3.084,3,10,7
16,MCO,P005985,P011226,P011231,5.117,4,12,8
16,MCO,P005985,P011231,P012515,3.084,3,10,7
16,MCO,P008099,P010390,P011212,2.401,3,6,3
16,MCO,P008099,P010390,P011226,7.151,2,18,16
16,MCO,P008099,P010390,P011231,1.017,4,4,0
16,MCO,P008099,P010390,P012515,0.617,4,4,0
16,MCO,P008099,P011212,P011226,4.267,-2,7,9
16,MCO,P008099,P011212,P011231,3.5,3,9,6
16,MCO,P008099,P011212,P012515,0.617,4,4,0
16,MCO,P008099,P011226,P011231,2.883,-1,5,6
16,MCO,P008099,P011231,P012515,0.617,4,4,0
16,MCO,P010390,P011212,P011226,5.034,-1,10,11
16,MCO,P010390,P011212,P011231,12.0,-3,24,27
16,MCO,P010390,P011212,P012515,9.3,-1,20,21
16,MCO,P010390,P011226,P011231,2.7,-2,4,6
16,MCO,P010390,P011231,P012515,9.3,-1,20,21
16,MCO,P011212,P011226,P011231,7.25,1,15,14
16,MCO,P011212,P011231,P012515,12.751,0,30,30
17,ASV,P000229,P002100,P010319,1.15,-3,0,3
17,ASV,P000229,P002100,P012268,2.65,-3,2,5
17,ASV,P000229,P002100,P012731,1.5,0,2,2
17,ASV,P000229,P002100,P014014,1.5,0,2,2
17,ASV,P000229,P002100,P014088,1.15,-3,0,3
17,ASV,P000229,P003526,P010316,0.883,2,4,2
17,ASV,P000229,P003526,P010319,0.05,0,0,0
17,ASV,P000229,P003526,P012268,0.65,3,3,0
17,ASV,P000229,P003526,P012618,1.417,-1,2,3
17,ASV,P000229,P003526,P012731,0.883,2,4,2
17,ASV,P000229,P003526,P013371,1.433,3,4,1
17,ASV,P000229,P003526,P014013,3.95,1,9,8
17,ASV,P000229,P003526,P014014,4.083,2,10,8
17,ASV,P000229,P003526,P014088,5.35,3,12,9
17,ASV,P000229,P010316,P010319,0.05,0,0,0
17,ASV,P000229,P010316,P012268,4.083,-2,11,13
17,ASV,P000229,P010316,P012618,2.25,-7,5,12
17,ASV,P000229,P010316,P012731,4.983,-2,17,19
17,ASV,P000229,P010316,P014013,3.15,-3,6,9
17,ASV,P000229,P010316,P014014,5.117,-3,13,16
17,ASV,P000229,P010316,P014088,3.784,-3,10,13
17,ASV,P000229,P010319,P012268,1.15,-3,0,3
17,ASV,P000229,P010319,P012731,0.05,0,0,0
17,ASV,P000229,P010319,P014088,1.15,-3,0,3
17,ASV,P000229,P012268,P012618,1.8,-2,5,7
17,ASV,P000229,P012268,P012731,6.55,-2,13,15
17,ASV,P000229,P012268,P014013,0.967,0,0,0
17,ASV,P000229,P012268,P014014,4.1,-3,5,8
17,ASV,P000229,P012268,P014088,1.15,-3,0,3
17,ASV,P000229,P012618,P012731,1.95,-4,5,9
17,ASV,P000229,P012618,P014013,1.567,-2,2,4
17,ASV,P000229,P012618,P014088,1.567,-2,2,4
17,ASV,P000229,P012731,P014013,1.0,1,1,0
17,ASV,P000229,P012731,P014014,4.767,-2,10,12
17,ASV,P000229,P012731,P014088,0.667,1,5,4
17,ASV,P000229,P013371,P014014,1.433,3,4,1
17,ASV,P000229,P013371,P014088,1.433,3,4,1
17,ASV,P000229,P014013,P014014,6.434,-2,11,13
17,ASV,P000229,P014013,P014088,7.034,-4,13,17
17,ASV,P000229,P014014,P014088,7.567,2,20,18
17,ASV,P002100,P003526,P012268,0.05,0,2,2
17,ASV,P002100,P003526,P012618,5.832,-2,18,20
17,ASV,P002100,P003526,P012731,2.366,5,12,7
17,ASV,P002100,P003526,P013371,4.316,-4,11,15
17,ASV,P002100,P003526,P014013,1.466,2,5,3
17,ASV,P002100,P003526,P014088,3.466,-7,6,13
17,ASV,P002100,P010316,P010319,1.083,0,2,2
17,ASV,P002100,P010316,P012268,0.65,2,2,0
17,ASV,P002100,P010316,P012618,1.2,1,5,4
17,ASV,P002100,P010316,P012731,0.65,2,2,0
17,ASV,P002100,P010316,P013371,1.633,-1,5,6
17,ASV,P002100,P010316,P014088,1.633,-1,5,6
17,ASV,P002100,P010319,P012268,1.15,-3,0,3
17,ASV,P002100,P010319,P013371,1.083,0,2,2
17,ASV,P002100,P010319,P014088,2.233,-3,2,5
17,ASV,P002100,P012268,P012618,2.717,4,11,7
17,ASV,P002100,P012268,P012731,4.217,4,13,9
17,ASV,P002100,P012268,P013371,2.017,2,7,5
17,ASV,P002100,P012268,P014014,1.5,0,2,2
17,ASV,P002100,P012268,P014088,1.15,-3,0,3
17,ASV,P002100,P012618,P012731,5.033,9,21,12
17,ASV,P002100,P012618,P013371,6.883,-3,21,24
17,ASV,P002100,P012618,P014013,1.466,2,5,3
17,ASV,P002100,P012618,P014088,4.016,-8,9,17
17,ASV,P002100,P012731,P013371,3.95,5,15,10
17,ASV,P002100,P012731,P014013,0.383,2,2,0
17,ASV,P002100,P012731,P014014,1.5,0,2,2
17,ASV,P002100,P013371,P014088,4.016,-8,8,16
17,ASV,P002100,P014013,P014088,1.083,0,3,3
17,ASV,P003526,P010316,P010319,0.767,-3,0,3
17,ASV,P003526,P010316,P012268,0.65,3,3,0
17,ASV,P003526,P010316,P012618,2.05,-6,4,10
17,ASV,P003526,P010316,P012731,3.616,1,11,10
17,ASV,P003526,P010316,P013371,2.55,2,5,3
17,ASV,P003526,P010316,P014013,1.933,-3,5,8
17,ASV,P003526,P010316,P014014,1.833,5,5,0
17,ASV,P003526,P010316,P014088,1.717,-1,2,3
17,ASV,P003526,P010319,P012731,0.05,0,0,0
17,ASV,P003526,P010319,P013371,0.717,-3,0,3
17,ASV,P003526,P010319,P014088,0.717,-3,0,3
17,ASV,P003526,P012268,P012618,0.05,0,2,2
17,ASV,P003526,P012268,P012731,0.7,3,5,2
17,ASV,P003526,P012618,P012731,6.866,-3,19,22
17,ASV,P003526,P012618,P013371,4.316,-4,11,15
17,ASV,P003526,P012618,P014013,7.083,-3,14,17
17,ASV,P003526,P012618,P014088,7.183,-8,11,19
17,ASV,P003526,P012731,P013371,5.516,17,24,7
17,ASV,P003526,P012731,P014013,4.766,-3,10,13
17,ASV,P003526,P012731,P014014,3.583,14,16,2
17,ASV,P003526,P012731,P014088,5.2,9,16,7
17,ASV,P003526,P013371,P014014,6.016,19,22,3
17,ASV,P003526,P013371,P014088,8.283,6,22,16
17,ASV,P003526,P014013,P014014,2.65,-1,6,7
17,ASV,P003526,P014013,P014088,7.45,-2,14,16
17,ASV,P003526,P014014,P014088,7.833,15,25,10
