Gamecode,CODETEAM,J1,J2,J3,TIME,DELTA_SCORE,OFF,DEF
40,HAM,P003242,P011256,P013309,2.083,5,7,2
40,HAM,P003242,P011256,P013310,2.35,-1,4,5
40,HAM,P003242,P011256,P013312,12.3,0,27,27
40,HAM,P003242,P012690,P013308,6.617,-2,14,16
40,HAM,P003242,P012690,P013309,0.567,-3,0,3
40,HAM,P003242,P012690,P013312,5.967,-2,12,14
40,HAM,P003242,P012695,P013308,3.4,-5,4,9
40,HAM,P003242,P012695,P013309,6.783,-3,14,17
40,HAM,P003242,P012695,P013311,3.25,-8,3,11
40,HAM,P003242,P012695,P013312,0.767,1,2,1
40,HAM,P003242,P013308,P013309,2.517,-6,4,10
40,HAM,P003242,P013308,P013310,2.35,-1,4,5
40,HAM,P003242,P013308,P013312,13.634,-9,25,34
40,HAM,P003242,P013309,P013311,3.25,-8,3,11
40,HAM,P003242,P013309,P013312,3.451,-7,2,9
40,HAM,P003242,P013310,P013312,2.35,-1,4,5
40,HAM,P006420,P010070,P011256,2.834,-6,3,9
40,HAM,P006420,P010070,P012690,0.4,-2,0,2
40,HAM,P006420,P010070,P012695,2.784,-7,5,12
40,HAM,P006420,P010070,P013308,2.434,-4,3,7
40,HAM,P006420,P010070,P013309,6.001,-12,6,18
40,HAM,P006420,P010070,P013311,3.984,-8,6,14
40,HAM,P006420,P010070,P013312,5.251,-7,4,11
40,HAM,P006420,P011256,P012690,1.05,-2,2,4
40,HAM,P006420,P011256,P012695,5.45,-3,8,11
40,HAM,P006420,P011256,P013308,9.334,-11,14,25
40,HAM,P006420,P011256,P013309,2.233,1,5,4
40,HAM,P006420,P011256,P013312,5.067,-5,9,14
40,HAM,P006420,P012690,P013308,0.65,0,2,2
40,HAM,P006420,P012690,P013309,0.4,-2,0,2
40,HAM,P006420,P012695,P013308,4.55,-5,7,12
40,HAM,P006420,P012695,P013309,7.133,-10,14,24
40,HAM,P006420,P012695,P013311,4.367,-14,5,19
40,HAM,P006420,P013308,P013309,1.433,-2,4,6
40,HAM,P006420,P013308,P013312,5.567,-8,9,17
40,HAM,P006420,P013309,P013311,7.234,-16,9,25
40,HAM,P006420,P013309,P013312,4.984,-7,4,11
40,HAM,P006420,P013311,P013312,2.867,-2,4,6
40,HAM,P010070,P011256,P012690,3.217,0,6,6
40,HAM,P010070,P011256,P012695,1.667,-1,3,4
40,HAM,P010070,P011256,P013308,2.434,-4,3,7
40,HAM,P010070,P011256,P013309,3.217,0,6,6
40,HAM,P010070,P011256,P013312,3.584,-1,6,7
40,HAM,P010070,P012690,P013309,4.5,2,10,8
40,HAM,P010070,P012690,P013310,1.283,2,4,2
40,HAM,P010070,P012690,P013312,4.1,4,10,6
40,HAM,P010070,P012695,P013308,1.667,-1,3,4
40,HAM,P010070,P012695,P013309,4.7,-12,7,19
40,HAM,P010070,P012695,P013310,3.583,-6,5,11
40,HAM,P010070,P012695,P013311,4.7,-12,7,19
40,HAM,P010070,P013308,P013312,0.767,-3,0,3
40,HAM,P010070,P013309,P013310,4.866,-4,9,13
40,HAM,P010070,P013309,P013311,7.567,-14,11,25
40,HAM,P010070,P013309,P013312,8.584,0,14,14
40,HAM,P010070,P013310,P013311,3.583,-6,5,11
40,HAM,P010070,P013310,P013312,1.283,2,4,2
40,HAM,P010070,P013311,P013312,2.867,-2,4,6
40,HAM,P011256,P012690,P013308,6.05,1,14,13
40,HAM,P011256,P012690,P013309,3.217,0,6,6
40,HAM,P011256,P012690,P013312,8.217,3,18,15
40,HAM,P011256,P012695,P013308,3.617,-6,3,9
40,HAM,P011256,P012695,P013309,2.083,5,7,2
40,HAM,P011256,P012695,P013312,0.25,2,2,0
40,HAM,P011256,P013308,P013310,2.35,-1,4,5
40,HAM,P011256,P013308,P013312,12.817,-5,25,30
40,HAM,P011256,P013309,P013312,3.067,4,8,4
40,HAM,P011256,P013310,P013312,2.35,-1,4,5
40,HAM,P012690,P013308,P013309,0.567,-3,0,3
40,HAM,P012690,P013308,P013312,5.967,-2,12,14
40,HAM,P012690,P013309,P013310,1.283,2,4,2
40,HAM,P012690,P013309,P013312,4.667,1,10,9
40,HAM,P012690,P013310,P013312,1.283,2,4,2
40,HAM,P012695,P013308,P013309,2.833,-2,6,8
40,HAM,P012695,P013308,P013311,1.383,-2,2,4
40,HAM,P012695,P013308,P013312,1.9,-3,2,5
40,HAM,P012695,P013309,P013310,3.583,-6,5,11
40,HAM,P012695,P013309,P013311,9.333,-22,12,34
40,HAM,P012695,P013309,P013312,2.15,-1,4,5
40,HAM,P012695,P013310,P013311,3.583,-6,5,11
40,HAM,P012695,P013311,P013312,1.383,-2,2,4
40,HAM,P013308,P013309,P013311,1.383,-2,2,4
40,HAM,P013308,P013309,P013312,2.967,-9,2,11
40,HAM,P013308,P013310,P013312,2.35,-1,4,5
40,HAM,P013308,P013311,P013312,1.383,-2,2,4
40,HAM,P013309,P013310,P013311,3.583,-6,5,11
40,HAM,P013309,P013310,P013312,1.283,2,4,2
40,HAM,P013309,P013311,P013312,4.25,-4,6,10
31,BUD,P004222,P005637,P006566,0.283,-2,0,2
31,BUD,P004222,P005637,P011150,0.283,-2,0,2
31,BUD,P004222,P005637,P011281,0.283,-2,0,2
31,BUD,P004222,P006566,P011150,0.283,-2,0,2
31,BUD,P004222,P006566,P011281,0.283,-2,0,2
31,BUD,P004222,P011150,P011281,2.133,-4,0,4
31,BUD,P004222,P011150,P012606,3.283,3,9,6
31,BUD,P004222,P011150,P012630,3.583,-1,7,8
31,BUD,P004222,P011150,P013256,5.133,1,9,8
31,BUD,P004222,P011150,P013258,1.55,2,2,0
31,BUD,P004222,P011281,P012606,1.3,-1,1,2
31,BUD,P004222,P011281,P012630,2.25,-3,1,4
31,BUD,P004222,P011281,P013256,3.15,-3,1,4
31,BUD,P004222,P011281,P013258,0.9,0,0,0
31,BUD,P004222,P012606,P012630,9.216,-2,17,19
31,BUD,P004222,P012606,P013256,9.866,0,19,19
31,BUD,P004222,P012606,P013258,5.933,0,11,11
31,BUD,P004222,P012630,P013256,10.166,-4,17,21
31,BUD,P004222,P012630,P013258,5.283,-2,9,11
31,BUD,P004222,P013256,P013258,6.833,0,11,11
31,BUD,P005637,P006561,P011150,3.817,1,8,7
31,BUD,P005637,P006561,P011281,3.817,1,8,7
31,BUD,P005637,P006561,P012630,1.7,2,4,2
31,BUD,P005637,P006561,P013258,2.117,-1,4,5
31,BUD,P005637,P006566,P008325,8.283,1,18,17
31,BUD,P005637,P006566,P011150,8.566,-1,18,19
31,BUD,P005637,P006566,P011281,8.566,-1,18,19
31,BUD,P005637,P008325,P011150,19.616,7,49,42
31,BUD,P005637,P008325,P011281,13.816,0,31,31
31,BUD,P005637,P008325,P012606,10.716,-2,27,29
31,BUD,P005637,P008325,P012630,6.683,1,16,15
31,BUD,P005637,P008325,P013258,5.533,8,12,4
31,BUD,P005637,P011150,P011281,17.916,-1,39,40
31,BUD,P005637,P011150,P012606,8.783,0,25,25
31,BUD,P005637,P011150,P012630,6.45,5,18,13
31,BUD,P005637,P011150,P013258,5.717,9,14,5
31,BUD,P005637,P011281,P012606,2.983,-7,7,14
31,BUD,P005637,P011281,P012630,1.7,2,4,2
31,BUD,P005637,P011281,P013258,4.667,5,10,5
31,BUD,P005637,P012606,P012630,6.683,1,16,15
31,BUD,P005637,P012606,P013258,2.983,2,6,4
31,BUD,P005637,P012630,P013258,1.933,-2,2,4
31,BUD,P006561,P011150,P011281,3.817,1,8,7
31,BUD,P006561,P011150,P012630,1.7,2,4,2
31,BUD,P006561,P011150,P013258,2.117,-1,4,5
31,BUD,P006561,P011281,P012630,1.7,2,4,2
31,BUD,P006561,P011281,P013258,2.117,-1,4,5
31,BUD,P006566,P008325,P011150,8.283,1,18,17
31,BUD,P006566,P008325,P011281,8.283,1,18,17
31,BUD,P006566,P011150,P011281,8.566,-1,18,19
31,BUD,P008325,P011150,P011281,14.466,4,37,33
31,BUD,P008325,P011150,P012606,11.066,7,39,32
31,BUD,P008325,P011150,P012630,4.8,3,14,11
31,BUD,P008325,P011150,P013256,2.267,3,8,5
31,BUD,P008325,P011150,P013258,6.15,17,24,7
31,BUD,P008325,P011281,P012606,3.316,-3,13,16
31,BUD,P008325,P011281,P012630,0.05,0,0,0
31,BUD,P008325,P011281,P013256,0.317,0,0,0
31,BUD,P008325,P011281,P013258,3.15,10,12,2
31,BUD,P008325,P012606,P012630,6.733,1,16,15
31,BUD,P008325,P012606,P013256,1.95,3,8,5
31,BUD,P008325,P012606,P013258,5.216,9,20,11
31,BUD,P008325,P012630,P013258,1.933,-2,2,4
31,BUD,P008325,P013256,P013258,2.267,3,8,5
31,BUD,P011150,P011281,P012606,3.316,-3,13,16
31,BUD,P011150,P011281,P012630,2.7,0,4,4
31,BUD,P011150,P011281,P013256,2.167,-2,0,2
31,BUD,P011150,P011281,P013258,6.167,9,16,7
31,BUD,P011150,P012606,P012630,7.433,4,21,17
31,BUD,P011150,P012606,P013256,5.233,6,17,11
31,BUD,P011150,P012606,P013258,3.933,13,20,7
31,BUD,P011150,P012630,P013256,3.583,-1,7,8
31,BUD,P011150,P013256,P013258,3.817,5,10,5
31,BUD,P011281,P012606,P012630,1.383,-1,1,2
31,BUD,P011281,P012606,P013256,1.333,-1,1,2
31,BUD,P011281,P012606,P013258,0.316,4,6,2
31,BUD,P011281,P012630,P013256,2.283,-3,1,4
31,BUD,P011281,P012630,P013258,0.033,0,0,0
31,BUD,P011281,P013256,P013258,1.25,0,0,0
31,BUD,P012606,P012630,P013256,9.249,-2,17,19
31,BUD,P012606,P012630,P013258,7.249,-4,11,15
31,BUD,P012606,P013256,P013258,7.916,3,19,16
31,BUD,P012630,P013256,P013258,5.316,-2,9,11
31,TSO,P003885,P008790,P009649,3.817,-4,7,11
31,TSO,P003885,P008790,P012019,3.817,-4,7,11
31,TSO,P003885,P008790,P013293,1.267,-3,2,5
31,TSO,P003885,P008790,P013295,2.55,-1,5,6
31,TSO,P003885,P009649,P012019,5.384,-6,9,15
31,TSO,P003885,P009649,P013292,0.317,-4,0,4
31,TSO,P003885,P009649,P013293,3.217,-6,7,13
31,TSO,P003885,P009649,P013295,6.234,-4,12,16
31,TSO,P003885,P009649,P013296,1.567,-2,2,4
31,TSO,P003885,P009649,P013297,4.384,-8,10,18
31,TSO,P003885,P009649,P013298,4.384,-8,10,18
31,TSO,P003885,P012019,P013292,1.316,1,3,2
31,TSO,P003885,P012019,P013293,1.267,-3,2,5
31,TSO,P003885,P012019,P013295,4.15,-3,7,10
31,TSO,P003885,P012019,P013296,2.85,-1,5,6
31,TSO,P003885,P012019,P013298,1.316,1,3,2
31,TSO,P003885,P013292,P013295,0.033,0,0,0
31,TSO,P003885,P013292,P013296,1.283,1,3,2
31,TSO,P003885,P013292,P013297,0.317,-4,0,4
31,TSO,P003885,P013292,P013298,1.633,-3,3,6
31,TSO,P003885,P013293,P013297,1.95,-3,5,8
31,TSO,P003885,P013293,P013298,1.95,-3,5,8
31,TSO,P003885,P013295,P013296,1.567,-2,2,4
31,TSO,P003885,P013295,P013297,2.117,-1,5,6
31,TSO,P003885,P013295,P013298,2.15,-1,5,6
31,TSO,P003885,P013296,P013298,1.283,1,3,2
31,TSO,P003885,P013297,P013298,4.384,-8,10,18
31,TSO,P008790,P009649,P012019,8.883,1,25,24
31,TSO,P008790,P009649,P013293,5.25,-3,9,12
31,TSO,P008790,P009649,P013295,6.633,-2,18,20
31,TSO,P008790,P009649,P013297,1.833,4,5,1
31,TSO,P008790,P009649,P013298,2.783,1,11,10
31,TSO,P008790,P012019,P013292,1.317,3,5,2
31,TSO,P008790,P012019,P013293,5.7,-4,9,13
31,TSO,P008790,P012019,P013295,8.4,0,23,23
31,TSO,P008790,P012019,P013297,1.833,4,5,1
31,TSO,P008790,P012019,P013298,4.55,3,16,13
31,TSO,P008790,P013292,P013295,1.317,3,5,2
31,TSO,P008790,P013292,P013298,1.317,3,5,2
31,TSO,P008790,P013293,P013295,6.933,-7,9,16
31,TSO,P008790,P013293,P013297,5.316,4,12,8
31,TSO,P008790,P013293,P013298,5.633,-5,7,12
31,TSO,P008790,P013295,P013297,3.483,0,7,7
31,TSO,P008790,P013295,P013298,8.883,1,23,22
31,TSO,P008790,P013297,P013298,3.483,0,7,7
31,TSO,P009649,P012019,P013292,0.383,0,0,0
31,TSO,P009649,P012019,P013293,7.433,-1,11,12
31,TSO,P009649,P012019,P013295,18.866,2,43,41
31,TSO,P009649,P012019,P013296,14.449,2,27,25
31,TSO,P009649,P012019,P013297,7.649,6,19,13
31,TSO,P009649,P012019,P013298,6.949,5,22,17
31,TSO,P009649,P013292,P013296,0.733,0,0,0
31,TSO,P009649,P013292,P013297,1.05,-4,0,4
31,TSO,P009649,P013292,P013298,0.667,-4,0,4
31,TSO,P009649,P013293,P013295,7.4,-5,10,15
31,TSO,P009649,P013293,P013296,5.25,-1,8,9
31,TSO,P009649,P013293,P013297,3.783,1,10,9
31,TSO,P009649,P013293,P013298,5.017,-6,11,17
31,TSO,P009649,P013295,P013296,16.75,-1,31,32
31,TSO,P009649,P013295,P013297,8.017,-1,17,18
31,TSO,P009649,P013295,P013298,12.6,-1,31,32
31,TSO,P009649,P013296,P013297,7.616,0,14,14
31,TSO,P009649,P013296,P013298,9.033,-1,17,18
31,TSO,P009649,P013297,P013298,7.167,-10,12,22
31,TSO,P012019,P013292,P013295,1.35,3,5,2
31,TSO,P012019,P013292,P013296,1.666,1,3,2
31,TSO,P012019,P013292,P013297,0.383,0,0,0
31,TSO,P012019,P013292,P013298,2.633,4,8,4
31,TSO,P012019,P013293,P013295,5.633,-5,4,9
31,TSO,P012019,P013293,P013296,3.033,0,2,2
31,TSO,P012019,P013293,P013297,1.833,4,5,1
31,TSO,P012019,P013293,P013298,1.3,-3,0,3
31,TSO,P012019,P013295,P013296,13.083,2,25,23
31,TSO,P012019,P013295,P013297,4.45,2,12,10
31,TSO,P012019,P013295,P013298,8.616,5,25,20
31,TSO,P012019,P013296,P013297,5.816,2,14,12
31,TSO,P012019,P013296,P013298,6.299,3,14,11
31,TSO,P012019,P013297,P013298,0.983,0,2,2
31,TSO,P013292,P013295,P013298,1.35,3,5,2
31,TSO,P013292,P013296,P013297,0.733,0,0,0
31,TSO,P013292,P013296,P013298,1.633,1,3,2
31,TSO,P013292,P013297,P013298,0.667,-4,0,4
31,TSO,P013293,P013295,P013296,5.25,-1,8,9
31,TSO,P013293,P013295,P013297,3.483,0,7,7
31,TSO,P013293,P013295,P013298,7.85,-6,13,19
31,TSO,P013293,P013296,P013298,2.217,-1,6,7
31,TSO,P013293,P013297,P013298,5.433,-3,12,15
31,TSO,P013295,P013296,P013297,5.9,0,12,12
31,TSO,P013295,P013296,P013298,7.7,-1,15,16
31,TSO,P013295,P013297,P013298,7.05,-3,12,15
31,TSO,P013296,P013297,P013298,2.783,-2,2,4
32,BAH,P003840,P004172,P009601,0.383,0,0,0
32,BAH,P003840,P004172,P011201,2.35,-1,8,9
32,BAH,P003840,P004172,P011821,3.133,2,7,5
32,BAH,P003840,P004172,P011823,1.967,-1,8,9
32,BAH,P003840,P004172,P012405,2.75,2,7,5
32,BAH,P003840,P004172,P012711,4.717,1,15,14
32,BAH,P003840,P009601,P011192,13.617,16,36,20
32,BAH,P003840,P009601,P011201,7.5,9,15,6
32,BAH,P003840,P009601,P011821,6.883,7,21,14
32,BAH,P003840,P009601,P011823,4.017,6,10,4
32,BAH,P003840,P009601,P012405,7.333,3,14,11
32,BAH,P003840,P009601,P012711,2.267,7,12,5
32,BAH,P003840,P011192,P011201,7.117,9,15,6
32,BAH,P003840,P011192,P011821,10.434,2,28,26
32,BAH,P003840,P011192,P011823,6.484,7,17,10
32,BAH,P003840,P011192,P012405,8.8,-3,14,17
32,BAH,P003840,P011192,P012711,6.201,2,19,17
32,BAH,P003840,P011201,P011821,0.383,0,0,0
32,BAH,P003840,P011201,P011823,5.984,5,18,13
32,BAH,P003840,P011201,P012405,2.183,1,3,2
32,BAH,P003840,P011201,P012711,2.884,1,10,9
32,BAH,P003840,P011821,P011823,2.467,1,7,6
32,BAH,P003840,P011821,P012405,9.367,-2,18,20
32,BAH,P003840,P011821,P012711,8.034,2,24,22
32,BAH,P003840,P011823,P012711,4.434,0,15,15
32,BAH,P003840,P012405,P012711,4.217,-4,7,11
32,BAH,P004172,P009601,P011192,1.95,2,7,5
32,BAH,P004172,P009601,P011201,5.483,12,19,7
32,BAH,P004172,P009601,P011821,3.533,10,12,2
32,BAH,P004172,P009601,P011823,4.2,13,17,4
32,BAH,P004172,P009601,P012711,0.9,-1,2,3
32,BAH,P004172,P011192,P011201,1.95,2,7,5
32,BAH,P004172,P011192,P011821,2.533,-2,4,6
32,BAH,P004172,P011192,P011823,1.05,3,5,2
32,BAH,P004172,P011192,P012405,2.533,-2,4,6
32,BAH,P004172,P011192,P012711,3.433,-3,6,9
32,BAH,P004172,P011201,P011821,5.783,14,18,4
32,BAH,P004172,P011201,P011823,8.417,16,31,15
32,BAH,P004172,P011201,P012711,5.117,2,16,14
32,BAH,P004172,P011821,P011823,5.4,14,18,4
32,BAH,P004172,P011821,P012405,5.283,0,11,11
32,BAH,P004172,P011821,P012711,7.533,4,17,13
32,BAH,P004172,P011823,P012711,4.217,3,14,11
32,BAH,P004172,P012405,P012711,5.283,0,11,11
32,BAH,P008278,P008282,P011201,3.7,4,10,6
32,BAH,P008278,P008282,P011821,0.417,1,1,0
32,BAH,P008278,P008282,P011823,3.7,4,10,6
32,BAH,P008278,P008282,PLQV,3.283,3,9,6
32,BAH,P008278,P011201,P011821,0.417,1,1,0
32,BAH,P008278,P011201,P011823,3.7,4,10,6
32,BAH,P008278,P011201,PLQV,3.283,3,9,6
32,BAH,P008278,P011821,P011823,0.417,1,1,0
32,BAH,P008278,P011823,PLQV,3.283,3,9,6
32,BAH,P008282,P009601,P011192,2.083,6,9,3
32,BAH,P008282,P009601,P011201,1.2,2,2,0
32,BAH,P008282,P009601,P011821,3.283,8,11,3
32,BAH,P008282,P009601,P011823,1.2,2,2,0
32,BAH,P008282,P009601,P012405,2.083,6,9,3
32,BAH,P008282,P011192,P011821,2.566,8,11,3
32,BAH,P008282,P011192,P012405,2.566,8,11,3
32,BAH,P008282,P011192,P012711,0.483,2,2,0
32,BAH,P008282,P011201,P011821,1.617,3,3,0
32,BAH,P008282,P011201,P011823,4.9,6,12,6
32,BAH,P008282,P011201,PLQV,3.283,3,9,6
32,BAH,P008282,P011821,P011823,1.617,3,3,0
32,BAH,P008282,P011821,P012405,2.566,8,11,3
32,BAH,P008282,P011821,P012711,0.483,2,2,0
32,BAH,P008282,P011823,PLQV,3.283,3,9,6
32,BAH,P008282,P012405,P012711,0.483,2,2,0
32,BAH,P009601,P011192,P011201,9.067,11,22,11
32,BAH,P009601,P011192,P011821,8.583,13,30,17
32,BAH,P009601,P011192,P011823,5.067,9,15,6
32,BAH,P009601,P011192,P012405,9.416,9,23,14
32,BAH,P009601,P011192,P012711,3.167,6,14,8
32,BAH,P009601,P011201,P011821,4.733,12,14,2
32,BAH,P009601,P011201,P011823,9.417,21,29,8
32,BAH,P009601,P011201,P012405,2.183,1,3,2
32,BAH,P009601,P011201,P012711,1.817,1,4,3
32,BAH,P009601,P011821,P011823,4.35,12,14,2
32,BAH,P009601,P011821,P012405,7.233,8,20,12
32,BAH,P009601,P011821,P012711,1.35,5,10,5
32,BAH,P011192,P011201,P011823,5.067,9,15,6
32,BAH,P011192,P011201,P012405,2.183,1,3,2
32,BAH,P011192,P011201,P012711,1.817,1,4,3
32,BAH,P011192,P011821,P011823,2.467,1,7,6
32,BAH,P011192,P011821,P012405,11.716,2,26,24
32,BAH,P011192,P011821,P012711,8.3,0,23,23
32,BAH,P011192,P011823,P012711,2.467,1,7,6
32,BAH,P011192,P012405,P012711,4.483,-6,6,12
32,BAH,P011201,P011821,P011823,7.017,17,21,4
32,BAH,P011201,P011821,P012711,2.25,4,6,2
32,BAH,P011201,P011823,P012711,4.217,3,14,11
32,BAH,P011201,P011823,PLQV,3.283,3,9,6
32,BAH,P011821,P011823,P012711,4.717,5,13,8
32,BAH,P011821,P012405,P012711,7.233,-4,13,17
32,TRN,P005438,P006382,P006724,0.533,-2,0,2
32,TRN,P005438,P006382,P012593,2.25,-4,2,6
32,TRN,P005438,P006382,P012687,4.217,-3,11,14
32,TRN,P005438,P006382,P013270,1.967,1,9,8
32,TRN,P005438,P006382,P013271,3.684,-1,11,12
32,TRN,P005438,P006724,P012242,4.417,-6,6,12
32,TRN,P005438,P006724,P012593,7.333,-17,8,25
32,TRN,P005438,P006724,P012687,4.95,-8,6,14
32,TRN,P005438,P006724,P013269,3.6,-15,2,17
32,TRN,P005438,P006724,P013270,1.217,-6,0,6
32,TRN,P005438,P006724,P013272,3.6,-15,2,17
32,TRN,P005438,P012242,P012593,5.35,-9,6,15
32,TRN,P005438,P012242,P012687,4.9,-6,6,12
32,TRN,P005438,P012242,P013270,1.433,-1,3,4
32,TRN,P005438,P012242,P013271,2.366,-4,3,7
32,TRN,P005438,P012242,P013272,1.883,-4,3,7
32,TRN,P005438,P012593,P012687,7.15,-10,8,18
32,TRN,P005438,P012593,P013269,9.449,-16,15,31
32,TRN,P005438,P012593,P013270,1.733,-5,5,10
32,TRN,P005438,P012593,P013271,7.983,-7,10,17
32,TRN,P005438,P012593,P013272,9.899,-19,15,34
32,TRN,P005438,P012687,P013270,2.884,-3,9,12
32,TRN,P005438,P012687,P013271,5.084,-5,11,16
32,TRN,P005438,P012687,P013272,0.917,-4,0,4
32,TRN,P005438,P013269,P013270,2.95,-11,5,16
32,TRN,P005438,P013269,P013271,5.333,-2,8,10
32,TRN,P005438,P013269,P013272,10.666,-22,15,37
32,TRN,P005438,P013270,P013271,4.317,-4,12,16
32,TRN,P005438,P013270,P013272,5.3,-16,8,24
32,TRN,P005438,P013271,P013272,8.133,-10,11,21
32,TRN,P006382,P006724,P012593,0.533,-2,0,2
32,TRN,P006382,P006724,P012687,2.516,-6,2,8
32,TRN,P006382,P006724,P013269,2.967,7,10,3
32,TRN,P006382,P006724,P013270,4.85,3,12,9
32,TRN,P006382,P006724,P013272,4.75,3,12,9
32,TRN,P006382,P012593,P012687,2.25,-4,2,6
32,TRN,P006382,P012593,P013271,1.717,-2,2,4
32,TRN,P006382,P012687,P013269,1.917,-3,3,6
32,TRN,P006382,P012687,P013270,7.117,-4,18,22
32,TRN,P006382,P012687,P013271,5.034,1,15,14
32,TRN,P006382,P012687,P013272,5.05,-5,9,14
32,TRN,P006382,P013269,P013270,4.784,4,13,9
32,TRN,P006382,P013269,P013272,4.684,4,13,9
32,TRN,P006382,P013270,P013271,3.317,3,13,10
32,TRN,P006382,P013270,P013272,7.917,2,19,17
32,TRN,P006382,P013271,P013272,1.35,2,4,2
32,TRN,P006724,P012242,P012593,4.417,-6,6,12
32,TRN,P006724,P012242,P012687,4.417,-6,6,12
32,TRN,P006724,P012593,P012687,5.9,-9,8,17
32,TRN,P006724,P012593,P013269,4.283,-10,6,16
32,TRN,P006724,P012593,P013270,1.9,-1,4,5
32,TRN,P006724,P012593,P013272,3.333,-9,4,13
32,TRN,P006724,P012687,P013269,7.8,-3,14,17
32,TRN,P006724,P012687,P013270,9.683,-7,16,23
32,TRN,P006724,P012687,P013271,2.4,-3,2,5
32,TRN,P006724,P012687,P013272,6.233,-3,12,15
32,TRN,P006724,P013269,P013270,12.834,-2,26,28
32,TRN,P006724,P013269,P013271,2.4,-3,2,5
32,TRN,P006724,P013269,P013272,11.767,-7,24,31
32,TRN,P006724,P013270,P013271,2.4,-3,2,5
32,TRN,P006724,P013270,P013272,11.267,-2,24,26
32,TRN,P012242,P012593,P012687,4.9,-6,6,12
32,TRN,P012242,P012593,P013271,0.933,-3,0,3
32,TRN,P012242,P012593,P013272,0.45,-3,0,3
32,TRN,P012242,P012687,P013271,0.483,0,0,0
32,TRN,P012242,P013270,P013271,1.433,-1,3,4
32,TRN,P012242,P013270,P013272,1.433,-1,3,4
32,TRN,P012242,P013271,P013272,1.883,-4,3,7
32,TRN,P012593,P012687,P013269,0.95,-1,2,3
32,TRN,P012593,P012687,P013270,0.95,-1,2,3
32,TRN,P012593,P012687,P013271,2.2,-2,2,4
32,TRN,P012593,P013269,P013270,3.633,-6,9,15
32,TRN,P012593,P013269,P013271,5.333,-2,8,10
32,TRN,P012593,P013269,P013272,10.399,-16,17,33
32,TRN,P012593,P013270,P013272,2.683,-5,7,12
32,TRN,P012593,P013271,P013272,5.783,-5,8,13
32,TRN,P012687,P013269,P013270,10.367,-6,17,23
32,TRN,P012687,P013269,P013271,3.15,-3,2,5
32,TRN,P012687,P013269,P013272,6.917,-2,13,15
32,TRN,P012687,P013270,P013271,7.384,-4,15,19
32,TRN,P012687,P013270,P013272,11.067,-8,19,27
32,TRN,P012687,P013271,P013272,3.017,-2,4,6
32,TRN,P013269,P013270,P013271,3.15,-3,2,5
32,TRN,P013269,P013270,P013272,13.684,-6,30,36
32,TRN,P013269,P013271,P013272,6.083,-2,8,10
32,TRN,P013270,P013271,P013272,4.45,-3,7,10
35,JOV,P002361,P002507,P005099,8.883,-8,18,26
35,JOV,P002361,P002507,P010161,7.266,-2,17,19
35,JOV,P002361,P002507,P012349,5.15,-1,10,11
35,JOV,P002361,P002507,P012740,2.217,1,6,5
35,JOV,P002361,P002507,P013287,5.433,-3,13,16
35,JOV,P002361,P002507,PJUG,2.8,1,5,4
35,JOV,P002361,P004834,P005099,3.583,0,6,6
35,JOV,P002361,P004834,P010161,3.833,0,5,5
35,JOV,P002361,P004834,P012349,1.567,5,5,0
35,JOV,P002361,P004834,P012740,3.833,-3,3,6
35,JOV,P002361,P004834,P013287,4.549,-9,2,11
35,JOV,P002361,P004834,PJUG,0.983,-5,0,5
35,JOV,P002361,P005099,P010161,6.866,-2,16,18
35,JOV,P002361,P005099,P012349,5.6,2,12,10
35,JOV,P002361,P005099,P012740,4.483,-3,8,11
35,JOV,P002361,P005099,P013287,6.866,-10,12,22
35,JOV,P002361,P005099,PJUG,1.117,-3,0,3
35,JOV,P002361,P010161,P012349,3.4,6,9,3
35,JOV,P002361,P010161,P012740,1.567,1,1,0
35,JOV,P002361,P010161,P013287,7.699,-8,13,21
35,JOV,P002361,P010161,PJUG,2.666,-1,5,6
35,JOV,P002361,P012349,P012740,2.467,2,7,5
35,JOV,P002361,P012349,PJUG,1.967,-2,2,4
35,JOV,P002361,P012740,P013287,3.583,-4,2,6
35,JOV,P002361,P013287,PJUG,1.816,-2,3,5
35,JOV,P002507,P005099,P010161,6.233,-9,12,21
35,JOV,P002507,P005099,P012349,7.1,4,14,10
35,JOV,P002507,P005099,P012740,7.4,5,16,11
35,JOV,P002507,P005099,P013285,5.867,1,10,9
35,JOV,P002507,P005099,P013287,7.65,-11,14,25
35,JOV,P002507,P005099,PJUG,1.117,-3,0,3
35,JOV,P002507,P006771,P012349,1.05,-5,0,5
35,JOV,P002507,P006771,P012740,1.05,-5,0,5
35,JOV,P002507,P006771,P013285,1.05,-5,0,5
35,JOV,P002507,P010161,P012349,5.266,1,8,7
35,JOV,P002507,P010161,P012740,3.45,0,4,4
35,JOV,P002507,P010161,P013285,7.8,-6,10,16
35,JOV,P002507,P010161,P013287,9.8,-9,19,28
35,JOV,P002507,P010161,PJUG,5.383,1,11,10
35,JOV,P002507,P012349,P012740,9.483,2,16,14
35,JOV,P002507,P012349,P013285,7.283,1,10,9
35,JOV,P002507,P012349,PJUG,1.967,-2,2,4
35,JOV,P002507,P012740,P013285,9.683,-1,14,15
35,JOV,P002507,P012740,P013287,2.417,-2,4,6
35,JOV,P002507,P013285,P013287,6.767,-8,10,18
35,JOV,P002507,P013285,PJUG,3.7,-3,6,9
