Gamecode,CODETEAM,J1,TIME,DELTA_SCORE,OFF,DEF
161,IST,P011078,25.901,-10,57,67
161,IST,P011981,19.7,-7,42,49
161,IST,P012786,10.617,1,27,26
161,IST,P012788,19.151,-9,37,46
161,IST,PLHK,29.117,3,64,61
161,PAM,P003960,23.201,9,61,52
161,PAM,P004863,16.5,7,46,39
161,PAM,P005356,14.601,0,34,34
161,PAM,P007870,19.985,10,53,43
161,PAM,P010568,27.819,0,59,59
161,PAM,P011970,13.767,7,38,31
161,PAM,P011982,25.085,5,60,55
161,PAM,P012738,16.401,-6,30,36
161,PAM,P012739,18.717,-4,38,42
161,PAM,P012740,7.684,-5,9,14
161,PAM,P012795,16.25,2,37,35
162,MUN,P001288,15.7,4,36,32
162,MUN,P001557,0.2,-3,0,3
162,MUN,P003583,28.051,-4,54,58
162,MUN,P004508,18.768,-4,41,45
162,MUN,P006543,2.867,0,7,7
162,MUN,P006760,15.334,1,32,31
162,MUN,P007056,27.0,0,54,54
162,MUN,P007639,6.117,-3,13,16
162,MUN,P007975,15.717,0,36,36
162,MUN,P008985,24.284,-2,47,49
162,MUN,P010391,24.734,-1,53,54
162,MUN,P011987,21.233,2,42,40
162,VIR,P001133,31.716,0,68,68
162,VIR,P001844,29.049,5,60,55
162,VIR,P002084,8.116,1,15,14
162,VIR,P003048,21.233,3,43,40
162,VIR,P003527,12.916,-12,23,35
162,VIR,P004554,12.466,6,34,28
162,VIR,P006739,11.833,-6,25,31
162,VIR,P009549,23.533,8,51,43
162,VIR,P010781,23.9,-5,50,55
162,VIR,PBCN,25.233,10,56,46
163,PAR,P000956,15.167,-7,31,38
163,PAR,P004058,8.9,-6,13,19
163,PAR,P004172,11.185,-3,19,22
163,PAR,P007400,31.033,-12,61,73
163,PAR,P009212,7.984,1,11,10
163,PAR,P009862,33.233,-7,64,71
163,PAR,P011051,11.083,-22,13,35
163,PAR,P011192,16.317,-9,33,42
163,PAR,P012096,24.501,-4,41,45
163,PAR,P012742,28.568,-9,46,55
163,PAR,P012743,12.034,-2,28,30
163,RED,P000848,24.084,8,51,43
163,RED,P005099,21.95,20,55,35
163,RED,P006436,25.834,12,64,52
163,RED,P007960,14.85,7,27,20
163,RED,P009035,21.001,5,40,35
163,RED,P010985,11.518,2,18,16
163,RED,P011941,19.0,11,48,37
163,RED,P012044,26.167,5,60,55
163,RED,PJDR,21.884,16,56,40
163,RED,PLUO,13.717,-6,21,27
164,ASV,P000229,9.151,-9,11,20
164,ASV,P003526,9.2,-9,15,24
164,ASV,P004194,27.033,17,66,49
164,ASV,P006568,28.5,23,73,50
164,ASV,P011225,35.617,21,86,65
164,ASV,P011386,3.666,-4,7,11
164,ASV,P012080,31.499,20,82,62
164,ASV,P012729,20.183,-7,38,45
164,ASV,P012730,4.167,-4,9,13
164,ASV,PKIR,30.984,22,78,56
164,ZAL,P002329,23.75,-16,44,60
164,ZAL,P003210,18.066,-16,30,46
164,ZAL,P003211,19.883,-7,41,48
164,ZAL,P005504,13.199,-15,20,35
164,ZAL,P006860,4.85,-5,6,11
164,ZAL,P007109,27.7,-12,58,70
164,ZAL,P009917,15.001,1,31,30
164,ZAL,P010390,12.051,4,26,22
164,ZAL,P011218,31.9,-6,64,70
164,ZAL,P012715,17.6,5,43,38
164,ZAL,P012787,16.0,-3,32,35
165,TEL,P004233,3.467,-5,7,12
165,TEL,P005145,7.017,-4,15,19
165,TEL,P007990,13.883,-8,30,38
165,TEL,P009622,27.784,-32,44,76
165,TEL,P009783,25.402,-19,46,65
165,TEL,P009863,27.451,-29,44,73
165,TEL,P011193,12.55,-6,30,36
165,TEL,P011199,22.034,-16,36,52
165,TEL,P011214,15.9,-14,36,50
165,TEL,P011219,17.217,-13,26,39
165,TEL,P011971,14.7,-17,33,50
165,TEL,P012744,12.6,-12,23,35
165,ULK,P001932,16.1,8,40,32
165,ULK,P002968,15.933,-1,37,38
165,ULK,P002969,5.334,7,17,10
165,ULK,P004004,22.551,28,68,40
165,ULK,P005844,16.017,30,49,19
165,ULK,P006661,23.0,27,61,34
165,ULK,P006961,14.283,2,32,30
165,ULK,P008962,24.834,30,71,41
165,ULK,P009849,17.001,8,48,40
165,ULK,P011052,23.901,27,69,42
165,ULK,P011157,14.351,4,37,33
165,ULK,P011980,6.7,5,16,11
166,MCO,P002581,18.767,5,37,32
166,MCO,P004197,13.983,7,32,25
166,MCO,P004790,4.3,-1,6,7
166,MCO,P005985,30.383,-3,59,62
166,MCO,P010588,31.666,2,62,60
166,MCO,P011196,3.25,-2,4,6
166,MCO,P011212,22.667,-7,37,44
166,MCO,P011226,25.25,0,50,50
166,MCO,P011231,18.984,-4,29,33
166,MCO,P012709,12.917,-1,18,19
166,MCO,PLCZ,17.833,-6,31,37
166,OLY,P001255,18.616,-8,38,46
166,OLY,P003941,15.6,1,23,22
166,OLY,P007853,19.782,9,36,27
166,OLY,P007982,13.165,0,18,18
166,OLY,P008811,24.265,0,51,51
166,OLY,P008829,26.065,3,49,46
166,OLY,P008855,33.349,1,65,64
166,OLY,P010392,3.399,1,6,5
166,OLY,P010612,25.466,1,54,53
166,OLY,P011194,13.666,1,24,23
166,OLY,P011983,6.617,1,11,10
167,BER,P003958,25.868,-17,44,61
167,BER,P006251,13.316,-5,22,27
167,BER,P007025,14.3,-8,24,32
167,BER,P008173,22.1,-8,36,44
167,BER,P008211,14.917,-6,27,33
167,BER,P008384,8.5,0,17,17
167,BER,P008967,20.65,3,45,42
167,BER,P010791,18.766,3,35,32
167,BER,P011934,22.05,-11,35,46
167,BER,P012720,26.483,-7,45,52
167,BER,P012721,13.05,-19,10,29
167,VIR,P001133,23.483,7,52,45
167,VIR,P001844,20.501,6,43,37
167,VIR,P002084,11.568,4,22,18
167,VIR,P003048,27.051,6,58,52
167,VIR,P003527,18.986,8,36,28
167,VIR,P004554,12.584,9,25,16
167,VIR,P005553,5.967,-5,11,16
167,VIR,P006739,14.151,12,30,18
167,VIR,P009549,25.967,11,56,45
167,VIR,P010781,18.752,19,41,22
167,VIR,P012713,5.717,-3,10,13
167,VIR,PBCN,15.283,1,31,30
168,MIL,P001518,13.584,8,32,24
168,MIL,P002812,15.284,-8,25,33
168,MIL,P002849,20.466,8,34,26
168,MIL,P005670,21.768,8,38,30
168,MIL,P006509,15.216,-10,24,34
168,MIL,P006701,17.917,18,40,22
168,MIL,P006721,0.783,1,2,1
168,MIL,P007201,18.068,-2,28,30
168,MIL,P009960,23.334,21,49,28
168,MIL,P011205,26.834,13,56,43
168,MIL,P011224,25.968,12,50,38
168,MIL,P011926,0.783,1,2,1
168,MUN,P001288,24.166,-10,36,46
168,MUN,P001557,5.9,-2,9,11
168,MUN,P003583,30.767,-7,45,52
168,MUN,P004508,15.817,-6,27,33
168,MUN,P006760,20.068,-11,33,44
168,MUN,P007056,24.983,-4,39,43
168,MUN,P007639,2.533,-1,5,6
168,MUN,P007975,18.784,-11,30,41
168,MUN,P008985,18.816,-1,32,33
168,MUN,P010391,9.999,-5,10,15
168,MUN,P011987,28.167,-12,44,56
169,BAR,P000925,21.632,11,53,42
169,BAR,P002939,27.517,-8,55,63
169,BAR,P003196,18.368,-7,36,43
169,BAR,P003204,7.65,4,17,13
169,BAR,P004866,30.867,12,74,62
169,BAR,P006435,23.183,0,51,51
169,BAR,P007464,26.633,7,61,54
169,BAR,P009992,13.183,-2,28,30
169,BAR,P012745,30.967,3,70,67
169,BAS,P003198,10.767,7,30,23
169,BAS,P004603,16.484,9,42,33
169,BAS,P004761,26.016,-4,56,60
169,BAS,P007230,31.266,-5,63,68
169,BAS,P008072,3.433,-5,5,10
169,BAS,P008850,4.434,-4,9,13
169,BAS,P009048,33.5,1,75,74
169,BAS,P010444,20.083,-8,38,46
169,BAS,P011948,25.4,8,54,46
169,BAS,P012201,22.117,-14,43,57
169,BAS,P012765,6.5,-5,10,15
170,IST,P006590,29.75,-18,81,99
170,IST,P007200,38.183,-9,109,118
170,IST,P009846,23.567,2,71,69
170,IST,P011078,34.217,19,110,91
170,IST,P011981,16.7,-10,37,47
170,IST,P012786,25.683,2,57,55
170,IST,P012788,19.683,-11,49,60
170,IST,PLHK,37.217,5,116,111
170,MAD,P001392,33.916,23,107,84
170,MAD,P003108,34.4,18,117,99
170,MAD,P003733,9.75,-5,13,18
170,MAD,P004887,10.849,-14,13,27
170,MAD,P005791,34.15,18,117,99
170,MAD,P005928,30.532,14,101,87
170,MAD,P006540,35.416,3,103,100
170,MAD,P009213,4.617,-12,6,18
170,MAD,P010357,12.482,-7,20,27
170,MAD,PCVM,12.183,-12,18,30
170,MAD,PTGB,6.7,-6,35,41
171,PAM,P003960,21.083,4,51,47
171,PAM,P004863,13.316,2,29,27
171,PAM,P005356,11.767,-3,16,19
171,PAM,P006643,4.317,1,11,10
171,PAM,P007870,21.218,-6,37,43
171,PAM,P010393,14.167,-5,26,31
171,PAM,P010568,28.668,-6,55,61
171,PAM,P011970,12.734,7,36,29
171,PAM,P011982,26.816,-7,50,57
171,PAM,P012738,15.467,11,35,24
171,PAM,P012740,13.534,-2,26,28
171,PAM,P012795,16.918,-1,33,34
171,PAN,P002328,29.583,7,62,55
171,PAN,P003842,27.416,6,53,47
171,PAN,P007866,23.117,-8,40,48
171,PAN,P007947,25.766,0,53,53
171,PAN,P011204,36.999,3,82,79
171,PAN,P011209,3.066,0,6,6
171,PAN,P011221,12.35,-7,27,34
171,PAN,P012712,16.882,9,42,33
171,PAN,P012774,24.816,-5,45,50
172,PAR,P000956,6.95,-8,10,18
172,PAR,P007400,31.567,-6,64,70
172,PAR,P007673,12.5,-8,19,27
172,PAR,P008987,25.599,0,51,51
172,PAR,P009212,2.35,-2,5,7
172,PAR,P009862,36.45,-9,73,82
172,PAR,P011192,28.233,-14,50,64
172,PAR,P012096,23.084,-3,48,51
172,PAR,P012742,20.85,-16,38,54
172,PAR,P012743,12.417,-9,22,31
172,ULK,P001932,24.265,7,59,52
172,ULK,P002968,5.3,-7,12,19
172,ULK,P004004,23.865,7,50,43
172,ULK,P005844,13.316,6,33,27
172,ULK,P006661,14.583,-9,31,40
172,ULK,P006961,0.7,-2,0,2
172,ULK,P008962,19.331,-2,42,44
172,ULK,P009849,23.265,28,57,29
172,ULK,P010560,22.334,21,56,35
172,ULK,P011052,18.699,10,41,31
172,ULK,P011157,6.482,-5,12,17
172,ULK,P011980,27.85,21,62,41
173,BAS,P003198,1.283,-4,0,4
173,BAS,P004603,23.017,5,54,49
173,BAS,P004761,34.534,-8,74,82
173,BAS,P007230,21.468,-23,30,53
173,BAS,P008850,4.467,-1,6,7
173,BAS,P009048,25.367,-10,48,58
173,BAS,P010444,15.184,-3,35,38
173,BAS,P011948,28.95,3,66,63
173,BAS,P012201,31.101,-9,67,76
173,BAS,P012765,14.634,0,35,35
173,MCO,P002581,15.583,-4,36,40
173,MCO,P004197,23.4,-3,52,55
173,MCO,P004790,5.317,2,10,8
173,MCO,P005985,32.8,20,82,62
173,MCO,P008099,6.0,-1,12,13
173,MCO,P009754,21.166,11,47,36
173,MCO,P010588,26.017,4,60,56
173,MCO,P011226,23.434,5,55,50
173,MCO,P011231,16.699,18,44,26
173,MCO,P012709,13.2,-2,31,33
173,MCO,PLCZ,16.384,0,36,36
174,IST,P006590,21.082,-4,40,44
174,IST,P007200,33.415,-12,61,73
174,IST,P009513,3.35,1,6,5
174,IST,P009664,28.499,2,59,57
174,IST,P009846,31.899,0,62,62
174,IST,P010516,3.283,-3,5,8
174,IST,P011078,29.998,1,60,59
174,IST,P012786,12.033,-20,13,33
174,IST,P012788,6.966,-3,12,15
174,IST,PLHK,29.465,3,62,59
174,PAN,P001926,21.849,3,47,44
174,PAN,P002328,35.033,12,75,63
174,PAN,P003842,29.966,17,73,56
174,PAN,P007866,36.183,14,81,67
174,PAN,P011204,35.966,-6,68,74
174,PAN,P011209,2.183,4,8,4
174,PAN,P011221,10.033,-10,10,20
174,PAN,P012712,3.816,-7,2,9
174,PAN,P012774,24.966,8,51,43
175,ASV,P000229,13.25,8,40,32
175,ASV,P003274,3.867,-3,9,12
175,ASV,P003526,9.733,-2,22,24
175,ASV,P004194,21.033,11,58,47
175,ASV,P006568,17.15,1,40,39
175,ASV,P011225,26.1,0,72,72
175,ASV,P011386,13.899,9,28,19
175,ASV,P012080,27.715,0,65,65
175,ASV,P012729,21.183,0,44,44
175,ASV,P012730,0.933,-5,0,5
175,ASV,P012731,21.066,11,60,49
175,ASV,PKIR,24.066,15,62,47
175,RED,P000848,25.416,-6,61,67
175,RED,P004720,5.866,6,20,14
175,RED,P005099,14.949,-16,25,41
175,RED,P006436,27.866,-13,64,77
175,RED,P007960,22.249,8,52,44
175,RED,P008966,9.133,2,18,16
175,RED,P009035,26.132,0,68,68
175,RED,P011941,4.733,-11,5,16
175,RED,P011964,3.849,-9,2,11
175,RED,P012044,28.216,2,71,69
175,RED,PJDR,16.799,-14,34,48
175,RED,PLUO,14.782,6,35,29
176,PAM,P003960,21.666,-4,51,55
176,PAM,P004863,15.617,-2,27,29
176,PAM,P005356,12.05,-10,14,24
176,PAM,P006433,16.032,5,36,31
176,PAM,P007870,25.533,1,60,59
176,PAM,P010393,11.716,2,19,17
176,PAM,P010568,25.582,-4,58,62
176,PAM,P011970,14.434,-3,25,28
176,PAM,P011982,20.617,13,49,36
176,PAM,P012738,15.416,-6,21,27
176,PAM,P012739,5.417,-1,7,8
176,PAM,P012795,15.915,-16,28,44
176,ZAL,P002329,30.949,11,77,66
176,ZAL,P003210,20.432,4,37,33
176,ZAL,P003211,16.282,12,35,23
176,ZAL,P005504,14.267,1,35,34
176,ZAL,P007109,30.598,4,68,64
176,ZAL,P007513,12.484,-8,27,35
176,ZAL,P009917,4.617,-6,3,9
176,ZAL,P010390,7.65,-1,12,13
176,ZAL,P011218,27.549,10,71,61
176,ZAL,P012715,24.667,3,46,43
176,ZAL,P012787,10.5,-5,9,14
177,BER,P003958,24.084,1,41,40
177,BER,P006251,15.917,-7,35,42
177,BER,P007025,8.683,5,19,14
177,BER,P008173,25.751,-9,49,58
177,BER,P008211,14.25,3,27,24
177,BER,P008384,15.334,-3,28,31
177,BER,P008967,28.401,-7,52,59
177,BER,P010791,17.217,-4,29,33
177,BER,P011934,22.567,-2,47,49
177,BER,P012720,27.801,-7,53,60
177,MIL,P001518,9.051,1,16,15
177,MIL,P002812,21.535,2,44,42
177,MIL,P002849,25.235,6,53,47
177,MIL,P005670,23.201,-1,47,48
177,MIL,P006509,11.602,4,23,19
177,MIL,P006701,22.385,8,52,44
177,MIL,P007201,21.735,-3,41,44
177,MIL,P009960,5.817,0,13,13
177,MIL,P011205,30.202,8,61,53
177,MIL,P011224,29.252,5,60,55
178,MAD,P001392,22.167,-2,41,43
178,MAD,P003108,21.4,13,53,40
178,MAD,P003733,19.568,13,49,36
178,MAD,P004887,20.868,14,53,39
178,MAD,P005791,19.133,7,39,32
178,MAD,P005928,24.218,16,58,42
178,MAD,P006540,20.433,8,43,35
178,MAD,P010357,16.701,7,35,28
178,MAD,P010623,15.783,5,34,29
178,MAD,P011649,1.9,1,4,3
178,MAD,PTGB,17.834,23,51,28
178,MUN,P001288,17.867,-18,30,48
178,MUN,P003583,23.366,-12,38,50
178,MUN,P004508,17.468,-8,33,41
178,MUN,P006760,18.334,-3,35,38
178,MUN,P007056,24.483,-11,44,55
178,MUN,P007639,14.284,-1,30,31
178,MUN,P007975,20.934,-13,33,46
178,MUN,P008985,15.899,-4,33,37
178,MUN,P010391,24.833,-22,41,63
178,MUN,P011987,22.532,-13,38,51
179,BAR,P000925,18.05,9,46,37
179,BAR,P002939,35.433,17,80,63
179,BAR,P003196,21.883,-1,40,41
179,BAR,P003204,0.067,0,0,0
179,BAR,P004866,26.9,17,65,48
179,BAR,P007464,16.65,-15,25,40
179,BAR,P007519,21.5,-3,41,44
179,BAR,P009992,19.517,8,47,39
179,BAR,P011244,9.5,-7,16,23
179,BAR,P012745,30.5,15,70,55
179,OLY,P001255,16.083,-15,33,48
179,OLY,P003941,19.168,12,41,29
179,OLY,P006589,11.3,0,21,21
179,OLY,P007853,22.55,11,45,34
179,OLY,P007982,23.383,9,46,37
179,OLY,P008811,20.765,-20,37,57
179,OLY,P008829,28.7,-8,57,65
179,OLY,P008855,16.617,-17,32,49
179,OLY,P010392,7.284,-3,9,12
179,OLY,P010612,30.067,-12,57,69
179,OLY,P011983,4.083,3,12,9
180,TEL,P004233,11.883,11,34,23
180,TEL,P007990,23.333,7,59,52
180,TEL,P009622,24.899,10,57,47
180,TEL,P009783,25.816,15,63,48
180,TEL,P009863,32.199,21,83,62
180,TEL,P011199,29.115,24,73,49
180,TEL,P011214,11.684,-7,22,29
180,TEL,P011219,27.616,9,54,45
180,TEL,P011433,0.15,-1,2,3
180,TEL,P011971,10.15,3,25,22
180,TEL,P012744,3.15,-7,3,10
180,VIR,P001133,28.166,-23,46,69
180,VIR,P001844,24.267,-17,44,61
180,VIR,P002084,7.55,9,25,16
180,VIR,P003048,25.583,-20,47,67
180,VIR,P003527,20.383,-17,26,43
180,VIR,P004554,13.716,5,30,25
180,VIR,P006739,16.715,-1,43,44
180,VIR,P009549,23.017,-18,34,52
180,VIR,P010781,16.582,0,38,38
180,VIR,PBCN,24.016,-3,57,60
181,MUN,P001288,30.916,-15,62,77
181,MUN,P001557,5.283,0,10,10
181,MUN,P004508,27.532,-2,56,58
181,MUN,P005460,13.215,7,25,18
181,MUN,P006543,11.332,-2,18,20
181,MUN,P006760,11.915,1,22,21
181,MUN,P007056,36.799,-2,80,82
181,MUN,P007639,12.767,-14,21,35
181,MUN,P007975,25.266,4,54,50
181,MUN,P008985,19.599,-11,37,48
181,MUN,P010391,19.599,0,45,45
181,MUN,P011987,10.767,-1,25,26
181,ULK,P001932,31.932,22,83,61
181,ULK,P002968,10.783,-4,14,18
181,ULK,P004004,20.799,-6,38,44
181,ULK,P005844,5.966,9,19,10
181,ULK,P006661,29.198,17,71,54
181,ULK,P006961,21.8,-10,41,51
181,ULK,P009849,23.549,-2,46,48
181,ULK,P010560,27.932,8,69,61
181,ULK,P011052,9.733,-10,11,21
181,ULK,P011157,28.249,2,65,63
181,ULK,P011980,15.049,9,33,24
182,MCO,P002581,4.667,-7,5,12
182,MCO,P004197,16.717,-8,26,34
182,MCO,P004790,14.168,1,33,32
182,MCO,P005985,36.219,-26,56,82
182,MCO,P008099,21.167,-18,36,54
182,MCO,P010588,23.385,-23,28,51
182,MCO,P011196,13.116,-7,24,31
182,MCO,P011226,19.301,-2,31,33
182,MCO,P011231,16.734,-23,20,43
182,MCO,P012709,14.701,-5,25,30
182,MCO,PLCZ,19.835,-7,31,38
182,PAN,P001926,17.632,-6,27,33
182,PAN,P002328,32.683,29,75,46
182,PAN,P003842,30.566,33,72,39
182,PAN,P006544,1.85,6,6,0
182,PAN,P007866,21.816,15,49,34
182,PAN,P011204,31.683,22,73,51
182,PAN,P011209,7.116,5,15,10
182,PAN,P011221,8.6,-6,16,22
182,PAN,P012712,18.183,10,39,29
182,PAN,P012774,29.866,17,68,51
183,MIL,P001518,3.9,-9,0,9
183,MIL,P002812,12.95,-4,25,29
183,MIL,P002849,24.733,-6,34,40
183,MIL,P005670,26.1,-5,33,38
183,MIL,P006509,13.484,-7,27,34
183,MIL,P006701,19.166,-16,32,48
183,MIL,P007201,22.767,-12,38,50
183,MIL,P009960,15.65,3,27,24
183,MIL,P011205,28.966,-9,37,46
183,MIL,P011224,32.284,-5,57,62
183,RED,P000848,7.683,1,14,13
183,RED,P002553,12.567,-7,20,27
183,RED,P005099,25.017,14,46,32
183,RED,P006436,28.334,19,59,40
183,RED,P007960,21.433,18,42,24
183,RED,P008966,0.45,2,2,0
183,RED,P009035,33.067,4,64,60
183,RED,P011941,6.933,10,12,2
183,RED,P011964,5.017,-1,10,11
183,RED,P012044,16.134,-1,34,35
183,RED,PJDR,22.916,19,44,25
183,RED,PLUO,20.449,-8,33,41
184,MAD,P001392,16.5,4,33,29
184,MAD,P003108,24.868,8,56,48
184,MAD,P003733,15.649,3,32,29
184,MAD,P005791,38.301,7,80,73
184,MAD,P005928,29.917,7,64,57
184,MAD,P006540,28.917,14,65,51
184,MAD,P009213,6.683,1,14,13
184,MAD,P010357,22.984,-3,45,48
184,MAD,P010623,0.85,-2,0,2
184,MAD,PCVM,14.251,7,34,27
184,MAD,PTGB,26.085,4,57,53
184,PAM,P003960,29.169,-1,66,67
184,PAM,P004863,18.918,4,47,43
184,PAM,P005356,5.151,-6,6,12
184,PAM,P006643,16.134,6,37,31
184,PAM,P007870,23.352,4,54,50
184,PAM,P010393,9.534,-6,13,19
184,PAM,P010568,29.569,-14,51,65
184,PAM,P011970,26.635,-10,44,54
184,PAM,P012738,18.284,-12,26,38
184,PAM,P012739,9.067,-5,11,16
184,PAM,P012740,17.067,1,35,34
184,PAM,P012795,22.135,-11,40,51
185,IST,P006590,22.551,7,48,41
185,IST,P007200,34.417,28,91,63
185,IST,P009664,30.15,24,80,56
185,IST,P009846,31.651,13,78,65
185,IST,P010400,9.617,6,20,14
185,IST,P011078,22.784,21,65,44
185,IST,P011981,17.917,6,43,37
185,IST,P012710,3.167,-1,4,5
185,IST,P012788,16.134,14,43,29
185,IST,PLHK,11.617,2,23,21
185,VIR,P001133,14.6,-14,24,38
185,VIR,P001844,26.616,-7,51,58
185,VIR,P002084,16.233,-4,32,36
185,VIR,P003048,24.649,-22,44,66
185,VIR,P003527,15.083,-21,27,48
185,VIR,P004554,8.216,-3,13,16
185,VIR,P005553,8.7,-4,21,25
185,VIR,P006739,10.716,-10,19,29
185,VIR,P008847,13.2,-1,30,31
185,VIR,P009549,22.5,-7,43,50
185,VIR,P010781,18.916,-21,31,52
185,VIR,PBCN,20.566,-6,40,46
186,ASV,P000229,15.784,-10,20,30
186,ASV,P003526,11.75,-14,14,28
186,ASV,P004194,24.017,-12,37,49
186,ASV,P006568,19.134,-16,33,49
186,ASV,P011225,29.668,-17,51,68
186,ASV,P011386,10.333,-8,12,20
186,ASV,P012080,29.351,-21,52,73
186,ASV,P012729,17.567,-26,21,47
186,ASV,P012731,19.284,4,35,31
186,ASV,PKIR,23.117,-5,40,45
186,BER,P003958,23.8,15,52,37
186,BER,P006251,19.768,7,38,31
186,BER,P006819,1.384,0,2,2
186,BER,P007025,1.384,0,2,2
186,BER,P008173,20.85,14,45,31
186,BER,P008211,19.151,11,43,32
186,BER,P008384,19.733,14,42,28
186,BER,P008967,20.634,14,49,35
186,BER,P010791,16.25,18,44,26
186,BER,P011934,18.8,10,40,30
186,BER,P012720,24.318,14,56,42
186,BER,P012721,13.933,8,27,19
187,BAR,P000925,17.717,5,41,36
187,BAR,P002939,25.4,6,55,49
187,BAR,P003196,21.45,13,48,35
187,BAR,P003204,2.734,-1,6,7
187,BAR,P004866,28.284,21,69,48
187,BAR,P007464,17.733,-9,30,39
187,BAR,P007519,15.766,4,34,30
187,BAR,P009992,27.899,30,71,41
187,BAR,P011244,13.25,-7,25,32
187,BAR,P011666,1.567,0,4,4
187,BAR,P012197,1.567,0,4,4
187,BAR,P012745,26.633,28,68,40
187,ZAL,P002329,29.167,-6,52,58
187,ZAL,P003210,13.85,-12,27,39
187,ZAL,P003211,17.016,-27,21,48
187,ZAL,P005504,26.517,-4,57,61
187,ZAL,P007109,21.349,-31,23,54
187,ZAL,P007513,2.083,3,7,4
187,ZAL,P009917,10.15,-11,14,25
187,ZAL,P010390,6.401,-8,13,21
187,ZAL,P011218,24.15,6,46,40
187,ZAL,P012715,24.983,1,55,54
187,ZAL,P012787,24.334,-1,50,51
188,BAS,P003198,20.667,10,44,34
188,BAS,P004603,32.067,10,62,52
188,BAS,P004761,21.45,-4,33,37
188,BAS,P007230,20.133,-2,31,33
188,BAS,P008850,0.1,0,0,0
188,BAS,P009048,26.95,8,59,51
188,BAS,P010444,7.833,1,18,17
188,BAS,P011085,9.9,4,19,15
188,BAS,P011948,22.7,12,54,42
188,BAS,P012201,25.15,13,59,46
188,BAS,P012765,13.05,3,21,18
188,OLY,P001255,16.616,-4,25,29
188,OLY,P003941,24.533,0,44,44
188,OLY,P007853,9.017,-13,13,26
188,OLY,P007982,32.899,-5,63,68
188,OLY,P008811,15.366,-11,25,36
188,OLY,P008829,22.1,-9,38,47
188,OLY,P008855,13.033,-3,19,22
188,OLY,P010392,9.55,-5,18,23
188,OLY,P010612,29.849,-4,55,59
188,OLY,P011194,17.999,-2,31,33
188,OLY,P011983,9.033,1,14,13
189,PAR,P004058,20.4,30,60,30
189,PAR,P004172,0.717,-3,3,6
189,PAR,P007400,26.767,13,67,54
189,PAR,P007673,27.85,11,62,51
189,PAR,P008987,30.699,3,64,61
189,PAR,P009862,21.15,-12,36,48
189,PAR,P011051,21.567,7,46,39
189,PAR,P011192,3.533,-13,0,13
189,PAR,P012096,24.75,6,56,50
189,PAR,P012742,22.567,3,46,43
189,TEL,P007990,13.8,-7,29,36
189,TEL,P009622,27.9,-10,47,57
189,TEL,P009783,26.483,-11,48,59
189,TEL,P009863,28.316,-2,53,55
189,TEL,P011193,16.484,-6,41,47
189,TEL,P011199,20.634,-1,39,40
189,TEL,P011214,14.25,-2,35,37
189,TEL,P011219,24.899,-8,44,52
189,TEL,P011971,19.218,-5,40,45
189,TEL,P012744,8.016,7,19,12
190,BER,P003958,24.934,5,51,46
190,BER,P006251,6.25,-13,4,17
190,BER,P008173,25.7,4,48,44
190,BER,P008211,5.749,-5,8,13
190,BER,P008384,12.299,-18,13,31
190,BER,P008780,14.3,-21,17,38
190,BER,P008967,23.101,-12,35,47
190,BER,P010791,16.733,-24,17,41
190,BER,P011934,23.267,7,48,41
190,BER,P012720,25.801,2,50,48
190,BER,P012721,21.866,-10,34,44
190,MUN,P001288,16.283,26,43,17
190,MUN,P001557,12.166,8,25,17
190,MUN,P003583,22.682,-10,37,47
190,MUN,P004508,16.549,22,39,17
190,MUN,P006543,3.783,4,8,4
190,MUN,P006760,6.183,-10,4,14
190,MUN,P007056,22.615,-7,40,47
190,MUN,P007639,17.316,27,45,18
190,MUN,P007975,16.766,26,43,17
190,MUN,P008985,23.232,-9,39,48
190,MUN,P010391,18.966,13,44,31
190,MUN,P011987,23.449,-5,43,48
191,BAS,P003198,7.5,0,19,19
191,BAS,P004603,6.6,-9,13,22
191,BAS,P004761,27.867,3,66,63
191,BAS,P007230,19.35,-19,38,57
191,BAS,P008850,3.733,-3,8,11
191,BAS,P009048,33.634,7,80,73
191,BAS,P010444,31.55,15,73,58
191,BAS,P011085,14.416,-1,30,31
191,BAS,P011948,22.867,4,53,49
191,BAS,P012201,32.483,8,75,67
191,RED,P002553,23.734,6,57,51
191,RED,P005099,17.683,-11,31,42
191,RED,P006436,35.183,-3,77,80
191,RED,P007960,16.033,-7,30,37
191,RED,P009035,31.516,-2,68,70
191,RED,P011941,8.484,1,22,21
191,RED,P012044,26.05,14,65,51
191,RED,P012801,16.883,-8,37,45
191,RED,PLUO,24.434,5,63,58
192,ASV,P000229,10.083,0,13,13
192,ASV,P003526,20.149,0,34,34
192,ASV,P004194,18.199,-11,22,33
192,ASV,P005094,24.816,-12,39,51
192,ASV,P006568,26.284,0,48,48
192,ASV,P011225,29.999,-9,52,61
192,ASV,P011386,9.617,-1,11,12
192,ASV,P012080,30.299,-10,50,60
192,ASV,P012729,10.649,3,19,16
192,ASV,P012731,19.9,-10,27,37
192,VIR,P001844,27.983,9,50,41
192,VIR,P002084,22.616,14,49,35
192,VIR,P003048,18.183,1,32,31
192,VIR,P003527,4.367,-3,6,9
192,VIR,P004554,16.65,10,36,26
192,VIR,P006739,18.949,18,44,26
192,VIR,P008847,21.899,-4,28,32
192,VIR,P009549,24.166,-5,39,44
192,VIR,P010781,15.733,11,28,17
