GAMECODE,CODETEAM,joueur_1,joueur_2,joueur_3,TIME,DELTA_SCORE,OFF,DEF
27,WRO,P001694,P009896,P012749,0 days 00:05:39,-7,11,18
27,WRO,P005531,P009896,P012749,0 days 00:05:39,-7,11,18
27,WRO,P009896,P011902,P012699,0 days 00:05:29,0,14,14
27,WRO,P009896,P011900,P011902,0 days 00:05:29,0,14,14
27,WRO,P011165,P011902,P012699,0 days 00:05:19,2,16,14
27,WRO,P001694,P009896,P011900,0 days 00:05:07,-7,6,13
27,WRO,P005531,P012736,P012749,0 days 00:05:06,0,13,13
27,WRO,P001694,P012736,P012749,0 days 00:05:06,0,13,13
27,WRO,P005531,P009896,P011900,0 days 00:04:54,-9,4,13
27,WRO,P011900,P011902,P012736,0 days 00:04:49,-10,7,17
27,WRO,P001694,P011165,P011900,0 days 00:04:45,-4,6,10
27,WRO,P001694,P003034,P012699,0 days 00:04:30,1,13,12
27,WRO,P005531,P011165,P011900,0 days 00:04:22,-4,6,10
27,WRO,P001694,P003034,P012736,0 days 00:04:19,-2,7,9
27,WRO,P003034,P005531,P012736,0 days 00:04:19,-2,7,9
27,WRO,P011900,P011902,P012749,0 days 00:04:12,-1,10,11
27,WRO,P003034,P005531,P012699,0 days 00:04:07,1,13,12
27,WRO,P001694,P003034,P011900,0 days 00:04:03,0,6,6
27,WRO,P009896,P011165,P011900,0 days 00:03:52,-7,9,16
27,WRO,P003034,P005531,P011900,0 days 00:03:48,0,6,6
27,WRO,P003034,P011902,P012736,0 days 00:03:35,-10,5,15
27,WRO,P003034,P011900,P012736,0 days 00:03:35,-10,5,15
27,WRO,P009896,P011900,P012749,0 days 00:03:14,1,6,5
27,WRO,P009896,P011165,P011902,0 days 00:03:10,-3,9,12
27,WRO,P003034,P011902,P012749,0 days 00:03:07,-4,7,11
27,WRO,P003034,P011900,P012749,0 days 00:03:07,-4,7,11
27,WRO,P003034,P005531,P012749,0 days 00:03:05,1,7,6
27,WRO,P001694,P003034,P012749,0 days 00:02:57,1,7,6
27,WRO,P003034,P011165,P011902,0 days 00:02:56,1,7,6
27,WRO,P011900,P012736,P012749,0 days 00:02:48,-6,5,11
27,WRO,P011902,P012736,P012749,0 days 00:02:48,-6,5,11
27,WRO,P003034,P011900,P012699,0 days 00:02:43,7,9,2
27,WRO,P001694,P011900,P012699,0 days 00:02:39,-1,3,4
27,WRO,P009896,P012699,P012749,0 days 00:02:26,-1,5,6
27,WRO,P001694,P009896,P012736,0 days 00:02:22,1,8,7
27,WRO,P003034,P011902,P012699,0 days 00:02:20,7,9,2
27,WRO,P005531,P011900,P012749,0 days 00:02:17,-2,3,5
27,WRO,P003034,P011165,P012736,0 days 00:02:09,-7,0,7
27,WRO,P009896,P012736,P012749,0 days 00:02:09,-1,6,7
27,WRO,P005531,P009896,P012736,0 days 00:02:09,-1,6,7
27,WRO,P001694,P011900,P012749,0 days 00:02:09,-2,3,5
27,WRO,P005531,P011900,P012699,0 days 00:02:03,-3,1,4
27,WRO,P009896,P011900,P012736,0 days 00:01:27,2,4,2
27,WRO,P009896,P012699,P012736,0 days 00:01:27,2,4,2
27,WRO,P011900,P012699,P012736,0 days 00:01:27,2,4,2
27,WRO,P001694,P011165,P012736,0 days 00:01:22,-3,0,3
27,WRO,P005531,P011165,P012736,0 days 00:01:22,-3,0,3
27,WRO,P001694,P012699,P012749,0 days 00:01:21,-4,2,6
27,WRO,P005531,P012699,P012749,0 days 00:01:21,-4,2,6
27,WRO,P011900,P012699,P012749,0 days 00:01:16,5,5,0
27,WRO,P011902,P012699,P012749,0 days 00:01:16,5,5,0
27,WRO,P011902,P012699,P012736,0 days 00:01:14,0,2,2
27,WRO,P009896,P011902,P012736,0 days 00:01:14,0,2,2
27,WRO,P009896,P011902,P012749,0 days 00:01:05,3,3,0
27,WRO,P011165,P011900,P012736,0 days 00:00:47,-4,0,4
27,WRO,P011165,P011902,P012736,0 days 00:00:47,-4,0,4
27,WRO,P001694,P011900,P012736,0 days 00:00:13,2,2,0
27,WRO,P001694,P012699,P012736,0 days 00:00:13,2,2,0
27,WRO,P003034,P012699,P012749,0 days 00:00:11,2,2,0
27,WRO,P003034,P005531,P011902,0 days 00:00:08,0,0,0
27,WRO,P005531,P011900,P011902,0 days 00:00:08,0,0,0
27,WRO,P005531,P011902,P012749,0 days 00:00:08,0,0,0
28,ARI,P004292,P012615,P012716,0 days 00:17:31,-2,33,35
28,ARI,P012615,P012702,P012708,0 days 00:15:01,7,33,26
28,ARI,P012615,P012707,P012716,0 days 00:14:26,8,22,14
28,ARI,P004292,P012615,P012708,0 days 00:14:26,0,31,31
28,ARI,P012615,P012708,P012716,0 days 00:14:24,0,27,27
28,ARI,P012615,P012702,P012716,0 days 00:12:39,3,27,24
28,ARI,P004292,P012702,P012708,0 days 00:12:20,-1,26,27
28,ARI,P004292,P012615,P012702,0 days 00:11:12,2,26,24
28,ARI,P004292,P012615,P012722,0 days 00:11:03,4,20,16
28,ARI,P012702,P012708,P012716,0 days 00:10:33,2,24,22
28,ARI,P012615,P012716,P012722,0 days 00:10:30,6,18,12
28,ARI,P004292,P012708,P012716,0 days 00:10:03,-2,21,23
28,ARI,P012615,P012707,P012722,0 days 00:09:33,11,16,5
28,ARI,P004292,P012615,P012707,0 days 00:09:09,3,13,10
28,ARI,P004292,P012716,P012722,0 days 00:08:40,-2,12,14
28,ARI,P004292,P012702,P012716,0 days 00:08:16,1,21,20
28,ARI,P012707,P012716,P012722,0 days 00:07:47,8,13,5
28,ARI,P002867,P004292,P012615,0 days 00:07:39,2,15,13
28,ARI,P004292,P012707,P012722,0 days 00:07:31,6,13,7
28,ARI,P004292,P012707,P012716,0 days 00:07:23,0,10,10
28,ARI,P002867,P004292,P012708,0 days 00:06:55,-2,13,15
28,ARI,P002867,P012707,P012722,0 days 00:06:47,5,12,7
28,ARI,P012615,P012702,P012707,0 days 00:06:46,7,13,6
28,ARI,P002867,P012615,P012707,0 days 00:06:42,10,13,3
28,ARI,P012615,P012707,P012708,0 days 00:06:36,6,10,4
28,ARI,P002867,P012702,P012708,0 days 00:06:27,3,12,9
28,ARI,P002867,P004292,P012722,0 days 00:06:02,1,13,12
28,ARI,P002867,P012615,P012708,0 days 00:05:55,6,14,8
28,ARI,P002867,P004292,P012702,0 days 00:05:44,-4,8,12
28,ARI,P002867,P012615,P012702,0 days 00:05:43,5,9,4
28,ARI,P002867,P012615,P012722,0 days 00:05:28,10,16,6
28,ARI,P002867,P010387,P012708,0 days 00:05:28,-9,3,12
28,ARI,P012702,P012707,P012716,0 days 00:05:14,3,9,6
28,ARI,P012707,P012708,P012716,0 days 00:05:04,2,6,4
28,ARI,P002867,P010387,P012722,0 days 00:04:57,-8,3,11
28,ARI,P002867,P012708,P012722,0 days 00:04:56,-6,5,11
28,ARI,P002867,P004292,P010387,0 days 00:04:49,-8,6,14
28,ARI,P012702,P012707,P012708,0 days 00:04:40,6,10,4
28,ARI,P012615,P012708,P012722,0 days 00:04:35,-1,8,9
28,ARI,P002867,P012707,P012708,0 days 00:04:28,-1,4,5
28,ARI,P002867,P010387,P012707,0 days 00:04:23,-7,3,10
28,ARI,P002867,P012615,P012716,0 days 00:04:12,3,8,5
28,ARI,P012707,P012708,P012722,0 days 00:04:09,-5,0,5
28,ARI,P004292,P012708,P012722,0 days 00:03:55,-3,8,11
28,ARI,P002867,P004292,P012707,0 days 00:03:55,-2,6,8
28,ARI,P002867,P012702,P012707,0 days 00:03:36,1,4,3
28,ARI,P010387,P012707,P012722,0 days 00:03:34,-4,3,7
28,ARI,P010387,P012708,P012722,0 days 00:03:29,-7,0,7
28,ARI,P002867,P012707,P012716,0 days 00:03:24,3,6,3
28,ARI,P012708,P012716,P012722,0 days 00:03:08,-2,3,5
28,ARI,P002867,P012716,P012722,0 days 00:03:05,4,8,4
28,ARI,P010387,P012707,P012708,0 days 00:02:56,-5,0,5
28,ARI,P004292,P010387,P012702,0 days 00:02:48,-5,3,8
28,ARI,P002867,P010387,P012702,0 days 00:02:48,-5,3,8
28,ARI,P004292,P010387,P012708,0 days 00:02:32,-4,3,7
28,ARI,P002867,P004292,P012716,0 days 00:02:20,-5,2,7
28,ARI,P004292,P010387,P012722,0 days 00:02:01,-3,3,6
28,ARI,P010387,P012702,P012708,0 days 00:01:59,-2,3,5
28,ARI,P004292,P012702,P012707,0 days 00:01:40,-2,3,5
28,ARI,P004292,P010387,P012707,0 days 00:01:27,-2,3,5
28,ARI,P002867,P012702,P012716,0 days 00:01:15,0,0,0
28,ARI,P002867,P010387,P012716,0 days 00:00:50,-2,0,2
28,ARI,P004292,P010387,P012716,0 days 00:00:50,-2,0,2
28,ARI,P010387,P012716,P012722,0 days 00:00:50,-2,0,2
28,ARI,P010387,P012702,P012707,0 days 00:00:49,-3,0,3
28,ARI,P004292,P012707,P012708,0 days 00:00:43,0,0,0
28,TTK,P005000,P006693,P011925,0 days 00:20:29,-7,31,38
28,TTK,P011239,P011925,P012056,0 days 00:19:30,1,40,39
28,TTK,P005000,P006693,P012056,0 days 00:18:22,-1,33,34
28,TTK,P006693,P011925,P012056,0 days 00:18:03,-10,28,38
28,TTK,P005000,P011925,P012056,0 days 00:16:39,-6,26,32
28,TTK,P006693,P011239,P012056,0 days 00:15:06,2,33,31
28,TTK,P006693,P011239,P011925,0 days 00:13:36,-1,28,29
28,TTK,P005000,P006693,P011239,0 days 00:13:05,6,31,25
28,TTK,P005000,P011239,P012056,0 days 00:13:05,6,31,25
28,TTK,P011834,P012056,P012697,0 days 00:13:03,8,26,18
28,TTK,P011834,P011925,P012697,0 days 00:12:54,3,22,19
28,TTK,P005000,P011239,P011925,0 days 00:11:35,3,26,23
28,TTK,P011239,P011834,P012056,0 days 00:11:21,-5,18,23
28,TTK,P011925,P012056,P012697,0 days 00:10:17,-1,17,18
28,TTK,P011834,P011925,P012056,0 days 00:10:16,0,19,19
28,TTK,P011239,P012056,P012697,0 days 00:08:32,-1,14,15
28,TTK,P011239,P011834,P012697,0 days 00:08:32,-1,14,15
28,TTK,P005000,P011925,P012697,0 days 00:08:11,-6,5,11
28,TTK,P011239,P011834,P011925,0 days 00:07:55,-2,14,16
28,TTK,P005000,P011834,P011925,0 days 00:07:38,-3,7,10
28,TTK,P006693,P011834,P011925,0 days 00:07:11,-5,7,12
28,TTK,P005000,P006693,P011834,0 days 00:06:48,1,9,8
28,TTK,P005000,P011834,P012697,0 days 00:06:16,1,7,6
28,TTK,P005685,P011834,P012697,0 days 00:06:01,5,12,7
28,TTK,P005000,P006693,P012697,0 days 00:06:00,-2,5,7
28,TTK,P011239,P011925,P012697,0 days 00:05:54,2,12,10
28,TTK,P006693,P011925,P012697,0 days 00:05:10,-4,3,7
28,TTK,P000497,P011834,P012697,0 days 00:04:41,2,7,5
28,TTK,P000497,P012056,P012697,0 days 00:04:41,2,7,5
28,TTK,P000497,P011834,P012056,0 days 00:04:41,2,7,5
28,TTK,P005685,P011925,P012697,0 days 00:04:31,0,7,7
28,TTK,P005685,P011834,P011925,0 days 00:04:23,-2,7,9
28,TTK,P006693,P011834,P012056,0 days 00:04:22,-2,6,8
28,TTK,P005685,P012056,P012697,0 days 00:04:10,7,10,3
28,TTK,P006693,P011834,P012697,0 days 00:03:48,3,5,2
28,TTK,P005000,P012056,P012697,0 days 00:03:39,-3,2,5
28,TTK,P005685,P011834,P012056,0 days 00:03:37,7,10,3
28,TTK,P005000,P005685,P011925,0 days 00:03:22,-4,2,6
28,TTK,P000497,P011239,P012056,0 days 00:03:20,0,5,5
28,TTK,P006693,P012056,P012697,0 days 00:03:02,-3,2,5
28,TTK,P005000,P005685,P012697,0 days 00:02:57,-2,2,4
28,TTK,P006693,P011239,P011834,0 days 00:02:49,-4,4,8
28,TTK,P005000,P005685,P011834,0 days 00:02:49,-4,2,6
28,TTK,P000497,P011239,P012697,0 days 00:02:38,-3,2,5
28,TTK,P000497,P011239,P011834,0 days 00:02:38,-3,2,5
28,TTK,P005000,P006693,P009845,0 days 00:02:36,-4,2,6
28,TTK,P005000,P009845,P011925,0 days 00:02:36,-4,2,6
28,TTK,P006693,P009845,P011925,0 days 00:02:36,-4,2,6
28,TTK,P005000,P011834,P012056,0 days 00:02:25,2,4,2
28,TTK,P005685,P011925,P012056,0 days 00:02:07,2,5,3
28,TTK,P000497,P005685,P011834,0 days 00:02:03,5,5,0
28,TTK,P000497,P005685,P012056,0 days 00:02:03,5,5,0
28,TTK,P000497,P005685,P012697,0 days 00:02:03,5,5,0
28,TTK,P009845,P011925,P012056,0 days 00:01:32,-4,0,4
28,TTK,P006693,P009845,P012056,0 days 00:01:32,-4,0,4
28,TTK,P005000,P009845,P012056,0 days 00:01:32,-4,0,4
28,TTK,P005000,P009845,P011834,0 days 00:01:04,0,2,2
28,TTK,P006693,P009845,P011834,0 days 00:01:04,0,2,2
28,TTK,P009845,P011834,P011925,0 days 00:01:04,0,2,2
28,TTK,P005000,P011239,P011834,0 days 00:00:48,0,2,2
28,TTK,P000497,P005000,P006693,0 days 00:00:42,3,3,0
28,TTK,P000497,P005000,P011239,0 days 00:00:42,3,3,0
28,TTK,P000497,P005000,P012056,0 days 00:00:42,3,3,0
28,TTK,P000497,P006693,P011239,0 days 00:00:42,3,3,0
28,TTK,P000497,P006693,P012056,0 days 00:00:42,3,3,0
28,TTK,P005000,P005685,P012056,0 days 00:00:33,0,0,0
28,TTK,P005000,P005685,P006693,0 days 00:00:25,-2,0,2
28,TTK,P005685,P006693,P011834,0 days 00:00:25,-2,0,2
28,TTK,P005685,P006693,P011925,0 days 00:00:25,-2,0,2
29,ULM,P012604,P012629,P012703,0 days 00:17:46,20,46,26
29,ULM,P012603,P012604,P012629,0 days 00:16:54,18,42,24
29,ULM,P012603,P012604,P012703,0 days 00:15:44,17,39,22
29,ULM,P012603,P012629,P012703,0 days 00:15:44,17,39,22
29,ULM,P005422,P012603,P012604,0 days 00:12:04,9,26,17
29,ULM,P005422,P012604,P012629,0 days 00:11:38,11,27,16
29,ULM,P005422,P012603,P012629,0 days 00:11:04,8,24,16
29,ULM,P005422,P012603,P012703,0 days 00:10:59,8,25,17
29,ULM,P005422,P012604,P012703,0 days 00:09:54,7,21,14
29,ULM,P005422,P012629,P012703,0 days 00:09:54,7,21,14
29,ULM,P012066,P012604,P012703,0 days 00:09:09,9,27,18
29,ULM,P010582,P011457,P012703,0 days 00:08:52,5,22,17
29,ULM,P007952,P010582,P011457,0 days 00:08:47,-5,11,16
29,ULM,P007952,P010726,P011457,0 days 00:08:21,-2,14,16
29,ULM,P012066,P012629,P012703,0 days 00:07:55,6,20,14
29,ULM,P007952,P011457,P012703,0 days 00:07:18,-1,12,13
29,ULM,P007952,P010582,P010726,0 days 00:07:14,-2,11,13
29,ULM,P010582,P010726,P011457,0 days 00:07:14,-2,11,13
29,ULM,P011457,P012066,P012703,0 days 00:07:12,3,19,16
29,ULM,P007952,P010582,P012703,0 days 00:06:24,0,12,12
29,ULM,P012066,P012604,P012629,0 days 00:05:56,6,16,10
29,ULM,P012066,P012603,P012604,0 days 00:05:41,4,17,13
29,ULM,P011457,P012604,P012703,0 days 00:05:15,6,18,12
29,ULM,P011457,P012629,P012703,0 days 00:05:10,0,11,11
29,ULM,P010582,P012604,P012703,0 days 00:05:09,10,20,10
29,ULM,P005422,P010726,P011457,0 days 00:05:03,-1,9,10
29,ULM,P011457,P012066,P012604,0 days 00:04:55,3,15,12
29,ULM,P010582,P012066,P012604,0 days 00:04:40,1,16,15
29,ULM,P005422,P007952,P011457,0 days 00:04:35,-4,6,10
29,ULM,P005422,P007952,P010582,0 days 00:04:33,-3,7,10
29,ULM,P005422,P007952,P010726,0 days 00:04:29,-4,6,10
29,ULM,P005422,P010582,P010726,0 days 00:04:22,-3,5,8
29,ULM,P007952,P011457,P012629,0 days 00:04:21,-3,7,10
29,ULM,P012066,P012603,P012629,0 days 00:04:14,6,12,6
29,ULM,P012066,P012603,P012703,0 days 00:04:14,6,12,6
29,ULM,P010582,P012603,P012604,0 days 00:04:03,3,13,10
29,ULM,P010726,P011457,P012703,0 days 00:03:52,2,8,6
29,ULM,P010582,P010726,P012703,0 days 00:03:52,2,8,6
29,ULM,P007952,P010726,P012703,0 days 00:03:52,2,8,6
29,ULM,P011457,P012066,P012629,0 days 00:03:41,0,8,8
29,ULM,P010726,P012603,P012604,0 days 00:03:37,0,10,10
29,ULM,P010582,P011457,P012604,0 days 00:03:33,6,14,8
29,ULM,P010726,P011457,P012629,0 days 00:03:33,6,13,7
29,ULM,P010582,P011457,P012066,0 days 00:03:31,3,11,8
29,ULM,P010582,P012066,P012703,0 days 00:03:31,3,11,8
29,ULM,P005422,P010582,P011457,0 days 00:03:28,-4,3,7
29,ULM,P007952,P012629,P012703,0 days 00:03:08,-3,4,7
29,ULM,P010582,P012629,P012703,0 days 00:03:05,4,9,5
29,ULM,P005422,P010726,P012629,0 days 00:02:51,4,9,5
29,ULM,P005422,P010726,P012604,0 days 00:02:44,5,8,3
29,ULM,P010582,P012603,P012703,0 days 00:02:41,5,10,5
29,ULM,P011457,P012604,P012629,0 days 00:02:36,6,10,4
29,ULM,P010582,P010726,P012604,0 days 00:02:27,-1,7,8
29,ULM,P010582,P010726,P012603,0 days 00:02:27,-1,7,8
29,ULM,P007952,P011457,P012066,0 days 00:02:17,0,4,4
29,ULM,P007952,P012066,P012703,0 days 00:02:17,0,4,4
29,ULM,P005422,P010726,P012603,0 days 00:02:10,2,5,3
29,ULM,P005422,P010582,P012603,0 days 00:02:05,2,6,4
29,ULM,P007952,P012066,P012629,0 days 00:01:59,0,4,4
29,ULM,P010582,P012604,P012629,0 days 00:01:56,7,9,2
29,ULM,P011391,P012602,P012629,0 days 00:01:52,3,7,4
29,ULM,P010726,P011391,P011457,0 days 00:01:52,3,7,4
29,ULM,P011391,P011457,P012629,0 days 00:01:52,3,7,4
29,ULM,P011391,P011457,P012602,0 days 00:01:52,3,7,4
29,ULM,P011457,P012602,P012629,0 days 00:01:52,3,7,4
29,ULM,P010726,P012602,P012629,0 days 00:01:52,3,7,4
29,ULM,P010726,P011457,P012602,0 days 00:01:52,3,7,4
29,ULM,P010726,P011391,P012629,0 days 00:01:52,3,7,4
29,ULM,P010726,P011391,P012602,0 days 00:01:52,3,7,4
29,ULM,P005422,P011457,P012629,0 days 00:01:47,3,6,3
29,ULM,P010726,P012604,P012629,0 days 00:01:44,4,6,2
29,ULM,P010582,P012603,P012629,0 days 00:01:36,4,6,2
29,ULM,P010582,P011457,P012629,0 days 00:01:35,0,3,3
29,ULM,P010726,P012066,P012604,0 days 00:01:27,-2,5,7
29,ULM,P010582,P012066,P012603,0 days 00:01:27,-2,5,7
29,ULM,P010582,P010726,P012066,0 days 00:01:27,-2,5,7
29,ULM,P010726,P012066,P012603,0 days 00:01:27,-2,5,7
29,ULM,P007952,P010582,P012629,0 days 00:01:15,-3,0,3
29,ULM,P005422,P007952,P012629,0 days 00:01:13,0,3,3
29,ULM,P010726,P012603,P012629,0 days 00:01:10,1,3,2
29,ULM,P007952,P010726,P012629,0 days 00:01:07,0,3,3
29,ULM,P005422,P007952,P012603,0 days 00:01:05,1,4,3
29,ULM,P005422,P007952,P012703,0 days 00:01:05,1,4,3
29,ULM,P005422,P010582,P012703,0 days 00:01:05,1,4,3
29,ULM,P007952,P010582,P012603,0 days 00:01:05,1,4,3
29,ULM,P007952,P012603,P012703,0 days 00:01:05,1,4,3
29,ULM,P005422,P010582,P012604,0 days 00:01:00,1,2,1
29,ULM,P005422,P011457,P012604,0 days 00:00:34,3,3,0
29,ULM,P010726,P011457,P012604,0 days 00:00:34,3,3,0
29,ULM,P007952,P010582,P012066,0 days 00:00:18,0,0,0
29,ULM,P005422,P010582,P012629,0 days 00:00:06,0,0,0
29,LKB,P002012,P004664,P010190,0 days 00:16:13,-11,24,35
29,LKB,P002012,P004664,PLXI,0 days 00:14:47,-5,31,36
29,LKB,P002012,P010190,PLXI,0 days 00:12:32,-8,20,28
29,LKB,P002012,P010190,P010461,0 days 00:11:25,-7,15,22
29,LKB,P004664,P010190,PLXI,0 days 00:11:13,-4,20,24
29,LKB,P002012,P004664,P010461,0 days 00:10:53,-7,15,22
29,LKB,P004664,P010190,P010461,0 days 00:10:49,-5,15,20
29,LKB,P005521,P006901,P008856,0 days 00:10:31,-6,17,23
29,LKB,P005521,P006230,PLXI,0 days 00:10:05,-8,23,31
29,LKB,P005521,P008856,P012583,0 days 00:09:59,-6,23,29
29,LKB,P005521,P006230,P008856,0 days 00:09:09,-7,18,25
29,LKB,P005521,P008856,PLXI,0 days 00:08:45,-4,18,22
29,LKB,P002012,P006230,PLXI,0 days 00:08:43,-2,25,27
29,LKB,P002012,P004664,P005521,0 days 00:08:38,-10,15,25
29,LKB,P004664,P010461,PLXI,0 days 00:08:33,-2,12,14
29,LKB,P010190,P010461,PLXI,0 days 00:08:30,-3,12,15
29,LKB,P002012,P010461,PLXI,0 days 00:08:30,-3,12,15
29,LKB,P005521,P008856,P010461,0 days 00:07:23,3,17,14
29,LKB,P006230,P008856,PLXI,0 days 00:07:14,-9,12,21
29,LKB,P002012,P005521,P006230,0 days 00:05:51,2,20,18
29,LKB,P002012,P005521,PLXI,0 days 00:05:51,2,20,18
29,LKB,P005521,P010190,P010461,0 days 00:05:50,-6,9,15
29,LKB,P004664,P006230,PLXI,0 days 00:05:43,-3,16,19
29,LKB,P002012,P004664,P006230,0 days 00:05:43,-3,16,19
29,LKB,P002012,P005521,P010461,0 days 00:05:13,-4,8,12
29,LKB,P005521,P006230,P006901,0 days 00:05:11,-7,6,13
29,LKB,P006230,P006901,P008856,0 days 00:05:11,-7,6,13
29,LKB,P005521,P010190,P012583,0 days 00:05:06,-5,7,12
29,LKB,P004664,P005521,P010190,0 days 00:05:00,-7,4,11
29,LKB,P002012,P005521,P010190,0 days 00:05:00,-7,4,11
29,LKB,P006901,P008856,P012583,0 days 00:04:36,-3,10,13
29,LKB,P005521,P006901,P012583,0 days 00:04:36,-3,10,13
29,LKB,P002012,P005521,P008856,0 days 00:04:31,5,14,9
29,LKB,P006230,P008856,P012583,0 days 00:04:19,-3,9,12
29,LKB,P005521,P006230,P012583,0 days 00:04:19,-3,9,12
29,LKB,P004664,P005521,PLXI,0 days 00:04:13,-2,11,13
29,LKB,P005521,P010461,P012583,0 days 00:04:02,0,10,10
29,LKB,P008856,P010461,P012583,0 days 00:03:42,0,10,10
29,LKB,P005521,P006901,PLXI,0 days 00:03:41,-5,2,7
29,LKB,P006901,P008856,PLXI,0 days 00:03:41,-5,2,7
29,LKB,P004664,P005521,P010461,0 days 00:03:38,-7,3,10
29,LKB,P002012,P008856,PLXI,0 days 00:03:36,-1,9,10
29,LKB,P004664,P005521,P006230,0 days 00:03:34,-1,11,12
29,LKB,P008856,P010190,P010461,0 days 00:03:31,-4,6,10
29,LKB,P005521,P006901,P010461,0 days 00:03:26,2,7,5
29,LKB,P006901,P008856,P010461,0 days 00:03:22,4,7,3
29,LKB,P004664,P010190,P012583,0 days 00:03:15,-4,4,8
29,LKB,P002012,P004664,P012583,0 days 00:03:15,-4,4,8
29,LKB,P002012,P010190,P012583,0 days 00:03:15,-4,4,8
29,LKB,P008856,P010190,P012583,0 days 00:03:01,-2,6,8
29,LKB,P005521,P008856,P010190,0 days 00:03:01,-2,6,8
29,LKB,P002012,P006230,P008856,0 days 00:03:00,1,9,8
29,LKB,P010190,P010461,P012583,0 days 00:02:55,-2,6,8
29,LKB,P006230,P010190,PLXI,0 days 00:02:52,-4,5,9
29,LKB,P002012,P006230,P010190,0 days 00:02:52,-4,5,9
29,LKB,P008856,P010461,PLXI,0 days 00:02:50,1,6,5
29,LKB,P002012,P008856,P010461,0 days 00:02:50,0,5,5
29,LKB,P005521,P012583,PLXI,0 days 00:02:48,-1,7,8
29,LKB,P006230,P006901,P012583,0 days 00:02:38,0,6,6
29,LKB,P005521,P010461,PLXI,0 days 00:02:34,3,6,3
29,LKB,P006230,P006901,PLXI,0 days 00:02:33,-7,0,7
29,LKB,P008856,P012583,PLXI,0 days 00:02:28,-1,7,8
29,LKB,P004664,P005521,P012583,0 days 00:02:25,-3,1,4
29,LKB,P002012,P006901,P010461,0 days 00:02:18,0,5,5
29,LKB,P002012,P005521,P006901,0 days 00:02:18,0,5,5
29,LKB,P002012,P006901,P008856,0 days 00:02:14,2,5,3
29,LKB,P004664,P006230,P010190,0 days 00:02:09,-2,5,7
29,LKB,P002012,P005521,P012583,0 days 00:02:05,-3,1,4
29,LKB,P008856,P011329,P012583,0 days 00:01:52,-3,4,7
29,LKB,P005521,P011329,P012583,0 days 00:01:52,-3,4,7
29,LKB,P006901,P011329,P012583,0 days 00:01:52,-3,4,7
29,LKB,P006901,P008856,P011329,0 days 00:01:52,-3,4,7
29,LKB,P005521,P008856,P011329,0 days 00:01:52,-3,4,7
29,LKB,P005521,P006901,P011329,0 days 00:01:52,-3,4,7
29,LKB,P006230,P012583,PLXI,0 days 00:01:41,-3,3,6
29,LKB,P004664,P012583,PLXI,0 days 00:01:30,-1,3,4
29,LKB,P008856,P010190,PLXI,0 days 00:01:19,-4,0,4
29,LKB,P002012,P008856,P010190,0 days 00:01:19,-4,0,4
29,LKB,P002012,P012583,PLXI,0 days 00:01:10,-1,3,4
29,LKB,P010190,P012583,PLXI,0 days 00:01:10,-1,3,4
29,LKB,P006901,P010461,PLXI,0 days 00:01:08,2,2,0
29,LKB,P010461,P012583,PLXI,0 days 00:01:07,2,4,2
29,LKB,P006230,P008856,P010190,0 days 00:00:43,-2,0,2
29,LKB,P004664,P010461,P012583,0 days 00:00:20,0,0,0
29,LKB,P004664,P005521,P008856,0 days 00:00:19,-1,0,1
29,LKB,P004664,P008856,P010461,0 days 00:00:19,-1,0,1
29,LKB,P004664,P008856,PLXI,0 days 00:00:19,-1,0,1
29,LKB,P005521,P006901,P010190,0 days 00:00:06,0,0,0
29,LKB,P006901,P008856,P010190,0 days 00:00:06,0,0,0
29,LKB,P006901,P010190,P012583,0 days 00:00:06,0,0,0
29,LKB,P002012,P004664,P006901,0 days 00:00:04,-2,0,2
29,LKB,P004664,P005521,P006901,0 days 00:00:04,-2,0,2
29,LKB,P004664,P006901,P010461,0 days 00:00:04,-2,0,2
30,TRN,P005738,P009903,P012593,0 days 00:13:41,-9,25,34
30,TRN,P005738,P006382,P012593,0 days 00:10:30,-8,17,25
30,TRN,P005059,P009903,P012593,0 days 00:10:18,-3,19,22
30,TRN,P005059,P005738,P012593,0 days 00:09:04,-12,9,21
30,TRN,P005738,P012593,P012595,0 days 00:09:00,-13,12,25
30,TRN,P005738,P009903,P012594,0 days 00:08:48,-11,14,25
30,TRN,P005738,P006382,P009903,0 days 00:08:20,-6,15,21
30,TRN,P001479,P005059,P012596,0 days 00:08:17,-1,19,20
30,TRN,P005738,P009903,P012595,0 days 00:08:12,-10,12,22
30,TRN,P005059,P005738,P009903,0 days 00:08:03,-11,8,19
30,TRN,P005738,P006382,P012594,0 days 00:07:43,-4,14,18
30,TRN,P001479,P012594,P012595,0 days 00:07:18,0,10,10
30,TRN,P009903,P012593,P012595,0 days 00:06:56,-7,11,18
30,TRN,P005059,P009903,P012595,0 days 00:06:55,-2,10,12
30,TRN,P001479,P005059,P007828,0 days 00:06:35,3,17,14
30,TRN,P006382,P009903,P012593,0 days 00:06:28,-2,14,16
30,TRN,P001479,P006382,P012596,0 days 00:06:27,5,18,13
30,TRN,P001479,P012595,P012596,0 days 00:06:23,-5,9,14
30,TRN,P007828,P009903,P012593,0 days 00:06:21,6,18,12
30,TRN,P005059,P005738,P012595,0 days 00:06:07,-10,7,17
30,TRN,P001479,P005059,P009903,0 days 00:06:06,7,15,8
30,TRN,P001479,P005059,P012594,0 days 00:06:05,-2,8,10
