Gamecode,CODETEAM,J1,J2,TIME,DELTA_SCORE,OFF,DEF
40,BUD,P011935,P012605,5.034,2,13,11
40,BUD,P011935,P012606,29.299,-5,57,62
40,BUD,P011935,P012630,14.516,-2,32,34
40,BUD,P012605,P012606,1.967,1,5,4
40,BUD,P012605,P012630,7.183,-4,13,17
40,BUD,P012606,P012630,11.449,-3,24,27
40,CLU,P004862,P005113,13.632,-1,24,25
40,CLU,P004862,P005373,6.233,6,18,12
40,CLU,P004862,P005714,10.816,4,24,20
40,CLU,P004862,P010569,9.049,1,18,17
40,CLU,P004862,P011797,12.482,2,25,23
40,CLU,P004862,P011801,7.766,3,17,14
40,CLU,P004862,P012621,14.766,-1,29,30
40,CLU,P004862,P012698,4.716,6,13,7
40,CLU,P005113,P005714,10.45,5,24,19
40,CLU,P005113,P010569,8.716,2,15,13
40,CLU,P005113,P011797,14.733,7,32,25
40,CLU,P005113,P011801,10.35,8,22,14
40,CLU,P005113,P012621,14.433,8,32,24
40,CLU,P005113,P012698,4.35,-1,7,8
40,CLU,P005373,P005714,4.133,0,8,8
40,CLU,P005373,P010569,10.066,4,25,21
40,CLU,P005373,P011797,5.216,0,10,10
40,CLU,P005373,P011801,10.916,1,25,24
40,CLU,P005373,P012621,10.183,1,23,22
40,CLU,P005373,P012698,10.049,4,23,19
40,CLU,P005714,P010569,6.383,6,17,11
40,CLU,P005714,P011797,14.833,3,32,29
40,CLU,P005714,P011801,10.4,5,25,20
40,CLU,P005714,P012621,18.283,6,41,35
40,CLU,P005714,P012698,9.566,7,25,18
40,CLU,P010569,P011797,5.366,2,10,8
40,CLU,P010569,P011801,23.882,14,56,42
40,CLU,P010569,P012621,19.349,13,48,35
40,CLU,P010569,P012698,17.849,6,39,33
40,CLU,P011797,P011801,8.1,3,17,14
40,CLU,P011797,P012621,14.083,3,30,27
40,CLU,P011797,P012698,5.983,0,12,12
40,CLU,P011801,P012621,21.233,17,55,38
40,CLU,P011801,P012698,18.949,1,39,38
40,CLU,P012621,P012698,12.666,5,30,25
41,PMT,P002020,P002644,3.2,-10,4,14
41,PMT,P002020,P009559,1.5,-4,2,6
41,PMT,P002020,P011066,3.2,-10,4,14
41,PMT,P002020,P011823,0.25,-2,0,2
41,PMT,P002020,P011943,0.25,-2,0,2
41,PMT,P002020,P011944,3.3,-12,4,16
41,PMT,P002020,P012600,2.1,-8,2,10
41,PMT,P002644,P009559,9.433,-2,22,24
41,PMT,P002644,P011066,8.117,-9,19,28
41,PMT,P002644,P011823,3.4,-5,8,13
41,PMT,P002644,P011944,8.333,-14,13,27
41,PMT,P002644,P011947,9.583,1,25,24
41,PMT,P002644,P011966,2.883,-4,7,11
41,PMT,P002644,P012600,13.183,-9,30,39
41,PMT,P009559,P011066,14.233,-1,26,27
41,PMT,P009559,P011823,13.7,-1,23,24
41,PMT,P009559,P011943,10.4,0,18,18
41,PMT,P009559,P011944,17.983,-3,31,34
41,PMT,P009559,P011947,11.6,1,29,28
41,PMT,P009559,P011966,1.2,-3,2,5
41,PMT,P009559,P012600,12.483,1,27,26
41,PMT,P011066,P011823,13.0,-2,21,23
41,PMT,P011066,P011943,8.683,2,14,12
41,PMT,P011066,P011944,16.05,-12,25,37
41,PMT,P011066,P011947,5.7,3,16,13
41,PMT,P011066,P012600,11.017,-7,23,30
41,PMT,P011823,P011943,14.683,-4,25,29
41,PMT,P011823,P011944,25.9,-10,45,55
41,PMT,P011823,P011946,5.383,-2,9,11
41,PMT,P011823,P011947,9.35,-1,22,23
41,PMT,P011823,P011966,8.766,-2,18,20
41,PMT,P011823,P012600,15.1,-7,29,36
41,PMT,P011943,P011944,14.683,-4,25,29
41,PMT,P011943,P011946,1.85,-1,2,3
41,PMT,P011943,P011947,3.933,-4,10,14
41,PMT,P011943,P011966,1.85,-1,2,3
41,PMT,P011943,P012600,2.4,-2,4,6
41,PMT,P011944,P011946,4.95,-2,9,11
41,PMT,P011944,P011947,10.8,0,23,23
41,PMT,P011944,P011966,7.283,-3,13,16
41,PMT,P011944,P012600,18.25,-12,32,44
41,PMT,P011946,P011947,1.916,0,5,5
41,PMT,P011946,P011966,6.866,-2,14,16
41,PMT,P011946,P012600,5.016,-1,12,13
41,PMT,P011946,P012601,1.483,0,5,5
41,PMT,P011947,P011966,5.866,-1,16,17
41,PMT,P011947,P012600,14.833,5,37,32
41,PMT,P011947,P012601,1.483,0,5,5
41,PMT,P011966,P012600,9.599,-4,23,27
41,PMT,P011966,P012601,1.483,0,5,5
41,PMT,P012600,P012601,1.483,0,5,5
41,PRS,P003481,P005793,14.183,0,36,36
41,PRS,P003481,P009556,14.183,0,36,36
41,PRS,P003481,P010801,1.483,0,5,5
41,PRS,P003481,P011887,1.483,0,5,5
41,PRS,P003481,P012609,12.7,0,31,31
41,PRS,P003481,P012640,12.7,0,31,31
41,PRS,P004512,P005793,0.684,2,2,0
41,PRS,P004512,P009556,0.667,2,2,0
41,PRS,P004512,P012608,18.1,14,40,26
41,PRS,P004512,P012609,0.684,2,2,0
41,PRS,P004512,P012610,18.117,14,40,26
41,PRS,P004512,P012611,18.1,14,40,26
41,PRS,P004512,P012613,18.117,14,40,26
41,PRS,P004512,P012640,0.667,2,2,0
41,PRS,P005793,P009556,14.85,2,38,36
41,PRS,P005793,P010801,1.483,0,5,5
41,PRS,P005793,P011887,1.483,0,5,5
41,PRS,P005793,P012609,13.384,2,33,31
41,PRS,P005793,P012610,0.017,0,0,0
41,PRS,P005793,P012613,0.017,0,0,0
41,PRS,P005793,P012640,13.367,2,33,31
41,PRS,P009556,P010801,1.483,0,5,5
41,PRS,P009556,P011887,1.483,0,5,5
41,PRS,P009556,P012609,13.367,2,33,31
41,PRS,P009556,P012640,13.367,2,33,31
41,PRS,P010801,P011887,1.483,0,5,5
41,PRS,P012608,P012609,6.783,-1,16,17
41,PRS,P012608,P012610,25.133,15,58,43
41,PRS,P012608,P012611,18.35,16,42,26
41,PRS,P012608,P012613,25.133,15,58,43
41,PRS,P012608,P012640,7.033,1,18,17
41,PRS,P012609,P012610,6.8,-1,16,17
41,PRS,P012609,P012613,6.8,-1,16,17
41,PRS,P012609,P012640,20.15,1,49,48
41,PRS,P012610,P012611,18.35,16,42,26
41,PRS,P012610,P012613,25.15,15,58,43
41,PRS,P012610,P012640,7.033,1,18,17
41,PRS,P012611,P012613,18.35,16,42,26
41,PRS,P012611,P012640,0.25,2,2,0
41,PRS,P012613,P012640,7.033,1,18,17
42,HTA,P003533,P004267,3.151,-2,6,8
42,HTA,P003533,P004846,5.018,-2,10,12
42,HTA,P003533,P006835,1.367,2,4,2
42,HTA,P003533,P007759,4.634,5,13,8
42,HTA,P003533,P010465,3.817,3,10,7
42,HTA,P003533,P010550,5.601,-1,12,13
42,HTA,P003533,P011991,4.284,-1,9,10
42,HTA,P004267,P004846,3.234,-2,6,8
42,HTA,P004267,P006835,0.117,0,0,0
42,HTA,P004267,P007759,1.517,0,3,3
42,HTA,P004267,P010550,3.117,-2,6,8
42,HTA,P004267,P011973,0.083,0,0,0
42,HTA,P004267,P011991,1.717,-2,3,5
42,HTA,P004846,P006835,13.8,-3,36,39
42,HTA,P004846,P007759,13.967,7,37,30
42,HTA,P004846,P010465,16.183,7,40,33
42,HTA,P004846,P010550,15.334,8,39,31
42,HTA,P004846,P011973,11.665,13,32,19
42,HTA,P004846,P011991,11.867,0,24,24
42,HTA,P006835,P007759,11.867,-5,28,33
42,HTA,P006835,P010465,12.583,-6,31,37
42,HTA,P006835,P010550,6.367,-2,19,21
42,HTA,P006835,P011973,8.599,-2,23,25
42,HTA,P006835,P011991,9.5,0,23,23
42,HTA,P007759,P010465,26.333,6,66,60
42,HTA,P007759,P010550,23.4,14,61,47
42,HTA,P007759,P011973,22.499,2,56,54
42,HTA,P007759,P011991,20.583,3,52,49
42,HTA,P010465,P010550,24.833,10,62,52
42,HTA,P010465,P011973,25.882,11,66,55
42,HTA,P010465,P011991,24.033,1,53,52
42,HTA,P010550,P011973,18.632,15,50,35
42,HTA,P010550,P011991,23.984,-2,55,57
42,HTA,P011973,P011991,20.432,5,45,40
42,LLI,P003850,P004479,6.55,-9,9,18
42,LLI,P003850,P004773,3.65,-4,7,11
42,LLI,P003850,P005247,4.2,-4,7,11
42,LLI,P003850,P008274,2.517,-1,4,5
42,LLI,P003850,P009649,3.85,-5,4,9
42,LLI,P003850,P009680,5.533,-8,7,15
42,LLI,P003850,P012585,2.05,0,2,2
42,LLI,P003850,P012586,3.85,-5,4,9
42,LLI,P004479,P004773,2.683,-6,5,11
42,LLI,P004479,P005247,4.216,-6,7,13
42,LLI,P004479,P006600,9.966,-13,16,29
42,LLI,P004479,P008274,2.517,-1,4,5
42,LLI,P004479,P009649,12.3,-16,18,34
42,LLI,P004479,P009680,5.016,-8,7,15
42,LLI,P004479,P012585,9.983,-11,16,27
42,LLI,P004479,P012586,12.833,-18,18,36
42,LLI,P004773,P005247,7.016,-6,12,18
42,LLI,P004773,P006600,4.449,-3,5,8
42,LLI,P004773,P009649,1.083,-1,0,1
42,LLI,P004773,P009680,6.2,-2,12,14
42,LLI,P004773,P012585,4.316,1,7,6
42,LLI,P004773,P012586,2.999,-7,0,7
42,LLI,P005247,P006600,22.415,13,65,52
42,LLI,P005247,P009649,9.316,12,33,21
42,LLI,P005247,P009680,23.899,9,65,56
42,LLI,P005247,P012585,19.449,12,56,44
42,LLI,P005247,P012586,15.949,6,43,37
42,LLI,P006600,P009649,18.849,0,47,47
42,LLI,P006600,P009680,19.699,13,58,45
42,LLI,P006600,P012585,26.932,0,68,68
42,LLI,P006600,P012586,25.482,-6,57,63
42,LLI,P008274,P009649,2.517,-1,4,5
42,LLI,P008274,P012586,2.517,-1,4,5
42,LLI,P009649,P009680,8.749,4,26,22
42,LLI,P009649,P012585,15.466,-5,36,41
42,LLI,P009649,P012586,18.666,-8,36,44
42,LLI,P009680,P012585,17.266,10,49,39
42,LLI,P009680,P012586,14.566,2,36,34
42,LLI,P012585,P012586,20.466,-7,46,53
43,HAM,P001990,P009663,3.666,-1,9,10
43,HAM,P001990,P012578,1.783,0,5,5
43,HAM,P001990,P012581,3.666,-1,9,10
43,HAM,P001990,P012648,3.666,-1,9,10
43,HAM,P001990,P012694,1.883,-1,4,5
43,HAM,P009663,P010070,1.767,-1,3,4
43,HAM,P009663,P011168,15.884,-13,26,39
43,HAM,P009663,P012578,1.783,0,5,5
43,HAM,P009663,P012579,17.65,-2,33,35
43,HAM,P009663,P012580,16.35,-5,32,37
43,HAM,P009663,P012581,6.316,-4,17,21
43,HAM,P009663,P012582,9.817,-1,20,21
43,HAM,P009663,P012648,6.683,-6,9,15
43,HAM,P009663,P012694,12.783,-8,22,30
43,HAM,P009663,P012695,4.833,5,12,7
43,HAM,P010070,P011168,4.817,-1,10,11
43,HAM,P010070,P012579,1.733,-2,3,5
43,HAM,P010070,P012580,7.767,0,16,16
43,HAM,P010070,P012581,12.617,-11,26,37
43,HAM,P010070,P012582,10.35,-8,23,31
43,HAM,P010070,P012648,2.85,-8,4,12
43,HAM,P010070,P012694,3.017,-3,3,6
43,HAM,P010070,P012695,8.55,-10,16,26
43,HAM,P011168,P012578,1.433,-5,0,5
43,HAM,P011168,P012579,15.167,-13,26,39
43,HAM,P011168,P012580,17.95,-21,32,53
43,HAM,P011168,P012581,9.083,-14,20,34
43,HAM,P011168,P012582,9.367,-5,18,23
43,HAM,P011168,P012648,4.05,-10,0,10
43,HAM,P011168,P012694,11.517,-14,20,34
43,HAM,P012578,P012579,0.4,0,0,0
43,HAM,P012578,P012580,1.433,-5,0,5
43,HAM,P012578,P012581,3.216,-5,5,10
43,HAM,P012578,P012648,2.816,-5,5,10
43,HAM,P012579,P012580,17.283,-8,36,44
43,HAM,P012579,P012581,5.049,-7,12,19
43,HAM,P012579,P012582,10.65,-3,23,26
43,HAM,P012579,P012648,3.017,-5,0,5
43,HAM,P012579,P012694,11.316,-9,19,28
43,HAM,P012579,P012695,7.199,1,16,15
43,HAM,P012580,P012581,12.333,-18,24,42
43,HAM,P012580,P012582,15.367,1,36,35
43,HAM,P012580,P012648,1.033,-5,0,5
43,HAM,P012580,P012694,10.583,-14,18,32
43,HAM,P012580,P012695,9.433,3,22,19
43,HAM,P012581,P012582,10.35,-8,23,31
43,HAM,P012581,P012648,7.549,-14,13,27
43,HAM,P012581,P012694,8.366,-14,18,32
43,HAM,P012581,P012695,9.183,-12,17,29
43,HAM,P012582,P012648,3.967,-8,4,12
43,HAM,P012582,P012695,10.8,-4,25,29
43,HAM,P012648,P012694,3.783,-6,4,10
43,HAM,P012648,P012695,2.85,-8,4,12
43,HAM,P012694,P012695,3.216,-3,4,7
43,JOV,P002361,P005094,6.9,6,15,9
43,JOV,P002361,P006771,12.7,1,27,26
43,JOV,P002361,P010161,13.95,2,37,35
43,JOV,P002361,P010166,9.4,5,30,25
43,JOV,P002361,P010708,9.533,2,17,15
43,JOV,P002361,P010709,4.367,5,15,10
43,JOV,P002361,P011248,16.233,7,44,37
43,JOV,P002361,PJUG,2.717,0,3,3
43,JOV,P005094,P006771,6.9,11,16,5
43,JOV,P005094,P009572,13.099,13,37,24
43,JOV,P005094,P010161,6.7,3,22,19
43,JOV,P005094,P010166,6.683,4,21,17
43,JOV,P005094,P010708,13.382,15,31,16
43,JOV,P005094,P010709,4.35,5,10,5
43,JOV,P005094,P011248,8.299,6,19,13
43,JOV,P005094,PJUG,13.683,13,37,24
43,JOV,P006771,P009572,5.083,11,13,2
43,JOV,P006771,P010161,13.4,7,34,27
43,JOV,P006771,P010166,8.1,8,27,19
43,JOV,P006771,P010708,12.166,10,23,13
43,JOV,P006771,P010709,2.5,6,10,4
43,JOV,P006771,P011248,9.983,1,24,23
43,JOV,P006771,P012349,2.5,6,10,4
43,JOV,P006771,PJUG,7.8,11,16,5
43,JOV,P009572,P010161,8.866,4,26,22
43,JOV,P009572,P010166,8.932,7,30,23
43,JOV,P009572,P010708,10.332,14,24,10
43,JOV,P009572,P010709,4.733,0,7,7
43,JOV,P009572,P011248,6.732,8,19,11
43,JOV,P009572,P012349,2.683,0,4,4
43,JOV,P009572,PJUG,13.732,19,44,25
43,JOV,P010161,P010166,17.35,12,58,46
43,JOV,P010161,P010708,7.949,0,15,15
43,JOV,P010161,P010709,6.5,4,20,16
43,JOV,P010161,P011248,15.166,6,44,38
43,JOV,P010161,P012349,4.433,4,12,8
43,JOV,P010161,PJUG,6.95,6,24,18
43,JOV,P010166,P010708,0.716,2,3,1
43,JOV,P010166,P010709,8.916,6,27,21
43,JOV,P010166,P011248,12.382,12,44,32
43,JOV,P010166,P012349,4.616,6,14,8
43,JOV,P010166,PJUG,6.233,10,26,16
43,JOV,P010708,P010709,2.684,5,5,0
43,JOV,P010708,P011248,11.299,5,22,17
43,JOV,P010708,P012349,0.567,0,0,0
43,JOV,P010708,PJUG,10.832,11,24,13
43,JOV,P010709,P011248,7.167,7,20,13
43,JOV,P010709,P012349,5.183,6,14,8
43,JOV,P011248,P012349,0.75,2,2,0
43,JOV,P011248,PJUG,3.849,6,14,8
44,BES,P003783,P007914,7.8,7,20,13
44,BES,P003783,P007917,1.383,-1,2,3
44,BES,P003783,P008945,7.133,-1,11,12
44,BES,P003783,P009582,11.166,7,27,20
44,BES,P003783,P011357,3.083,3,10,7
44,BES,P003783,P011379,4.2,4,8,4
44,BES,P003783,P011936,14.0,5,27,22
44,BES,P003783,P012622,7.916,-5,12,17
44,BES,P003783,P012647,9.183,-3,15,18
44,BES,P007914,P008945,9.366,-2,16,18
44,BES,P007914,P009582,14.766,12,34,22
44,BES,P007914,P011357,4.933,6,16,10
44,BES,P007914,P011379,4.183,3,7,4
44,BES,P007914,P011936,9.35,1,20,19
44,BES,P007914,P012622,10.216,-3,18,21
44,BES,P007914,P012647,8.05,-4,13,17
44,BES,P007917,P008945,8.45,8,17,9
44,BES,P007917,P011936,8.967,9,19,10
44,BES,P007917,P012622,9.4,8,19,11
44,BES,P007917,P012647,9.4,8,19,11
44,BES,P008945,P009582,15.899,2,29,27
44,BES,P008945,P011357,1.85,3,6,3
44,BES,P008945,P011379,4.283,0,8,8
44,BES,P008945,P011936,22.084,-4,34,38
44,BES,P008945,P012622,29.066,0,49,49
44,BES,P008945,P012647,24.533,-2,38,40
44,BES,P009582,P011357,4.933,6,16,10
44,BES,P009582,P011379,6.883,3,13,10
44,BES,P009582,P011936,15.283,2,29,27
44,BES,P009582,P012622,15.732,-2,28,30
44,BES,P009582,P012647,12.466,-2,20,22
44,BES,P011357,P011936,2.233,4,8,4
44,BES,P011357,P012622,2.7,2,8,6
44,BES,P011379,P011936,5.3,3,11,8
44,BES,P011379,P012622,2.683,-1,5,6
44,BES,P011936,P012622,22.017,-7,33,40
44,BES,P011936,P012647,23.034,-5,35,40
44,BES,P012622,P012647,26.066,-4,40,44
44,VNC,P000968,P003759,4.333,0,13,13
44,VNC,P000968,P004117,1.983,0,6,6
44,VNC,P000968,P004381,8.533,10,22,12
44,VNC,P000968,P008052,15.85,-5,27,32
44,VNC,P000968,P009400,0.85,1,3,2
44,VNC,P000968,P011928,13.5,-5,20,25
44,VNC,P000968,P012587,3.25,-8,2,10
44,VNC,P000968,P012590,9.3,-15,11,26
44,VNC,P000968,P012591,13.733,2,28,26
44,VNC,P003759,P004117,7.25,4,16,12
44,VNC,P003759,P004381,23.0,-4,36,40
44,VNC,P003759,P008052,10.817,-2,18,20
44,VNC,P003759,P009400,14.633,-6,23,29
44,VNC,P003759,P011928,6.916,-6,9,15
44,VNC,P003759,P012587,5.084,-3,6,9
44,VNC,P003759,P012590,9.866,4,22,18
44,VNC,P003759,P012591,18.033,-3,29,32
44,VNC,P004117,P004381,8.717,8,20,12
44,VNC,P004117,P009400,1.067,1,4,3
44,VNC,P004117,P011928,2.117,2,4,2
44,VNC,P004117,P012587,3.384,1,6,5
44,VNC,P004117,P012590,4.65,3,8,5
44,VNC,P004117,P012591,8.3,5,16,11
44,VNC,P004381,P008052,15.067,7,28,21
44,VNC,P004381,P009400,13.783,-7,20,27
44,VNC,P004381,P011928,14.616,7,30,23
44,VNC,P004381,P012587,6.034,-2,9,11
44,VNC,P004381,P012590,9.4,7,20,13
44,VNC,P004381,P012591,23.65,10,43,33
44,VNC,P008052,P009400,6.65,-1,10,11
44,VNC,P008052,P011928,12.9,-4,21,25
44,VNC,P008052,P012587,5.9,-11,5,16
44,VNC,P008052,P012590,10.717,-12,16,28
44,VNC,P008052,P012591,16.967,4,31,27
44,VNC,P009400,P011928,6.916,-6,9,15
44,VNC,P009400,P012587,2.767,-3,4,7
44,VNC,P009400,P012590,4.183,2,10,8
44,VNC,P009400,P012591,7.683,-5,9,14
44,VNC,P011928,P012587,4.2,-7,5,12
44,VNC,P011928,P012590,12.167,-11,16,27
44,VNC,P011928,P012591,14.4,-2,22,24
44,VNC,P012587,P012590,4.2,-7,5,12
44,VNC,P012587,P012591,2.317,0,2,2
44,VNC,P012590,P012591,10.317,-3,16,19
45,LJU,P001235,P002661,9.966,4,25,21
45,LJU,P001235,P003452,10.333,-1,21,22
45,LJU,P001235,P007066,7.9,5,20,15
45,LJU,P001235,P009395,12.216,2,25,23
45,LJU,P001235,P010594,0.6,-4,0,4
45,LJU,P001235,P011261,5.4,2,11,9
45,LJU,P001235,P012598,10.534,10,24,14
45,LJU,P001235,P012700,18.983,6,42,36
45,LJU,P002661,P003452,18.616,-16,33,49
45,LJU,P002661,P007066,13.8,-7,28,35
45,LJU,P002661,P009395,19.966,-6,36,42
45,LJU,P002661,P010594,2.35,-6,2,8
45,LJU,P002661,P011261,11.534,-2,20,22
45,LJU,P002661,P012598,21.051,-2,43,45
45,LJU,P002661,P012700,26.649,-5,57,62
45,LJU,P003452,P007066,10.75,-11,17,28
45,LJU,P003452,P009395,18.533,-7,33,40
45,LJU,P003452,P010594,2.95,-10,2,12
45,LJU,P003452,P011261,2.417,-3,2,5
45,LJU,P003452,P012598,23.634,1,46,45
45,LJU,P003452,P012700,23.299,-9,46,55
45,LJU,P007066,P009395,2.783,-3,3,6
45,LJU,P007066,P010594,2.95,-10,2,12
45,LJU,P007066,P011261,4.167,-4,7,11
45,LJU,P007066,P012598,13.168,4,27,23
45,LJU,P007066,P012700,15.35,-2,32,34
45,LJU,P009395,P010594,0.95,-2,0,2
45,LJU,P009395,P011261,7.367,2,13,11
45,LJU,P009395,P012598,16.3,0,33,33
45,LJU,P009395,P012700,22.149,-2,45,47
45,LJU,P010594,P012598,0.967,0,2,2
45,LJU,P010594,P012700,1.033,-8,0,8
45,LJU,P011261,P012598,6.134,-4,9,13
45,LJU,P011261,P012700,9.117,1,18,17
45,LJU,P012598,P012700,26.084,7,56,49
45,WOL,P003212,P004229,6.817,4,12,8
45,WOL,P003212,P004645,10.917,11,25,14
45,WOL,P003212,P005516,9.417,13,25,12
45,WOL,P003212,P006154,2.667,5,9,4
45,WOL,P003212,P006907,4.417,0,9,9
45,WOL,P003212,P011150,14.367,18,40,22
45,WOL,P003212,P012576,6.45,3,15,12
45,WOL,P003212,P012577,13.684,10,37,27
45,WOL,P004229,P004645,4.55,-3,7,10
45,WOL,P004229,P005516,6.717,-8,9,17
45,WOL,P004229,P006907,5.184,-1,9,10
45,WOL,P004229,P011150,8.084,0,15,15
45,WOL,P004229,P012577,7.584,-8,12,20
45,WOL,P004645,P005516,22.717,16,57,41
45,WOL,P004645,P006154,9.85,6,24,18
45,WOL,P004645,P011150,15.617,21,47,26
45,WOL,P004645,P012576,9.8,4,20,16
45,WOL,P004645,P012577,17.417,4,40,36
45,WOL,P004645,PLCT,6.0,-3,8,11
45,WOL,P005516,P006154,12.816,2,26,24
45,WOL,P005516,P006907,3.584,-3,6,9
45,WOL,P005516,P011150,23.634,12,58,46
45,WOL,P005516,P012576,15.65,0,29,29
45,WOL,P005516,P012577,26.251,-5,51,56
45,WOL,P005516,PLCT,8.15,-7,11,18
45,WOL,P006154,P011150,9.7,12,28,16
45,WOL,P006154,P012576,11.933,5,27,22
45,WOL,P006154,P012577,11.366,3,24,21
45,WOL,P006154,PLCT,3.6,-5,2,7
45,WOL,P006907,P011150,8.001,-3,15,18
45,WOL,P006907,P012576,2.817,-2,6,8
45,WOL,P006907,P012577,8.001,-3,15,18
45,WOL,P011150,P012576,15.7,2,33,31
45,WOL,P011150,P012577,25.951,0,59,59
45,WOL,P011150,PLCT,4.55,-2,9,11
45,WOL,P012576,P012577,15.75,-7,27,34
45,WOL,P012576,PLCT,3.5,-9,3,12
45,WOL,P012577,PLCT,6.8,-2,11,13
46,BOU,P000498,P004525,11.617,-6,24,30
46,BOU,P000498,P010431,1.25,2,5,3
46,BOU,P000498,P010450,10.9,-8,19,27
46,BOU,P000498,P010718,14.183,-4,27,31
46,BOU,P000498,P011836,4.366,1,7,6
46,BOU,P000498,P011837,7.383,4,20,16
46,BOU,P000498,P012619,8.6,-9,11,20
46,BOU,P000498,P012628,5.633,0,11,11
46,BOU,P004525,P010431,9.067,6,19,13
46,BOU,P004525,P010450,15.501,-9,26,35
46,BOU,P004525,P010718,17.401,-4,33,37
46,BOU,P004525,P011161,10.601,2,18,16
46,BOU,P004525,P011837,9.284,9,25,16
46,BOU,P004525,P012619,12.934,-13,17,30
46,BOU,P004525,P012628,2.467,-1,6,7
46,BOU,P010431,P010450,2.35,1,3,2
46,BOU,P010431,P010718,8.967,-1,16,17
46,BOU,P010431,P011161,15.617,1,28,27
46,BOU,P010431,P011836,7.8,-3,14,17
46,BOU,P010431,P011837,12.467,3,27,24
46,BOU,P010431,P012619,4.4,0,6,6
46,BOU,P010431,P012628,5.55,3,14,11
46,BOU,P010450,P010718,11.884,-9,19,28
46,BOU,P010450,P011161,5.134,-1,7,8
46,BOU,P010450,P011836,0.533,0,0,0
46,BOU,P010450,P011837,4.617,3,12,9
46,BOU,P010450,P012619,11.417,-12,14,26
46,BOU,P010450,P012628,1.8,-1,4,5
46,BOU,P010718,P011161,16.117,6,30,24
46,BOU,P010718,P011836,12.899,6,24,18
46,BOU,P010718,P011837,18.55,10,42,32
46,BOU,P010718,P012619,11.75,-8,15,23
46,BOU,P010718,P012628,9.449,12,22,10
46,BOU,P011161,P011836,13.416,8,29,21
46,BOU,P011161,P011837,16.717,9,36,27
46,BOU,P011161,P012619,7.3,1,11,10
46,BOU,P011161,P012628,11.166,14,29,15
46,BOU,P011836,P011837,14.816,4,31,27
46,BOU,P011836,P012619,2.966,5,5,0
46,BOU,P011836,P012628,14.332,15,34,19
46,BOU,P011837,P012628,12.566,10,31,21
46,BOU,P012619,P012628,4.233,4,9,5
46,BUD,P002740,P004945,17.399,-5,30,35
46,BUD,P002740,P009214,2.733,2,6,4
46,BUD,P002740,P010248,1.35,2,4,2
46,BUD,P002740,P010432,16.049,-7,26,33
46,BUD,P002740,P011935,14.083,-7,21,28
46,BUD,P002740,P012605,0.583,0,0,0
46,BUD,P002740,P012606,16.816,-5,30,35
46,BUD,P002740,P012630,0.583,0,3,3
46,BUD,P004945,P007398,11.083,1,19,18
46,BUD,P004945,P009214,4.333,2,10,8
46,BUD,P004945,P010248,13.25,5,27,22
46,BUD,P004945,P010432,16.832,-9,26,35
46,BUD,P004945,P011935,24.816,-8,38,46
46,BUD,P004945,P012605,9.416,-3,13,16
46,BUD,P004945,P012606,20.666,-1,40,41
46,BUD,P004945,P012630,2.533,2,9,7
46,BUD,P007398,P009214,1.866,-2,0,2
46,BUD,P007398,P010248,20.216,2,39,37
46,BUD,P007398,P010432,0.783,-2,0,2
46,BUD,P007398,P011935,18.783,0,37,37
46,BUD,P007398,P012605,14.883,-3,27,30
46,BUD,P007398,P012606,6.116,3,12,9
46,BUD,P007398,P012630,10.266,1,22,21
46,BUD,P009214,P010248,4.816,0,8,8
46,BUD,P009214,P010432,1.383,0,2,2
46,BUD,P009214,P012605,0.683,0,0,0
46,BUD,P009214,P012606,5.516,0,10,10
46,BUD,P009214,P012630,3.466,-2,4,6
46,BUD,P010248,P011935,18.0,2,37,35
46,BUD,P010248,P012605,14.1,-1,27,28
46,BUD,P010248,P012606,9.066,5,20,15
46,BUD,P010248,P012630,11.866,1,26,25
46,BUD,P010432,P011935,14.866,-9,21,30
46,BUD,P010432,P012605,1.366,-2,0,2
46,BUD,P010432,P012606,15.466,-7,26,33
46,BUD,P010432,P012630,0.583,0,3,3
46,BUD,P011935,P012605,14.783,-3,27,30
46,BUD,P011935,P012606,18.083,-4,31,35
46,BUD,P011935,P012630,8.05,1,20,19
46,BUD,P012605,P012630,6.05,0,14,14
46,BUD,P012606,P012630,6.399,1,15,14
47,ARI,P002867,P003240,15.517,10,31,21
47,ARI,P002867,P012615,13.117,14,29,15
47,ARI,P002867,P012616,3.417,-1,2,3
47,ARI,P002867,P012702,11.567,8,25,17
47,ARI,P002867,P012707,12.683,11,23,12
47,ARI,P002867,P012708,17.384,5,30,25
47,ARI,P002867,P012716,20.217,5,32,27
47,ARI,P002867,P012760,7.034,-4,8,12
47,ARI,P003240,P010387,3.017,-6,2,8
47,ARI,P003240,P012615,13.317,5,21,16
47,ARI,P003240,P012702,13.7,9,25,16
47,ARI,P003240,P012707,18.817,-9,23,32
47,ARI,P003240,P012708,20.651,-5,26,31
47,ARI,P003240,P012716,20.084,-8,26,34
47,ARI,P003240,P012760,10.901,-16,10,26
47,ARI,P010387,P012702,1.283,1,4,3
47,ARI,P010387,P012707,4.3,-5,6,11
47,ARI,P010387,P012708,1.283,1,4,3
47,ARI,P010387,P012716,4.3,-5,6,11
47,ARI,P010387,P012760,3.017,-6,2,8
47,ARI,P012615,P012702,4.717,8,15,7
47,ARI,P012615,P012707,12.666,2,16,14
47,ARI,P012615,P012708,18.284,4,29,25
47,ARI,P012615,P012716,10.7,5,18,13
47,ARI,P012615,P012760,5.667,-6,4,10
