Gamecode,CODETEAM,J1,J2,J3,TIME,DELTA_SCORE,OFF,DEF
123,BER,P007550,P008384,P013386,6.766,-6,13,19
123,BER,P007550,P011631,P011934,2.134,-8,0,8
123,BER,P007550,P011631,P012604,1.917,-8,0,8
123,BER,P007550,P011631,P013386,2.4,-4,2,6
123,BER,P007550,P011934,P012604,2.334,-8,0,8
123,BER,P007550,P011934,P013386,4.8,-2,11,13
123,BER,P008173,P008211,P008384,0.517,0,2,2
123,BER,P008173,P008211,P008967,8.933,-4,17,21
123,BER,P008173,P008211,P011631,2.533,3,5,2
123,BER,P008173,P008211,P011934,5.166,-1,10,11
123,BER,P008173,P008211,P012604,12.866,-3,24,27
123,BER,P008173,P008211,P013386,0.517,0,2,2
123,BER,P008173,P008384,P008967,8.75,-3,23,26
123,BER,P008173,P008384,P011631,3.984,4,9,5
123,BER,P008173,P008384,P011934,6.483,-5,19,24
123,BER,P008173,P008384,P012604,0.983,0,4,4
123,BER,P008173,P008384,P013386,6.567,-5,16,21
123,BER,P008173,P008967,P011631,4.701,4,12,8
123,BER,P008173,P008967,P011934,9.833,-9,27,36
123,BER,P008173,P008967,P012604,10.633,-4,24,28
123,BER,P008173,P008967,P013386,6.05,-5,14,19
123,BER,P008173,P011631,P011934,4.967,5,13,8
123,BER,P008173,P011631,P012604,3.25,3,8,5
123,BER,P008173,P011631,P013386,2.267,2,4,2
123,BER,P008173,P011934,P012604,6.866,-1,17,18
123,BER,P008173,P011934,P013386,3.783,-7,10,17
123,BER,P008211,P008384,P011934,0.783,0,2,2
123,BER,P008211,P008384,P013386,1.3,0,4,4
123,BER,P008211,P008967,P011934,2.633,-4,5,9
123,BER,P008211,P008967,P012604,8.933,-4,17,21
123,BER,P008211,P011631,P011934,3.933,-2,5,7
123,BER,P008211,P011631,P012604,3.933,-2,5,7
123,BER,P008211,P011934,P012604,6.566,-6,10,16
123,BER,P008211,P011934,P013386,0.783,0,2,2
123,BER,P008384,P008967,P011631,3.984,4,9,5
123,BER,P008384,P008967,P011934,6.483,-5,19,24
123,BER,P008384,P008967,P012604,0.983,0,4,4
123,BER,P008384,P008967,P013386,6.05,-5,14,19
123,BER,P008384,P011631,P011934,1.717,2,5,3
123,BER,P008384,P011631,P013386,4.45,-2,6,8
123,BER,P008384,P011934,P012604,1.4,0,4,4
123,BER,P008384,P011934,P013386,8.366,-9,21,30
123,BER,P008967,P011631,P011934,2.434,2,8,6
123,BER,P008967,P011631,P012604,0.717,0,3,3
123,BER,P008967,P011631,P013386,2.267,2,4,2
123,BER,P008967,P011934,P012604,4.333,-4,12,16
123,BER,P008967,P011934,P013386,3.783,-7,10,17
123,BER,P011631,P011934,P012604,5.167,-5,8,13
123,BER,P011631,P011934,P013386,0.217,0,0,0
123,MCO,P004790,P005844,P005985,4.383,-2,7,9
123,MCO,P004790,P005844,P009754,4.383,-2,7,9
123,MCO,P004790,P005844,P011231,4.383,-2,7,9
123,MCO,P004790,P005985,P009754,8.167,2,17,15
123,MCO,P004790,P005985,P011212,1.1,-2,0,2
123,MCO,P004790,P005985,P011226,0.767,-2,2,4
123,MCO,P004790,P005985,P011231,6.3,6,15,9
123,MCO,P004790,P005985,P013365,3.784,4,10,6
123,MCO,P004790,P008099,P009754,1.333,4,4,0
123,MCO,P004790,P008099,P011212,2.8,4,6,2
123,MCO,P004790,P008099,P011231,2.8,4,6,2
123,MCO,P004790,P008099,P012515,1.467,0,2,2
123,MCO,P004790,P008161,P011212,2.134,2,2,0
123,MCO,P004790,P008161,P011231,0.784,2,2,0
123,MCO,P004790,P008161,P012515,1.717,2,2,0
123,MCO,P004790,P008161,P013365,1.767,0,0,0
123,MCO,P004790,P009754,P011212,2.433,2,4,2
123,MCO,P004790,P009754,P011226,0.767,-2,2,4
123,MCO,P004790,P009754,P011231,7.633,10,19,9
123,MCO,P004790,P009754,P013365,3.784,4,10,6
123,MCO,P004790,P011212,P011231,3.584,6,8,2
123,MCO,P004790,P011212,P012515,3.184,2,4,2
123,MCO,P004790,P011212,P013365,2.867,-2,0,2
123,MCO,P004790,P011226,P013365,0.767,-2,2,4
123,MCO,P004790,P011231,P012515,1.834,2,4,2
123,MCO,P004790,P011231,P013365,2.334,8,8,0
123,MCO,P004790,P012515,P013365,1.35,0,0,0
123,MCO,P005844,P005985,P008099,0.85,0,0,0
123,MCO,P005844,P005985,P009754,8.366,3,15,12
123,MCO,P005844,P005985,P011212,1.15,0,2,2
123,MCO,P005844,P005985,P011226,4.05,8,10,2
123,MCO,P005844,P005985,P011231,7.783,1,12,11
123,MCO,P005844,P005985,P012515,0.233,-3,0,3
123,MCO,P005844,P005985,P013365,1.733,2,5,3
123,MCO,P005844,P008099,P009754,0.85,0,0,0
123,MCO,P005844,P008099,P011212,5.667,0,12,12
123,MCO,P005844,P008099,P011231,6.0,0,10,10
123,MCO,P005844,P008099,P012515,5.667,0,12,12
123,MCO,P005844,P008099,P013365,0.517,0,2,2
123,MCO,P005844,P008161,P009754,0.3,1,1,0
123,MCO,P005844,P008161,P011212,3.417,-4,9,13
123,MCO,P005844,P008161,P011231,3.417,-4,9,13
123,MCO,P005844,P008161,P012515,3.717,-3,10,13
123,MCO,P005844,P008161,P013365,0.3,1,1,0
123,MCO,P005844,P009754,P011226,2.9,8,8,0
123,MCO,P005844,P009754,P011231,6.633,1,10,9
123,MCO,P005844,P009754,P012515,0.533,-2,1,3
123,MCO,P005844,P009754,P013365,2.033,3,6,3
123,MCO,P005844,P011212,P011226,1.15,0,2,2
123,MCO,P005844,P011212,P011231,9.717,-4,21,25
123,MCO,P005844,P011212,P012515,9.084,-4,21,25
123,MCO,P005844,P011212,P013365,0.517,0,2,2
123,MCO,P005844,P011226,P011231,2.55,3,5,2
123,MCO,P005844,P011226,P013365,1.5,5,5,0
123,MCO,P005844,P011231,P012515,8.567,-4,19,23
123,MCO,P005844,P012515,P013365,1.05,-2,3,5
123,MCO,P005985,P008099,P009754,0.85,0,0,0
123,MCO,P005985,P008099,P011231,0.85,0,0,0
123,MCO,P005985,P009754,P011212,1.1,-2,0,2
123,MCO,P005985,P009754,P011226,11.467,14,40,26
123,MCO,P005985,P009754,P011231,8.55,9,18,9
123,MCO,P005985,P009754,P012515,0.233,-3,0,3
123,MCO,P005985,P009754,P013365,13.317,14,45,31
123,MCO,P005985,P009754,PLCZ,7.8,8,30,22
123,MCO,P005985,P011212,P011226,1.15,0,2,2
123,MCO,P005985,P011212,P011231,1.15,0,2,2
123,MCO,P005985,P011212,P013365,1.1,-2,0,2
123,MCO,P005985,P011226,P011231,2.55,3,5,2
123,MCO,P005985,P011226,P013365,10.067,11,37,26
123,MCO,P005985,P011226,PLCZ,7.8,8,30,22
123,MCO,P005985,P011231,P013365,1.917,8,8,0
123,MCO,P005985,P012515,P013365,0.233,-3,0,3
123,MCO,P005985,P013365,PLCZ,7.8,8,30,22
123,MCO,P008099,P009754,P011212,1.333,4,4,0
123,MCO,P008099,P009754,P011231,2.183,4,4,0
123,MCO,P008099,P011212,P011231,7.95,4,16,12
123,MCO,P008099,P011212,P012515,11.717,2,27,25
123,MCO,P008099,P011212,P013365,5.1,2,15,13
123,MCO,P008099,P011212,PLCZ,4.583,2,13,11
123,MCO,P008099,P011231,P012515,6.617,0,12,12
123,MCO,P008099,P012515,P013365,5.1,2,15,13
123,MCO,P008099,P012515,PLCZ,4.583,2,13,11
123,MCO,P008099,P013365,PLCZ,4.583,2,13,11
123,MCO,P008161,P009754,P012515,0.3,1,1,0
123,MCO,P008161,P009754,P013365,0.3,1,1,0
123,MCO,P008161,P011212,P011231,4.201,-2,11,13
123,MCO,P008161,P011212,P012515,5.134,-2,11,13
123,MCO,P008161,P011212,P013365,1.767,0,0,0
123,MCO,P008161,P011231,P012515,3.784,-2,11,13
123,MCO,P008161,P011231,P013365,0.417,0,0,0
123,MCO,P008161,P012515,P013365,1.65,1,1,0
123,MCO,P009754,P011212,P011231,1.333,4,4,0
123,MCO,P009754,P011212,P013365,1.1,-2,0,2
123,MCO,P009754,P011226,P011231,1.4,3,3,0
123,MCO,P009754,P011226,P013365,10.067,11,37,26
123,MCO,P009754,P011226,PLCZ,7.8,8,30,22
123,MCO,P009754,P011231,P013365,1.917,8,8,0
123,MCO,P009754,P012515,P013365,0.533,-2,1,3
123,MCO,P009754,P013365,PLCZ,7.8,8,30,22
123,MCO,P011212,P011226,P011231,1.15,0,2,2
123,MCO,P011212,P011231,P012515,10.401,-2,23,25
123,MCO,P011212,P011231,P013365,0.417,0,0,0
123,MCO,P011212,P012515,P013365,6.45,2,15,13
123,MCO,P011212,P012515,PLCZ,4.583,2,13,11
123,MCO,P011212,P013365,PLCZ,4.583,2,13,11
123,MCO,P011226,P013365,PLCZ,7.8,8,30,22
123,MCO,P012515,P013365,PLCZ,4.583,2,13,11
124,OLY,P001255,P007853,P007947,2.217,3,8,5
124,OLY,P001255,P007853,P007982,5.567,-3,10,13
124,OLY,P001255,P007853,P008829,5.517,-3,10,13
124,OLY,P001255,P007853,P008855,1.733,-4,2,6
124,OLY,P001255,P007853,P009849,1.617,-2,0,2
124,OLY,P001255,P007853,P013380,0.05,0,0,0
124,OLY,P001255,P007947,P007982,2.217,3,8,5
124,OLY,P001255,P007947,P008829,2.217,3,8,5
124,OLY,P001255,P007982,P008829,5.517,-3,10,13
124,OLY,P001255,P007982,P008855,1.733,-4,2,6
124,OLY,P001255,P007982,P009849,1.617,-2,0,2
124,OLY,P001255,P007982,P013380,0.05,0,0,0
124,OLY,P001255,P008829,P008855,1.683,-4,2,6
124,OLY,P001255,P008829,P009849,1.617,-2,0,2
124,OLY,P001255,P008855,P013380,0.05,0,0,0
124,OLY,P003469,P003941,P007853,10.433,-3,26,29
124,OLY,P003469,P003941,P007947,9.967,-9,12,21
124,OLY,P003469,P003941,P007982,3.616,6,12,6
124,OLY,P003469,P003941,P008855,21.783,-8,44,52
124,OLY,P003469,P003941,P009849,3.933,-4,8,12
124,OLY,P003469,P003941,P013380,15.617,-6,30,36
124,OLY,P003469,P007853,P007982,3.083,2,6,4
124,OLY,P003469,P007853,P008829,0.85,0,0,0
124,OLY,P003469,P007853,P008855,11.283,-3,26,29
124,OLY,P003469,P007853,P009849,3.933,-4,8,12
124,OLY,P003469,P007853,P013380,4.267,-1,12,13
124,OLY,P003469,P007947,P007982,9.15,7,30,23
124,OLY,P003469,P007947,P008829,9.15,7,30,23
124,OLY,P003469,P007947,P008855,11.434,-14,12,26
124,OLY,P003469,P007947,P013380,17.65,3,42,39
124,OLY,P003469,P007982,P008829,10.0,7,30,23
124,OLY,P003469,P007982,P008855,5.933,1,12,11
124,OLY,P003469,P007982,P013380,9.066,16,36,20
124,OLY,P003469,P008829,P008855,2.317,-5,0,5
124,OLY,P003469,P008829,P013380,7.683,12,30,18
124,OLY,P003469,P008855,P009849,3.933,-4,8,12
124,OLY,P003469,P008855,P013380,15.617,-6,30,36
124,OLY,P003941,P007853,P007982,4.516,0,10,10
124,OLY,P003941,P007853,P008829,2.65,-2,6,8
124,OLY,P003941,P007853,P008855,13.083,-5,32,37
124,OLY,P003941,P007853,P009849,4.3,-4,10,14
124,OLY,P003941,P007853,P013380,4.267,-1,12,13
124,OLY,P003941,P007947,P008855,9.967,-9,12,21
124,OLY,P003941,P007947,P013380,9.967,-9,12,21
124,OLY,P003941,P007982,P008829,2.283,-2,4,6
124,OLY,P003941,P007982,P008855,5.899,4,16,12
124,OLY,P003941,P007982,P013380,1.383,4,6,2
124,OLY,P003941,P008829,P008855,2.65,-2,6,8
124,OLY,P003941,P008829,P009849,0.367,0,2,2
124,OLY,P003941,P008855,P009849,4.3,-4,10,14
124,OLY,P003941,P008855,P013380,15.617,-6,30,36
124,OLY,P007853,P007947,P007982,2.217,3,8,5
124,OLY,P007853,P007947,P008829,2.217,3,8,5
124,OLY,P007853,P007982,P008829,8.65,-5,14,19
124,OLY,P007853,P007982,P008855,7.099,-4,12,16
124,OLY,P007853,P007982,P009849,1.617,-2,0,2
124,OLY,P007853,P007982,P013380,0.05,0,0,0
124,OLY,P007853,P008829,P008855,5.183,-6,8,14
124,OLY,P007853,P008829,P009849,1.984,-2,2,4
124,OLY,P007853,P008855,P009849,4.3,-4,10,14
124,OLY,P007853,P008855,P013380,4.317,-1,12,13
124,OLY,P007947,P007982,P008829,11.367,10,38,28
124,OLY,P007947,P007982,P008855,1.467,-5,0,5
124,OLY,P007947,P007982,P013380,7.683,12,30,18
124,OLY,P007947,P008829,P008855,1.467,-5,0,5
124,OLY,P007947,P008829,P013380,7.683,12,30,18
124,OLY,P007947,P008855,P013380,9.967,-9,12,21
124,OLY,P007982,P008829,P008855,6.283,-11,6,17
124,OLY,P007982,P008829,P009849,1.617,-2,0,2
124,OLY,P007982,P008829,P013380,7.683,12,30,18
124,OLY,P007982,P008855,P013380,1.433,4,6,2
124,OLY,P008829,P008855,P009849,0.367,0,2,2
124,PRS,P004197,P004512,P012608,0.6,2,2,0
124,PRS,P004197,P004512,P012609,0.6,2,2,0
124,PRS,P004197,P004512,P012610,0.6,2,2,0
124,PRS,P004197,P005793,P007032,0.133,-3,0,3
124,PRS,P004197,P005793,P010390,0.166,-3,0,3
124,PRS,P004197,P005793,P012608,0.033,0,0,0
124,PRS,P004197,P005793,P012610,0.166,-3,0,3
124,PRS,P004197,P007032,P010390,0.133,-3,0,3
124,PRS,P004197,P007032,P012610,0.133,-3,0,3
124,PRS,P004197,P010390,P012608,13.766,21,37,16
124,PRS,P004197,P010390,P012610,13.899,18,37,19
124,PRS,P004197,P010390,P012613,13.733,21,37,16
124,PRS,P004197,P012608,P012609,0.6,2,2,0
124,PRS,P004197,P012608,P012610,14.366,23,39,16
124,PRS,P004197,P012608,P012613,13.733,21,37,16
124,PRS,P004197,P012609,P012610,0.6,2,2,0
124,PRS,P004197,P012610,P012613,13.733,21,37,16
124,PRS,P004512,P005793,P007032,5.75,10,21,11
124,PRS,P004512,P005793,P012609,5.75,10,21,11
124,PRS,P004512,P005793,P012640,5.75,10,21,11
124,PRS,P004512,P007032,P012609,5.75,10,21,11
124,PRS,P004512,P007032,P012640,5.75,10,21,11
124,PRS,P004512,P012608,P012609,2.767,0,5,5
124,PRS,P004512,P012608,P012610,2.767,0,5,5
124,PRS,P004512,P012608,P012613,2.167,-2,3,5
124,PRS,P004512,P012609,P012610,2.767,0,5,5
124,PRS,P004512,P012609,P012613,2.167,-2,3,5
124,PRS,P004512,P012609,P012640,5.75,10,21,11
124,PRS,P004512,P012610,P012613,2.167,-2,3,5
124,PRS,P005793,P007032,P010390,0.133,-3,0,3
124,PRS,P005793,P007032,P012609,12.683,-5,27,32
124,PRS,P005793,P007032,P012610,0.133,-3,0,3
124,PRS,P005793,P007032,P012640,12.683,-5,27,32
124,PRS,P005793,P007032,P013373,6.933,-15,6,21
124,PRS,P005793,P010390,P012608,1.566,-2,2,4
124,PRS,P005793,P010390,P012610,1.699,-5,2,7
124,PRS,P005793,P010390,P012640,1.533,-2,2,4
124,PRS,P005793,P012608,P012610,1.616,-2,2,4
124,PRS,P005793,P012608,P012613,0.05,0,0,0
124,PRS,P005793,P012608,P012640,1.583,-2,2,4
124,PRS,P005793,P012609,P012640,12.683,-5,27,32
124,PRS,P005793,P012609,P013373,6.933,-15,6,21
124,PRS,P005793,P012610,P012613,0.05,0,0,0
124,PRS,P005793,P012610,P012640,1.583,-2,2,4
124,PRS,P005793,P012613,P012640,0.05,0,0,0
124,PRS,P005793,P012640,P013373,6.933,-15,6,21
124,PRS,P007032,P010390,P012610,0.133,-3,0,3
124,PRS,P007032,P012608,P012610,3.183,6,16,10
124,PRS,P007032,P012608,P012613,3.183,6,16,10
124,PRS,P007032,P012608,P012640,3.183,6,16,10
124,PRS,P007032,P012609,P012640,12.683,-5,27,32
124,PRS,P007032,P012609,P013373,6.933,-15,6,21
124,PRS,P007032,P012610,P012613,3.183,6,16,10
124,PRS,P007032,P012610,P012640,3.183,6,16,10
124,PRS,P007032,P012613,P012640,3.183,6,16,10
124,PRS,P007032,P012640,P013373,6.933,-15,6,21
124,PRS,P010390,P012608,P012609,1.333,-1,2,3
124,PRS,P010390,P012608,P012610,21.182,8,48,40
124,PRS,P010390,P012608,P012613,19.616,10,46,36
124,PRS,P010390,P012608,P012640,6.083,-12,9,21
124,PRS,P010390,P012609,P012610,1.333,-1,2,3
124,PRS,P010390,P012609,P012613,1.333,-1,2,3
124,PRS,P010390,P012610,P012613,19.616,10,46,36
124,PRS,P010390,P012610,P012640,6.083,-12,9,21
124,PRS,P010390,P012613,P012640,4.55,-10,7,17
124,PRS,P012608,P012609,P012610,4.1,-1,7,8
124,PRS,P012608,P012609,P012613,3.5,-3,5,8
124,PRS,P012608,P012610,P012613,25.016,14,65,51
124,PRS,P012608,P012610,P012640,9.316,-6,25,31
124,PRS,P012608,P012613,P012640,7.783,-4,23,27
124,PRS,P012609,P012610,P012613,3.5,-3,5,8
124,PRS,P012609,P012640,P013373,6.933,-15,6,21
124,PRS,P012610,P012613,P012640,7.783,-4,23,27
125,RED,P002553,P004007,P004866,5.8,-2,8,10
125,RED,P002553,P004007,P009048,5.8,-2,8,10
125,RED,P002553,P004007,P011194,5.8,-2,8,10
125,RED,P002553,P004866,P007960,1.833,1,4,3
125,RED,P002553,P004866,P009048,14.033,-5,25,30
125,RED,P002553,P004866,P010612,8.066,5,21,16
125,RED,P002553,P004866,P011194,11.716,-8,17,25
125,RED,P002553,P004866,P012044,3.083,7,12,5
125,RED,P002553,P004866,P012786,0.967,-3,0,3
125,RED,P002553,P004866,PJDR,1.95,-7,0,7
125,RED,P002553,P006436,P007960,10.117,12,29,17
125,RED,P002553,P006436,P009048,2.25,3,5,2
125,RED,P002553,P006436,P010612,10.8,11,29,18
125,RED,P002553,P006436,P011194,0.683,-1,0,1
125,RED,P002553,P006436,P012044,8.55,8,24,16
125,RED,P002553,P007960,P009048,1.617,4,5,1
125,RED,P002553,P007960,P010612,11.95,13,33,20
125,RED,P002553,P007960,P012044,10.333,9,28,19
125,RED,P002553,P009048,P010612,10.833,5,24,19
125,RED,P002553,P009048,P011194,12.399,-9,17,26
125,RED,P002553,P009048,P012044,1.3,6,8,2
125,RED,P002553,P009048,P012786,3.267,-5,2,7
125,RED,P002553,P009048,PJDR,4.25,-9,2,11
125,RED,P002553,P010612,P011194,5.616,-3,9,12
125,RED,P002553,P010612,P012044,11.633,15,36,21
125,RED,P002553,P010612,P012786,2.3,-2,2,4
125,RED,P002553,P010612,PJDR,2.3,-2,2,4
125,RED,P002553,P011194,PJDR,0.983,-4,0,4
125,RED,P002553,P012786,PJDR,3.267,-5,2,7
125,RED,P004007,P004866,P009048,9.767,-2,19,21
125,RED,P004007,P004866,P011194,9.767,-2,19,21
125,RED,P004007,P004866,P012786,3.967,0,11,11
125,RED,P004007,P009048,P011194,9.767,-2,19,21
125,RED,P004007,P009048,P012786,3.967,0,11,11
125,RED,P004007,P011194,P012786,3.967,0,11,11
125,RED,P004866,P007960,P009048,1.25,2,4,2
125,RED,P004866,P007960,P010612,3.033,3,8,5
125,RED,P004866,P007960,P011194,1.2,2,4,2
125,RED,P004866,P007960,P012044,1.783,1,4,3
125,RED,P004866,P009048,P010612,8.983,6,25,19
125,RED,P004866,P009048,P011194,18.383,-6,36,42
125,RED,P004866,P009048,P012044,1.783,8,10,2
125,RED,P004866,P009048,P012786,5.951,-5,13,18
125,RED,P004866,P009048,PJDR,1.95,-7,0,7
125,RED,P004866,P010612,P011194,7.633,0,17,17
125,RED,P004866,P010612,P012044,3.566,9,14,5
125,RED,P004866,P010612,P012786,1.017,-2,2,4
125,RED,P004866,P011194,P012044,0.483,2,2,0
125,RED,P004866,P011194,P012786,4.984,-2,13,15
125,RED,P004866,P011194,PJDR,0.983,-4,0,4
125,RED,P004866,P012786,PJDR,0.967,-3,0,3
125,RED,P006436,P007960,P009048,1.567,4,5,1
125,RED,P006436,P007960,P010612,12.4,9,35,26
125,RED,P006436,P007960,P011194,2.1,-1,6,7
125,RED,P006436,P007960,P012044,10.833,5,30,25
125,RED,P006436,P007960,P012786,0.183,-2,0,2
125,RED,P006436,P009048,P010612,2.25,3,5,2
125,RED,P006436,P009048,P011194,0.683,-1,0,1
125,RED,P006436,P010612,P011194,4.916,1,15,14
125,RED,P006436,P010612,P012044,12.966,8,39,31
125,RED,P006436,P010612,P012786,2.316,1,9,8
125,RED,P006436,P011194,P012044,4.233,2,15,13
125,RED,P006436,P011194,P012786,2.133,3,9,6
125,RED,P006436,P012044,P012786,2.316,1,9,8
125,RED,P007960,P009048,P010612,2.817,6,9,3
125,RED,P007960,P009048,P011194,1.2,2,4,2
125,RED,P007960,P010612,P011194,3.3,1,10,9
125,RED,P007960,P010612,P012044,12.616,6,34,28
125,RED,P007960,P010612,P012786,0.183,-2,0,2
125,RED,P007960,P011194,P012044,2.1,-1,6,7
125,RED,P007960,P012044,P012786,0.183,-2,0,2
125,RED,P009048,P010612,P011194,8.316,-1,17,18
125,RED,P009048,P010612,P012044,1.783,8,10,2
125,RED,P009048,P010612,P012786,3.317,-4,4,8
125,RED,P009048,P010612,PJDR,2.3,-2,2,4
125,RED,P009048,P011194,P012044,0.483,2,2,0
125,RED,P009048,P011194,P012786,4.984,-2,13,15
125,RED,P009048,P011194,PJDR,0.983,-4,0,4
125,RED,P009048,P012786,PJDR,3.267,-5,2,7
125,RED,P010612,P011194,P012044,4.716,4,17,13
125,RED,P010612,P011194,P012786,3.15,1,11,10
125,RED,P010612,P012044,P012786,2.316,1,9,8
125,RED,P010612,P012786,PJDR,2.3,-2,2,4
125,RED,P011194,P012044,P012786,2.133,3,9,6
125,VIR,P001133,P001844,P002084,7.5,4,22,18
125,VIR,P001133,P001844,P004554,10.0,-2,19,21
125,VIR,P001133,P001844,P004888,14.9,-1,33,34
125,VIR,P001133,P001844,P006739,3.566,1,12,11
125,VIR,P001133,P001844,P009549,14.9,-1,33,34
125,VIR,P001133,P001844,P012585,0.683,-1,2,3
125,VIR,P001133,P001844,P013374,0.783,-3,2,5
125,VIR,P001133,P001844,PBCN,3.066,3,12,9
125,VIR,P001133,P002084,P004888,13.917,-7,32,39
125,VIR,P001133,P002084,P006739,14.0,-13,32,45
125,VIR,P001133,P002084,P009549,13.451,-7,30,37
125,VIR,P001133,P002084,P012585,1.25,-2,2,4
125,VIR,P001133,P002084,PBCN,4.383,-2,14,16
125,VIR,P001133,P004554,P004888,10.633,0,21,21
125,VIR,P001133,P004554,P006739,2.749,3,7,4
125,VIR,P001133,P004554,P009549,12.566,1,26,25
125,VIR,P001133,P004554,P012585,0.183,0,0,0
125,VIR,P001133,P004554,PBCN,2.116,1,5,4
125,VIR,P001133,P004888,P006739,11.366,-5,26,31
125,VIR,P001133,P004888,P009549,25.683,-4,57,61
125,VIR,P001133,P004888,P012585,0.05,0,0,0
125,VIR,P001133,P004888,P013374,1.766,1,6,5
125,VIR,P001133,P004888,PBCN,0.633,-2,2,4
125,VIR,P001133,P006739,P009549,12.833,-4,29,33
125,VIR,P001133,P006739,P012585,1.566,-1,4,5
125,VIR,P001133,P006739,P013374,0.983,4,4,0
125,VIR,P001133,P006739,PBCN,6.682,0,21,21
125,VIR,P001133,P009549,P012585,0.05,0,0,0
125,VIR,P001133,P009549,P013374,1.766,1,6,5
125,VIR,P001133,P009549,PBCN,2.1,-1,5,6
125,VIR,P001133,P012585,PBCN,1.066,1,4,3
125,VIR,P001844,P002084,P004888,4.117,4,12,8
125,VIR,P001844,P002084,P006739,3.383,0,10,10
125,VIR,P001844,P002084,P009549,4.117,4,12,8
125,VIR,P001844,P002084,P012585,0.5,-2,0,2
125,VIR,P001844,P002084,PBCN,2.883,2,10,8
125,VIR,P001844,P004554,P004888,10.0,-2,19,21
125,VIR,P001844,P004554,P009549,10.0,-2,19,21
125,VIR,P001844,P004888,P009549,14.9,-1,33,34
125,VIR,P001844,P004888,P013374,0.783,-3,2,5
125,VIR,P001844,P006739,P012585,0.683,-1,2,3
125,VIR,P001844,P006739,PBCN,3.066,3,12,9
125,VIR,P001844,P009549,P013374,0.783,-3,2,5
125,VIR,P001844,P012585,PBCN,0.183,1,2,1
125,VIR,P002084,P004554,P004888,1.15,0,0,0
125,VIR,P002084,P004554,P006739,1.15,0,0,0
125,VIR,P002084,P004554,P009549,1.15,0,0,0
125,VIR,P002084,P004888,P006739,13.783,-5,28,33
125,VIR,P002084,P004888,P009549,17.117,0,37,37
125,VIR,P002084,P004888,P012585,0.25,1,1,0
125,VIR,P002084,P004888,P013374,2.883,6,8,2
125,VIR,P002084,P004888,PBCN,0.633,-2,2,4
125,VIR,P002084,P006739,P009549,13.117,-6,25,31
125,VIR,P002084,P006739,P012585,4.5,-8,4,12
125,VIR,P002084,P006739,P013374,5.983,-1,9,10
125,VIR,P002084,P006739,PBCN,7.483,-9,15,24
125,VIR,P002084,P009549,P012585,0.05,0,0,0
125,VIR,P002084,P009549,P013374,2.683,5,7,2
125,VIR,P002084,P009549,PBCN,0.167,-2,0,2
125,VIR,P002084,P012585,P013374,3.3,-6,2,8
125,VIR,P002084,P012585,PBCN,3.8,-7,3,10
125,VIR,P002084,P013374,PBCN,3.1,-7,1,8
125,VIR,P004554,P004888,P006739,1.783,2,2,0
125,VIR,P004554,P004888,P009549,11.783,0,21,21
125,VIR,P004554,P006739,P009549,3.716,3,7,4
125,VIR,P004554,P006739,P012585,0.183,0,0,0
125,VIR,P004554,P006739,PBCN,2.116,1,5,4
125,VIR,P004554,P009549,PBCN,1.933,1,5,4
125,VIR,P004554,P012585,PBCN,0.183,0,0,0
125,VIR,P004888,P006739,P009549,14.566,2,31,29
125,VIR,P004888,P006739,P012585,0.2,1,1,0
125,VIR,P004888,P006739,P013374,3.866,10,12,2
125,VIR,P004888,P006739,PBCN,0.633,-2,2,4
125,VIR,P004888,P009549,P012585,0.05,0,0,0
125,VIR,P004888,P009549,P013374,4.449,6,13,7
125,VIR,P004888,P012585,P013374,0.2,1,1,0
125,VIR,P006739,P009549,P013374,3.666,9,11,2
125,VIR,P006739,P009549,PBCN,2.1,-1,5,6
125,VIR,P006739,P012585,P013374,3.3,-6,2,8
125,VIR,P006739,P012585,PBCN,4.166,-6,5,11
125,VIR,P006739,P013374,PBCN,3.1,-7,1,8
125,VIR,P012585,P013374,PBCN,3.1,-7,1,8
126,ASV,P003526,P004194,P007027,5.749,-3,11,14
126,ASV,P003526,P004194,P011225,3.816,-4,6,10
126,ASV,P003526,P004194,P012731,1.733,-5,2,7
126,ASV,P003526,P004194,P013371,1.933,1,5,4
126,ASV,P003526,P004194,P013405,4.016,2,9,7
126,ASV,P003526,P007027,P010545,6.067,6,18,12
126,ASV,P003526,P007027,P011225,4.016,-4,6,10
126,ASV,P003526,P007027,P012731,1.933,-5,2,7
126,ASV,P003526,P007027,P013371,7.8,7,23,16
126,ASV,P003526,P007027,P013405,9.883,8,27,19
126,ASV,P003526,P010545,P011225,2.0,-4,3,7
126,ASV,P003526,P010545,P012731,2.0,-4,3,7
126,ASV,P003526,P010545,P013371,5.867,6,18,12
126,ASV,P003526,P010545,P013405,5.867,6,18,12
126,ASV,P003526,P010545,PKIR,1.8,-4,3,7
126,ASV,P003526,P011225,P012731,3.733,-9,5,14
126,ASV,P003526,P011225,P013405,2.083,1,4,3
126,ASV,P003526,P011225,PKIR,1.8,-4,3,7
126,ASV,P003526,P012731,PKIR,1.8,-4,3,7
126,ASV,P003526,P013371,P013405,7.8,7,23,16
126,ASV,P004194,P007027,P010316,1.533,2,6,4
126,ASV,P004194,P007027,P010545,4.8,-3,7,10
126,ASV,P004194,P007027,P011225,17.432,0,38,38
126,ASV,P004194,P007027,P012731,16.666,-2,37,39
126,ASV,P004194,P007027,P013371,3.8,3,9,6
