Gamecode,CODETEAM,J1,J2,J3,TIME,DELTA_SCORE,OFF,DEF
74,TEL,P009783,P011199,P012744,2.667,1,4,3
74,TEL,P009783,P011214,P011219,4.35,5,8,3
74,TEL,P009783,P011214,P011971,2.05,0,4,4
74,TEL,P009783,P011214,P012744,5.25,4,12,8
74,TEL,P009783,P011219,P011971,0.084,2,2,0
74,TEL,P009783,P011971,P012744,0.333,0,0,0
74,TEL,P009863,P011193,P011199,2.133,-2,2,4
74,TEL,P009863,P011193,P011214,9.016,5,19,14
74,TEL,P009863,P011193,P011219,10.116,3,21,18
74,TEL,P009863,P011193,P011971,8.166,-1,15,16
74,TEL,P009863,P011199,P011219,0.467,0,0,0
74,TEL,P009863,P011199,P011971,2.25,0,4,4
74,TEL,P009863,P011199,P012744,2.667,1,4,3
74,TEL,P009863,P011214,P011219,12.766,7,27,20
74,TEL,P009863,P011214,P011971,8.933,6,23,17
74,TEL,P009863,P011214,P012744,5.25,4,12,8
74,TEL,P009863,P011219,P011971,8.5,4,21,17
74,TEL,P009863,P011971,P012744,0.333,0,0,0
74,TEL,P011193,P011199,P011971,4.3,0,4,4
74,TEL,P011193,P011199,P012744,2.167,2,2,0
74,TEL,P011193,P011214,P011219,10.3,7,26,19
74,TEL,P011193,P011214,P011971,8.85,-1,20,21
74,TEL,P011193,P011219,P011971,7.317,3,20,17
74,TEL,P011193,P011971,P012744,2.167,2,2,0
74,TEL,P011199,P011971,P012744,2.167,2,2,0
74,TEL,P011214,P011219,P011971,9.767,6,28,22
74,TEL,P011214,P011971,P012744,0.333,0,0,0
74,ULK,P005844,P006661,P006961,5.617,-7,4,11
74,ULK,P005844,P006661,P008962,7.317,-7,4,11
74,ULK,P005844,P006661,P009849,1.7,0,0,0
74,ULK,P005844,P006661,P011052,2.417,0,2,2
74,ULK,P005844,P006661,P011201,3.2,-7,2,9
74,ULK,P005844,P006661,P011980,1.7,0,0,0
74,ULK,P005844,P006961,P008962,9.017,-7,10,17
74,ULK,P005844,P006961,P009849,4.167,0,6,6
74,ULK,P005844,P006961,P011052,6.584,0,8,8
74,ULK,P005844,P006961,P011157,0.767,0,0,0
74,ULK,P005844,P006961,P011201,3.2,-7,2,9
74,ULK,P005844,P008962,P009849,12.067,2,20,18
74,ULK,P005844,P008962,P011052,12.784,2,22,20
74,ULK,P005844,P008962,P011157,4.467,4,10,6
74,ULK,P005844,P008962,P011201,3.2,-7,2,9
74,ULK,P005844,P008962,P011980,4.2,-2,4,6
74,ULK,P005844,P009849,P011052,11.134,2,20,18
74,ULK,P005844,P009849,P011157,5.234,4,10,6
74,ULK,P005844,P009849,P011980,4.2,-2,4,6
74,ULK,P005844,P011052,P011157,5.234,4,10,6
74,ULK,P005844,P011052,P011980,2.5,-2,4,6
74,ULK,P006661,P006961,P008962,23.984,-4,46,50
74,ULK,P006661,P006961,P009849,0.167,0,0,0
74,ULK,P006661,P006961,P011052,4.317,-3,5,8
74,ULK,P006661,P006961,P011157,18.2,3,42,39
74,ULK,P006661,P006961,P011201,6.5,1,15,14
74,ULK,P006661,P006961,P011980,13.167,-2,26,28
74,ULK,P006661,P008962,P009849,2.95,-2,0,2
74,ULK,P006661,P008962,P011052,6.417,-4,12,16
74,ULK,P006661,P008962,P011157,21.383,0,49,49
74,ULK,P006661,P008962,P011201,6.5,1,15,14
74,ULK,P006661,P008962,P011980,18.05,-5,33,38
74,ULK,P006661,P009849,P011052,0.167,0,0,0
74,ULK,P006661,P009849,P011157,1.083,-2,0,2
74,ULK,P006661,P009849,P011980,2.783,-2,0,2
74,ULK,P006661,P011052,P011157,3.833,-4,10,14
74,ULK,P006661,P011052,P011980,2.1,-1,7,8
74,ULK,P006661,P011157,P011201,3.3,8,13,5
74,ULK,P006661,P011157,P011980,16.35,-5,33,38
74,ULK,P006961,P008962,P009849,3.567,0,6,6
74,ULK,P006961,P008962,P011052,7.717,-3,11,14
74,ULK,P006961,P008962,P011157,18.2,3,42,39
74,ULK,P006961,P008962,P011201,6.5,1,15,14
74,ULK,P006961,P008962,P011980,13.167,-2,26,28
74,ULK,P006961,P009849,P011052,4.334,0,6,6
74,ULK,P006961,P009849,P011157,0.767,0,0,0
74,ULK,P006961,P011052,P011157,2.5,-3,3,6
74,ULK,P006961,P011157,P011201,3.3,8,13,5
74,ULK,P006961,P011157,P011980,13.167,-2,26,28
74,ULK,P008962,P009849,P011052,10.534,2,20,18
74,ULK,P008962,P009849,P011157,5.55,2,10,8
74,ULK,P008962,P009849,P011980,5.283,-4,4,8
74,ULK,P008962,P011052,P011157,8.3,0,20,20
74,ULK,P008962,P011052,P011980,4.6,-3,11,14
74,ULK,P008962,P011157,P011201,3.3,8,13,5
74,ULK,P008962,P011157,P011980,16.35,-5,33,38
74,ULK,P009849,P011052,P011157,5.234,4,10,6
74,ULK,P009849,P011052,P011980,2.5,-2,4,6
74,ULK,P009849,P011157,P011980,1.083,-2,0,2
74,ULK,P011052,P011157,P011980,2.1,-1,7,8
75,OLY,P001255,P006302,P008811,6.1,3,16,13
75,OLY,P001255,P006302,P008829,5.217,1,14,13
75,OLY,P001255,P006302,P008855,0.883,2,2,0
75,OLY,P001255,P006302,P010392,0.883,2,2,0
75,OLY,P001255,P006302,P010612,5.217,1,14,13
75,OLY,P001255,P006589,P008829,2.667,3,9,6
75,OLY,P001255,P006589,P008855,2.667,3,9,6
75,OLY,P001255,P006589,P010612,2.667,3,9,6
75,OLY,P001255,P008811,P008829,27.1,-2,54,56
75,OLY,P001255,P008811,P008855,22.766,-1,42,43
75,OLY,P001255,P008811,P010392,1.333,2,7,5
75,OLY,P001255,P008811,P010612,26.65,-2,49,51
75,OLY,P001255,P008829,P008855,24.667,0,49,49
75,OLY,P001255,P008829,P010392,0.567,0,5,5
75,OLY,P001255,P008829,P010612,29.434,1,58,57
75,OLY,P001255,P008855,P010392,1.45,2,7,5
75,OLY,P001255,P008855,P010612,24.217,0,44,44
75,OLY,P001255,P010392,P010612,0.117,0,0,0
75,OLY,P006302,P006589,P008829,3.65,0,6,6
75,OLY,P006302,P006589,P010392,3.65,0,6,6
75,OLY,P006302,P006589,P011983,3.65,0,6,6
75,OLY,P006302,P008811,P008829,10.684,3,31,28
75,OLY,P006302,P008811,P008855,3.55,-2,8,10
75,OLY,P006302,P008811,P010392,5.483,4,19,15
75,OLY,P006302,P008811,P010612,5.217,1,14,13
75,OLY,P006302,P008811,P011983,3.667,6,11,5
75,OLY,P006302,P008829,P008855,2.667,-4,6,10
75,OLY,P006302,P008829,P010392,8.25,2,23,21
75,OLY,P006302,P008829,P010612,5.217,1,14,13
75,OLY,P006302,P008829,P011983,7.317,6,17,11
75,OLY,P006302,P008855,P010392,2.683,-2,8,10
75,OLY,P006302,P008855,P011983,0.867,0,0,0
75,OLY,P006302,P010392,P011983,6.45,6,17,11
75,OLY,P006589,P008829,P008855,2.667,3,9,6
75,OLY,P006589,P008829,P010392,3.65,0,6,6
75,OLY,P006589,P008829,P010612,2.667,3,9,6
75,OLY,P006589,P008829,P011983,3.65,0,6,6
75,OLY,P006589,P008855,P010612,2.667,3,9,6
75,OLY,P006589,P010392,P011983,3.65,0,6,6
75,OLY,P008811,P008829,P008855,24.667,-7,46,53
75,OLY,P008811,P008829,P010392,5.167,2,22,20
75,OLY,P008811,P008829,P010612,26.767,-2,49,51
75,OLY,P008811,P008829,P011983,3.667,6,11,5
75,OLY,P008811,P008855,P010392,3.25,-2,13,15
75,OLY,P008811,P008855,P010612,21.55,-3,35,38
75,OLY,P008811,P008855,P011983,0.867,0,0,0
75,OLY,P008811,P010392,P010612,0.117,0,0,0
75,OLY,P008811,P010392,P011983,2.8,6,11,5
75,OLY,P008829,P008855,P010392,2.484,-4,11,15
75,OLY,P008829,P008855,P010612,24.334,0,44,44
75,OLY,P008829,P008855,P011983,0.867,0,0,0
75,OLY,P008829,P010392,P010612,0.234,0,0,0
75,OLY,P008829,P010392,P011983,6.45,6,17,11
75,OLY,P008855,P010392,P010612,0.234,0,0,0
75,RED,P000848,P002553,P004720,4.433,-5,5,10
75,RED,P000848,P002553,P006436,9.7,4,28,24
75,RED,P000848,P002553,P008966,1.6,-3,2,5
75,RED,P000848,P002553,P009035,9.683,-7,16,23
75,RED,P000848,P002553,P012044,10.966,4,27,23
75,RED,P000848,P002553,PJDR,6.017,4,21,17
75,RED,P000848,P004720,P007960,9.234,-7,13,20
75,RED,P000848,P004720,P008966,3.617,-9,3,12
75,RED,P000848,P004720,P009035,10.05,-3,15,18
75,RED,P000848,P004720,P012044,10.05,-3,15,18
75,RED,P000848,P004720,PJDR,3.617,-9,3,12
75,RED,P000848,P006436,P007960,7.916,-1,18,19
75,RED,P000848,P006436,P008966,4.433,1,11,10
75,RED,P000848,P006436,P009035,10.516,-9,20,29
75,RED,P000848,P006436,P012044,7.649,4,22,18
75,RED,P000848,P006436,PJDR,13.183,4,39,35
75,RED,P000848,P007960,P008966,6.45,-5,12,17
75,RED,P000848,P007960,P009035,10.7,-3,19,22
75,RED,P000848,P007960,P012044,6.55,-1,10,11
75,RED,P000848,P007960,PJDR,10.6,-7,21,28
75,RED,P000848,P008966,P012044,1.6,-3,2,5
75,RED,P000848,P008966,PJDR,6.45,-5,12,17
75,RED,P000848,P009035,P012044,13.249,-5,20,25
75,RED,P000848,P009035,PJDR,7.5,-9,15,24
75,RED,P000848,P012044,PJDR,3.033,7,15,8
75,RED,P002553,P004720,P009035,6.5,-4,8,12
75,RED,P002553,P004720,P012044,6.5,-4,8,12
75,RED,P002553,P004720,PJDR,2.067,1,3,2
75,RED,P002553,P006436,P008966,6.733,2,18,16
75,RED,P002553,P006436,P009035,5.25,-2,11,13
75,RED,P002553,P006436,P012044,11.666,14,38,24
75,RED,P002553,P006436,PJDR,11.15,9,37,28
75,RED,P002553,P008966,P012044,6.733,2,18,16
75,RED,P002553,P008966,PJDR,5.133,5,16,11
75,RED,P002553,P009035,P012044,8.583,-1,13,14
75,RED,P002553,P009035,PJDR,5.234,-4,9,13
75,RED,P002553,P012044,PJDR,10.05,15,34,19
75,RED,P004720,P006436,P007960,0.333,0,0,0
75,RED,P004720,P006436,P008966,0.333,0,0,0
75,RED,P004720,P006436,P011964,0.333,0,0,0
75,RED,P004720,P007960,P008966,4.95,-9,3,12
75,RED,P004720,P007960,P009035,5.617,2,10,8
75,RED,P004720,P007960,P011964,0.333,0,0,0
75,RED,P004720,P007960,P012044,6.617,2,10,8
75,RED,P004720,P007960,PJDR,4.617,-9,3,12
75,RED,P004720,P008966,P011964,0.333,0,0,0
75,RED,P004720,P008966,P012044,1.0,0,0,0
75,RED,P004720,P008966,PJDR,4.617,-9,3,12
75,RED,P004720,P009035,P012044,12.117,-2,18,20
75,RED,P004720,P009035,PJDR,2.067,1,3,2
75,RED,P004720,P012044,PJDR,3.067,1,3,2
75,RED,P006436,P007960,P008966,3.166,4,9,5
75,RED,P006436,P007960,P009035,5.083,-5,9,14
75,RED,P006436,P007960,P011964,0.333,0,0,0
75,RED,P006436,P007960,P012044,0.933,-3,0,3
75,RED,P006436,P007960,PJDR,6.983,2,18,16
75,RED,P006436,P008966,P011964,0.333,0,0,0
75,RED,P006436,P008966,P012044,6.733,2,18,16
75,RED,P006436,P008966,PJDR,7.966,9,25,16
75,RED,P006436,P009035,P012044,3.199,-2,5,7
75,RED,P006436,P009035,PJDR,7.5,-9,15,24
75,RED,P006436,P012044,PJDR,8.166,12,31,19
75,RED,P007960,P008966,P011964,0.333,0,0,0
75,RED,P007960,P008966,P012044,1.0,0,0,0
75,RED,P007960,P008966,PJDR,7.45,-5,12,17
75,RED,P007960,P009035,P012044,6.55,-1,10,11
75,RED,P007960,P009035,PJDR,4.15,-2,9,11
75,RED,P007960,P012044,PJDR,1.0,0,0,0
75,RED,P008966,P012044,PJDR,6.133,5,16,11
75,RED,P009035,P012044,PJDR,2.25,-1,3,4
76,MAD,P001392,P003108,P004887,1.767,-1,4,5
76,MAD,P001392,P003108,PBMT,1.767,-1,4,5
76,MAD,P001392,P003108,PTGB,1.767,-1,4,5
76,MAD,P001392,P004887,P005928,3.567,6,10,4
76,MAD,P001392,P004887,P006540,1.867,5,5,0
76,MAD,P001392,P004887,P009005,3.567,6,10,4
76,MAD,P001392,P004887,PBMT,3.467,0,9,9
76,MAD,P001392,P004887,PTGB,1.767,-1,4,5
76,MAD,P001392,P005791,P005928,11.933,15,36,21
76,MAD,P001392,P005791,P006540,11.933,15,36,21
76,MAD,P001392,P005791,P009005,11.933,15,36,21
76,MAD,P001392,P005928,P006540,13.8,20,41,21
76,MAD,P001392,P005928,P009005,15.5,21,46,25
76,MAD,P001392,P005928,PBMT,1.7,1,5,4
76,MAD,P001392,P006540,P009005,13.8,20,41,21
76,MAD,P001392,P009005,PBMT,1.7,1,5,4
76,MAD,P001392,PBMT,PTGB,1.767,-1,4,5
76,MAD,P003108,P004887,PBMT,8.3,-13,6,19
76,MAD,P003108,P004887,PCVM,6.533,-12,2,14
76,MAD,P003108,P004887,PTGB,8.3,-13,6,19
76,MAD,P003108,P005791,P005928,0.65,-2,0,2
76,MAD,P003108,P005791,P010357,0.65,-2,0,2
76,MAD,P003108,P005791,PBMT,0.65,-2,0,2
76,MAD,P003108,P005928,P006540,1.917,-4,3,7
76,MAD,P003108,P005928,P010357,2.567,-6,3,9
76,MAD,P003108,P005928,PBMT,2.567,-6,3,9
76,MAD,P003108,P006540,P010357,2.65,-6,5,11
76,MAD,P003108,P006540,PBMT,2.65,-6,5,11
76,MAD,P003108,P006540,PCVM,0.733,-2,2,4
76,MAD,P003108,P010357,PBMT,3.3,-8,5,13
76,MAD,P003108,P010357,PCVM,0.733,-2,2,4
76,MAD,P003108,PBMT,PCVM,7.266,-14,4,18
76,MAD,P003108,PBMT,PTGB,8.3,-13,6,19
76,MAD,P003108,PCVM,PTGB,6.533,-12,2,14
76,MAD,P004887,P005928,P006540,2.284,7,7,0
76,MAD,P004887,P005928,P009005,3.984,8,12,4
76,MAD,P004887,P005928,PBMT,1.7,1,5,4
76,MAD,P004887,P005928,PTGB,0.417,2,2,0
76,MAD,P004887,P006540,P009005,4.417,10,10,0
76,MAD,P004887,P006540,P010357,1.633,-3,2,5
76,MAD,P004887,P006540,PCVM,3.766,0,5,5
76,MAD,P004887,P006540,PTGB,4.183,2,7,5
76,MAD,P004887,P009005,PBMT,1.7,1,5,4
76,MAD,P004887,P009005,PCVM,2.133,3,3,0
76,MAD,P004887,P009005,PTGB,2.55,5,5,0
76,MAD,P004887,P010357,PBMT,5.85,7,16,9
76,MAD,P004887,P010357,PCVM,7.483,4,18,14
76,MAD,P004887,P010357,PTGB,7.483,4,18,14
76,MAD,P004887,PBMT,PCVM,12.383,-5,18,23
76,MAD,P004887,PBMT,PTGB,14.15,-6,22,28
76,MAD,P004887,PCVM,PTGB,16.149,-5,23,28
76,MAD,P005791,P005928,P006540,13.15,22,45,23
76,MAD,P005791,P005928,P009005,13.15,22,45,23
76,MAD,P005791,P005928,P010357,1.45,0,2,2
76,MAD,P005791,P005928,PBMT,1.45,0,2,2
76,MAD,P005791,P005928,PTGB,2.017,9,11,2
76,MAD,P005791,P006540,P009005,13.15,22,45,23
76,MAD,P005791,P006540,P010357,0.45,0,0,0
76,MAD,P005791,P006540,PCVM,0.45,0,0,0
76,MAD,P005791,P006540,PTGB,1.667,7,9,2
76,MAD,P005791,P009005,PTGB,1.217,7,9,2
76,MAD,P005791,P010357,PBMT,1.85,0,2,2
76,MAD,P005791,P010357,PCVM,0.85,0,0,0
76,MAD,P005791,P010357,PTGB,1.65,2,2,0
76,MAD,P005791,PBMT,PCVM,0.4,0,0,0
76,MAD,P005791,PBMT,PTGB,1.2,2,2,0
76,MAD,P005791,PCVM,PTGB,0.85,0,0,0
76,MAD,P005928,P006540,P009005,15.434,29,52,23
76,MAD,P005928,P006540,P010357,1.917,-4,3,7
76,MAD,P005928,P006540,PBMT,1.917,-4,3,7
76,MAD,P005928,P006540,PTGB,1.634,9,11,2
76,MAD,P005928,P009005,PBMT,1.7,1,5,4
76,MAD,P005928,P009005,PTGB,1.634,9,11,2
76,MAD,P005928,P010357,PBMT,3.367,-4,5,9
76,MAD,P005928,P010357,PTGB,0.8,2,2,0
76,MAD,P005928,PBMT,PTGB,0.8,2,2,0
76,MAD,P006540,P009005,PCVM,2.133,3,3,0
76,MAD,P006540,P009005,PTGB,3.767,12,14,2
76,MAD,P006540,P010357,PBMT,2.65,-6,5,11
76,MAD,P006540,P010357,PCVM,2.816,-5,4,9
76,MAD,P006540,P010357,PTGB,2.083,-3,2,5
76,MAD,P006540,PBMT,PCVM,0.733,-2,2,4
76,MAD,P006540,PCVM,PTGB,4.216,0,5,5
76,MAD,P009005,PCVM,PTGB,2.133,3,3,0
76,MAD,P010357,PBMT,PCVM,6.983,5,18,13
76,MAD,P010357,PBMT,PTGB,7.05,9,18,9
76,MAD,P010357,PCVM,PTGB,8.333,4,18,14
76,MAD,PBMT,PCVM,PTGB,12.783,-5,18,23
76,MCO,P004790,P005985,P009754,1.9,-1,2,3
76,MCO,P004790,P005985,P010588,4.083,3,12,9
76,MCO,P004790,P005985,P011212,2.383,4,8,4
76,MCO,P004790,P005985,P011226,5.983,2,14,12
76,MCO,P004790,P005985,P012515,1.7,-1,4,5
76,MCO,P004790,P005985,PLCZ,1.9,-1,2,3
76,MCO,P004790,P009754,P011226,1.9,-1,2,3
76,MCO,P004790,P009754,PLCZ,1.9,-1,2,3
76,MCO,P004790,P010588,P011212,2.383,4,8,4
76,MCO,P004790,P010588,P011226,4.083,3,12,9
76,MCO,P004790,P010588,P012515,1.7,-1,4,5
76,MCO,P004790,P011196,P011212,6.433,-5,12,17
76,MCO,P004790,P011196,P011231,6.433,-5,12,17
76,MCO,P004790,P011196,P012709,6.433,-5,12,17
76,MCO,P004790,P011212,P011226,2.383,4,8,4
76,MCO,P004790,P011212,P011231,6.433,-5,12,17
76,MCO,P004790,P011212,P012709,6.433,-5,12,17
76,MCO,P004790,P011226,P012515,1.7,-1,4,5
76,MCO,P004790,P011226,PLCZ,1.9,-1,2,3
76,MCO,P004790,P011231,P012709,6.433,-5,12,17
76,MCO,P005985,P009754,P010588,10.533,-1,25,26
76,MCO,P005985,P009754,P011196,4.25,9,9,0
76,MCO,P005985,P009754,P011212,4.25,9,9,0
76,MCO,P005985,P009754,P011226,10.233,0,21,21
76,MCO,P005985,P009754,P011231,4.25,9,9,0
76,MCO,P005985,P009754,P012515,2.2,-2,6,8
76,MCO,P005985,P009754,PLCZ,12.433,-2,27,29
76,MCO,P005985,P010588,P011196,2.15,-9,2,11
76,MCO,P005985,P010588,P011212,6.633,-7,12,19
76,MCO,P005985,P010588,P011226,15.016,-7,33,40
76,MCO,P005985,P010588,P012515,5.55,-3,12,15
76,MCO,P005985,P010588,PLCZ,12.633,-3,27,30
76,MCO,P005985,P011196,P011212,8.067,0,13,13
76,MCO,P005985,P011196,P011226,3.817,-9,4,13
76,MCO,P005985,P011196,P011231,5.917,9,11,2
76,MCO,P005985,P011212,P011226,6.65,-7,12,19
76,MCO,P005985,P011212,P011231,5.917,9,11,2
76,MCO,P005985,P011212,P012515,1.65,0,2,2
76,MCO,P005985,P011212,PLCZ,2.1,-2,2,4
76,MCO,P005985,P011226,P011231,1.667,0,2,2
76,MCO,P005985,P011226,P012515,1.7,-1,4,5
76,MCO,P005985,P011226,PLCZ,10.683,-2,21,23
76,MCO,P005985,P012515,PLCZ,3.85,-2,8,10
76,MCO,P009754,P010588,P011226,8.333,1,19,18
76,MCO,P009754,P010588,P012515,2.2,-2,6,8
76,MCO,P009754,P010588,PLCZ,10.533,-1,25,26
76,MCO,P009754,P011196,P011212,4.25,9,9,0
76,MCO,P009754,P011196,P011231,4.25,9,9,0
76,MCO,P009754,P011212,P011231,4.25,9,9,0
76,MCO,P009754,P011226,PLCZ,10.233,0,21,21
76,MCO,P009754,P012515,PLCZ,2.2,-2,6,8
76,MCO,P010588,P011196,P011212,6.167,-18,7,25
76,MCO,P010588,P011196,P011226,4.95,-13,5,18
76,MCO,P010588,P011196,P011231,1.217,-5,2,7
76,MCO,P010588,P011196,P012709,4.017,-9,5,14
76,MCO,P010588,P011212,P011226,8.516,-11,15,26
76,MCO,P010588,P011212,P011231,1.217,-5,2,7
76,MCO,P010588,P011212,P012515,2.383,0,4,4
76,MCO,P010588,P011212,P012709,4.017,-9,5,14
76,MCO,P010588,P011212,PLCZ,2.833,-2,4,6
76,MCO,P010588,P011226,P012515,2.433,-1,6,7
76,MCO,P010588,P011226,P012709,2.8,-4,3,7
76,MCO,P010588,P011226,PLCZ,9.516,-1,21,22
76,MCO,P010588,P011231,P012709,1.217,-5,2,7
76,MCO,P010588,P012515,PLCZ,4.583,-2,10,12
76,MCO,P011196,P011212,P011226,8.75,-16,7,23
76,MCO,P011196,P011212,P011231,15.7,-4,25,29
76,MCO,P011196,P011212,P012709,12.583,-17,17,34
76,MCO,P011196,P011226,P011231,3.8,-3,2,5
76,MCO,P011196,P011226,P012709,4.933,-7,3,10
76,MCO,P011196,P011231,P012709,9.783,-13,14,27
76,MCO,P011212,P011226,P011231,3.8,-3,2,5
76,MCO,P011212,P011226,P012515,0.733,0,2,2
76,MCO,P011212,P011226,P012709,4.933,-7,3,10
76,MCO,P011212,P011226,PLCZ,1.183,-2,2,4
76,MCO,P011212,P011231,P012709,9.783,-13,14,27
76,MCO,P011212,P012515,PLCZ,2.383,0,4,4
76,MCO,P011226,P011231,P012709,2.133,-3,0,3
76,MCO,P011226,P012515,PLCZ,0.733,0,2,2
77,BAR,P000925,P002939,P003196,1.3,0,0,0
77,BAR,P000925,P002939,P003478,9.033,4,24,20
77,BAR,P000925,P002939,P004866,17.0,5,34,29
77,BAR,P000925,P002939,P006435,14.567,13,32,19
77,BAR,P000925,P002939,P011244,8.45,6,19,13
77,BAR,P000925,P002939,P012745,10.55,5,26,21
77,BAR,P000925,P003196,P004866,2.967,-2,3,5
77,BAR,P000925,P003196,P006435,2.967,-2,3,5
77,BAR,P000925,P003196,P007519,1.667,-2,3,5
77,BAR,P000925,P003478,P004866,5.733,-2,13,15
77,BAR,P000925,P003478,P006435,3.3,6,11,5
77,BAR,P000925,P003478,P012745,9.033,4,24,20
77,BAR,P000925,P004866,P006435,12.934,5,24,19
77,BAR,P000925,P004866,P007519,1.667,-2,3,5
77,BAR,P000925,P004866,P011244,8.45,6,19,13
77,BAR,P000925,P004866,P012745,7.25,-1,15,16
77,BAR,P000925,P006435,P007519,1.667,-2,3,5
77,BAR,P000925,P006435,P011244,8.45,6,19,13
77,BAR,P000925,P006435,P012745,4.817,7,13,6
77,BAR,P002939,P003196,P003478,2.783,2,6,4
77,BAR,P002939,P003196,P004866,6.216,6,12,6
77,BAR,P002939,P003196,P006435,3.433,4,6,2
77,BAR,P002939,P003196,P012745,4.916,6,12,6
77,BAR,P002939,P003478,P004866,8.516,0,19,19
77,BAR,P002939,P003478,P006435,6.183,0,11,11
77,BAR,P002939,P003478,P010641,2.883,-6,0,6
77,BAR,P002939,P003478,P011244,2.883,-6,0,6
77,BAR,P002939,P003478,P012745,11.816,6,30,24
77,BAR,P002939,P004866,P006435,13.4,11,27,16
77,BAR,P002939,P004866,P011244,8.45,6,19,13
77,BAR,P002939,P004866,P012745,12.166,5,27,22
77,BAR,P002939,P006435,P010641,2.883,-6,0,6
77,BAR,P002939,P006435,P011244,11.333,0,19,19
77,BAR,P002939,P006435,P012745,6.95,11,19,8
77,BAR,P002939,P010641,P011244,2.883,-6,0,6
77,BAR,P003196,P003478,P004866,2.783,2,6,4
77,BAR,P003196,P003478,P006435,3.717,1,8,7
77,BAR,P003196,P003478,P007464,2.7,-2,4,6
77,BAR,P003196,P003478,P007519,6.417,-1,12,13
77,BAR,P003196,P003478,P012745,9.2,1,18,17
77,BAR,P003196,P004866,P006435,7.717,0,11,11
77,BAR,P003196,P004866,P007519,4.284,-4,5,9
77,BAR,P003196,P004866,P012745,7.533,4,14,10
77,BAR,P003196,P006435,P007519,8.001,-3,13,16
77,BAR,P003196,P006435,P012745,8.467,3,16,13
77,BAR,P003196,P007464,P007519,2.7,-2,4,6
77,BAR,P003196,P007464,P012745,2.7,-2,4,6
77,BAR,P003196,P007519,P012745,9.034,-3,14,17
77,BAR,P003478,P004866,P012745,8.516,0,19,19
77,BAR,P003478,P006435,P007519,3.717,1,8,7
77,BAR,P003478,P006435,P010641,2.883,-6,0,6
77,BAR,P003478,P006435,P011244,2.883,-6,0,6
77,BAR,P003478,P006435,P012745,7.017,7,19,12
77,BAR,P003478,P007464,P007519,3.9,-4,4,8
77,BAR,P003478,P007464,P010641,1.2,-2,0,2
77,BAR,P003478,P007464,P011244,0.317,0,0,0
77,BAR,P003478,P007464,P012745,3.583,-4,4,8
77,BAR,P003478,P007519,P010641,1.2,-2,0,2
77,BAR,P003478,P007519,P011244,0.317,0,0,0
77,BAR,P003478,P007519,P012745,7.3,-3,12,15
77,BAR,P003478,P010641,P011244,3.2,-6,0,6
77,BAR,P003478,P010641,P012745,0.883,-2,0,2
77,BAR,P004866,P006435,P007519,4.284,-4,5,9
77,BAR,P004866,P006435,P011244,8.45,6,19,13
77,BAR,P004866,P006435,P012745,6.267,3,10,7
77,BAR,P004866,P007519,P012745,2.617,-2,2,4
77,BAR,P006435,P007519,P012745,6.334,-1,10,11
77,BAR,P006435,P010641,P011244,2.883,-6,0,6
77,BAR,P007464,P007519,P010641,1.2,-2,0,2
77,BAR,P007464,P007519,P011244,0.317,0,0,0
77,BAR,P007464,P007519,P012745,3.583,-4,4,8
77,BAR,P007464,P010641,P011244,0.317,0,0,0
77,BAR,P007464,P010641,P012745,0.883,-2,0,2
77,BAR,P007519,P010641,P011244,0.317,0,0,0
77,BAR,P007519,P010641,P012745,0.883,-2,0,2
77,PAM,P000556,P003960,P004863,3.4,0,6,6
77,PAM,P000556,P003960,P005356,6.467,-2,10,12
77,PAM,P000556,P003960,P007870,2.2,-2,4,6
77,PAM,P000556,P003960,P009101,0.733,2,2,0
77,PAM,P000556,P003960,P010393,2.7,2,6,4
77,PAM,P000556,P003960,P010568,3.8,0,6,6
77,PAM,P000556,P003960,P012738,0.7,-2,0,2
77,PAM,P000556,P003960,P012739,1.6,2,2,0
77,PAM,P000556,P004863,P005356,10.234,-6,14,20
77,PAM,P000556,P004863,P007870,9.217,-2,12,14
77,PAM,P000556,P004863,P010393,9.5,5,17,12
77,PAM,P000556,P004863,P010568,2.383,4,4,0
77,PAM,P000556,P004863,P012738,3.117,-7,1,8
77,PAM,P000556,P005356,P007870,9.484,-8,14,22
77,PAM,P000556,P005356,P010393,7.117,1,13,12
77,PAM,P000556,P005356,P010568,3.067,-2,4,6
77,PAM,P000556,P005356,P011982,0.45,0,2,2
77,PAM,P000556,P005356,P012738,3.567,-7,3,10
77,PAM,P000556,P005356,P012739,0.867,0,0,0
77,PAM,P000556,P007870,P010393,6.8,3,11,8
77,PAM,P000556,P007870,P010568,4.583,2,8,6
77,PAM,P000556,P007870,P011982,0.45,0,2,2
77,PAM,P000556,P007870,P012738,2.867,-5,3,8
77,PAM,P000556,P009101,P010568,0.733,2,2,0
77,PAM,P000556,P009101,P012739,0.733,2,2,0
77,PAM,P000556,P010393,P010568,2.383,4,4,0
77,PAM,P000556,P010568,P012739,1.6,2,2,0
77,PAM,P000556,P011982,P012738,0.45,0,2,2
77,PAM,P003960,P004863,P005356,4.133,2,9,7
77,PAM,P003960,P004863,P007870,0.55,2,3,1
77,PAM,P003960,P004863,P010393,3.25,4,9,5
77,PAM,P003960,P004863,P011982,0.183,0,0,0
77,PAM,P003960,P004863,P012738,0.883,-2,0,2
77,PAM,P003960,P005356,P007870,4.867,-5,9,14
77,PAM,P003960,P005356,P010393,3.25,4,9,5
