TEAM,NAME,PLAYER_ID,NAT,LINK
MCO,"TARPEY, TERRY",P012515,USA,https://media-cdn.cortextech.io/fe28df16-a99d-4da3-b71b-26bfa79b80eb.png
MCO,"THEIS, DANIEL",P004132,GER,https://media-cdn.cortextech.io/b5d71c9e-747c-45b6-9543-ac4fa79b35e2.png
ZAL,"BIRUTIS, LAURYNAS",P005504,LTU,https://media-cdn.cortextech.io/ec9e23f4-7618-42d7-9ccd-05bb89fe2e4b.png
ZAL,"BRAZDEIKIS, IGNAS",P011983,LTU,https://media-cdn.cortextech.io/32aea757-dc80-4848-82f4-525b77e0eb0d.png
ZAL,"BUTKEVICIUS, ARNAS",P002676,LTU,https://media-cdn.cortextech.io/141e5608-9388-4c11-96ed-fbe12fa4a1bf.png
ZAL,"FRANCISCO, SYLVAIN",P007975,FRA,https://media-cdn.cortextech.io/bab9d21f-1fbd-401a-8b26-f9b350a4c47d.png
ZAL,"LO, MAODO",P007032,GER,https://media-cdn.cortextech.io/4f56a0f9-4aaa-4477-aebc-68205cdbb245.png
ZAL,"RUBSTAVICIUS, MANTAS",P009299,LTU,https://media-cdn.cortextech.io/a93cf565-afb7-4791-8314-3c1e4b5b2cd8.png
ZAL,"SIRVYDIS, DEIVIDAS",P007029,LTU,https://media-cdn.cortextech.io/8541a521-e186-49b5-b66a-1a9af61829c8.png
ZAL,"SLEVA, DUSTIN",P011927,USA,https://media-cdn.cortextech.io/eb0f304c-0299-4013-bbf4-481b25db175b.png
ZAL,"TUBELIS, AZUOLAS",P008192,LTU,https://media-cdn.cortextech.io/c7627328-e2bd-4989-9dd1-2abcaddf021d.png
ZAL,"ULANOVAS, EDGARAS",P002329,LTU,https://media-cdn.cortextech.io/c37e8132-0498-4172-8e32-4c7044bd4370.png
ZAL,"WILLIAMS-GOSS, NIGEL",P007982,USA,https://media-cdn.cortextech.io/657693b6-df7a-4f83-b8d6-10c2ed158dce.png
ZAL,"WRIGHT, MOSES",P012878,USA,https://media-cdn.cortextech.io/9c4e7b10-e94e-4335-bec1-99979d42f096.png
ASV,"AJINCA, MELVIN",P010316,FRA,https://media-cdn.cortextech.io/95228ab6-9d8d-4d35-a796-1734d65e28fb.png
ASV,"ATAMNA, ADAM",P012268,FRA,https://media-cdn.cortextech.io/c2ae0573-091b-4682-8a19-806b6fdc655f.png
ASV,"DE COLO, NANDO",P002100,FRA,https://media-cdn.cortextech.io/28e69311-7f90-4945-b5aa-10b966772678.png
ASV,"HARRISON, SHAQUILLE",P013371,USA,https://media-cdn.cortextech.io/3b994fa6-5da8-4559-ac9a-6c6400e3fd99.png
ASV,"JACKSON, EDWIN",P000229,FRA,https://media-cdn.cortextech.io/b6d8b256-85dc-407d-a292-9d54802109cf.png
ASV,"LIGHTY, DAVID",P003526,USA,https://media-cdn.cortextech.io/6eb519a5-da37-4b4b-bc03-467432aa3c8b.png
ASV,"MASSA, BODIAN",P012618,FRA,https://media-cdn.cortextech.io/29043d63-a741-4970-a849-8f2b865bd4ea.png
ASV,"NDIAYE, MBAYE",P012731,SEN,https://media-cdn.cortextech.io/f5a73145-a679-43f2-992b-3caaeb9ac9cc.png
ASV,"SELJAAS, ZACHARY",P014088,USA,https://media-cdn.cortextech.io/dc020bbc-568f-482c-8e1a-070df69a0b83.png
ASV,"TRAORE, ARMEL",P010319,FRA,https://media-cdn.cortextech.io/e9db529b-bdba-4c4f-8248-c52e6bf7c438.png
ASV,"VAUTIER, BASTIEN",P014014,FRA,https://media-cdn.cortextech.io/b33e8226-0dfc-4169-b7db-4e5c81590d55.png
ASV,"WATSON, GLYNN",P014013,USA,https://media-cdn.cortextech.io/8b123b47-d7a0-47ea-b91d-1514ef1e87b0.png
PAM,"COSTELLO, MATTHEW",P010444,IVO,https://media-cdn.cortextech.io/daa41d29-1915-4021-b276-aff41df0b04b.png
PAM,"DE LARREA, SERGIO",P010750,ESP,https://media-cdn.cortextech.io/5c52e29f-09dd-45b3-ae82-a839d68146f7.png
PAM,"IROEGBU, IKE",P014133,NGR,https://media-cdn.cortextech.io/8f22edf5-41f6-4579-a0db-707de7ab4862.png
PAM,"MOORE, OMARI",P014115,USA,https://media-cdn.cortextech.io/e7047eb4-0342-47e6-9f1b-4b7584864d1f.png
PAM,"NOGUES, ISAAC",P010162,ESP,https://media-cdn.cortextech.io/579222f0-9353-43d5-b566-eb52c723a701.png
PAM,"PRADILLA, JAIME",P010393,ESP,https://media-cdn.cortextech.io/8030bf2e-bd4a-4d04-9cb4-44d44653b5c7.png
PAM,"PUERTO, JOSEP",P006643,ESP,https://media-cdn.cortextech.io/748f72b2-0ab2-4703-8592-d8d5566e1721.png
PAM,"REUVERS, NATHAN",P012738,HUN,https://media-cdn.cortextech.io/cdf75307-79da-4e91-943a-74b02e44b8e8.png
PAM,"SAKO, NEAL",P010545,FRA,https://media-cdn.cortextech.io/78789f26-e267-40eb-94ad-d646e026f6f9.png
PAM,"SESTINA, NATHAN",P011980,USA,https://media-cdn.cortextech.io/02801850-3aa4-43f0-995e-b7849bc450b1.png
PAM,"TAYLOR, KAMERON",P011217,USA,https://media-cdn.cortextech.io/ada7d8f8-abd5-4d14-9565-f537659a98f6.png
PAM,"THOMPSON, DARIUS",P011078,ITA,https://media-cdn.cortextech.io/881d7dbd-8ffa-4eef-ba14-e0ea68c1be29.png
OLY,"NETZIPOGLOU, OMIROS",P014122,GRE,https://media-cdn.cortextech.io/d78458ea-937a-4296-83b5-8a3a0fba9751.png
HTA,"TIMOR, BAR",P004846,ISR,https://media-cdn.cortextech.io/2a45b1ff-2027-467b-af40-560a7d406750.png
PRS,"AYAYI, JOEL",P006904,FRA,https://media-cdn.cortextech.io/3db448b6-8ede-4921-9522-2a01b163c996.png
BAS,"DIAKITE, MAMADI",P014027,GUI,https://media-cdn.cortextech.io/eedc9090-ac8a-4063-8763-0849554a22e1.png
PAN,"KALAITZAKIS, PANAGIOTIS",P011209,GRE,https://media-cdn.cortextech.io/370cc8f6-6da8-4a99-bf1c-d0390cf2f6fd.png
PAN,"OSMAN, CEDI",P004088,TUR,https://media-cdn.cortextech.io/dd9f197a-73d3-4d91-a3d5-63b9d7fe0bcc.png
BAR,"NORRIS, MILES",P014134,USA,https://media-cdn.cortextech.io/c38aeb22-ae60-4685-a8a4-65462937f136.png
TEL,"LAVI, GUR",P014120,ISR,https://media-cdn.cortextech.io/df3007c8-3a72-4d3a-b364-ee529eb07476.png
BAS,"KURUCS, RODIONS",P005713,LAT,https://media-cdn.cortextech.io/6ca0b78a-ccb0-45b3-ad2f-e10aff32f0fc.png
MIL,"BROWN, LORENZO",P009622,USA,https://media-cdn.cortextech.io/8c072cdd-59ae-4c44-8388-6a1903cd239e.png
MIL,"DIOP, OUSMANE",P013385,SEN,https://media-cdn.cortextech.io/a4d81cad-3c3a-4e1a-946b-37e9cc06b35b.png
MAD,"ALMANSA, IZAN",P010105,ESP,https://media-cdn.cortextech.io/94899581-0587-4377-bc88-feee33359afc.png
IST,"DOZIER, PJ",P012742,USA,https://media-cdn.cortextech.io/ac43e15a-c08d-42ed-a896-599ef9c4c3fc.png
OLY,"NTILIKINA, FRANK",P006591,FRA,https://media-cdn.cortextech.io/fc66f2ff-ec65-46a3-9321-f451825c4990.png
DUB,"ANDJUSIC, DANILO",P000956,SRB,https://media-cdn.cortextech.io/e64a983f-a641-4fbb-a4d6-c81b573a3845.png
ULK,"MAHMUTOGLU, MELIH",P002969,TUR,https://media-cdn.cortextech.io/f3c95ee0-c4ac-4f3a-ae7a-fb6dfd3723b9.png
ULK,"WILBEKIN, SCOTTIE",P006661,USA,https://media-cdn.cortextech.io/cded951a-8867-4298-b0f2-38bbff80dbd6.png
PAM,"BADIO, BRANCOU",P007527,SEN,https://media-cdn.cortextech.io/24556d2c-01db-4a9c-a2d0-e2607a4fae52.png
MUN,"HOLLATZ, JUSTUS",P009513,GER,https://media-cdn.cortextech.io/856be213-1e5f-4601-8d9e-0e442dae1ed5.png
MIL,"TONUT, STEFANO",P006509,ITA,https://media-cdn.cortextech.io/b7367896-700a-4f7e-9a0b-a1425632b23b.png
ULK,"ZAGARS, ARTURS",P008104,LAT,https://media-cdn.cortextech.io/b730ece6-d4b7-409a-84d6-398b9bc1315c.png
PRS,"HERRERA, SEBASTIAN",P012611,CHI,https://media-cdn.cortextech.io/554a36c3-9fe5-44af-8100-9cb7752e132a.png
MAD,"MALEDON, THEO",P007027,FRA,https://media-cdn.cortextech.io/3a8b14b1-12d8-4d17-a3f2-ad7db16f6822.png
PAM,"LOPEZ-AROSTEGUI, XABI",P005356,ESP,https://media-cdn.cortextech.io/995a25af-8a5d-4deb-acb2-26f28d87ed18.png
VIR,"AKELE, NICOLA",P011816,ITA,https://media-cdn.cortextech.io/917bb62a-9e27-4933-b04c-6da52dc877ee.png
BAR,"KEITA, SAYON",P012885,MLI,https://media-cdn.cortextech.io/ca2a28d2-16dd-4553-a63b-7a43aee03c4a.png
TEL,"OMORUYI, CLIFFORD",P014121,NGR,https://media-cdn.cortextech.io/7a660dd0-bcc7-4229-882c-a1e811a9de28.png
MIL,"FLACCADORI, DIEGO",P005670,ITA,https://media-cdn.cortextech.io/1d2df160-ebfd-4d2e-b65f-eafbcf8ccf97.png
PAM,"MONTERO, JEAN",P010042,DOM,https://media-cdn.cortextech.io/1f77a5c9-ccef-4bda-b0e8-11e4f1a8d9d8.png
BAS,"QUEREJETA, JOSEBA",P010788,ESP,https://media-cdn.cortextech.io/30e4f2ae-6d1d-480a-b72c-862f97987d05.png
MAD,"PROCIDA, GABRIELE",P008384,ITA,https://media-cdn.cortextech.io/747e84d4-a75e-4ef1-9775-3ea717b3d7f2.png
MCO,"MICHINEAU, DAVID",P003836,FRA,https://media-cdn.cortextech.io/48e19116-f5f6-4f66-932f-2fbd2a10b898.png
ASV,"NGOUAMA, MEHDY",P009556,FRA,https://media-cdn.cortextech.io/23e384f0-ca76-43ef-86d4-38710856c294.png
DUB,"SANLI, SERTAC",P002968,TUR,https://media-cdn.cortextech.io/4211f238-7df7-4b33-bd67-74448868f59f.png
RED,"DOBRIC, OGNJEN",P004007,SRB,https://media-cdn.cortextech.io/80c68581-78c5-44b8-b3ea-21555bfaff4f.png
RED,"DOS SANTOS, YAGO",P012044,BRA,https://media-cdn.cortextech.io/e0f72d56-5553-431c-8cb8-b5db06684356.png
RED,"MOTIEJUNAS, DONATAS",PLCZ,LTU,https://media-cdn.cortextech.io/b9453f11-74b4-498e-8490-e5cbc1b25255.png
RED,"PLAVSIC, UROS",P006240,SRB,https://media-cdn.cortextech.io/0537e3d7-d4e8-415c-9a69-8811e5e4b682.png
BAS,"SIMMONS, KOBI",P014152,USA,https://media-cdn.cortextech.io/61bf398e-c801-4969-b965-7f0d3eba8c63.png
MIL,"SESTINA, NATHAN",P011980,USA,https://media-cdn.cortextech.io/f2592ecc-20e4-4c3a-932d-a8be75854127.png
IST,"DESSERT, BRICE",P010318,FRA,https://media-cdn.cortextech.io/c8e7af8c-604f-4412-bcea-f9519c87c1f7.png
MUN,"JOVIC, STEFAN",P004863,SRB,https://media-cdn.cortextech.io/8f6a1334-5d45-4d52-bd52-665090df1438.png
OLY,"MCKISSIC, SHAQUIELLE",P007853,USA,https://media-cdn.cortextech.io/3e6e2015-538f-45f9-ab34-03ee341681df.png
PAR,"MIJAILOVIC, UROS",P012943,SRB,https://media-cdn.cortextech.io/60ac3650-bcab-4b20-9736-10a7ce5d5237.png
PAR,"MUURINEN, MIIKKA",P012997,FIN,https://media-cdn.cortextech.io/70c3415c-6537-4e1d-9e84-b66519aa8c83.png
PRS,"SHAHRVIN, ENZO",P012612,FRA,https://media-cdn.cortextech.io/2f3bd2f7-96b6-470c-83e8-dd5bbb5d32ff.png
PAN,"KOUZELOGLOU, IOANNIS",P004451,GRE,https://media-cdn.cortextech.io/eea6d015-55f5-4278-ac19-360451d3726c.png
MUN,"VOIGTMANN, JOHANNES",P007201,GER,https://media-cdn.cortextech.io/f25b3c46-64c0-4108-8168-c0ac3aa4a6bb.png
MUN,"DINWIDDIE, SPENCER",P014162,USA,https://media-cdn.cortextech.io/fe9bce7b-1731-4d27-bb83-60b8d352e92c.png
RED,"BUTLER, JARED",P014163,USA,https://media-cdn.cortextech.io/926f8dbb-c1ff-46cc-a86e-3a68f78a11f9.png
DUB,"ARMSTRONG, TARAN",P014141,AUS,https://media-cdn.cortextech.io/e45ca935-cc1b-4cc3-b538-5e1b7e81243e.png
DUB,"ELLIS, BOOGIE",P014157,USA,https://media-cdn.cortextech.io/b2638a60-244f-4304-9294-16a4b3ecd667.png
BAS,"HRABAR, VIT",P012365,SLO,https://media-cdn.cortextech.io/ce59f392-8eaa-4724-b610-50461f933031.png
IST,"MUTAF, DAVID",P008176,TUR,https://media-cdn.cortextech.io/b65e611b-63ea-4448-9c87-6bc97a0510ee.png
PAR,"MUURINEN, MIIKKA",P012997,FIN,https://media-cdn.cortextech.io/536cabb5-2899-4ae3-88ae-920227449430.png
RED,"OJELEYE, SEMI",P011982,USA,https://media-cdn.cortextech.io/e54b9baf-ae85-4aed-9ef7-da71859be0c3.png
MUN,"MCCORMACK, DAVID",P013386,USA,https://media-cdn.cortextech.io/e6d83e1c-82df-4d7b-8d94-6a7f0a037e60.png
MCO,"MAKOUNDOU, YOAN",P011935,FRA,https://media-cdn.cortextech.io/5226cbb6-a18a-41fa-b1a2-5942ec62312e.png
MAD,"LEN, ALEX",P014169,UKR,https://media-cdn.cortextech.io/4f3880c6-6b3b-4af7-bc52-2d721c68372e.png
PAR,"CALATHES, NICK",P001932,GRE,https://media-cdn.cortextech.io/485a2561-f9f3-4ba8-b5b8-1631294c4c99.png
PAR,"FERNANDO, BRUNO",P013667,ANG,https://media-cdn.cortextech.io/771c73d1-4537-447b-b668-043882902961.png
ZAL,"MIKALAUSKAS, KAJUS",P012977,LTU,https://media-cdn.cortextech.io/2081580a-4c3b-4c90-8fee-027d7a5f492f.png
DUB,"AVRAMOVIC, ALEKSA",P003983,SRB,https://media-cdn.cortextech.io/261a3a73-c380-4f6e-82bb-643fff9c7494.png
PAM,"KEY, BRAXTON",P014168,USA,https://media-cdn.cortextech.io/88b953f4-530b-4ccb-8032-d25471bdc2b4.png
PAM,"SIMA, YANKUBA",P005596,ESP,https://media-cdn.cortextech.io/a89a94a3-10ea-4492-9290-8fa5e73b65b4.png
PAN,"FARIED, KENNETH",P011284,USA,https://media-cdn.cortextech.io/fbabd4a4-b08e-456e-b82a-c31a44ca371a.png
OLY,"EVANS, KEENAN",P011218,USA,https://media-cdn.cortextech.io/e2db3a5f-1bc5-41f2-97a3-d640801e477e.png
MUN,"RADANOV, ALEKSA",P005683,SRB,https://media-cdn.cortextech.io/553d0176-6b7e-4148-a1ce-1e4e256fd4f2.png
ASV,"WADE, MARVYN",P013016,FRA,https://media-cdn.cortextech.io/4bd9fdff-c4a4-4f3b-a9e5-0e14cfb38eb6.png
ASV,"HEURTEL, THOMAS",PKLT,FRA,https://media-cdn.cortextech.io/738f1c5e-08d0-477c-9c7c-1a304fef6319.png
IST,"YILDIZLI, BURAKCAN",P004093,TUR,https://media-cdn.cortextech.io/b63152ad-12f4-415d-9487-d049e95a2828.png
HTA,"SEGEV, ITAY",P004161,ISR,https://media-cdn.cortextech.io/fbc4d2d8-b540-4b0a-aec2-0bd3c1333ea8.png
IST,"FENEMEN, RUZGAR",P013422,TUR,https://media-cdn.cortextech.io/d508fd95-92a2-4090-82f2-5709a03857dc.png
DUB,"RYAN, MATT",P014177,USA,https://media-cdn.cortextech.io/65a24105-fb31-48cd-829f-8a6f3526d91e.png
VIR,"ACCORSI, MATTEO",P013027,ITA,https://media-cdn.cortextech.io/6a4a2f95-b2ae-43c6-ad14-c5230acdea84.png
PRS,"STEVENS, LAMAR",P014009,USA,https://media-cdn.cortextech.io/0556266b-a9d6-4504-95d9-777c3a069690.png
HTA,"BLAYZER, OZ",P009877,ISR,https://media-cdn.cortextech.io/e9b30d90-ed82-4e63-9cb1-c309dd03a016.png
ZAL,"DAUBARIS, DOMINYKAS",P012185,LTU,https://media-cdn.cortextech.io/4b1cd7c8-4f09-413e-b9aa-39601dbc0f86.png
RED,"GRAHAM, DEVONTE",P014028,USA,https://media-cdn.cortextech.io/71aaa028-dba9-4c73-9d0e-4485a84fb061.png
TEL,"LUNDBERG, IFFE",P010781,DEN,https://media-cdn.cortextech.io/f0599430-9879-413d-962e-8c7aed154fa2.png
