Gamecode,CODETEAM,J1,TIME,DELTA_SCORE,OFF,DEF
62,ASV,P010316,21.2,-15,32,47
62,ASV,P010319,21.5,9,40,31
62,ASV,P012268,12.916,11,30,19
62,ASV,P012618,11.466,-12,14,26
62,ASV,P012731,21.4,-5,37,42
62,ASV,P014013,27.4,-14,45,59
62,ASV,P014014,12.8,-3,27,30
62,ASV,P014088,23.584,-11,36,47
62,RED,P004007,15.2,7,33,26
62,RED,P004866,22.034,11,49,38
62,RED,P006240,6.716,-7,11,18
62,RED,P007960,19.035,7,34,27
62,RED,P009048,27.585,12,55,43
62,RED,P011982,22.05,3,39,36
62,RED,P012044,21.167,-6,34,40
62,RED,P012201,21.303,15,46,31
62,RED,P014029,16.234,6,31,25
62,RED,P014094,14.985,11,32,21
62,RED,PLCZ,13.701,11,31,20
63,BAR,P000925,23.983,8,51,43
63,BAR,P001133,28.615,7,56,49
63,BAR,P002939,27.567,6,56,50
63,BAR,P003196,9.983,-5,13,18
63,BAR,P004888,33.016,5,65,60
63,BAR,P007464,13.182,-7,16,23
63,BAR,P009862,30.282,9,65,56
63,BAR,P009948,3.316,-3,4,7
63,BAR,P009992,12.431,-4,18,22
63,BAR,P013269,13.515,-7,14,21
63,BAR,P014134,4.1,1,12,11
63,MIL,P001518,22.117,-6,37,43
63,MIL,P003048,13.351,0,23,23
63,MIL,P004004,17.75,-4,31,35
63,MIL,P007056,26.533,-2,49,51
63,MIL,P007831,26.533,5,46,41
63,MIL,P008985,27.299,-7,45,52
63,MIL,P011064,9.25,7,19,12
63,MIL,P011980,14.35,2,30,28
63,MIL,P012593,19.284,-6,37,43
63,MIL,P013384,23.533,1,43,42
64,MAD,P003108,17.667,-9,41,50
64,MAD,P003733,25.315,0,50,50
64,MAD,P005791,28.465,11,68,57
64,MAD,P005928,22.832,4,39,35
64,MAD,P006482,8.567,-1,14,15
64,MAD,P007027,19.399,-9,54,63
64,MAD,P007630,7.617,-13,9,22
64,MAD,P009005,21.981,-6,41,47
64,MAD,P014006,14.065,3,33,30
64,MAD,P014117,25.399,-5,51,56
64,MAD,PTGB,8.683,-5,20,25
64,MUN,P001288,24.833,0,55,55
64,MUN,P004508,19.483,0,43,43
64,MUN,P004512,2.65,-10,2,12
64,MUN,P004863,19.166,2,49,47
64,MUN,P007201,13.833,16,41,25
64,MUN,P011244,20.367,8,45,37
64,MUN,P011836,30.233,2,71,69
64,MUN,P012597,20.834,4,41,37
64,MUN,P013290,18.967,11,43,32
64,MUN,P013378,20.517,6,47,41
64,MUN,P013383,9.117,-9,13,22
65,PAN,P001926,18.95,-6,45,51
65,PAN,P004088,37.834,21,96,75
65,PAN,P005353,22.133,9,58,49
65,PAN,P007866,13.284,3,28,25
65,PAN,P011204,22.251,11,52,41
65,PAN,P011209,2.734,4,9,5
65,PAN,P012608,15.45,9,45,36
65,PAN,P012712,26.451,5,59,54
65,PAN,P012774,32.784,15,81,66
65,PAN,P014011,8.134,-1,22,23
65,TEL,P006835,32.05,-15,71,86
65,TEL,P007990,8.466,2,20,18
65,TEL,P011193,21.733,-11,49,60
65,TEL,P011219,13.149,-9,27,36
65,TEL,P013289,7.767,1,14,13
65,TEL,P013381,9.967,8,21,13
65,TEL,P013403,23.45,-15,51,66
65,TEL,P013699,21.767,-5,46,51
65,TEL,P014012,24.001,-3,50,53
65,TEL,P014123,10.75,1,22,21
65,TEL,P014127,26.9,-24,54,78
66,IST,P006372,9.5,9,21,12
66,IST,P007109,20.834,1,46,45
66,IST,P007200,35.268,14,82,68
66,IST,P009549,29.052,9,67,58
66,IST,P009754,16.766,-1,34,35
66,IST,P010391,24.683,6,50,44
66,IST,P011201,9.267,-1,24,25
66,IST,P012710,29.101,23,74,51
66,IST,P012742,25.084,-7,52,59
66,IST,P014102,0.45,-3,0,3
66,PRS,P004197,22.098,2,49,47
66,PRS,P006904,17.717,-14,26,40
66,PRS,P007993,11.384,-21,14,35
66,PRS,P009664,19.616,3,45,42
66,PRS,P011949,15.05,-7,25,32
66,PRS,P012403,17.55,-4,31,35
66,PRS,P012611,21.582,6,53,47
66,PRS,P012612,7.049,-6,13,19
66,PRS,P012640,23.383,-5,48,53
66,PRS,P013373,13.367,-4,26,30
66,PRS,P014008,19.682,2,45,43
66,PRS,P014010,11.517,-2,25,27
67,PAM,P005356,3.199,5,9,4
67,PAM,P006643,13.183,1,29,28
67,PAM,P007527,17.333,3,35,32
67,PAM,P010042,19.133,7,48,41
67,PAM,P010162,3.533,5,11,6
67,PAM,P010393,23.783,5,55,50
67,PAM,P010444,22.699,15,57,42
67,PAM,P010545,8.916,4,13,9
67,PAM,P011078,19.433,5,39,34
67,PAM,P011217,23.617,9,56,47
67,PAM,P012738,24.6,6,63,57
67,PAM,P014115,20.566,10,55,45
67,ULK,P002849,20.198,-9,41,50
67,ULK,P003091,1.983,0,7,7
67,ULK,P006661,18.615,-10,40,50
67,ULK,P006961,18.95,-7,34,41
67,ULK,P007182,12.75,-4,22,26
67,ULK,P007929,4.317,0,10,10
67,ULK,P009783,18.982,-18,34,52
67,ULK,P009863,23.632,-4,48,52
67,ULK,P011205,22.449,-18,38,56
67,ULK,P012613,20.483,3,43,40
67,ULK,P014015,13.132,-12,23,35
67,ULK,P014124,24.499,4,55,51
68,VIR,P001844,3.0,-11,0,11
68,VIR,P005422,35.616,-15,61,76
68,VIR,P006739,14.7,-14,24,38
68,VIR,P007947,9.317,-6,14,20
68,VIR,P011051,23.599,-1,44,45
68,VIR,P011987,18.432,-14,27,41
68,VIR,P012585,24.668,-11,43,54
68,VIR,P012687,20.067,-10,30,40
68,VIR,P013374,18.068,-13,27,40
68,VIR,P014004,18.166,-7,31,38
68,VIR,P014005,14.367,-3,24,27
68,ZAL,P002329,23.402,12,49,37
68,ZAL,P002676,16.718,9,36,27
68,ZAL,P005504,3.783,2,7,5
68,ZAL,P007029,26.102,15,56,41
68,ZAL,P007032,17.683,4,38,34
68,ZAL,P007975,24.702,27,60,33
68,ZAL,P008192,18.768,19,47,28
68,ZAL,P009299,2.367,-4,3,7
68,ZAL,P011927,22.284,8,46,38
68,ZAL,P011983,21.983,7,42,35
68,ZAL,P012878,22.218,6,46,40
69,HTA,P002580,27.501,6,63,57
69,HTA,P009846,25.384,5,57,52
69,HTA,P010550,4.333,-3,8,11
69,HTA,P010568,17.033,1,40,39
69,HTA,P011157,17.384,13,45,32
69,HTA,P012609,31.184,15,79,64
69,HTA,P012788,27.684,5,64,59
69,HTA,P013284,29.501,9,73,64
69,HTA,P013402,20.001,14,56,42
69,PAR,P004761,28.167,-7,58,65
69,PAR,P006760,27.834,-9,59,68
69,PAR,P007736,12.334,-4,28,32
69,PAR,P010581,9.834,-11,15,26
69,PAR,P011981,28.301,-4,65,69
69,PAR,P012720,34.701,-8,74,82
69,PAR,P012745,19.051,-15,35,50
69,PAR,P013370,26.633,-3,59,62
69,PAR,P013667,13.15,-4,27,31
70,MCO,P000796,15.249,-6,33,39
70,MCO,P000848,5.866,-9,6,15
70,MCO,P004132,19.734,1,40,39
70,MCO,P005985,32.234,10,80,70
70,MCO,P008099,16.9,3,35,32
70,MCO,P010390,20.016,2,49,47
70,MCO,P011212,27.433,2,65,63
70,MCO,P011226,35.284,9,86,77
70,MCO,P011231,25.001,13,62,49
70,MCO,P012515,2.283,0,4,4
70,OLY,P001255,0.933,1,3,2
70,OLY,P003469,33.333,-1,75,76
70,OLY,P003941,19.533,-9,34,43
70,OLY,P006591,10.65,2,25,23
70,OLY,P007853,7.166,-3,13,16
70,OLY,P008829,5.733,-5,9,14
70,OLY,P008855,25.149,-11,45,56
70,OLY,P009849,32.883,-2,74,76
70,OLY,P011196,20.416,4,53,49
70,OLY,P012610,21.999,2,54,52
70,OLY,P013380,22.2,-3,50,53
71,MIL,P001518,26.015,10,55,45
71,MIL,P003048,15.667,5,36,31
71,MIL,P004004,19.45,4,40,36
71,MIL,P006509,1.516,1,5,4
71,MIL,P007056,24.332,4,50,46
71,MIL,P007831,21.366,2,46,44
71,MIL,P008985,20.383,-1,35,36
71,MIL,P011064,12.05,0,28,28
71,MIL,P011980,10.834,6,29,23
71,MIL,P012593,27.949,9,58,49
71,MIL,P013384,20.433,5,48,43
71,PRS,P004197,16.182,-7,34,41
71,PRS,P004655,10.599,-10,15,25
71,PRS,P006904,13.749,-7,20,27
71,PRS,P007993,21.45,-6,34,40
71,PRS,P009664,20.482,2,48,46
71,PRS,P011949,11.5,-10,13,23
71,PRS,P012403,14.033,-3,27,30
71,PRS,P012611,20.533,0,49,49
71,PRS,P012640,25.8,-1,47,48
71,PRS,P013373,12.834,-1,21,22
71,PRS,P014008,19.649,-4,46,50
71,PRS,P014010,13.184,2,31,29
72,MUN,P001288,19.583,-1,41,42
72,MUN,P004508,23.066,9,54,45
72,MUN,P004863,22.234,13,52,39
72,MUN,P007201,14.551,0,29,29
72,MUN,P011244,24.867,18,56,38
72,MUN,P011836,26.866,16,65,49
72,MUN,P012597,14.533,9,30,21
72,MUN,P013290,15.233,19,38,19
72,MUN,P013378,5.184,-2,7,9
72,MUN,P013383,13.733,-2,22,24
72,MUN,P014162,20.15,1,36,35
72,VIR,P001844,11.033,-2,17,19
72,VIR,P005422,23.282,-4,45,49
72,VIR,P006739,10.017,-20,10,30
72,VIR,P007947,20.382,14,45,31
72,VIR,P011051,22.65,-8,40,48
72,VIR,P011987,27.866,-10,53,63
72,VIR,P012585,15.25,-14,19,33
72,VIR,P012687,17.199,-7,31,38
72,VIR,P013374,13.982,-6,23,29
72,VIR,P014004,9.6,-10,15,25
72,VIR,P014005,24.317,-11,43,54
72,VIR,P014108,4.417,-2,9,11
73,RED,P004007,19.884,6,50,44
73,RED,P004866,22.633,1,53,52
73,RED,P006240,3.533,1,9,8
73,RED,P007960,22.899,0,52,52
73,RED,P009048,33.032,18,91,73
73,RED,P011982,15.134,-13,23,36
73,RED,P012044,9.383,-6,17,23
73,RED,P012201,28.332,20,82,62
73,RED,P014029,15.316,-5,32,37
73,RED,P014094,10.416,6,32,26
73,RED,P014163,2.367,-4,4,8
73,RED,PLCZ,17.066,11,50,39
73,TEL,P006835,31.384,-14,73,87
73,TEL,P011193,21.784,-9,51,60
73,TEL,P011219,18.484,-6,37,43
73,TEL,P013289,10.684,5,27,22
73,TEL,P013381,4.183,-4,9,13
73,TEL,P013403,27.016,-24,59,83
73,TEL,P013699,11.483,13,35,22
73,TEL,P014012,17.8,4,39,35
73,TEL,P014121,4.851,-2,15,17
73,TEL,P014123,21.134,6,43,37
73,TEL,P014127,31.202,-4,72,76
74,MAD,P003108,14.25,-7,24,31
74,MAD,P003733,17.717,11,38,27
74,MAD,P005791,22.799,25,49,24
74,MAD,P005928,19.066,24,40,16
74,MAD,P006482,9.367,0,17,17
74,MAD,P007027,21.8,4,45,41
74,MAD,P007630,16.834,-1,33,34
74,MAD,P008384,7.75,-8,13,21
74,MAD,P009005,20.75,34,49,15
74,MAD,P011247,8.033,-8,12,20
74,MAD,P014117,24.717,40,60,20
74,MAD,PTGB,16.917,16,40,24
74,ULK,P002849,14.665,-3,21,24
74,ULK,P003091,8.283,-8,11,19
74,ULK,P006661,15.95,-13,24,37
74,ULK,P006961,24.366,-28,30,58
74,ULK,P007182,10.683,-3,14,17
74,ULK,P007929,11.117,3,27,24
74,ULK,P009783,15.516,1,25,24
74,ULK,P009863,20.866,-20,31,51
74,ULK,P011205,24.033,-14,32,46
74,ULK,P012613,13.6,-21,11,32
74,ULK,P014015,18.15,-10,35,45
74,ULK,P014124,22.766,-14,29,43
75,DUB,P003458,18.65,-6,32,38
75,DUB,P003527,0.283,0,2,2
75,DUB,P008325,1.167,-5,0,5
75,DUB,P011194,30.349,7,64,57
75,DUB,P011286,29.299,2,58,56
75,DUB,P012606,29.416,2,60,58
75,DUB,P012795,14.917,-12,22,34
75,DUB,P012796,28.966,0,58,58
75,DUB,P014031,19.649,-5,35,40
75,DUB,P014157,27.299,7,59,52
75,PAM,P005356,4.716,-1,9,10
75,PAM,P006643,9.915,-8,14,22
75,PAM,P007527,17.249,-13,28,41
75,PAM,P010042,19.848,20,48,28
75,PAM,P010162,2.901,-5,4,9
75,PAM,P010393,19.749,-4,40,44
75,PAM,P010444,22.632,6,42,36
75,PAM,P010545,17.082,-3,34,37
75,PAM,P011078,17.965,-3,38,41
75,PAM,P011217,25.367,11,57,46
75,PAM,P012738,20.533,5,44,39
75,PAM,P014115,22.033,5,42,37
76,ASV,P002100,11.866,-3,23,26
76,ASV,P003526,18.333,-23,22,45
76,ASV,P009556,13.582,-12,22,34
76,ASV,P010316,20.065,-16,30,46
76,ASV,P010319,18.499,-16,30,46
76,ASV,P012268,18.299,-30,19,49
76,ASV,P012618,15.799,-9,24,33
76,ASV,P012731,21.683,-27,29,56
76,ASV,P014013,24.133,-16,40,56
76,ASV,P014014,13.066,-12,19,31
76,ASV,P014088,24.665,-21,37,58
76,ZAL,P002329,18.6,25,47,22
76,ZAL,P002676,21.4,12,49,37
76,ZAL,P005504,21.267,16,50,34
76,ZAL,P007029,20.266,10,43,33
76,ZAL,P007032,10.75,13,26,13
76,ZAL,P007975,18.783,18,44,26
76,ZAL,P008192,21.883,14,47,33
76,ZAL,P009299,19.734,27,53,26
76,ZAL,P011927,18.117,23,49,26
76,ZAL,P012878,18.733,21,46,25
76,ZAL,P012977,10.467,6,26,20
77,MCO,P000796,19.352,8,44,36
77,MCO,P000848,16.384,12,43,31
77,MCO,P004132,20.8,-7,44,51
77,MCO,P005985,27.235,0,63,63
77,MCO,P008099,24.284,0,49,49
77,MCO,P010390,19.202,15,48,33
77,MCO,P011212,25.919,6,65,59
77,MCO,P011226,26.684,4,56,52
77,MCO,P011231,20.15,2,48,46
77,PAN,P001926,19.15,3,43,40
77,PAN,P002328,1.533,0,4,4
77,PAN,P004088,30.615,0,66,66
77,PAN,P005353,21.567,-4,44,48
77,PAN,P007866,23.883,5,58,53
77,PAN,P011204,26.783,-16,47,63
77,PAN,P012608,9.799,-3,21,24
77,PAN,P012712,31.265,-17,59,76
77,PAN,P012774,35.4,-8,78,86
78,BAS,P005713,22.35,16,48,32
78,BAS,P007230,21.3,-10,45,55
78,BAS,P008072,13.215,-1,27,28
78,BAS,P008173,26.999,14,65,51
78,BAS,P010035,5.616,-8,9,17
78,BAS,P012080,29.116,17,64,47
78,BAS,P012365,0.55,-2,0,2
78,BAS,P014026,2.733,3,8,5
78,BAS,P014027,20.4,14,44,30
78,BAS,P014086,16.4,-6,31,37
78,BAS,P014119,22.517,8,44,36
78,BAS,P014152,18.799,10,45,35
78,IST,P006372,4.717,-8,5,13
78,IST,P007109,23.985,-15,35,50
78,IST,P007200,34.985,-7,67,74
78,IST,P009549,31.818,0,62,62
78,IST,P009754,21.668,0,45,45
78,IST,P010391,31.518,-1,65,66
78,IST,P011201,4.517,-6,7,13
78,IST,P012710,29.235,13,66,53
78,IST,P012742,10.267,-16,13,29
78,IST,P014025,4.567,-5,8,13
78,IST,P014102,2.733,-10,2,12
79,HTA,P002580,24.582,-7,37,44
79,HTA,P008858,1.35,-5,2,7
79,HTA,P009846,30.532,-6,43,49
79,HTA,P010550,4.433,-4,4,8
79,HTA,P010568,20.832,6,29,23
79,HTA,P011157,18.832,5,32,27
79,HTA,P011823,3.7,1,5,4
79,HTA,P012609,29.349,1,45,44
79,HTA,P012788,21.499,-7,28,35
79,HTA,P013284,23.115,-11,27,38
79,HTA,P013402,21.766,7,38,31
79,OLY,P003469,26.117,6,45,39
79,OLY,P003941,26.55,8,43,35
79,OLY,P006591,16.3,-6,18,24
79,OLY,P007853,7.0,-11,4,15
79,OLY,P008829,13.966,-2,17,19
79,OLY,P008855,23.617,10,44,34
79,OLY,P009849,17.7,8,34,26
79,OLY,P011196,13.45,-4,19,23
79,OLY,P012610,21.983,-4,30,34
79,OLY,P013380,33.317,15,56,41
80,BAR,P000925,22.133,13,51,38
80,BAR,P001133,29.75,22,74,52
80,BAR,P002939,26.834,9,56,47
80,BAR,P003196,15.0,-6,23,29
80,BAR,P004888,28.684,9,67,58
80,BAR,P007464,10.25,-20,4,24
80,BAR,P009862,30.817,8,66,58
80,BAR,P009948,4.533,-10,2,12
80,BAR,P009992,9.733,-5,13,18
80,BAR,P013269,19.399,-5,30,35
80,BAR,P014134,2.867,-5,4,9
80,PAR,P001932,6.717,-12,9,21
80,PAR,P004761,25.183,3,46,43
80,PAR,P006760,28.05,-19,49,68
80,PAR,P008232,4.967,-4,6,10
80,PAR,P010581,22.234,-15,40,55
80,PAR,P011981,32.85,2,66,64
80,PAR,P012720,33.117,0,63,63
80,PAR,P013370,27.033,22,61,39
80,PAR,P013667,19.849,13,40,27
83,PAN,P001926,25.567,-8,48,56
83,PAN,P002328,1.983,-2,3,5
83,PAN,P004088,31.968,-5,58,63
83,PAN,P004292,8.9,16,29,13
83,PAN,P004451,11.466,-11,13,24
83,PAN,P007866,14.084,-20,13,33
83,PAN,P011085,22.933,2,50,48
83,PAN,P011204,15.183,-12,20,32
83,PAN,P011442,3.933,-8,3,11
83,PAN,P012608,17.232,-23,19,42
83,PAN,P012712,27.317,-3,55,58
83,PAN,P012774,19.434,-16,29,45
83,RED,P004007,18.2,14,40,26
83,RED,P004866,28.283,10,56,46
83,RED,P006240,3.283,-3,6,9
83,RED,P007960,17.501,6,42,36
83,RED,P009048,32.966,18,69,51
83,RED,P011982,31.65,20,70,50
83,RED,P012201,20.217,3,45,42
83,RED,P014029,7.983,3,17,14
83,RED,P014094,7.817,4,16,12
83,RED,P014163,21.017,0,47,47
83,RED,PLCZ,11.083,15,22,7
81,MUN,P001288,24.283,3,57,54
81,MUN,P004508,29.516,9,66,57
81,MUN,P011244,16.983,-15,29,44
81,MUN,P011836,19.85,18,46,28
81,MUN,P012597,15.367,-9,32,41
81,MUN,P013290,17.117,0,32,32
81,MUN,P013378,22.15,0,43,43
81,MUN,P013383,29.283,7,65,58
81,MUN,P013386,9.317,-2,18,20
81,MUN,P014162,16.134,9,42,33
81,PRS,P004655,4.434,-2,9,11
81,PRS,P006904,19.667,0,35,35
81,PRS,P007993,19.933,-6,36,42
81,PRS,P009664,19.232,1,47,46
81,PRS,P010431,20.366,-8,36,44
81,PRS,P011949,14.883,0,31,31
81,PRS,P012403,21.816,-6,44,50
81,PRS,P012611,18.149,-3,38,41
81,PRS,P012640,22.366,-4,46,50
81,PRS,P013373,13.0,3,24,21
81,PRS,P014008,20.283,4,48,44
81,PRS,P014010,5.866,1,16,15
82,BAS,P005713,15.998,-1,30,31
82,BAS,P007230,27.2,14,67,53
82,BAS,P008072,19.801,9,44,35
82,BAS,P008173,21.1,-1,43,44
82,BAS,P010035,14.115,10,37,27
82,BAS,P012080,22.216,-3,46,49
82,BAS,P012365,0.65,-2,0,2
82,BAS,P014026,9.183,4,21,17
82,BAS,P014027,7.166,-2,12,14
82,BAS,P014086,21.3,15,48,33
82,BAS,P014119,18.5,4,42,38
82,BAS,P014152,22.766,8,45,37
82,VIR,P001844,17.334,-5,30,35
82,VIR,P005422,14.868,-19,23,42
82,VIR,P006739,17.117,11,45,34
82,VIR,P007947,17.917,-19,25,44
82,VIR,P011051,11.884,-19,16,35
82,VIR,P011987,25.401,-5,50,55
82,VIR,P012585,21.85,3,43,40
82,VIR,P012687,30.083,7,62,55
82,VIR,P013374,23.367,9,54,45
82,VIR,P014004,1.7,-2,0,2
82,VIR,P014005,13.8,-8,26,34
82,VIR,P014108,4.684,-8,6,14
84,DUB,P002968,17.116,5,41,36
84,DUB,P003527,24.117,-1,58,59
84,DUB,P005942,11.95,-3,30,33
84,DUB,P008325,18.467,-15,43,58
84,DUB,P011194,21.416,-7,55,62
84,DUB,P011286,36.884,-9,92,101
84,DUB,P012606,19.217,-16,43,59
84,DUB,P014031,22.483,-24,45,69
84,DUB,P014157,28.35,10,78,68
84,HTA,P002580,30.749,21,89,68
84,HTA,P004846,0.083,0,0,0
84,HTA,P009846,32.548,7,93,86
84,HTA,P010568,18.232,1,45,44
84,HTA,P011157,13.266,-6,36,42
84,HTA,P011823,9.25,2,20,18
84,HTA,P012609,25.765,5,77,72
84,HTA,P012788,28.498,13,82,69
84,HTA,P013283,0.083,0,0,0
84,HTA,P013284,24.233,12,63,51
84,HTA,P013402,17.283,5,40,35
85,ASV,P009556,17.95,-16,27,43
85,ASV,P010319,28.367,-25,48,73
85,ASV,P012268,25.851,-4,42,46
85,ASV,P012618,23.984,2,41,39
85,ASV,P012731,26.682,-5,45,50
85,ASV,P014013,28.4,-9,49,58
85,ASV,P014014,20.366,-13,36,49
85,ASV,P014088,28.4,0,47,47
85,ULK,P002849,23.117,8,53,45
85,ULK,P003091,1.3,0,3,3
85,ULK,P006961,20.633,-1,35,36
85,ULK,P007182,15.951,4,26,22
85,ULK,P007929,2.6,-1,7,8
85,ULK,P009783,19.366,15,46,31
85,ULK,P009863,22.95,8,52,44
85,ULK,P011205,23.533,4,39,35
85,ULK,P012613,23.915,5,45,40
85,ULK,P014015,14.415,12,31,19
85,ULK,P014016,13.249,13,37,24
85,ULK,P014124,18.966,3,31,28
86,MCO,P000796,15.535,4,47,43
86,MCO,P000848,14.351,10,36,26
86,MCO,P004132,24.317,2,60,58
86,MCO,P005985,38.318,4,98,94
86,MCO,P008099,23.767,8,61,53
86,MCO,P010390,18.268,-1,45,46
86,MCO,P011212,26.435,-7,60,67
86,MCO,P011226,32.135,0,81,81
86,MCO,P011231,29.467,1,65,64
86,MCO,P011935,2.417,4,7,3
86,TEL,P006835,30.583,-3,71,74
86,TEL,P007990,16.084,3,41,38
86,TEL,P011193,26.833,-16,56,72
86,TEL,P011219,16.066,-5,36,41
86,TEL,P013289,16.318,0,44,44
86,TEL,P013381,13.768,7,36,29
86,TEL,P013403,28.418,-15,67,82
86,TEL,P013699,26.517,10,68,58
86,TEL,P014012,25.301,2,60,58
86,TEL,P014120,25.117,-8,56,64
87,IST,P006372,4.067,-5,0,5
87,IST,P007109,16.485,-3,36,39
87,IST,P007200,45.451,-4,82,86
87,IST,P009549,17.767,2,38,36
87,IST,P009754,36.317,2,63,61
87,IST,P010391,39.417,3,76,73
87,IST,P012710,42.734,-3,81,84
87,IST,P012742,34.284,-6,63,69
87,IST,P014102,13.483,-6,26,32
87,MIL,P001518,20.484,3,36,33
87,MIL,P003048,12.184,7,26,19
87,MIL,P004004,30.217,4,73,69
87,MIL,P007056,38.167,-1,61,62
87,MIL,P007831,38.267,12,85,73
87,MIL,P008985,32.834,-6,60,66
87,MIL,P008987,21.434,5,45,40
87,MIL,P011064,13.034,0,20,20
87,MIL,P011980,3.067,-4,2,6
87,MIL,P012593,32.25,7,68,61
87,MIL,P013384,8.067,-7,9,16
88,BAR,P000925,24.782,4,59,55
88,BAR,P001133,27.182,4,68,64
88,BAR,P002939,16.5,2,42,40
88,BAR,P003196,9.016,-1,20,21
88,BAR,P004888,31.865,-8,75,83
88,BAR,P006435,17.332,-10,37,47
88,BAR,P006568,6.2,-12,13,25
88,BAR,P007464,12.816,-13,24,37
88,BAR,P009862,31.032,1,75,74
88,BAR,P009992,8.75,-4,17,21
88,BAR,P013269,14.515,-8,30,38
88,MAD,P003108,18.499,6,49,43
88,MAD,P003733,13.015,7,27,20
88,MAD,P005791,23.715,2,55,53
88,MAD,P005928,22.765,2,60,58
88,MAD,P007027,20.616,3,50,47
88,MAD,P007630,12.183,10,38,28
88,MAD,P009005,21.499,3,52,49
88,MAD,P011247,14.75,11,46,35
88,MAD,P014006,16.083,5,41,36
88,MAD,P014117,23.915,4,60,56
88,MAD,P014169,4.1,-3,8,11
88,MAD,PTGB,8.85,-5,19,24
89,OLY,P001255,6.6,0,11,11
89,OLY,P003469,32.667,11,69,58
89,OLY,P003941,21.083,12,51,39
89,OLY,P006591,16.084,-2,24,26
89,OLY,P007853,19.05,11,41,30
89,OLY,P008829,7.333,-2,11,13
89,OLY,P008855,23.916,11,56,45
89,OLY,P009849,31.917,12,68,56
89,OLY,P011196,18.917,-3,29,32
89,OLY,P012610,14.35,-2,28,30
89,OLY,P013380,8.083,-3,12,15
89,PAR,P001932,26.549,1,54,53
89,PAR,P006760,32.999,-14,56,70
89,PAR,P010581,8.167,-3,17,20
89,PAR,P011981,25.499,-7,44,51
89,PAR,P012720,31.833,-8,56,64
89,PAR,P013370,29.25,-5,54,59
89,PAR,P013667,17.499,0,30,30
89,PAR,P014007,28.199,-9,44,53
90,PAM,P006643,13.151,-6,21,27
90,PAM,P010042,21.651,-1,51,52
90,PAM,P010162,3.267,1,7,6
90,PAM,P010393,20.284,-14,36,50
90,PAM,P010444,19.7,2,42,40
90,PAM,P010545,14.968,7,39,32
90,PAM,P010750,16.466,-10,30,40
90,PAM,P011078,19.068,5,36,31
90,PAM,P011217,26.85,-3,56,59
90,PAM,P012738,16.033,-11,21,32
90,PAM,P014115,19.55,-13,30,43
90,PAM,P014168,9.017,-2,16,18
90,ZAL,P002329,22.066,6,53,47
90,ZAL,P002676,24.766,1,47,46
90,ZAL,P005504,10.683,-7,22,29
90,ZAL,P007029,16.85,-3,26,29
90,ZAL,P007032,24.1,7,60,53
90,ZAL,P007975,21.183,7,45,38
90,ZAL,P008192,13.985,10,27,17
90,ZAL,P009299,1.334,0,2,2
90,ZAL,P011927,20.399,10,48,38
90,ZAL,P011983,20.384,5,46,41
90,ZAL,P012878,24.25,9,54,45
96,DUB,P002661,22.75,19,60,41
96,DUB,P002968,3.166,-2,5,7
96,DUB,P003458,19.682,6,51,45
96,DUB,P003527,16.982,8,45,37
96,DUB,P003983,21.0,1,52,51
96,DUB,P008325,25.734,8,64,56
96,DUB,P011194,31.416,20,84,64
96,DUB,P011286,25.067,14,69,55
96,DUB,P012606,29.499,12,75,63
96,DUB,P014157,4.699,-6,5,11
96,RED,P004007,23.717,-13,48,61
96,RED,P004866,24.617,-7,51,58
96,RED,P006240,1.667,-3,0,3
96,RED,P007960,24.884,-2,60,62
96,RED,P009048,31.418,-21,62,83
96,RED,P011982,29.718,-16,59,75
96,RED,P012044,13.383,7,37,30
96,RED,P014029,17.55,5,46,41
96,RED,P014094,4.75,-5,10,15
96,RED,P014163,11.967,-10,28,38
96,RED,PLCZ,16.334,-15,29,44
91,TEL,P006835,29.535,-17,48,65
91,TEL,P007990,6.1,-4,8,12
91,TEL,P011193,21.034,12,51,39
91,TEL,P011219,28.117,9,61,52
91,TEL,P013289,3.267,-5,4,9
91,TEL,P013381,15.284,19,42,23
91,TEL,P013403,14.084,-17,22,39
91,TEL,P013699,16.901,-18,22,40
91,TEL,P014012,20.885,-8,39,47
91,TEL,P014120,5.184,2,10,8
91,TEL,P014123,24.218,-1,49,50
91,TEL,P014127,15.401,-17,19,36
91,ULK,P002849,23.648,-5,43,48
91,ULK,P006961,19.483,8,41,33
91,ULK,P007182,25.248,17,61,44
91,ULK,P007929,1.35,0,2,2
91,ULK,P009783,18.048,-7,38,45
91,ULK,P009863,26.431,1,55,54
91,ULK,P011205,25.698,9,51,42
91,ULK,P012613,18.299,5,35,30
91,ULK,P014015,9.016,-2,17,19
91,ULK,P014016,6.633,-3,12,15
91,ULK,P014124,26.131,22,65,43
92,BAS,P005713,19.766,-27,40,67
92,BAS,P007230,20.233,2,49,47
92,BAS,P008072,17.182,-22,33,55
92,BAS,P008173,17.316,2,43,41
92,BAS,P010035,3.183,-2,6,8
92,BAS,P011948,23.167,-16,47,63
92,BAS,P012080,24.649,-15,58,73
92,BAS,P014026,2.533,-3,7,10
92,BAS,P014027,22.817,-3,56,59
92,BAS,P014086,19.401,-4,46,50
92,BAS,P014119,8.482,-17,14,31
92,BAS,P014152,21.266,-20,46,66
92,HTA,P002580,14.867,6,42,36
92,HTA,P004846,2.983,10,13,3
92,HTA,P008858,6.1,3,16,13
92,HTA,P009846,30.05,19,83,64
